concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason,tmp_name_fi,freq_finngen,freq_total
1087,"NEOPL MALIG CANALIS ANALIS,MUU TAI MÄÄRITTELEMÄTÖN",Condition,ICD9fi,5-char ICD9fi,NA,1542C,1970-01-01,2099-12-31,NA,"NEOPL MALIG CANALIS ANALIS,MUU TAI MÄÄRITTELEMÄTÖN",0,0
1088,"NEOPL MALIG CANALIS ANALIS,EI HISTOLOGISTA VAHVISTU",Condition,ICD9fi,5-char ICD9fi,NA,1542X,1970-01-01,2099-12-31,NA,"NEOPL MALIG CANALIS ANALIS,EI HISTOLOGISTA VAHVISTU",0,0
1089,"NEOPL MALIG ANI,INVASIIVINEN KARSINOOMA",Condition,ICD9fi,5-char ICD9fi,NA,1543A,1970-01-01,2099-12-31,NA,"NEOPL MALIG ANI,INVASIIVINEN KARSINOOMA",0,0
1090,"NEOPL MALIG ANI,MUU TAI MÄÄRITTELEMÄTÖN HISTOLOGIA",Condition,ICD9fi,5-char ICD9fi,NA,1543C,1970-01-01,2099-12-31,NA,"NEOPL MALIG ANI,MUU TAI MÄÄRITTELEMÄTÖN HISTOLOGIA",0,0
1091,"NEOPL MALIG ANI,EI HISTOLOGISTA VAHVISTUSTA",Condition,ICD9fi,5-char ICD9fi,NA,1543X,1970-01-01,2099-12-31,NA,"NEOPL MALIG ANI,EI HISTOLOGISTA VAHVISTUSTA",0,0
1092,"NEOPL MALIG RECTI ALIA/NUD,INVASIIVINEN KARSINOOMA",Condition,ICD9fi,5-char ICD9fi,NA,1548A,1970-01-01,2099-12-31,NA,"NEOPL MALIG RECTI ALIA/NUD,INVASIIVINEN KARSINOOMA",0,0
1093,"NEOPL MALIG RECTI ALIA/NUD,KARSINOOMA ADENOOMASSA",Condition,ICD9fi,5-char ICD9fi,NA,1548B,1970-01-01,2099-12-31,NA,"NEOPL MALIG RECTI ALIA/NUD,KARSINOOMA ADENOOMASSA",0,0
1094,"NEOPL MALIG RECTI ALIA/NUD,MUU TAI MÄÄRITT HISTOL",Condition,ICD9fi,5-char ICD9fi,NA,1548C,1970-01-01,2099-12-31,NA,"NEOPL MALIG RECTI ALIA/NUD,MUU TAI MÄÄRITT HISTOL",0,0
1095,"NEOPL MALIG RECTI ALIA/NUD,EI HISTOLOGISTA VAHVIST",Condition,ICD9fi,5-char ICD9fi,NA,1548X,1970-01-01,2099-12-31,NA,"NEOPL MALIG RECTI ALIA/NUD,EI HISTOLOGISTA VAHVIST",0,0
1096,NEOPLASMA MALIGNUM HEPATIS ET VIARUM BILIF INTRAHEP,Condition,ICD9fi,3-char ICD9fi,NA,155,1970-01-01,2099-12-31,NA,NEOPLASMA MALIGNUM HEPATIS ET VIARUM BILIF INTRAHEP,0,0
1097,NEOPLASMA MALIGNUM HEPATOCELLULARE,Condition,ICD9fi,5-char ICD9fi,NA,1550A,1970-01-01,2099-12-31,NA,NEOPLASMA MALIGNUM HEPATOCELLULARE,0,0
1098,CHOLANGIOCARCINOMA,Condition,ICD9fi,5-char ICD9fi,NA,1551A,1970-01-01,2099-12-31,NA,CHOLANGIOCARCINOMA,0,0
1099,"NEOPLASMA MALIGNUM HEPATIS, PRIMARIUM ALIUD",Condition,ICD9fi,5-char ICD9fi,NA,1552A,1970-01-01,2099-12-31,NA,"NEOPLASMA MALIGNUM HEPATIS, PRIMARIUM ALIUD",0,0
1100,"NEOPLASMA MALIGNUMHEPATIS, NON DEFINITUM PRIM/SEC",Condition,ICD9fi,5-char ICD9fi,NA,1552X,1970-01-01,2099-12-31,NA,"NEOPLASMA MALIGNUMHEPATIS, NON DEFINITUM PRIM/SEC",0,0
1101,NEOPLASMA MALIGNUM VESICAE FELLEAE+VIA BILI EXTRAHE,Condition,ICD9fi,3-char ICD9fi,NA,156,1970-01-01,2099-12-31,NA,NEOPLASMA MALIGNUM VESICAE FELLEAE+VIA BILI EXTRAHE,0,0
1102,SAPPIRAKON SYÖPÄ,Condition,ICD9fi,5-char ICD9fi,NA,1560A,1970-01-01,2099-12-31,NA,SAPPIRAKON SYÖPÄ,0,0
1103,MAKSAN ULKOPUOLISTEN SAPPITIEHYIDEN SYÖPÄ,Condition,ICD9fi,5-char ICD9fi,NA,1561A,1970-01-01,2099-12-31,NA,MAKSAN ULKOPUOLISTEN SAPPITIEHYIDEN SYÖPÄ,0,0
1104,AMPULLA VATERIN SYÖPÄ,Condition,ICD9fi,5-char ICD9fi,NA,1562A,1970-01-01,2099-12-31,NA,AMPULLA VATERIN SYÖPÄ,0,0
1105,MUU MÄÄRITELTY SAPPITIEHYIDEN SYÖPÄ,Condition,ICD9fi,5-char ICD9fi,NA,1568X,1970-01-01,2099-12-31,NA,MUU MÄÄRITELTY SAPPITIEHYIDEN SYÖPÄ,0,0
1106,TARKEMMIN MÄÄRITTELEMÄTÖN SAPPITIEHYIDEN SYÖPÄ,Condition,ICD9fi,5-char ICD9fi,NA,1569X,1970-01-01,2099-12-31,NA,TARKEMMIN MÄÄRITTELEMÄTÖN SAPPITIEHYIDEN SYÖPÄ,0,0
1107,HAIMASYÖPÄ,Condition,ICD9fi,3-char ICD9fi,NA,157,1970-01-01,2099-12-31,NA,HAIMASYÖPÄ,0,0
1108,"HAIMASYÖPÄ,CAPUT",Condition,ICD9fi,5-char ICD9fi,NA,1570A,1970-01-01,2099-12-31,NA,"HAIMASYÖPÄ,CAPUT",0,0
1109,"HAIMASYÖPÄ,CORPUS",Condition,ICD9fi,5-char ICD9fi,NA,1571A,1970-01-01,2099-12-31,NA,"HAIMASYÖPÄ,CORPUS",0,0
1110,"HAIMASYÖPÄ,CAUDA",Condition,ICD9fi,5-char ICD9fi,NA,1572A,1970-01-01,2099-12-31,NA,"HAIMASYÖPÄ,CAUDA",0,0
1111,"HAIMASYÖPÄ,DUCTUS PANCREATICI",Condition,ICD9fi,5-char ICD9fi,NA,1573A,1970-01-01,2099-12-31,NA,"HAIMASYÖPÄ,DUCTUS PANCREATICI",0,0
1112,HAIMAN PAHANLAATUINEN ENDOKRIININEN KASVAIN,Condition,ICD9fi,5-char ICD9fi,NA,1574A,1970-01-01,2099-12-31,NA,HAIMAN PAHANLAATUINEN ENDOKRIININEN KASVAIN,0,0
1113,"HAIMASYÖPÄ,MUU",Condition,ICD9fi,5-char ICD9fi,NA,1578X,1970-01-01,2099-12-31,NA,"HAIMASYÖPÄ,MUU",0,0
1114,"HAIMASYÖPÄ,NUD",Condition,ICD9fi,5-char ICD9fi,NA,1579X,1970-01-01,2099-12-31,NA,"HAIMASYÖPÄ,NUD",0,0
1115,NEOPLASMA MALIGNUM SPATII RETROPERITON ET PERIT,Condition,ICD9fi,3-char ICD9fi,NA,158,1970-01-01,2099-12-31,NA,NEOPLASMA MALIGNUM SPATII RETROPERITON ET PERIT,0,0
1116,NEOPLASMA MALIGNUM SPATII RETROPERITONEALIS,Condition,ICD9fi,5-char ICD9fi,NA,1580A,1970-01-01,2099-12-31,NA,NEOPLASMA MALIGNUM SPATII RETROPERITONEALIS,0,0
1117,VATSAKALVON SYÖPÄ,Condition,ICD9fi,5-char ICD9fi,NA,1588A,1970-01-01,2099-12-31,NA,VATSAKALVON SYÖPÄ,0,0
1118,VATSAKALVON SYÖPÄ NUD,Condition,ICD9fi,5-char ICD9fi,NA,1589X,1970-01-01,2099-12-31,NA,VATSAKALVON SYÖPÄ NUD,0,0
1119,NEOPLASMA MALIGNUM ORGANORUM DIGEST ALIUD/NUD/LIENI,Condition,ICD9fi,3-char ICD9fi,NA,159,1970-01-01,2099-12-31,NA,NEOPLASMA MALIGNUM ORGANORUM DIGEST ALIUD/NUD/LIENI,0,0
1120,SUOLISYÖPÄ NUD,Condition,ICD9fi,5-char ICD9fi,NA,1590A,1970-01-01,2099-12-31,NA,SUOLISYÖPÄ NUD,0,0
1121,NEOPLASMA MALIGNUM LIENIS,Condition,ICD9fi,5-char ICD9fi,NA,1591A,1970-01-01,2099-12-31,NA,NEOPLASMA MALIGNUM LIENIS,0,0
1122,"SUOLISTON SYÖPÄ,MUU",Condition,ICD9fi,5-char ICD9fi,NA,1598X,1970-01-01,2099-12-31,NA,"SUOLISTON SYÖPÄ,MUU",0,0
1123,"SUOLISTON SYÖPÄ,",Condition,ICD9fi,5-char ICD9fi,NA,1599X,1970-01-01,2099-12-31,NA,"SUOLISTON SYÖPÄ,",0,0
1124,"NEOPL MALIG NAS, CAVIT NAS, AUR MED ET SIN ACCES",Condition,ICD9fi,3-char ICD9fi,NA,160,1970-01-01,2099-12-31,NA,"NEOPL MALIG NAS, CAVIT NAS, AUR MED ET SIN ACCES",0,0
1125,NEOPL MALIG NASI ET CAVITATUM NASI,Condition,ICD9fi,5-char ICD9fi,NA,1600A,1970-01-01,2099-12-31,NA,NEOPL MALIG NASI ET CAVITATUM NASI,0,0
1126,"NEOPL MALIG TUB AUDIT, AURIS MED ET CAVIT PROC MAST",Condition,ICD9fi,5-char ICD9fi,NA,1601A,1970-01-01,2099-12-31,NA,"NEOPL MALIG TUB AUDIT, AURIS MED ET CAVIT PROC MAST",0,0
1127,NEOPLASMA MALIGNUM SINUS MAXILLARIS,Condition,ICD9fi,5-char ICD9fi,NA,1602A,1970-01-01,2099-12-31,NA,NEOPLASMA MALIGNUM SINUS MAXILLARIS,0,0
1128,NEOPLASMA MALIGNUM SINUS ETHMOIDALIS,Condition,ICD9fi,5-char ICD9fi,NA,1603A,1970-01-01,2099-12-31,NA,NEOPLASMA MALIGNUM SINUS ETHMOIDALIS,0,0
1129,NEOPLASMA MALIGNUM SINUS FRONTALIS,Condition,ICD9fi,5-char ICD9fi,NA,1604A,1970-01-01,2099-12-31,NA,NEOPLASMA MALIGNUM SINUS FRONTALIS,0,0
1130,NEOPLASMA MALIGNUM SINUS SPHENOIDALIS,Condition,ICD9fi,5-char ICD9fi,NA,1605A,1970-01-01,2099-12-31,NA,NEOPLASMA MALIGNUM SINUS SPHENOIDALIS,0,0
1131,NEOPLASMA MALIGNUM SINUS ALIA DEFINITA,Condition,ICD9fi,5-char ICD9fi,NA,1608X,1970-01-01,2099-12-31,NA,NEOPLASMA MALIGNUM SINUS ALIA DEFINITA,0,0
1132,NEOPLASMA MALIGNUM SINUS NUD,Condition,ICD9fi,5-char ICD9fi,NA,1609X,1970-01-01,2099-12-31,NA,NEOPLASMA MALIGNUM SINUS NUD,0,0
1133,NEOPLASMA MALIGNUM LARYNGIS,Condition,ICD9fi,3-char ICD9fi,NA,161,1970-01-01,2099-12-31,NA,NEOPLASMA MALIGNUM LARYNGIS,0,0
1134,NEOPLASMA MALIGNUM GLOTTIDIS,Condition,ICD9fi,5-char ICD9fi,NA,1610A,1970-01-01,2099-12-31,NA,NEOPLASMA MALIGNUM GLOTTIDIS,0,0
1135,NEOPLASMA MALIGNUM SUPRAGLOTTIDIS,Condition,ICD9fi,5-char ICD9fi,NA,1611A,1970-01-01,2099-12-31,NA,NEOPLASMA MALIGNUM SUPRAGLOTTIDIS,0,0
1136,NEOPLASMA MALIGNUM SUBGLOTTIDIS,Condition,ICD9fi,5-char ICD9fi,NA,1612A,1970-01-01,2099-12-31,NA,NEOPLASMA MALIGNUM SUBGLOTTIDIS,0,0
1137,NEOPLASMA MALIGNUM CARTILAGINUM LARYNGIS,Condition,ICD9fi,5-char ICD9fi,NA,1613A,1970-01-01,2099-12-31,NA,NEOPLASMA MALIGNUM CARTILAGINUM LARYNGIS,0,0
1138,NEOPLASMA MALIGNUM LARYNGIS ALIA DEFINITA,Condition,ICD9fi,5-char ICD9fi,NA,1618X,1970-01-01,2099-12-31,NA,NEOPLASMA MALIGNUM LARYNGIS ALIA DEFINITA,0,0
1139,NEOPLASMA MALIGNUM LARYNGIS NUD,Condition,ICD9fi,5-char ICD9fi,NA,1619X,1970-01-01,2099-12-31,NA,NEOPLASMA MALIGNUM LARYNGIS NUD,0,0
1140,"NEOPLASMA MALIGNUM TRACHEAE, BRONCHI ET PULMONIS",Condition,ICD9fi,3-char ICD9fi,NA,162,1970-01-01,2099-12-31,NA,"NEOPLASMA MALIGNUM TRACHEAE, BRONCHI ET PULMONIS",0,0
1141,"NEOPLASMA MALIGNUM TRACHEAE,CA EPIDERMOIDES",Condition,ICD9fi,5-char ICD9fi,NA,1620A,1970-01-01,2099-12-31,NA,"NEOPLASMA MALIGNUM TRACHEAE,CA EPIDERMOIDES",0,0
1142,"NEOPLASMA MALIGNUM TRACHEAE,CA MICROCELLURE",Condition,ICD9fi,5-char ICD9fi,NA,1620B,1970-01-01,2099-12-31,NA,"NEOPLASMA MALIGNUM TRACHEAE,CA MICROCELLURE",0,0
1143,"NEOPLASMA MALIGNUM TRACHEAE,ADENOCARCINOMA",Condition,ICD9fi,5-char ICD9fi,NA,1620C,1970-01-01,2099-12-31,NA,"NEOPLASMA MALIGNUM TRACHEAE,ADENOCARCINOMA",0,0
1144,"NEOPLASMA MALIGNUM TRACHEAE,CA MACROCELLUL",Condition,ICD9fi,5-char ICD9fi,NA,1620D,1970-01-01,2099-12-31,NA,"NEOPLASMA MALIGNUM TRACHEAE,CA MACROCELLUL",0,0
1145,"NEOPLASMA MALIGNUM TRACHEAE,CA ALIA DEF/NUD",Condition,ICD9fi,5-char ICD9fi,NA,1620E,1970-01-01,2099-12-31,NA,"NEOPLASMA MALIGNUM TRACHEAE,CA ALIA DEF/NUD",0,0
1146,"NEOPLASMA MALIGNUM TRACHEAE,MUU HISTOLOGIA",Condition,ICD9fi,5-char ICD9fi,NA,1620F,1970-01-01,2099-12-31,NA,"NEOPLASMA MALIGNUM TRACHEAE,MUU HISTOLOGIA",0,0
1147,"NEOPLASMA MALIGNUM TRACHEAE,VAIN SYTOL DG",Condition,ICD9fi,5-char ICD9fi,NA,1620G,1970-01-01,2099-12-31,NA,"NEOPLASMA MALIGNUM TRACHEAE,VAIN SYTOL DG",0,0
1148,"NEOPLASMA MALIGNUM TRACHEAE,EI HIST/SYTOL DG",Condition,ICD9fi,5-char ICD9fi,NA,1620X,1970-01-01,2099-12-31,NA,"NEOPLASMA MALIGNUM TRACHEAE,EI HIST/SYTOL DG",0,0
1149,"NEOPL MAL BRONCH PRINCIP,CA EPIDERMOIDES",Condition,ICD9fi,5-char ICD9fi,NA,1622A,1970-01-01,2099-12-31,NA,"NEOPL MAL BRONCH PRINCIP,CA EPIDERMOIDES",0,0
1150,"NEOPL MAL BRONCH PRINCIP,CA MICROCELLURE",Condition,ICD9fi,5-char ICD9fi,NA,1622B,1970-01-01,2099-12-31,NA,"NEOPL MAL BRONCH PRINCIP,CA MICROCELLURE",0,0
1151,"NEOPL MAL BRONCH PRINCIP,ADENOCARCINOMA",Condition,ICD9fi,5-char ICD9fi,NA,1622C,1970-01-01,2099-12-31,NA,"NEOPL MAL BRONCH PRINCIP,ADENOCARCINOMA",0,0
1152,"NEOPL MAL BRONCH PRINCIP,CA MACROCELLUL",Condition,ICD9fi,5-char ICD9fi,NA,1622D,1970-01-01,2099-12-31,NA,"NEOPL MAL BRONCH PRINCIP,CA MACROCELLUL",0,0
1153,"NEOPL MAL BRONCH PRINCIP,CA ALIA DEF/NUD",Condition,ICD9fi,5-char ICD9fi,NA,1622E,1970-01-01,2099-12-31,NA,"NEOPL MAL BRONCH PRINCIP,CA ALIA DEF/NUD",0,0
1154,"NEOPL MAL BRONCH PRINCIP,MUU HISTOLOGIA",Condition,ICD9fi,5-char ICD9fi,NA,1622F,1970-01-01,2099-12-31,NA,"NEOPL MAL BRONCH PRINCIP,MUU HISTOLOGIA",0,0
1155,"NEOPL MAL BRONCH PRINCIP,VAIN SYTOL DG",Condition,ICD9fi,5-char ICD9fi,NA,1622G,1970-01-01,2099-12-31,NA,"NEOPL MAL BRONCH PRINCIP,VAIN SYTOL DG",0,0
1156,"NEOPL MAL BRONCH PRINCIP,EI HIST/SYTOL DG",Condition,ICD9fi,5-char ICD9fi,NA,1622X,1970-01-01,2099-12-31,NA,"NEOPL MAL BRONCH PRINCIP,EI HIST/SYTOL DG",0,0
1157,"NEOPL MAL LOB SUPER PULMONIS,CA EPIDERMOIDES",Condition,ICD9fi,5-char ICD9fi,NA,1623A,1970-01-01,2099-12-31,NA,"NEOPL MAL LOB SUPER PULMONIS,CA EPIDERMOIDES",0,0
1158,"NEOPL MAL LOB SUPER PULMONIS,CA MICROCELLURE",Condition,ICD9fi,5-char ICD9fi,NA,1623B,1970-01-01,2099-12-31,NA,"NEOPL MAL LOB SUPER PULMONIS,CA MICROCELLURE",0,0
1159,"NEOPL MAL LOB SUPER PULMONIS,ADENOCARCINOMA",Condition,ICD9fi,5-char ICD9fi,NA,1623C,1970-01-01,2099-12-31,NA,"NEOPL MAL LOB SUPER PULMONIS,ADENOCARCINOMA",0,0
1160,"NEOPL MAL LOB SUPER PULMONIS,CA MACROCELLUL",Condition,ICD9fi,5-char ICD9fi,NA,1623D,1970-01-01,2099-12-31,NA,"NEOPL MAL LOB SUPER PULMONIS,CA MACROCELLUL",0,0
1161,"NEOPL MAL LOB SUPER PULMONIS,CA ALIA DEF/NUD",Condition,ICD9fi,5-char ICD9fi,NA,1623E,1970-01-01,2099-12-31,NA,"NEOPL MAL LOB SUPER PULMONIS,CA ALIA DEF/NUD",0,0
1162,"NEOPL MAL LOB SUPER PULMONIS,MUU HISTOLOGIA",Condition,ICD9fi,5-char ICD9fi,NA,1623F,1970-01-01,2099-12-31,NA,"NEOPL MAL LOB SUPER PULMONIS,MUU HISTOLOGIA",0,0
1163,"NEOPL MAL LOB SUPER PULMONIS,VAIN SYTOL DG",Condition,ICD9fi,5-char ICD9fi,NA,1623G,1970-01-01,2099-12-31,NA,"NEOPL MAL LOB SUPER PULMONIS,VAIN SYTOL DG",0,0
1164,"NEOPL MAL LOB SUPER PULMONIS,EI HIST/SYTOL DG",Condition,ICD9fi,5-char ICD9fi,NA,1623X,1970-01-01,2099-12-31,NA,"NEOPL MAL LOB SUPER PULMONIS,EI HIST/SYTOL DG",0,0
1165,"NEOPL MAL LOBI MEDII PULMONIS,CA EPIDERMOIDES",Condition,ICD9fi,5-char ICD9fi,NA,1624A,1970-01-01,2099-12-31,NA,"NEOPL MAL LOBI MEDII PULMONIS,CA EPIDERMOIDES",0,0
1166,"NEOPL MAL LOBI MEDII PULMONIS,CA MICROCELLURE",Condition,ICD9fi,5-char ICD9fi,NA,1624B,1970-01-01,2099-12-31,NA,"NEOPL MAL LOBI MEDII PULMONIS,CA MICROCELLURE",0,0
1167,"NEOPL MAL LOBI MEDII PULMONIS,ADENOCARCINOMA",Condition,ICD9fi,5-char ICD9fi,NA,1624C,1970-01-01,2099-12-31,NA,"NEOPL MAL LOBI MEDII PULMONIS,ADENOCARCINOMA",0,0
1168,"NEOPL MAL LOBI MEDII PULMONIS,CA MACROCELLUL",Condition,ICD9fi,5-char ICD9fi,NA,1624D,1970-01-01,2099-12-31,NA,"NEOPL MAL LOBI MEDII PULMONIS,CA MACROCELLUL",0,0
1169,"NEOPL MAL LOBI MEDII PULMONIS,CA ALIA DEF/NUD",Condition,ICD9fi,5-char ICD9fi,NA,1624E,1970-01-01,2099-12-31,NA,"NEOPL MAL LOBI MEDII PULMONIS,CA ALIA DEF/NUD",0,0
1170,"NEOPL MAL LOBI MEDII PULMONIS,MUU HISTOLOGIA",Condition,ICD9fi,5-char ICD9fi,NA,1624F,1970-01-01,2099-12-31,NA,"NEOPL MAL LOBI MEDII PULMONIS,MUU HISTOLOGIA",0,0
1171,"NEOPL MAL LOBI MEDII PULMONIS,VAIN SYTOL DG",Condition,ICD9fi,5-char ICD9fi,NA,1624G,1970-01-01,2099-12-31,NA,"NEOPL MAL LOBI MEDII PULMONIS,VAIN SYTOL DG",0,0
1172,"NEOPL MAL LOBI MEDII PULMONIS,EI HIST/SYTOL DG",Condition,ICD9fi,5-char ICD9fi,NA,1624X,1970-01-01,2099-12-31,NA,"NEOPL MAL LOBI MEDII PULMONIS,EI HIST/SYTOL DG",0,0
1173,"NEOPL MAL LOBI INFERIORIS PULMONIS,CA EPIDERMOIDES",Condition,ICD9fi,5-char ICD9fi,NA,1625A,1970-01-01,2099-12-31,NA,"NEOPL MAL LOBI INFERIORIS PULMONIS,CA EPIDERMOIDES",0,0
1174,"NEOPL MAL LOBI INFERIORIS PULMONIS,CA MICROCELLURE",Condition,ICD9fi,5-char ICD9fi,NA,1625B,1970-01-01,2099-12-31,NA,"NEOPL MAL LOBI INFERIORIS PULMONIS,CA MICROCELLURE",0,0
1175,"NEOPL MAL LOBI INFERIORIS PULMONIS,ADENOCARCINOMA",Condition,ICD9fi,5-char ICD9fi,NA,1625C,1970-01-01,2099-12-31,NA,"NEOPL MAL LOBI INFERIORIS PULMONIS,ADENOCARCINOMA",0,0
1176,"NEOPL MAL LOBI INFERIORIS PULMONIS,CA MACROCELLUL",Condition,ICD9fi,5-char ICD9fi,NA,1625D,1970-01-01,2099-12-31,NA,"NEOPL MAL LOBI INFERIORIS PULMONIS,CA MACROCELLUL",0,0
1177,"NEOPL MAL LOBI INFERIORIS PULMONIS,CA ALIA DEF/NUD",Condition,ICD9fi,5-char ICD9fi,NA,1625E,1970-01-01,2099-12-31,NA,"NEOPL MAL LOBI INFERIORIS PULMONIS,CA ALIA DEF/NUD",0,0
1178,"NEOPL MAL LOBI INFERIORIS PULMONIS,MUU HISTOLOGIA",Condition,ICD9fi,5-char ICD9fi,NA,1625F,1970-01-01,2099-12-31,NA,"NEOPL MAL LOBI INFERIORIS PULMONIS,MUU HISTOLOGIA",0,0
1179,"NEOPL MAL LOBI INFERIORIS PULMONIS,VAIN SYTOL DG",Condition,ICD9fi,5-char ICD9fi,NA,1625G,1970-01-01,2099-12-31,NA,"NEOPL MAL LOBI INFERIORIS PULMONIS,VAIN SYTOL DG",0,0
1180,"NEOPL MAL LOBI INFERIORIS PULMONIS,EI HIST/SYTOL DG",Condition,ICD9fi,5-char ICD9fi,NA,1625X,1970-01-01,2099-12-31,NA,"NEOPL MAL LOBI INFERIORIS PULMONIS,EI HIST/SYTOL DG",0,0
1181,"NEOPL MAL PULMONIS LOCO MULTIPLICI,CA EPIDERMOIDES",Condition,ICD9fi,5-char ICD9fi,NA,1628A,1970-01-01,2099-12-31,NA,"NEOPL MAL PULMONIS LOCO MULTIPLICI,CA EPIDERMOIDES",0,0
1182,"NEOPL MAL PULMONIS LOCO MULTIPLICI,CA MICROCELLURE",Condition,ICD9fi,5-char ICD9fi,NA,1628B,1970-01-01,2099-12-31,NA,"NEOPL MAL PULMONIS LOCO MULTIPLICI,CA MICROCELLURE",0,0
1183,"NEOPL MAL PULMONIS LOCO MULTIPLICI,ADENOCARCINOMA",Condition,ICD9fi,5-char ICD9fi,NA,1628C,1970-01-01,2099-12-31,NA,"NEOPL MAL PULMONIS LOCO MULTIPLICI,ADENOCARCINOMA",0,0
1184,"NEOPL MAL PULMONIS LOCO MULTIPLICI,CA MACROCELLUL",Condition,ICD9fi,5-char ICD9fi,NA,1628D,1970-01-01,2099-12-31,NA,"NEOPL MAL PULMONIS LOCO MULTIPLICI,CA MACROCELLUL",0,0
1185,"NEOPL MAL PULMONIS LOCO MULTIPLICI,CA ALIA DEF/NUD",Condition,ICD9fi,5-char ICD9fi,NA,1628E,1970-01-01,2099-12-31,NA,"NEOPL MAL PULMONIS LOCO MULTIPLICI,CA ALIA DEF/NUD",0,0
1186,"NEOPL MAL PULMONIS LOCO MULTIPLICI,MUU HISTOLOGIA",Condition,ICD9fi,5-char ICD9fi,NA,1628F,1970-01-01,2099-12-31,NA,"NEOPL MAL PULMONIS LOCO MULTIPLICI,MUU HISTOLOGIA",0,0
1187,"NEOPL MAL PULMONIS LOCO MULTIPLICI,VAIN SYTOL DG",Condition,ICD9fi,5-char ICD9fi,NA,1628G,1970-01-01,2099-12-31,NA,"NEOPL MAL PULMONIS LOCO MULTIPLICI,VAIN SYTOL DG",0,0
1188,"NEOPL MAL PULMONIS LOCO MULTIPLICI,EI HIST/SYTOL DG",Condition,ICD9fi,5-char ICD9fi,NA,1628X,1970-01-01,2099-12-31,NA,"NEOPL MAL PULMONIS LOCO MULTIPLICI,EI HIST/SYTOL DG",0,0
1189,"NEOPL MAL PULMONIS LOCO ALIO/NUD,CA EPIDERMOIDES",Condition,ICD9fi,5-char ICD9fi,NA,1629A,1970-01-01,2099-12-31,NA,"NEOPL MAL PULMONIS LOCO ALIO/NUD,CA EPIDERMOIDES",0,0
1190,"NEOPL MAL PULMONIS LOCO ALIO/NUD,CA MICROCELLURE",Condition,ICD9fi,5-char ICD9fi,NA,1629B,1970-01-01,2099-12-31,NA,"NEOPL MAL PULMONIS LOCO ALIO/NUD,CA MICROCELLURE",0,0
1191,"NEOPL MAL PULMONIS LOCO ALIO/NUD,ADENOCARCINOMA",Condition,ICD9fi,5-char ICD9fi,NA,1629C,1970-01-01,2099-12-31,NA,"NEOPL MAL PULMONIS LOCO ALIO/NUD,ADENOCARCINOMA",0,0
1192,"NEOPL MAL PULMONIS LOCO ALIO/NUD,CA MACROCELLUL",Condition,ICD9fi,5-char ICD9fi,NA,1629D,1970-01-01,2099-12-31,NA,"NEOPL MAL PULMONIS LOCO ALIO/NUD,CA MACROCELLUL",0,0
1193,"NEOPL MAL PULMONIS LOCO ALIO/NUD,CA ALIA DEF/NUD",Condition,ICD9fi,5-char ICD9fi,NA,1629E,1970-01-01,2099-12-31,NA,"NEOPL MAL PULMONIS LOCO ALIO/NUD,CA ALIA DEF/NUD",0,0
1194,"NEOPL MAL PULMONIS LOCO ALIO/NUD,MUU HISTOLOGIA",Condition,ICD9fi,5-char ICD9fi,NA,1629F,1970-01-01,2099-12-31,NA,"NEOPL MAL PULMONIS LOCO ALIO/NUD,MUU HISTOLOGIA",0,0
1195,"NEOPL MAL PULMONIS LOCO ALIO/NUD,VAIN SYTOL DG",Condition,ICD9fi,5-char ICD9fi,NA,1629G,1970-01-01,2099-12-31,NA,"NEOPL MAL PULMONIS LOCO ALIO/NUD,VAIN SYTOL DG",0,0
1196,"NEOPL MAL PULMONIS LOCO ALIO/NUD,EI HIST/SYTOL DG",Condition,ICD9fi,5-char ICD9fi,NA,1629X,1970-01-01,2099-12-31,NA,"NEOPL MAL PULMONIS LOCO ALIO/NUD,EI HIST/SYTOL DG",0,0
1197,NEOPLASMA MALIGNUM PLEURAE,Condition,ICD9fi,3-char ICD9fi,NA,163,1970-01-01,2099-12-31,NA,NEOPLASMA MALIGNUM PLEURAE,0,0
1198,NEOPLASMA MALIGNUM PLEURAE PARIETALIS,Condition,ICD9fi,5-char ICD9fi,NA,1630A,1970-01-01,2099-12-31,NA,NEOPLASMA MALIGNUM PLEURAE PARIETALIS,0,0
1199,NEOPLASMA MALIGNUM PLEURAE VISCERALIS,Condition,ICD9fi,5-char ICD9fi,NA,1631A,1970-01-01,2099-12-31,NA,NEOPLASMA MALIGNUM PLEURAE VISCERALIS,0,0
1200,NEOPLASMA MALIGNUM PLEURAE ALIA DEFINITA,Condition,ICD9fi,5-char ICD9fi,NA,1638X,1970-01-01,2099-12-31,NA,NEOPLASMA MALIGNUM PLEURAE ALIA DEFINITA,0,0
1201,NEOPLASMA MALIGNUM PLEURAE NUD,Condition,ICD9fi,5-char ICD9fi,NA,1639X,1970-01-01,2099-12-31,NA,NEOPLASMA MALIGNUM PLEURAE NUD,0,0
1202,"NEOPLASMA MALIGNUM THYMI, CORDIS ET MEDIASTINI",Condition,ICD9fi,3-char ICD9fi,NA,164,1970-01-01,2099-12-31,NA,"NEOPLASMA MALIGNUM THYMI, CORDIS ET MEDIASTINI",0,0
1203,NEOPLASMA MALIGNUM THYMI,Condition,ICD9fi,5-char ICD9fi,NA,1640A,1970-01-01,2099-12-31,NA,NEOPLASMA MALIGNUM THYMI,0,0
