concept_id,concept_code,concept_name,tmp_name_fi,freq_tays,freq_finngen,freq_total
1564,C33.91&,Tracheal cancer epidermoid carcinoma,Henkitorvisyöpä epidermoidi karsinooma,0,0,0
1565,C33.92&,Tracheal cancer adenocarcinoma,Henkitorvisyöpä adenokarsinooma,0,0,0
1566,C33.93&,Tracheal cancer bronchoalveolar carcinoma,Henkitorvisyöpä bronkoalveolaarinen karsinooma,0,0,0
1567,C33.94&,Tracheal cancer macrocellular anaplastic carcinoma,Henkitorvisyöpä makrosellulaarinen anaplastinen karsinooma,0,0,0
1568,C33.95&,Tracheal cancer other non-microcellular carcinoma,Henkitorvisyöpä muu ei-mikrosellulaarinen karsinooma,0,0,0
1569,C33.96&,Tracheal cancer microcellular carcinoma,Henkitorvisyöpä mikrosellulaarinen karsinooma,0,0,0
1570,C33.97&,Tracheal cancer carcinoid,Henkitorvisyöpä karsinoidi,0,0,0
1571,C33.99&,Tracheal cancer other or vague carcinoma,Henkitorvisyöpä muu tai epämääräinen karsinooma,0,0,0
1574,C34.00&,Major bronchial cancer with no histological confirmation,Pääkeuhkoputken syöpä ei histologista varmistusta,0,0,0
1575,C34.01&,Main bronchial cancer epidermoid carcinoma,Pääkeuhkoputken syöpä epidermoidi karsinooma,0,0,0
1576,C34.02&,Main bronchial cancer adenocarcinoma,Pääkeuhkoputken syöpä adenokarsinooma,0,0,0
1577,C34.03&,Main bronchial cancer bronchoalveolar carcinoma,Pääkeuhkoputken syöpä bronkoalveolaarinen karsinooma,0,0,0
1578,C34.04&,Main bronchial cancer macrocellular anaplastic carcinoma,Pääkeuhkoputken syöpä makrosellullaarinen anaplastinen karsinooma,0,0,0
1579,C34.05&,Main bronchial cancer other non-microcellular carcinoma,Pääkeuhkoputken syöpä muu ei-mikrosellulaarinen karsinooma,0,0,0
1580,C34.06&,Main bronchial cancer microcellular carcinoma,Pääkeuhkoputken syöpä mikrosellulaarinen karsinoma,0,0,0
1581,C34.07&,Main bronchial cancer carcinoid,Pääkeuhkoputken syöpä karsinoidi,0,0,0
1582,C34.09&,Major bronchial cancer other or indeterminate histology,Pääkeuhkoputken syöpä muu tai epämääräinen histologia,0,0,0
1584,C34.10&,Cancer of the upper lung or its bronchus is not histologically confirmed,Keuhkon ylälohkon tai sen keuhkoputken syöpä ei histologista varmistusta,0,29,0
1585,C34.11&,Cancer of the upper lung or its bronchial epidermoid carcinoma,Keuhkon ylälohkon tai sen keuhkoputken syöpä epidermoidi karsinooma,0,40,0
1586,C34.12&,Cancer of the upper lung or its bronchial adenocarcinoma,Keuhkon ylälohkon tai sen keuhkoputken syöpä adenokarsinooma,0,0,0
1587,C34.13&,Cancer of the upper lung or its bronchus bronchoalveolar carcinoma,Keuhkon ylälohkon tai sen keuhkoputken syöpä bronkoalveolaarinen karsinooma,0,0,0
1588,C34.14&,Upper lung or bronchial cancer macrocellular anaplastic carcinoma,Keuhkon ylälohkon tai sen keuhkoputken syöpä makrosellullaarinen anaplastinen karsinooma,0,0,0
1589,C34.15&,Cancer of the upper lung or its bronchus other non-microcellular carcinoma,Keuhkon ylälohkon tai sen keuhkoputken syöpä muu ei-mikrosellulaarinen karsinooma,0,0,0
1590,C34.16&,Cancer of the upper lung or its bronchial microcellular carcinoma,Keuhkon ylälohkon tai sen keuhkoputken syöpä mikrosellulaarinen karsinooma,0,0,0
1591,C34.17&,Cancer of the upper lung or its bronchial carcinoid,Keuhkon ylälohkon tai sen keuhkoputken syöpä karsinoidi,0,0,0
1592,C34.19&,Other or indeterminate histology of upper lung or bronchial cancer,Keuhkon ylälohkon tai sen keuhkoputken syöpä muu tai epämääräinen histologia,0,0,0
1594,C34.20&,Cancer of the middle lobe of the right lung or its bronchus is not histologically confirmed,Oikean keuhkon keskilohkon tai sen keuhkoputken syöpä ei histologista varmistusta,0,0,0
1595,C34.21&,Cancer of the middle lobe of the right lung or its bronchial epidermoid carcinoma,Oikean keuhkon keskilohkon tai sen keuhkoputken syöpä epidermoidi karsinooma,0,0,0
1596,C34.22&,Cancer of the middle lobe of the right lung or its bronchus adenocarcinoma,Oikean keuhkon keskilohkon tai sen keuhkoputken syöpä adenokarsinooma,0,0,0
1597,C34.23&,Cancer of the middle lobe of the right lung or its bronchus bronchoalveolar carcinoma,Oikean keuhkon keskilohkon tai sen keuhkoputken syöpä bronkoalveolaarinen karsinooma,0,0,0
1598,C34.24&,Macrocellular anaplastic carcinoma of the middle lobe of the right lung or its bronchus,Oikean keuhkon keskilohkon tai sen keuhkoputken syöpä makrosellullaarinen anaplastinen karsinooma,0,0,0
1599,C34.25&,Cancer of the middle lobe of the right lung or its bronchus Other non-microcellular carcinoma,Oikean keuhkon keskilohkon tai sen keuhkoputken syöpä muu ei-mikrosellulaarinen karsinooma,0,0,0
1600,C34.26&,Cancer of the middle lobe of the right lung or its bronchial microcellular carcinoma,Oikean keuhkon keskilohkon tai sen keuhkoputken syöpä mikrosellulaarinen karsinooma,0,0,0
1601,C34.27&,Cancer of the middle lobe of the right lung or its bronchus is a carcinoid,Oikean keuhkon keskilohkon tai sen keuhkoputken syöpä karsinoidi,0,0,0
1602,C34.29&,Cancer of the middle lobe of the right lung or its bronchus Other or vague histology,Oikean keuhkon keskilohkon tai sen keuhkoputken syöpä muu tai epämääräinen histologia,0,0,0
1604,C34.30&,Cancer of the lower lung or its bronchus is not histologically confirmed,Keuhkon alalohkon tai sen keuhkoputken syöpä ei histologista varmistusta,0,0,0
1605,C34.31&,Cancer of the lower lung or its bronchial epidermoid carcinoma,Keuhkon alalohkon tai sen keuhkoputken syöpä epidermoidi karsinooma,0,0,0
1606,C34.32&,Cancer of the lower lung or its bronchial adenocarcinoma,Keuhkon alalohkon tai sen keuhkoputken syöpä adenokarsinooma,0,0,0
1607,C34.33&,Cancer of the lower lung or its bronchus bronchoalveolar carcinoma,Keuhkon alalohkon tai sen keuhkoputken syöpä bronkoalveolaarinen karsinooma,0,0,0
1608,C34.34&,Macro-cellular anaplastic carcinoma of the lower lung or bronchial lung,Keuhkon alalohkon tai sen keuhkoputken syöpä makrosellullaarinen anaplastinen karsinooma,0,0,0
1609,C34.35&,Cancer of the lower lung or its bronchial other non-microcellular carcinoma,Keuhkon alalohkon tai sen keuhkoputken syöpä muu ei-mikrosellullaarinen karsinooma,0,0,0
1610,C34.36&,Cancer of the lower lung or its bronchial microcellular carcinoma,Keuhkon alalohkon tai sen keuhkoputken syöpä mikrosellulaarinen karsinooma,0,0,0
1611,C34.37&,Cancer of the lower lung or its bronchial carcinoid,Keuhkon alalohkon tai sen keuhkoputken syöpä karsinoidi,0,0,0
1612,C34.39&,Other or indeterminate histology of sub-lung or bronchial cancer,Keuhkon alalohkon tai sen keuhkoputken syöpä muu tai epämääräinen histologia,0,0,0
1614,C34.80&,Various areas of bronchial and / or lung cancer are not histologically confirmed,Eri alueisiin ulottuva keuhkoputken ja/tai keuhkon syöpä ei histologista varmistusta,0,0,0
1615,C34.81&,Various areas of bronchial and / or lung cancer epidermoid carcinoma,Eri alueisiin ulottuva keuhkoputken ja/tai keuhkon syöpä epidermoidi karsinooma,0,0,0
1616,C34.82&,Bronchial and / or lung cancer adenocarcinoma extending to different areas,Eri alueisiin ulottuva keuhkoputken ja/tai keuhkon syöpä adenokarsinooma,0,0,0
1617,C34.83&,Bronchoalveolar carcinoma of bronchoalveolar bronchial and / or lung,Eri alueisiin ulottuva keuhkoputken ja/tai keuhkon syöpä bronkoalveolaarinen karsinooma,0,0,0
1618,C34.84&,Cross-regional bronchial and / or lung cancer macrocellular anaplastic carcinoma,Eri alueisiin ulottuva keuhkoputken ja/tai keuhkon syöpä makrosellullarinen anaplastinen karsinooma,0,0,0
1619,C34.85&,Various regional bronchial and / or lung cancer other non-microcellular carcinoma,Eri alueisiin ulottuva keuhkoputken ja/tai keuhkon syöpä muu ei-mikrosellulaarinen karsinooma,0,0,0
1620,C34.86&,Various regional bronchial and / or lung cancer microcellular carcinoma,Eri alueisiin ulottuva keuhkoputken ja/tai keuhkon syöpä mikrosellulaarinen karsinooma,0,0,0
1621,C34.87&,Bronchial and / or lung cancer carcinoid extending to different areas,Eri alueisiin ulottuva keuhkoputken ja/tai keuhkon syöpä karsinoidi,0,0,0
1622,C34.89&,Other or indeterminate histology of bronchial and / or lung cancer extending to different areas,Eri alueisiin ulottuva keuhkoputken ja/tai keuhkon syöpä muu tai epämääräinen histologia,0,0,0
1624,C34.90&,Unspecified bronchial or lung cancer with no histological confirmation,Määrittämätön keuhkoputken tai keuhkon syöpä ei histologista varmistusta,0,0,0
1625,C34.91&,Unspecified bronchial or lung cancer epidermoid carcinoma,Määrittämätön keuhkoputken tai keuhkon syöpä epidermoidi karsinooma,0,0,0
1626,C34.92&,Unspecified bronchial or lung cancer adenocarcinoma,Määrittämätön keuhkoputken tai keuhkon syöpä adenokarsinooma,0,0,0
1627,C34.93&,Unspecified bronchial or lung cancer bronchoalveolar carcinoma,Määrittämätön keuhkoputken tai keuhkon syöpä bronkoalveolaarinen karsinooma,0,0,0
1628,C34.94&,Unspecified bronchial or lung cancer macrocellular anaplastic carcinoma,Määrittämätön keuhkoputken tai keuhkon syöpä makrosellullaarinen anaplastinen karsinooma,0,0,0
1629,C34.95&,Unspecified bronchial or lung cancer other non-microcellular carcinoma,Määrittämätön keuhkoputken tai keuhkon syöpä muu ei-mikrosellulaarinen karsinooma,0,0,0
1630,C34.96&,Unspecified bronchial or lung cancer microcellular carcinoma,Määrittämätön keuhkoputken tai keuhkon syöpä mikrosellulaarinen karsinooma,0,0,0
1631,C34.97&,Unspecified bronchial or lung cancer carcinoid,Määrittämätön keuhkoputken tai keuhkon syöpä karsinoidi,0,0,0
1632,C34.99&,Unspecified bronchial or lung cancer other or indeterminate histology,Määrittämätön keuhkoputken tai keuhkon syöpä muu tai epämääräinen histologia,0,0,0
1647,C40.00&,Cancer of the long bones of the scapula or upper limb is not histologically confirmed,Lapaluun tai yläraajan pitkien luiden syöpä ei histologista vahvistusta,0,0,0
1648,C40.01&,Cancer of the long bones of the scapula or upper limb osteosarcoma,Lapaluun tai yläraajan pitkien luiden syöpä osteosarkooma,0,0,0
1649,C40.02&,Cancer of the long bones of the scapula or upper limb chondrosarcoma,Lapaluun tai yläraajan pitkien luiden syöpä chondrosarkooma,0,0,0
1650,C40.03&,Cancer of the long bones of the scapula or upper limb Ewing's sarcoma,Lapaluun tai yläraajan pitkien luiden syöpä Ewing'in sarkooma,0,0,0
1652,C40.10&,Upper limb short bone cancer no histological confirmation,Yläraajan lyhyiden luiden syöpä ei histologista vahvistusta,0,0,0
1653,C40.11&,Upper limb short bone cancer osteosarcoma,Yläraajan lyhyiden luiden syöpä osteosarkooma,0,0,0
1654,C40.12&,Upper limb short bone cancer chondrosarcoma,Yläraajan lyhyiden luiden syöpä chondrosarkooma,0,0,0
1655,C40.13&,Upper limb short bone cancer Ewing's sarcoma,Yläraajan lyhyiden luiden syöpä Ewing'in sarkooma,0,0,0
1656,C40.19&,Upper limb short bone cancer other or vague histology,Yläraajan lyhyiden luiden syöpä muu tai epämääräinen histologia,0,0,0
1658,C40.20&,Lower limb long bone cancer no histological confirmation,Alaraajan pitkien luiden syöpä ei histologista vahvistusta,0,0,0
1659,C40.21&,Lower limb long bone cancer osteosarcoma,Alaraajan pitkien luiden syöpä osteosarkooma,0,0,0
1660,C40.22&,Lower extremity long bone cancer chondrosarcoma,Alaraajan pitkien luiden syöpä chondrosarkooma,0,0,0
1661,C40.23&,Lower limb long bone cancer Ewing's sarcoma,Alaraajan pitkien luiden syöpä Ewing'in sarkooma,0,0,0
1662,C40.29&,Lower limb long bone cancer other or vague histology,Alaraajan pitkien luiden syöpä muu tai epämääräinen histologia,0,0,0
1664,C40.30&,Cancer of the short bones of the lower limb is not histologically confirmed,Alaraajan lyhyiden luiden syöpä ei histologista vahvistusta,0,0,0
1665,C40.31&,Lower limb short bone cancer osteosarcoma,Alaraajan lyhyiden luiden syöpä osteosarkooma,0,0,0
1666,C40.32&,Lower limb short bone cancer chondrosarcoma,Alaraajan lyhyiden luiden syöpä chondrosarkooma,0,0,0
1667,C40.33&,Lower limb short bone cancer Ewing's sarcoma,Alaraajan lyhyiden luiden syöpä Ewing'in sarkooma,0,0,0
1668,C40.39&,Lower extremity short bone cancer other or vague histology,Alaraajan lyhyiden luiden syöpä muu tai epämääräinen histologia,0,0,0
1670,C40.80&,Cancer of the limb bone or articular cartilage extending to different areas is not histologically confirmed,Eri alueisiin ulottuva raajan luun tai nivelruston syöpä ei histologista vahvistusta,0,0,0
1671,C40.81&,Cancer of the limb bone or articular cartilage osteosarcoma extending to different areas,Eri alueisiin ulottuva raajan luun tai nivelruston syöpä osteosarkooma,0,0,0
1672,C40.82&,Chondrosarcoma of the limb bone or articular cartilage extending to different areas,Eri alueisiin ulottuva raajan luun tai nivelruston syöpä chondrosarkooma,0,0,0
1673,C40.83&,Cancer of the limb bone or articular cartilage extending to different areas Ewing's sarcoma,Eri alueisiin ulottuva raajan luun tai nivelruston syöpä Ewing'in sarkooma,0,0,0
1674,C40.89&,Other or vague histology of limb bone or articular cartilage extending to different areas,Eri alueisiin ulottuva raajan luun tai nivelruston syöpä muu tai epämääräinen histologia,0,0,0
1676,C40.90&,Unspecified cancer of limb bone or articular cartilage with no histological confirmation,Määrittämätön raajan luun tai nivelruston syöpä ei histologista vahvistusta,0,0,0
1677,C40.91&,Unspecified cancer of limb bone or articular cartilage osteosarcoma,Määrittämätön raajan luun tai nivelruston syöpä osteosarkooma,0,0,0
1678,C40.92&,Unspecified limb bone or articular cartilage cancer chondrosarcoma,Määrittämätön raajan luun tai nivelruston syöpä chondrosarkooma,0,0,0
1679,C40.93&,Unspecified limb bone or articular cartilage cancer Ewing's sarcoma,Määrittämätön raajan luun tai nivelruston syöpä Ewingin sarkooma,0,0,0
1680,C40.99&,Unspecified limb bone or articular cartilage cancer other or vague histology,Määrittämätön raajan luun tai nivelruston syöpä muu tai epämääräinen histologia,0,0,0
1685,C41.00&,"Cancer of the skull or facial bones, no histological confirmation","Kallon tai kasvojen luiden syöpä, ei histologista varmistusta",0,0,0
1686,C41.01&,Dental malignancy of the upper jaw,Yläleukaluun hammasperäinen pahanlaatuinen kasvain,0,0,0
1687,C41.02&,Salivary cancer of the upper jaw,Yläleukaluun sylkirauhasperäinen syöpä,0,0,0
1688,C41.03&,Osteosarcoma of the upper jaw,Yläleukaluun osteosarkooma,0,0,0
1689,C41.04&,Upper jaw chondrosarcoma,Yläleukaluun chondrosarkooma,0,0,0
1690,C41.05&,Upper jaw Ewing's sarcoma,Yläleukaluun Ewingin sarkooma,0,0,0
1691,C41.06&,Chondrosarcoma of skull or other facial bones,Kallon tai muiden kasvojen luiden chondrosarkooma,0,0,0
1692,C41.07&,Osteosarcoma of the skull or other facial bones,Kallon tai muiden kasvojen luiden osteosarkooma,0,0,0
1693,C41.08&,Ewing's sarcoma of skull or other facial bones,Kallon tai muiden kasvojen luiden Ewingin sarkooma,0,0,0
1694,C41.09&,"Cancer of the skull or facial bones, other or indeterminate histology","Kallon tai kasvojen luiden syöpä, muu tai epämääräinen histologia",0,0,0
1696,C41.10&,"Lower jaw cancer, no histological confirmation","Alaleukaluun syöpä, ei histologista vahvistusta",0,0,0
1697,C41.11&,Dental cancer of the mandible,Alaleukaluun hammasperäinen syöpä,0,0,0
1698,C41.12&,Salivary cancer of the mandible,Alaleukaluun sylkirauhasperäinen syöpä,0,0,0
1699,C41.13&,Osteosarcoma of the mandible,Alaleukaluun osteosarkooma,0,0,0
1700,C41.14&,Chondrosarcoma of the mandible,Alaleukaluun chondrosarkooma,0,0,0
1701,C41.15&,Ewing's sarcoma of the mandible,Alaleukaluun Ewing'in sarkooma,0,0,0
1702,C41.19&,"Lower jaw cancer, other or indeterminate histology","Alaleukaluun syöpä, muu tai epämääräinen histologia",0,0,0
1704,C41.20&,Spinal cancer no histological confirmation,Selkärangan syöpä ei histologista vahvistusta,0,0,0
1705,C41.21&,Spinal cancer osteosarcoma,Selkärangan syöpä osteosarkooma,0,0,0
1706,C41.22&,Spinal cancer chondrosarcoma,Selkärangan syöpä chondrosarkooma,0,0,0
1707,C41.23&,Spinal cancer Ewing's sarcoma,Selkärangan syöpä Ewing'in sarkooma,0,0,0
1708,C41.29&,Spinal cancer other or vague histology,Selkärangan syöpä muu tai epämääräinen histologia,0,0,0
1710,C41.30&,"Cancer of the rib, sternum, or clavicle is not histologically confirmed","Kylkiluun, rintalastan tai solisluun syöpä ei histologista vahvistusta",0,0,0
1711,C41.31&,"Cancer of the ribs, sternum or clavicle osteosarcoma","Kylkiluun, rintalastan tai solisluun syöpä osteosarkooma",0,0,0
1712,C41.32&,"Cancer of the rib, sternum or clavicle chondrosarcoma","Kylkiluun, rintalastan tai solisluun syöpä chondrosarkooma",0,0,0
1713,C41.33&,"Cancer of the rib, sternum or clavicle Ewing's sarcoma","Kylkiluun, rintalastan tai solisluun syöpä Ewing'in sarkooma",0,0,0
1714,C41.39&,"Cancer of the ribs, sternum or clavicle other or vague histology","Kylkiluun, rintalastan tai solisluun syöpä muu tai epämääräinen histologia",0,0,0
1716,C41.40&,"Pelvic bones, sacrum and coccyx","Lantion luiden, ristiluun ja/tai häntäluun syöpä ei histologista vahvistusta",0,0,0
1717,C41.41&,"Cancer of the pelvic bones, sacrum and / or coccyx osteosarcoma","Lantion luiden, ristiluun ja/tai häntäluun syöpä osteosarkooma",0,0,0
1718,C41.42&,"Cancer of the pelvic bones, sacrum and / or coccyx chondrosarcoma","Lantion luiden, ristiluun ja/tai häntäluun syöpä chondrosarkooma",0,0,0
1719,C41.43&,"Cancer of pelvic bones, sacrum and / or coccyx Ewing's sarcoma","Lantion luiden, ristiluun ja/tai häntäluun syöpä Ewing'in sarkooma",0,0,0
1720,C41.49&,"Other or vague histology of pelvic bone, sacrum and / or coccyx cancer","Lantion luiden, ristiluun ja/tai häntäluun syöpä muu tai epämääräinen histologia",0,0,0
1722,C41.80&,Bone cancer or articular cartilage cancer extending to different areas is not histologically confirmed,Eri alueisiin ulottuva luusyöpä tai nivelrustosyöpä ei histologista vahvistusta,0,0,0
1723,C41.81&,Cross-regional bone cancer or articular cartilage cancer osteosarcoma,Eri alueisiin ulottuva luusyöpä tai nivelrustosyöpä osteosarkooma,0,0,0
1724,C41.82&,Bone cancer or articular cartilage cancer chondrosarcoma extending to different areas,Eri alueisiin ulottuva luusyöpä tai nivelrustosyöpä chondrosarkooma,0,0,0
