concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason,tmp_name_fi,freq_finngen,freq_tays,freq_total
2251,Banding operations on pulmonary artery,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,FBC,1900-01-01,2030-12-31,NA,"Keuhkovaltimon ahtauttamisleikkaukset, banding",0,0,0
2252,Banding of pulmonary artery,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FBC00,1900-01-01,2030-12-31,NA,Keuhkovaltimon sidos,0,0,0
2253,Banding of pulmonary artery with other concurrent procedure for congenital heart defect,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FBC10,1900-01-01,2030-12-31,NA,Keuhkovaltimon sidos sydänleikkauksen yhteydessä,0,0,0
2254,Other banding operations on pulmonary artery,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FBC96,1900-01-01,2030-12-31,NA,Muu keuhkovaltimon ahtauttamisleikkaus,0,0,0
2255,Debanding operations on pulmonary artery,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,FBD,1900-01-01,2030-12-31,NA,"Keuhkovaltimon ahtautusten purkuleikkaukset, debanding",0,0,0
2256,Removal of band from pulmonary artery,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FBD00,1900-01-01,2030-12-31,NA,Sidoksen poisto keuhkovaltimosta,0,0,0
2257,Removal of band and dilatation of pulmonary artery,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FBD10,1900-01-01,2030-12-31,NA,Sidoksen (banding) poisto ja keuhkovaltimon laajentaminen,0,0,0
2258,Percutaneous transluminal rupture of band and dilatation of pulmonary artery,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FBD12,2001-01-01,2030-12-31,NA,Suonensisäinen keuhkovaltimon laajentaminen tai sidoksen katkaisu,0,0,0
2259,Removal of band and reconstruction of pulmonary artery,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FBD20,1900-01-01,2030-12-31,NA,Sidoksen (banding) poisto ja keuhkovaltimonkorjaus,0,0,0
2260,Other debanding operation on pulmonary artery,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FBD96,1900-01-01,2030-12-31,NA,Muu keuhkovaltimon debanding-leikkaus,0,0,0
2261,Expansion and reconstruction of pulmonary artery,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,FBE,1900-01-01,2030-12-31,NA,Keuhkovaltimon laajennus- tai muovausleikkaukset,0,0,0
2262,Expansion of pulmonary artery,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FBE00,1900-01-01,2030-12-31,NA,Keuhkovaltimon laajennus,0,0,0
2263,Expansion or reconstruction of pulmonary artery using patch,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FBE10,1900-01-01,2030-12-31,NA,Keuhkovaltimon laajennus paikkaamalla (patch),0,0,0
2264,Reconstruction of pulmonary artery using tube graft,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FBE20,1900-01-01,2030-12-31,NA,Keuhkovaltimon muovaus putkiproteesilla,0,0,0
2265,Percutaneous transluminal angioplasty of pulmonary artery,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FBE32,1999-01-01,2030-12-31,NA,Keuhkovaltimon suonensisäinen angioplastia,0,0,0
2266,Percutaneous transluminal angioplasty of pulmonary artery with insertion of stent,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FBE35,1999-01-01,2030-12-31,NA,Keuhkovaltimon suonensisäinen laajennushoito (PTA) ja stentin asennus,0,0,0
2267,Percutaneous transluminal recanalisation of pulmonary artery,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FBE42,1999-01-01,2030-12-31,NA,Keuhkovaltimon tukoksen avaaminen suonensisäisesti,0,0,0
2268,Other expansion or reconstruction of pulmonary artery,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FBE96,1900-01-01,2030-12-31,NA,Muu keuhkovaltimon laajennusleikkaus,0,0,0
2269,Reduction of pulmonary artery,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,FBF,1900-01-01,2030-12-31,NA,Keuhkovaltimon pienennysleikkaukset,0,0,0
2270,Resection of pulmonary artery,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FBF00,1900-01-01,2030-12-31,NA,Keuhkovaltimon osittainen poisto,0,0,0
2271,Resection and reconstruction of pulmonary artery using graft,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FBF10,1900-01-01,2030-12-31,NA,Keuhkovaltimon poisto ja korvaaminen putkiproteesilla,0,0,0
2272,Resection of pulmonary artery and reconstruction of airway,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FBF20,1900-01-01,2030-12-31,NA,Keuhkovaltimon poisto ja korvaaminen proteesilla sekä keuhkoputken korjaus,0,0,0
2273,Other reduction of pulmonary artery,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FBF96,1900-01-01,2030-12-31,NA,Muu keuhkovaltimon pienennys,0,0,0
2274,Unifocalisation in MAPCA with implantation in,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,FBG,1900-01-01,2030-12-31,NA,Aortopulmonaalisten rinnakkaishaarojen unifokalisoinnit,0,0,0
2275,Anastomosis to pulmonary artery from MAPCA,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FBG00,1900-01-01,2030-12-31,NA,Anastomoosi suoraan keuhkovaltimoon MAPCA:sta,0,0,0
2276,Anastomosis to graft from MAPCA,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FBG10,1900-01-01,2030-12-31,NA,Anastomoosi proteesiin MAPCA:sta,0,0,0
2277,Other unifocalisation in MAPCA,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FBG96,1900-01-01,2030-12-31,NA,"Muu unifokalisointitoimenpide, MAPCA",0,0,0
2278,Repair of pulmonary artery sling,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,FBH,1900-01-01,2030-12-31,NA,"Kiertävän vasemman keuhkovaltimon, slingan, korjaamiset",0,0,0
2279,Transposition of pulmonary artery sling,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FBH00,1900-01-01,2030-12-31,NA,Keuhkovaltimoslingan transpositio,0,0,0
2280,Transposition of pulmonary artery sling with division of airway,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FBH10,1900-01-01,2030-12-31,NA,Keuhkovaltimoslingan transpositio käyttäen henkitorven katkaisua,0,0,0
2281,Other repair of pulmonary artery sling,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FBH96,1900-01-01,2030-12-31,NA,Muu kiertävän vasemman keuhkovaltimon korjausleikkaus,0,0,0
2282,Connection to pulmonary artery from subclavian artery,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,FBJ,1900-01-01,2030-12-31,NA,Solisvaltimon ja keuhkovaltimon yhdistämiset,0,0,0
2283,Anastomosis to pulmonary artery from subclavian artery,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FBJ00,1900-01-01,2008-12-31,NA,Solisvaltimon ja keuhkovaltimon yhdistäminen (Blalock-Taussig),0,0,0
2284,Anastomosis to pulmonary artery from subclavian artery with interposition graft,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FBJ10,1900-01-01,2030-12-31,NA,Solisvaltimon ja keuhkovaltimon yhdistäminen siirteellä,0,0,0
2285,Other connection to pulmonary artery from subclavian artery,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FBJ96,1900-01-01,2030-12-31,NA,Muu solisvaltimon ja keuhkovaltimon yhdistämisleikkaus,0,0,0
2286,Closure of subclavio-pulmonary connection,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,FBK,1900-01-01,2030-12-31,NA,Solisvaltimon ja keuhkovaltimon välisen liitoksen sulkemiset,0,0,0
2287,Closure of subclavio-pulmonary anastomosis without interposition,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FBK00,1900-01-01,2030-12-31,NA,Solis- ja keuhkovaltimon välisen Blalock-Taussig -liitoksen sulku,0,0,0
2288,Percutaneous closure of subclavio-pulmonary anastomosis,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FBK01,2012-01-01,2030-12-31,NA,Solisvaltimon ja keuhkovaltimon anastomoosin perkutaaninen sulku,0,0,0
2289,Closure of subclavio-pulmonary anastomosis,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FBK03,2005-01-01,2030-12-31,NA,Solis- ja keuhkovaltimon välisen liitoksen sulku,0,0,0
2290,Closure of subclavio-pulmonary anastomosis with interposed graft,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FBK10,1900-01-01,2030-12-31,NA,Solis- ja keuhkovaltimon välisen proteesin sulku,0,0,0
2291,Closure of subclavio-pulmonary anastomosis with reconstruction of pulmonary artery,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FBK13,2005-01-01,2030-12-31,NA,Solis- ja keuhkovaltimon välisen liitoksen sulku ja keuhkovaltimon korjaus,0,0,0
2292,Closure of other subclavio-pulmonary connection,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FBK96,1900-01-01,2030-12-31,NA,Muu solisvaltimon ja keuhkovaltimon välisen liitoksen sulku,0,0,0
2293,Connection to pulmonary artery from aorta,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,FBL,1900-01-01,2030-12-31,NA,Aortan ja keuhkovaltimon yhdistämisleikkaukset,0,0,0
2294,Anastomosis to pulmonary trunk from ascending aorta,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FBL00,1900-01-01,2030-12-31,NA,Nousevan aortan ja keuhkovaltimon rungon yhdistäminen,0,0,0
2295,Aorto-pulmonary anastomosis,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FBL10,1900-01-01,2008-12-31,NA,Aortan ja oikean keuhkovaltimon yhdistäminen (Waterston),0,0,0
2296,Distal aorto-pulmonary anastomosis,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FBL20,1900-01-01,2008-12-31,NA,Distaalinen aortan ja keuhkovaltimon yhdistäminen (Potts),0,0,0
2297,Aorto-pulmonary anastomosis using graft,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FBL30,1900-01-01,2030-12-31,NA,Aortan ja keuhkovaltimon yhdistäminen proteesilla,0,0,0
2298,Aorto-pulmonary anastomosis in single ventricle conditions,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FBL40,1900-01-01,2030-12-31,NA,Yksikammiosydämen aortta-keuhkovaltimoyhteys,0,0,0
2299,Aorto-pulmonary anastomosis with transection of pulmonary artery (Mee),Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FBL50,2001-01-01,2008-12-31,NA,Katkaistun keuhkovaltimon yhdistäminen aorttaan (Mee),0,0,0
2300,Other connection to pulmonary artery from aorta,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FBL96,1900-01-01,2030-12-31,NA,Muu aortan ja keuhkovaltimon yhdistämisleikkaus,0,0,0
2301,Closure of artificial aorto-pulmonary connection,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,FBM,1900-01-01,2030-12-31,NA,Aortan ja keuhkovaltimoiden välisten liitosten sulkemiset,0,0,0
2302,Closure of central aorto-pulmonary anastomosis,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FBM00,1900-01-01,2030-12-31,NA,Sentraalisen aortan ja keuhkovaltimon välisen anastomoosin sulku,0,0,0
2303,Closure of aorto-pulmonary shunt,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FBM10,1900-01-01,2008-12-31,NA,Aortan ja keuhkovaltimon välisen anastomoosin (Waterston) sulku,0,0,0
2304,Closure of distal aorto-pulmonary shunt,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FBM20,1900-01-01,2008-12-31,NA,Distaalisen aortan ja keuhkovaltimon välisen anastomoosin (Potts) sulku,0,0,0
2305,Closure of prosthetic aorto-pulmonary connection,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FBM30,1900-01-01,2008-12-31,NA,Aortan ja keuhkovaltimon välisen proteesin sulku,0,0,0
2306,Other closure of artificial aorto-pulmonary connection,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FBM96,1900-01-01,2030-12-31,NA,Muu aortan ja keuhkovaltimon välisen liitoksen sulkemisleikkaus,0,0,0
2307,Closure of fistula of pulmonary artery,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,FBN,1900-01-01,2030-12-31,NA,"Keuhkovaltimoavanteen, fistelin, sulku",0,0,0
2308,Closure of fistula to atrium from pulmonary artery,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FBN00,1900-01-01,2030-12-31,NA,Keuhkovaltimon ja oikean eteisen välisen avanteen sulku,0,0,0
2309,Percutanous embolisation of arterio-venous fistula from pulmonary artery,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FBN01,2012-01-01,2030-12-31,NA,Keuhkovaltimon arteriovenöösin fistelin perkutaaninen embolisaatio,0,0,0
2310,Closure of arterio-venous fistula from pulmonary artery,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FBN10,1900-01-01,2030-12-31,NA,Keuhkovaltimon arteriövenöösin avanteen sulku,0,0,0
2311,Closure of other fistula of pulmonary artery,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FBN96,1900-01-01,2030-12-31,NA,Muu keuhkovaltimoavanteen sulku,0,0,0
2312,Other operations on pulmonary artery and branches,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,FBW,1900-01-01,2030-12-31,NA,Muut keuhkovaltimon ja sen haarojen leikkaukset,0,0,0
2313,Other operation on pulmonary artery and branches,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FBW96,1900-01-01,2030-12-31,NA,Muu keuhkovaltimon ja sen haarojen leikkaus,0,0,0
2314,Other procedures on pulmonary artery and branches,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,FB_2,1900-01-01,2030-12-31,NA,Muut keuhkovaltimoiden toimenpiteet,0,0,0
2315,Cathetrisation of pulmonal artery,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,TFB00,1997-01-01,2030-12-31,NA,Keuhkovaltimokatetrin asennus,0,0,0
2316,Balloon widening of lung artery,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,TFB10,1998-01-01,2003-11-07,NA,Keuhkovaltimon ahtauman pallolaajennus,0,0,0
2317,Balloon widening of lungartery with stent,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,TFB15,1998-01-01,2003-11-07,NA,Keuhkovaltimon ahtauma pallolaajennus ja stentti,0,0,0
2318,"Thoracic and thoracoabdominal aorta, excluding malformations",Procedure,NOMESCOfi,NOMESCOfi Level 1,NA,FC,1900-01-01,2030-12-31,NA,"Rintakehän aortta ja rintakehän sekä vatsan alueen aortta, ei sisällä malformaatioita",0,0,0
2319,Diagnostic radiology of thoracal aorta,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,FC_,1900-01-01,2030-12-31,NA,Rinta-aortan diagnostinen radiologia,0,0,0
2320,Angiography of thoracal aortta,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FC1AC,1999-01-01,2030-12-31,NA,Rinta-aortan varjoainetutkimus,0,0,0
2321,Extensive angiography of thoracal aortta,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FC1BC,1999-01-01,2030-12-31,NA,Rinta-aortan laaja varjoainetutkimus,0,0,0
2322,Very extensive angiography of thoracal aortta,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FC1CC,1999-01-01,2030-12-31,NA,Rinta-aortan erittäin laaja varjoainetutkimus,0,0,0
2323,CT of thoracic aorta,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,PC1AD,2003-01-01,2030-12-31,NA,Rinta-aortan TT,0,0,0
2324,Extensive CT of thoracic aorta,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,PC1BD,2003-01-01,2030-12-31,NA,Rinta-aortan laaja TT-angiografia,0,0,0
2325,Other operations on thoracic or thoracoabdominal aorta,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,FCW,1900-01-01,2030-12-31,NA,Muut rinta-aortan tai rinta-vatsa-aortan leikkaukset,0,0,0
2326,Other operations on thoracic or thoracoabdominal aorta,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FCW96,1900-01-01,2030-12-31,NA,Muu rinta-aortan tai rinta-vatsa-aortan leikkaus,0,0,0
2327,Repair of thoracic aorta,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,FC_2,1900-01-01,2030-12-31,NA,"Rinta- ja rinta-vatsa-aortan ompelu, osittainen poisto ja korjaus paikalla",0,0,0
2328,Suture of ascending aorta,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FCA00,1900-01-01,2030-12-31,NA,Nousevan aortan ompelu,0,0,0
2329,Repair of ascending aorta by division and suture,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FCA10,1900-01-01,2030-12-31,NA,Nousevan aortan katkaisu ja ompelu,0,0,0
2330,Reinforcement of ascending aorta with wrapping,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FCA20,1900-01-01,2030-12-31,NA,Nousevan aortan ympäri tukeminen,0,0,0
2331,Partial resection and suture of ascending aorta,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FCA30,1900-01-01,2030-12-31,NA,Nousevan aortan seinämän poisto ja ompelu,0,0,0
2332,Repair of ascending aorta using patch,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FCA40,1900-01-01,2030-12-31,NA,Nousevan aortan korjaus paikkaamalla,0,0,0
2333,"Valve-sparing repair of aortic root (David, Yacoub)",Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FCA75,2010-01-01,2030-12-31,NA,"Aortan tyven korjaus läpän säästävällä menetelmällä (David, Yacoub)",0,0,0
2334,Suture of aortic arch,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FCB00,1900-01-01,2030-12-31,NA,Aortan kaaren korjaus ompelemalla,0,0,0
2335,Repair of aortic arch by division and suture,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FCB10,1900-01-01,2030-12-31,NA,Aortan kaaren katkaisu ja ompelu,0,0,0
2336,Partial resection and suture of aortic arch,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FCB20,1900-01-01,2030-12-31,NA,Aortan kaaren seinämän poisto ja ompelu,0,0,0
2337,Repair of aortic arch using patch,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FCB30,1900-01-01,2030-12-31,NA,Aortan kaaren vahvistaminen paikkaamalla,0,0,0
2338,Suture of descending aorta,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FCC00,1900-01-01,2030-12-31,NA,Laskevan aortan ompelu,0,0,0
2339,Repair of descending aorta by division and suture,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FCC10,1900-01-01,2030-12-31,NA,Laskevan aortan vahvistaminen ompelemalla,0,0,0
2340,Partial resection and suture of descending aorta,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FCC30,1900-01-01,2030-12-31,NA,Laskevan aortan seinämän poisto ja ompelu,0,0,0
2341,Repair of descending aorta using patch,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FCC40,1900-01-01,2030-12-31,NA,Laskevan aortan korjaus paikkaamalla,0,0,0
2342,Suture of thoracoabdominal aorta,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FCD00,1900-01-01,2030-12-31,NA,Rinta-vatsa-aortan ompelu,0,0,0
2343,Reinforcement of thoracoabdominal aorta using suture,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FCD10,1900-01-01,2030-12-31,NA,Rinta-vatsa-aortan vahvistaminen ompelemalla,0,0,0
2344,Repair of thoracoabdominal aorta using patch,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FCD30,1900-01-01,2030-12-31,NA,Rinta-vatsa-aortan korjaus paikkaamalla,0,0,0
2345,Partial resection and suture of thoracoabdominal aorta,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FCD40,1900-01-01,2030-12-31,NA,Rinta-vatsa-aortan seinämän poisto ja ompelu,0,0,0
2346,Repair of aortic arch,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,FC_3,1900-01-01,2030-12-31,NA,"Rinta- ja rinta-vatsa-aortan korjaus proteesilla, ohitus tai stentin asettaminen",0,0,0
2347,Percutaneous insertion of stent into ascending aorta,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FCA45,1999-01-01,2030-12-31,NA,Stentin asentaminen nousevaan aorttaan suonensisäisesti,0,0,0
2348,Resection and reconstruction of ascending aorta using tube graft,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FCA50,1900-01-01,2030-12-31,NA,Nousevan aortan korjaus proteesilla,0,0,0
2349,Resection of aortic root and ascending aorta with reimplantation of coronary arteries and use of composite graft with mechanical valve prosthesis,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FCA60,1900-01-01,2030-12-31,NA,"Aortan tyven korjaaminen, sepelvaltimoistutus ja mekaaninen läppä",0,0,0
2350,Resection of aortic root and ascending aorta with reimplantation of coronary arteries and use of biological valve prosthesis and tube graft,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FCA70,1900-01-01,2030-12-31,NA,"Aortan tyven korjaaminen, sepelvaltimoistutus ja bioläppä (Bentall-deBono)",0,0,0
2351,Percutaneous insertion of stent into aortic arch,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FCB35,1999-01-01,2030-12-31,NA,Stentin asentaminen aortan kaareen suonensisäisesti,0,0,0
2352,Resection and reconstruction of aortic arch using tube graft,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FCB40,1900-01-01,2030-12-31,NA,Aortan kaaren korjaus proteesilla,0,0,0
2353,Resection of aortic arch and reimplantation of branches,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FCB50,1900-01-01,2030-12-31,NA,Aortan kaaren proteesi ja lähtevien valtimoiden istutus,0,0,0
2354,Percutaneous insertion of stent into descending aorta,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FCC45,1999-01-01,2030-12-31,NA,Stentin asentaminen laskevaan aorttaan,0,0,0
2355,Resection and reconstruction of descending aorta using tube graft,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FCC50,1900-01-01,2030-12-31,NA,Laskevan aortan korjaus proteesilla,0,0,0
2356,Resection of descending aorta and reimplantation of branches,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FCC60,1900-01-01,2030-12-31,NA,Laskevan aortan korjaus proteesilla ja haarojen istutus,0,0,0
2357,Bypass to descending aorta using tube graft,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FCC70,1997-01-01,2030-12-31,NA,Aortan kaaren ohitus proteesilla,0,0,0
2358,Bypass to thoracoabdominal aorta using tube graft,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FCC76,1997-01-01,2030-12-31,NA,Laskevan aortan ohitus proteesilla,0,0,0
2359,Percutaneous insertion of stent into thoracoabdominal aorta,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FCD35,2004-01-01,2030-12-31,NA,Rinta-vatsa-aortan korjaus stentillä iholta käsin,0,0,0
2360,Resection and reconstruction of thoracoabdominal aorta using tube graft,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FCD50,1900-01-01,2030-12-31,NA,Rinta-vatsa-aortan korjaus proteesilla,0,0,0
2361,Resection of thoracoabdominal aorta and reimplantation of branches,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FCD60,1900-01-01,2030-12-31,NA,Rinta-vatsa-aortan korjaus proteesilla ja haarojen istutus,0,0,0
2362,Bypass of thoracoabdominal aorta using tube graft,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FCD70,1900-01-01,2030-12-31,NA,Rinta-vatsa-aortan ohitus proteesilla,0,0,0
2363,Repair of descending aorta,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,FC_4,1900-01-01,2030-12-31,NA,Rinta- ja rinta-vatsa-aortan vierasesineen poistot,0,0,0
2364,Removal of foreign body from ascending aorta,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FCA83,2003-01-01,2030-12-31,NA,Vierasesineen poisto nousevasta aortasta,0,0,0
2365,Percutaneous removal of foreign body from ascending aorta,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FCA84,2003-01-01,2030-12-31,NA,Vierasesineen poisto nousevasta aortasta suonensisäisesti,0,0,0
2366,Removal of foreign body from aortic arch,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FCB80,2003-01-01,2030-12-31,NA,Vierasesineen poisto aortankaaresta,0,0,0
2367,Percutaneous removal of foreign body from aortic arch,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FCB82,2003-01-01,2030-12-31,NA,Vierasesineen poisto aortankaaresta suonensisäisesti,0,0,0
2368,Removal of foreign body from descending aorta,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FCC80,2003-01-01,2030-12-31,NA,Vierasesineen poisto laskevasta aortasta,0,0,0
2369,Percutaneous removal of foreign body from descending aorta,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FCC82,2003-01-01,2030-12-31,NA,Vierasesineen poisto laskevasta aortasta suonensisäisesti,0,0,0
2370,Removal of foreign body from thoracoabdominal aorta,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,FCD80,2003-01-01,2030-12-31,NA,Vierasesineen poisto rinta-vatsa-aortasta,0,0,0
