code,name_fi,name_en,ICPC_version,main_icd10fi,concept_id,mappingStatus
U44,"Virtsaelimet, Rokotus / ennaltaehkäisevä lääkitys","Urological, Preventive immunization/medic",ICPC2,NA,NA,NOT_MAPPED
U45,"Virtsaelimet, Seuranta/terveysneuvonta/ruokavalioneuvonta","Urological, Observ/health educat/advice/diet",ICPC2,NA,NA,NOT_MAPPED
U46,"Virtsaelimet, Perusterveydenhuollon asiantuntijan konsultaatio","Urological, Consultation primary care provider",ICPC2,NA,NA,NOT_MAPPED
U47,"Virtsaelimet, Erikoislääkärin konsultaatio","Urological, Consultation with specialist",ICPC2,NA,NA,NOT_MAPPED
U48,"Virtsaelimet, Potilaan tarpeiden/tulosyyn selvittäminen","Urological, Clarification/discussion RFE/demand",ICPC2,NA,NA,NOT_MAPPED
U49,"Virtsaelimet, Muu ennaltaehkäisevä toimenpide","Urological, Other preventive procedure",ICPC2,NA,NA,NOT_MAPPED
U50,"Virtsaelimet, Lääkitys/lääkemääräys/uusinta/injektio","Urological, Medication/prescr/renewal",ICPC2,NA,NA,NOT_MAPPED
U51,"Virtsaelimet, Aukaisu/kanylointi/huuhtelu/imu/nesteenpoisto","Urological, I&d/flush/aspiration",ICPC2,NA,NA,NOT_MAPPED
U52,"Virtsaelimet, Kudoksen poisto/poltto/tuhoaminen / koepalan otto / kudosjätteen poisto","Urological, Exc/remov/biopsy/destruc/debrid/caut",ICPC2,NA,NA,NOT_MAPPED
U53,"Virtsaelimet, Katetrointi/intubointi/laajentaminen","Urological, Instrument/catheter/intubate/dilate",ICPC2,NA,NA,NOT_MAPPED
U54,"Virtsaelimet, Ompelu/korjaus/kipsaus / proteesin asennus (tai poisto)","Urological, Repair/fix-suture/cast/prosth device",ICPC2,NA,NA,NOT_MAPPED
U55,"Virtsaelimet, Paikallinen lääkeaineinjektio","Urological, Local injection/infiltration",ICPC2,NA,NA,NOT_MAPPED
U56,"Virtsaelimet, Sidos/kompressi/tamponointi","Urological, Dressing/pressure/compress/tamponade",ICPC2,NA,NA,NOT_MAPPED
U57,"Virtsaelimet, Fysikaalinen hoito /kuntoutus","Urological, Physical medicine/rehabilitation",ICPC2,NA,NA,NOT_MAPPED
U58,"Virtsaelimet, Terapeuttinen neuvonta/kuuntelu","Urological, Therapeutic counselling/listening",ICPC2,NA,NA,NOT_MAPPED
U59,"Virtsaelimet, Muu hoitotoimenpide/muualla luokittelematon pikkukirurgia","Urological, Other therap proced/minor surg NEC",ICPC2,NA,NA,NOT_MAPPED
U60,"Virtsaelimet, Tutkimustulosten kuuleminen","Urological, Result test/procedure",ICPC2,NA,NA,NOT_MAPPED
U61,"Virtsaelimet, Tutkimustulos/testitulos/potilaskertomus/kirje toiselta hoidonantajalta","Urological, Result examination/test/record/letter from other provider",ICPC2,NA,NA,NOT_MAPPED
U62,"Virtsaelimet, Hallinnollinen toimenpide","Urological, Administrative procedure",ICPC2,NA,NA,NOT_MAPPED
U63,"Virtsaelimet, Muu seurantakäynti","Urological, Follow-up encounter unspecified",ICPC2,NA,NA,NOT_MAPPED
U64,"Virtsaelimet, Hoidonantajan käynnistämä tapahtuma","Urological, Encounter/prob initiated by provider",ICPC2,NA,NA,NOT_MAPPED
U65,"Virtsaelimet, Muun henkilön käynnistämä tapahtuma","Urological, Enc/prob init by other than pt/prov",ICPC2,NA,NA,NOT_MAPPED
U66,"Virtsaelimet,Lähete muulle perusterveydenhuollon ammattihenkilölle","Urological, Referral to non-MD provider",ICPC2,NA,NA,NOT_MAPPED
U67,"Virtsaelimet, Lähete erikoislääkärille/sairaalaan","Urological, Referral to physician/hospital",ICPC2,NA,NA,NOT_MAPPED
U68,"Virtsaelimet, Muu lähete","Urological, Other referral NEC",ICPC2,NA,NA,NOT_MAPPED
U69,"Virtsaelimet, Muu käynnin syy","Urological, Other reason for encounter NEC",ICPC2,NA,NA,NOT_MAPPED
U70,Pyelonefriitti/munuaisaltaan tulehdus,Pyelonephritis/pyelitis,ICPC2,N10,NA,NOT_MAPPED
U71,Virtsarakontulehdus / muu virtsatietulehdus,Cystitis/urinary infection other,ICPC2,N30.9,NA,NOT_MAPPED
U72,Virtsaputkentulehdus,Urethritis,ICPC2,N34.2,NA,NOT_MAPPED
U75,"Pahanlaatuinen kasvain, munuaisen",Malignant neoplasm of kidney,ICPC2,C64.88&,NA,NOT_MAPPED
U76,"Pahanlaatuinen kasvain, virtsarakon",Malignant neoplasm of bladder,ICPC2,C67.9&,NA,NOT_MAPPED
U77,"Pahanlaatuinen kasvain, virtsaelimistön, muu",Malignant neopl urinary tract other,ICPC2,C68.9&,NA,NOT_MAPPED
U78,"Hyvänlaatuinen kasvain, virtsateiden",Benign neoplasm urinary tract,ICPC2,D30.9&,NA,NOT_MAPPED
U79,"Kasvain, virtsateiden, määrittämätön",Neoplasm urinary tract unspecified,ICPC2,D41.9&,NA,NOT_MAPPED
U80,Virtsateiden vamma,Injury urinary tract,ICPC2,S37.3,45756102,AUTO_MAPPED
U85,"Synnynnäinen epämuodostuma, virtsateiden",Congenital anomaly urinary tract,ICPC2,Q64.9,45756129,AUTO_MAPPED
U88,"Munuaiskerästulehdus, glomerulonefriitti/nefroosi",Glomerulonephritis/nephrosis,ICPC2,N03.9#,45756130,AUTO_MAPPED
U90,Asentoon liittyvä valkuaisvirtsaisuus,Orthostatic albuminuria/proteinuria,ICPC2,N39.2,NA,NOT_MAPPED
U95,Virtsatiekivi,Urinary calculus,ICPC2,N20.9,NA,NOT_MAPPED
U98,"Poikkeava virtsalöydös, määrittämätön",Abnormal urine test NOS,ICPC2,R82.9,NA,NOT_MAPPED
U99,Muu virtsateiden sairaus,Urinary disease other,ICPC2,N39.9,NA,NOT_MAPPED
W,"Raskaus, synnytys ja perhesuunnittelu",Pregnancy,ICPC2,NA,NA,NOT_MAPPED
W01,Raskausepäily,Question of pregnancy,ICPC2,Z32.0,45756243,AUTO_MAPPED
W02,Pelko raskaudesta,Fear of pregnancy,ICPC2,Z71.1,45756244,AUTO_MAPPED
W03,Raskaudenaikainen verenvuoto,Antepartum bleeding,ICPC2,O20.9,45756245,AUTO_MAPPED
W05,Raskauspahoinvointi/-oksentelu,Pregnancy vomiting/nausea,ICPC2,O21.9,45756247,AUTO_MAPPED
W10,Yhdynnänjälkeinen ehkäisy,Contraception postcoital,ICPC2,Z30.3,45756250,AUTO_MAPPED
W11,Raskaudenehkäisy pillerillä,Contraception oral,ICPC2,Z30.4,45756251,AUTO_MAPPED
W12,"Raskaudenehkäisy, kohdunsisäinen",Contraception intrauterine,ICPC2,Z30.1,45756252,AUTO_MAPPED
W13,"Sterilisaatio, naisen",Sterilization female,ICPC2,Z30.2,45756253,AUTO_MAPPED
W14,"Raskaudenehkäisy, muu",Contraception female other,ICPC2,Z30.0,45571087,AUTO_MAPPED
W15,Hedelmättömyys,Infertility/subfertility female,ICPC2,N97.9,45585578,AUTO_MAPPED
W17,Synnytyksen jälkeinen verenvuoto,Post-partum bleeding,ICPC2,O72.1,45756255,AUTO_MAPPED
W18,"Synnytyksen jälkeinen oire/vaiva, muu",Post-partum symptom/complaint other,ICPC2,O90.9,45756256,AUTO_MAPPED
W19,Imetykseen liittyvä oire/vaiva,Lactation symptom/complaint,ICPC2,O92.7,45756257,AUTO_MAPPED
W21,Huoli raskaudenaikaisesta kehonkuvasta,Concern with body image in pregnancy,ICPC2,R46.8,45756259,AUTO_MAPPED
W27,Huoli/pelko raskauskomplikaatiosta,Fear of complications of pregnancy,ICPC2,Z71.1,45756280,AUTO_MAPPED
W28,"Toiminnanvajaus, raskauteen ja synnytykseen liittyvä",Limited function/disability (W),ICPC2,Z73.6,45756281,AUTO_MAPPED
W29,Muu raskauteen liittyvä oire/vaiva,Pregnancy symptom/complaint other,ICPC2,O26.0,45756282,AUTO_MAPPED
W30,"Raskaus, synnytys ja perhesuunnittelu, Laaja terveydentilan arviointi/tarkastus","Pregnancy, Medical examin/health eval complete",ICPC2,NA,45756283,AUTO_MAPPED
W31,"Raskaus, synnytys ja perhesuunnittelu, Suppea terveydentilan arviointi/tarkastus","Pregnancy, Medical examin/health eval partial",ICPC2,NA,45756284,AUTO_MAPPED
W32,"Raskaus, synnytys ja perhesuunnittelu, Allergiatutkimus","Pregnancy, Sensitivity test",ICPC2,NA,45756285,AUTO_MAPPED
W33,"Raskaus, synnytys ja perhesuunnittelu, Mikrobiologinen/immunologinen koe","Pregnancy, Microbiological/immunological test",ICPC2,NA,45756286,AUTO_MAPPED
W34,"Raskaus, synnytys ja perhesuunnittelu, Veritutkimus","Pregnancy, Blood test",ICPC2,NA,45756287,AUTO_MAPPED
W35,"Raskaus, synnytys ja perhesuunnittelu, Virtsatutkimus","Pregnancy, Urine test",ICPC2,NA,45756288,AUTO_MAPPED
W36,"Raskaus, synnytys ja perhesuunnittelu, Ulostetutkimus","Pregnancy, Faeces test",ICPC2,NA,45756289,AUTO_MAPPED
W37,"Raskaus, synnytys ja perhesuunnittelu, Histologinen/sytologinen tutkimus","Pregnancy, Histological/exfoliative cytology",ICPC2,NA,45756290,AUTO_MAPPED
W38,"Raskaus, synnytys ja perhesuunnittelu, Muu laboratoriotutkimus","Pregnancy, Other laboratory test NEC",ICPC2,NA,45756291,AUTO_MAPPED
W39,"Raskaus, synnytys ja perhesuunnittelu, Kliininen toimintakoe","Pregnancy, Physical function test",ICPC2,NA,45756292,AUTO_MAPPED
W40,"Raskaus, synnytys ja perhesuunnittelu, Diagnostinen endoskopia","Pregnancy, Diagnostic endoscopy",ICPC2,NA,45756293,AUTO_MAPPED
W41,"Raskaus, synnytys ja perhesuunnittelu, Diagnostinen kuvantaminen","Pregnancy, Diagnostic radiology/imaging",ICPC2,NA,45756294,AUTO_MAPPED
W42,"Raskaus, synnytys ja perhesuunnittelu, Elektrofysiologinen tutkimus","Pregnancy, Electrical tracing",ICPC2,NA,45756295,AUTO_MAPPED
W43,"Raskaus, synnytys ja perhesuunnittelu, Muu tutkimustoimenpide","Pregnancy, Other diagnostic procedure",ICPC2,NA,45756296,AUTO_MAPPED
W44,"Raskaus, synnytys ja perhesuunnittelu, Rokotus / ennaltaehkäisevä lääkitys","Pregnancy, Preventive immunization/medic",ICPC2,NA,45756297,AUTO_MAPPED
W45,"Raskaus, synnytys ja perhesuunnittelu, Seuranta/terveysneuvonta/ruokavalioneuvonta","Pregnancy, Observ/health educat/advice/diet",ICPC2,NA,45756298,AUTO_MAPPED
W46,"Raskaus, synnytys ja perhesuunnittelu, Perusterveydenhuollon asiantuntijan konsultaatio","Pregnancy, Consultation primary care provider",ICPC2,NA,45756299,AUTO_MAPPED
W47,"Raskaus, synnytys ja perhesuunnittelu, Erikoislääkärin konsultaatio","Pregnancy, Consultation with specialist",ICPC2,NA,NA,NOT_MAPPED
W48,"Raskaus, synnytys ja perhesuunnittelu, Potilaan tarpeiden/tulosyyn selvittäminen","Pregnancy, Clarification/discussion RFE/demand",ICPC2,NA,NA,NOT_MAPPED
W49,"Raskaus, synnytys ja perhesuunnittelu, Muu ennaltaehkäisevä toimenpide","Pregnancy, Other preventive procedure",ICPC2,NA,45756300,AUTO_MAPPED
W50,"Raskaus, synnytys ja perhesuunnittelu, Lääkitys/lääkemääräys/uusinta/injektio","Pregnancy, Medication/prescr/renewal",ICPC2,NA,45756301,AUTO_MAPPED
W51,"Raskaus, synnytys ja perhesuunnittelu, Aukaisu/kanylointi/huuhtelu/imu/nesteenpoisto","Pregnancy, I&d/flush/aspiration",ICPC2,NA,45756302,AUTO_MAPPED
W52,"Raskaus, synnytys ja perhesuunnittelu, Kudoksen poisto/poltto/tuhoaminen / koepalan otto / kudosjätteen poisto","Pregnancy, Exc/remov/biopsy/destruc/debrid/caut",ICPC2,NA,45756303,AUTO_MAPPED
W53,"Raskaus, synnytys ja perhesuunnittelu, Katetrointi/intubointi/laajentaminen","Pregnancy, Instrument/catheter/intubate/dilate",ICPC2,NA,45756304,AUTO_MAPPED
W54,"Raskaus, synnytys ja perhesuunnittelu, Ompelu/korjaus/kipsaus / proteesin asennus (tai poisto)","Pregnancy, Repair/fix-suture/cast/prosth device",ICPC2,NA,45756305,AUTO_MAPPED
W55,"Raskaus, synnytys ja perhesuunnittelu, Paikallinen lääkeaineinjektio","Pregnancy, Local injection/infiltration",ICPC2,NA,45756306,AUTO_MAPPED
W56,"Raskaus, synnytys ja perhesuunnittelu, Sidos /kompressi/tamponointi","Pregnancy, Dressing/pressure/compress/tamponade",ICPC2,NA,45756307,AUTO_MAPPED
W57,"Raskaus, synnytys ja perhesuunnittelu, Fysikaalinen hoito /kuntoutus","Pregnancy, Physical medicine/rehabilitation",ICPC2,NA,45756308,AUTO_MAPPED
W58,"Raskaus, synnytys ja perhesuunnittelu, Terapeuttinen neuvonta/kuuntelu","Pregnancy, Therapeutic counselling/listening",ICPC2,NA,45756309,AUTO_MAPPED
W59,"Raskaus, synnytys ja perhesuunnittelu, Muu hoitotoimenpide/muualla luokittelematon pikkukirurgia","Pregnancy, Other therap proced/minor surg NEC",ICPC2,NA,45756310,AUTO_MAPPED
W60,"Raskaus, synnytys ja perhesuunnittelu, Tutkimustulosten kuuleminen","Pregnancy, Result test/procedure",ICPC2,NA,45756311,AUTO_MAPPED
W61,"Raskaus, synnytys ja perhesuunnittelu, Tutkimustulos/testitulos/potilaskertomus/kirje toiselta hoidonantajalta","Pregnancy, Result examination/test/record/letter from other provider",ICPC2,NA,NA,NOT_MAPPED
W62,"Raskaus, synnytys ja perhesuunnittelu, Hallinnollinen toimenpide","Pregnancy, Administrative procedure",ICPC2,NA,NA,NOT_MAPPED
W63,"Raskaus, synnytys ja perhesuunnittelu, Muu seurantakäynti","Pregnancy, Follow-up encounter unspecified",ICPC2,NA,NA,NOT_MAPPED
W64,"Raskaus, synnytys ja perhesuunnittelu, Hoidonantajan käynnistämä tapahtuma","Pregnancy, Encounter/prob initiated by provider",ICPC2,NA,45756312,AUTO_MAPPED
W65,"Raskaus, synnytys ja perhesuunnittelu, Muun henkilön käynnistämä tapahtuma","Pregnancy, Enc/prob init by other than pt/prov",ICPC2,NA,45756313,AUTO_MAPPED
W66,"Raskaus, synnytys ja perhesuunnittelu, Lähete muulle perusterveydenhuollon ammattihenkilölle","Pregnancy, Referral to non-MD provider",ICPC2,NA,45756314,AUTO_MAPPED
W67,"Raskaus, synnytys ja perhesuunnittelu, Lähete erikoislääkärille/sairaalaan","Pregnancy, Referral to physician/hospital",ICPC2,NA,45756315,AUTO_MAPPED
W68,"Raskaus, synnytys ja perhesuunnittelu, Muu lähete","Pregnancy, Other referral NEC",ICPC2,NA,45756316,AUTO_MAPPED
W69,"Raskaus, synnytys ja perhesuunnittelu, Muu käynnin syy","Pregnancy, Other reason for encounter NEC",ICPC2,NA,45756317,AUTO_MAPPED
W70,Lapsivuodetulehdus/verenmyrkytys,Puerperal infection/sepsis,ICPC2,O85,45756318,AUTO_MAPPED
W71,Raskautta komplisoiva tulehdus,Other infect complic pregn/puerp,ICPC2,O98.9,NA,NOT_MAPPED
W72,"Pahanlaatuinen kasvain, raskauteen liittyvä",Malignant neopl related to pregnancy,ICPC2,C58,NA,NOT_MAPPED
W73,"Hyvänlaatuinen/muu kasvain, raskauteen liittyvä",Benign/unspecif neopl relat to pregn,ICPC2,O01.9,45756319,AUTO_MAPPED
W75,Raskautta komplisoiva vamma,Injury complicating pregnancy,ICPC2,T14.9,45756321,AUTO_MAPPED
W76,"Synnynnäinen epämuodostuma, raskautta komplisoiva",Congen anom complicating pregnancy,ICPC2,O99.89,45756322,AUTO_MAPPED
W78,Raskaus,Pregnancy,ICPC2,Z32.1,45756324,AUTO_MAPPED
W79,"Raskaus, ei-toivottu",Unwanted pregnancy,ICPC2,Z64.0,45756325,AUTO_MAPPED
W80,"Raskaus, kohdunulkoinen",Ectopic pregnancy,ICPC2,O00.9,45756326,AUTO_MAPPED
W81,Raskausmyrkytys,Toxaemia of pregnancy,ICPC2,O14.9,45756327,AUTO_MAPPED
W82,Keskenmeno,Abortion spontaneous,ICPC2,O03.9,NA,NOT_MAPPED
W83,Raskauden keskeytys,Abortion induced,ICPC2,O04.9,45756328,AUTO_MAPPED
W84,Riskiraskaus,Pregnancy high risk,ICPC2,Z35.9,45756329,AUTO_MAPPED
W85,Raskausdiabetes,Gestational diabetes,ICPC2,O24.4,45756330,AUTO_MAPPED
W90,"Normaali synnytys, elävä lapsi",Uncompl labour/delivery livebirth,ICPC2,O80.9,45756334,AUTO_MAPPED
W91,"Normaali synnytys, kuollut lapsi",Uncompl labour/delivery stillbirth,ICPC2,Z37.1,45756335,AUTO_MAPPED
W92,"Komplisoitunut synnytys, elävä lapsi",Compl labour/ delivery livebirth,ICPC2,O83.1,45756336,AUTO_MAPPED
W93,"Komplisoitunut synnytys, kuollut lapsi",Compl labour/delivery stillbirth,ICPC2,Z37.1,45756337,AUTO_MAPPED
W94,"Rintatulehdus, imettämiseen liittyvä",Puerperal mastitis,ICPC2,O91.2,45756338,AUTO_MAPPED
W95,"Rintarauhasen muu häiriö, raskauteen/imettämiseen liittyvä",Breast dis in pregn/puerperium other,ICPC2,O92.2,NA,NOT_MAPPED
W96,"Imettämiseen liittyvä komplikaatio, muu",Complications of puerperium other,ICPC2,O90.9,NA,NOT_MAPPED
W99,Muu raskauteen/synnytykseen liittyvä häiriö,Disorder of pregn/delivery other,ICPC2,O26.9,45756339,AUTO_MAPPED
X,Naisen sukuelimet sisältäen rinnan,Female Genital,ICPC2,NA,NA,NOT_MAPPED
X01,"Kipu sukuelimissä,  naisen",Genital pain female,ICPC2,R10.2,45756361,AUTO_MAPPED
X02,Kuukautiskipu,Menstrual pain,ICPC2,N94.6,45756362,AUTO_MAPPED
X03,Kuukautisten välillä esiintyvä kipu,Intermenstrual pain,ICPC2,N94.0,45756363,AUTO_MAPPED
X04,"Yhdyntäkivut, naisen",Painful intercourse female,ICPC2,N94.1,45756364,AUTO_MAPPED
X05,Puuttuvat/niukat kuukautiset,Menstruation absent/scanty,ICPC2,N91.5,45756365,AUTO_MAPPED
X06,Runsaat kuukautiset,Menstruation excessive,ICPC2,N92.0,45756366,AUTO_MAPPED
X07,Epäsäännölliset/tiheät kuukautiset,Menstruation irregular/frequent,ICPC2,N92.1,NA,NOT_MAPPED
X08,Välivuoto,Intermenstrual bleeding,ICPC2,N92.3,45756367,AUTO_MAPPED
X09,Kuukautisia edeltävä oire/vaiva,Premenstrual symptom/complaint,ICPC2,N94.9,45756368,AUTO_MAPPED
X10,Kuukautisten siirto,Postponement of menstruation,ICPC2,Z30.9,45756369,AUTO_MAPPED
X11,Vaihdevuosioireet/-vaiva,Menopausal symptom/complaint,ICPC2,N95.9,45756370,AUTO_MAPPED
X12,"Verenvuoto emättimestä, vaihdevuosien jälkeinen",Postmenopausal bleeding,ICPC2,N95.0,45756371,AUTO_MAPPED
X13,"Verenvuoto emättimestä, yhdynnänjälkeinen",Postcoital bleeding,ICPC2,N93.0,45756372,AUTO_MAPPED
X14,Vuoto emättimestä,Vaginal discharge,ICPC2,N89.8,45756373,AUTO_MAPPED
X15,"Emättimen oire/vaiva, muu",Vaginal symptom/complaint other,ICPC2,N89.9,45756374,AUTO_MAPPED
X16,Ulkosynnyttimien oire/vaiva,Vulval symptom/complaint,ICPC2,N90.9,45756375,AUTO_MAPPED
X17,"Lantionseudun oire/vaiva, naisen",Pelvis symptom/complaint female,ICPC2,N94.9,45756376,AUTO_MAPPED
X18,"Rintarauhasen kipu, naisen",Breast pain female,ICPC2,N64.4,45756377,AUTO_MAPPED
X19,"Rintarauhasen kyhmy, naisen",Breast lump/mass female,ICPC2,N63,45756378,AUTO_MAPPED
X20,"Nännin oire/vaiva, naisen",Nipple symptom/complaint female,ICPC2,N64.0,45756379,AUTO_MAPPED
X21,"Rintarauhasen muu oire/vaiva, naisen",Breast sympt/compl female other,ICPC2,N64.5,45756380,AUTO_MAPPED
X22,"Huoli rintojen ulkonäöstä, naisen",Concern breast appearance fema,ICPC2,R46.8,45756381,AUTO_MAPPED
X23,"Huoli/pelko sukupuolitaudista, naisen",Fear sexually transm dis female,ICPC2,Z71.1,45756382,AUTO_MAPPED
X24,"Huoli/pelko seksuaalisesta toimintahäiriöstä, naisen",Fear of sexual dysfunction female,ICPC2,Z71.1,45756383,AUTO_MAPPED
X25,"Huoli/pelko sukuelinsyövästä, naisen",Fear of genital cancer female,ICPC2,Z71.1,45756384,AUTO_MAPPED
X26,"Huoli/pelko rintasyövästä, naisen",Fear of breast cancer female,ICPC2,Z71.1,45756385,AUTO_MAPPED
X27,"Huoli /pelko muusta sukuelimen/rintarauhasen sairaudesta, naisen",Fear genital/breast dis female other,ICPC2,Z71.1,45756386,AUTO_MAPPED
X28,"Toiminnanvajaus, sukuelinten, naisen",Limited function/disability (X),ICPC2,Z73.6,45756387,AUTO_MAPPED
X29,Muu naisen sukuelinoire,Genital sympt/compl female other,ICPC2,N94.9,45756388,AUTO_MAPPED
X30,"Naisen sukuelimet sisältäen rinnan, Laaja terveydentilan arviointi/tarkastus","Female Genital, Medical examin/health eval complete",ICPC2,NA,45756389,AUTO_MAPPED
X31,"Naisen sukuelimet sisältäen rinnan, Suppea terveydentilan arviointi/tarkastus","Female Genital, Medical examin/health eval partial",ICPC2,NA,45756390,AUTO_MAPPED
X32,"Naisen sukuelimet sisältäen rinnan, Allergiatutkimus","Female Genital, Sensitivity test",ICPC2,NA,45756391,AUTO_MAPPED
X33,"Naisen sukuelimet sisältäen rinnan, Mikrobiologinen/immunologinen koe","Female Genital, Microbiological/immunological test",ICPC2,NA,45756392,AUTO_MAPPED
X34,"Naisen sukuelimet sisältäen rinnan, Veritutkimus","Female Genital, Blood test",ICPC2,NA,45575988,AUTO_MAPPED
X35,"Naisen sukuelimet sisältäen rinnan, Virtsatutkimus","Female Genital, Urine test",ICPC2,NA,45571179,AUTO_MAPPED
X36,"Naisen sukuelimet sisältäen rinnan, Ulostetutkimus","Female Genital, Faeces test",ICPC2,NA,45756393,AUTO_MAPPED
X37,"Naisen sukuelimet sisältäen rinnan, Histologinen/sytologinen tutkimus","Female Genital, Histological/exfoliative cytology",ICPC2,NA,45756394,AUTO_MAPPED
X38,"Naisen sukuelimet sisältäen rinnan, Muu laboratoriotutkimus","Female Genital, Other laboratory test NEC",ICPC2,NA,45551940,AUTO_MAPPED
X39,"Naisen sukuelimet sisältäen rinnan, Kliininen toimintakoe","Female Genital, Physical function test",ICPC2,NA,45756395,AUTO_MAPPED
X40,"Naisen sukuelimet sisältäen rinnan, Diagnostinen endoskopia","Female Genital, Diagnostic endoscopy",ICPC2,NA,45756396,AUTO_MAPPED
X41,"Naisen sukuelimet sisältäen rinnan, Diagnostinen kuvantaminen","Female Genital, Diagnostic radiology/imaging",ICPC2,NA,45756397,AUTO_MAPPED
X42,"Naisen sukuelimet sisältäen rinnan, Elektrofysiologinen tutkimus","Female Genital, Electrical tracing",ICPC2,NA,45756398,AUTO_MAPPED
X43,"Naisen sukuelimet sisältäen rinnan, Muu tutkimustoimenpide","Female Genital, Other diagnostic procedure",ICPC2,NA,45756399,AUTO_MAPPED
X44,"Naisen sukuelimet sisältäen rinnan, Rokotus / ennaltaehkäisevä lääkitys","Female Genital, Preventive immunization/medic",ICPC2,NA,45756400,AUTO_MAPPED
X45,"Naisen sukuelimet sisältäen rinnan, Seuranta/terveysneuvonta/ruokavalioneuvonta","Female Genital, Observ/health educat/advice/diet",ICPC2,NA,45756401,AUTO_MAPPED
X46,"Naisen sukuelimet sisältäen rinnan, Perusterveydenhuollon asiantuntijan konsultaatio","Female Genital, Consultation primary care provider",ICPC2,NA,45756402,AUTO_MAPPED
X47,"Naisen sukuelimet sisältäen rinnan, Erikoislääkärin konsultaatio","Female Genital, Consultation with specialist",ICPC2,NA,45756403,AUTO_MAPPED
X48,"Naisen sukuelimet sisältäen rinnan, Potilaan tarpeiden/tulosyyn selvittäminen","Female Genital, Clarification/discussion RFE/demand",ICPC2,NA,45756404,AUTO_MAPPED
X49,"Naisen sukuelimet sisältäen rinnan, Muu ennaltaehkäisevä toimenpide","Female Genital, Other preventive procedure",ICPC2,NA,45756405,AUTO_MAPPED
X50,"Naisen sukuelimet sisältäen rinnan, Lääkitys/lääkemääräys/uusinta/injektio","Female Genital, Medication/prescr/renewal",ICPC2,NA,45756406,AUTO_MAPPED
X51,"Naisen sukuelimet sisältäen rinnan, Aukaisu/kanylointi/huuhtelu/imu/nesteenpoisto","Female Genital, I&d/flush/aspiration",ICPC2,NA,45756407,AUTO_MAPPED
X52,"Naisen sukuelimet sisältäen rinnan, Kudoksen poisto/poltto/tuhoaminen / koepalan otto / kudosjätteen poisto","Female Genital, Exc/remov/biopsy/destruc/debrid/caut",ICPC2,NA,45604951,AUTO_MAPPED
X53,"Naisen sukuelimet sisältäen rinnan, Katetrointi/intubointi/laajentaminen","Female Genital, Instrument/catheter/intubate/dilate",ICPC2,NA,45756408,AUTO_MAPPED
X54,"Naisen sukuelimet sisältäen rinnan, Ompelu/korjaus/kipsaus / proteesin asennus (tai poisto)","Female Genital, Repair/fix-suture/cast/prosth device",ICPC2,NA,45756409,AUTO_MAPPED
X55,"Naisen sukuelimet sisältäen rinnan, Paikallinen lääkeaineinjektio","Female Genital, Local injection/infiltration",ICPC2,NA,NA,NOT_MAPPED
X56,"Naisen sukuelimet sisältäen rinnan, Sidos/kompressi/tamponointi","Female Genital, Dressing/pressure/compress/tamponade",ICPC2,NA,NA,NOT_MAPPED
X57,"Naisen sukuelimet sisältäen rinnan, Fysikaalinen hoito /kuntoutus","Female Genital, Physical medicine/rehabilitation",ICPC2,NA,45756410,AUTO_MAPPED
X58,"Naisen sukuelimet sisältäen rinnan, Terapeuttinen neuvonta/kuuntelu","Female Genital, Therapeutic counselling/listening",ICPC2,NA,45756411,AUTO_MAPPED
X59,"Naisen sukuelimet sisältäen rinnan, Muu hoitotoimenpide/muualla luokittelematon pikkukirurgia","Female Genital, Other therap proced/minor surg NEC",ICPC2,NA,45756412,AUTO_MAPPED
X60,"Naisen sukuelimet sisältäen rinnan, Tutkimustulosten kuuleminen","Female Genital, Result test/procedure",ICPC2,NA,45756440,AUTO_MAPPED
X61,"Naisen sukuelimet sisältäen rinnan, Tutkimustulos/testitulos/potilaskertomus/kirje toiselta hoidonantajalta","Female Genital, Result examination/test/record/letter from other provider",ICPC2,NA,45600199,AUTO_MAPPED
X62,"Naisen sukuelimet sisältäen rinnan, Hallinnollinen toimenpide","Female Genital, Administrative procedure",ICPC2,NA,45756441,AUTO_MAPPED
X63,"Naisen sukuelimet sisältäen rinnan, Muu seurantakäynti","Female Genital, Follow-up encounter unspecified",ICPC2,NA,45756442,AUTO_MAPPED
X64,"Naisen sukuelimet sisältäen rinnan, Hoidonantajan käynnistämä tapahtuma","Female Genital, Encounter/prob initiated by provider",ICPC2,NA,45756443,AUTO_MAPPED
X65,"Naisen sukuelimet sisältäen rinnan, Muun henkilön käynnistämä tapahtuma","Female Genital, Enc/prob init by other than pt/prov",ICPC2,NA,45756444,AUTO_MAPPED
X66,"Naisen sukuelimet sisältäen rinnan, Lähete muulle perusterveydenhuollon ammattihenkilölle","Female Genital, Referral to non-MD provider",ICPC2,NA,45756445,AUTO_MAPPED
X67,"Naisen sukuelimet sisältäen rinnan, Lähete erikoislääkärille/sairaalaan","Female Genital, Referral to physician/hospital",ICPC2,NA,45604952,AUTO_MAPPED
X68,"Naisen sukuelimet sisältäen rinnan, Muu lähete","Female Genital, Other referral NEC",ICPC2,NA,45756446,AUTO_MAPPED
X69,"Naisen sukuelimet sisältäen rinnan, Muu käynnin syy","Female Genital, Other reason for encounter NEC",ICPC2,NA,45585661,AUTO_MAPPED
X70,"Kuppa, naisen",Syphilis female,ICPC2,A53.9,45571181,AUTO_MAPPED
