concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason,tmp_main_icd10fi,tmp_name_fi,tmp_name_en_source
526,Varicose veins of leg,Condition,ICPC,ICPC2,NA,K95,1970-01-01,2099-12-31,NA,I83.9,"Suonikohjut, alaraajojen",THL
527,Haemorrhoids,Condition,ICPC,ICPC2,NA,K96,1970-01-01,2099-12-31,NA,I84.9,Peräpukamat,THL
528,Cardiovascular disease other,Condition,ICPC,ICPC2,NA,K99,1970-01-01,2099-12-31,NA,I99,Muu verenkiertoelimistön sairaus,THL
529,Musculoskeletal,Condition,ICPC,ICPC2,NA,L,1970-01-01,2099-12-31,NA,NA,Tuki- ja liikuntaelimet,THL
530,Neck symptom/complaint,Condition,ICPC,ICPC2,NA,L01,1970-01-01,2099-12-31,NA,M54.2,Niskan oire/vaiva,THL
531,Back symptom/complaint,Condition,ICPC,ICPC2,NA,L02,1970-01-01,2099-12-31,NA,M54.9,Yläselän oire/vaiva,THL
532,Low back symptom/complaint,Condition,ICPC,ICPC2,NA,L03,1970-01-01,2099-12-31,NA,M54.5,Alaselän oire/vaiva,THL
533,Chest symptom/complaint,Condition,ICPC,ICPC2,NA,L04,1970-01-01,2099-12-31,NA,R07.3,Rintakehän oire/vaiva,THL
534,Flank/axilla symptom/complaint,Condition,ICPC,ICPC2,NA,L05,1970-01-01,2099-12-31,NA,R29.8,Kyljen/kainalon oire/vaiva,THL
535,Jaw symptom/complaint,Condition,ICPC,ICPC2,NA,L07,1970-01-01,2099-12-31,NA,K10.88,Leuan oire/vaiva,THL
536,Shoulder symptom/complaint,Condition,ICPC,ICPC2,NA,L08,1970-01-01,2099-12-31,NA,M25.5,Olkapään oire/vaiva,THL
537,Arm symptom/complaint,Condition,ICPC,ICPC2,NA,L09,1970-01-01,2099-12-31,NA,M79.6,Käsivarren oire/vaiva,THL
538,Elbow symptom/complaint,Condition,ICPC,ICPC2,NA,L10,1970-01-01,2099-12-31,NA,M25.5,Kyynärpään oire/vaiva,THL
539,Wrist symptom/complaint,Condition,ICPC,ICPC2,NA,L11,1970-01-01,2099-12-31,NA,M25.5,Ranteen oire/vaiva,THL
540,Hand/finger symptom/complaint,Condition,ICPC,ICPC2,NA,L12,1970-01-01,2099-12-31,NA,M79.6,Käden/sormen oire/vaiva,THL
541,Hip symptom/complaint,Condition,ICPC,ICPC2,NA,L13,1970-01-01,2099-12-31,NA,M25.5,Lonkan oire/vaiva,THL
542,Leg/thigh symptom/complaint,Condition,ICPC,ICPC2,NA,L14,1970-01-01,2099-12-31,NA,M79.6,Säären/reiden oire/vaiva,THL
543,Knee symptom/complaint,Condition,ICPC,ICPC2,NA,L15,1970-01-01,2099-12-31,NA,M25.5,Polven oire/vaiva,THL
544,Ankle symptom/complaint,Condition,ICPC,ICPC2,NA,L16,1970-01-01,2099-12-31,NA,M25.5,Nilkan oire/vaiva,THL
545,Foot/toe symptom/complaint,Condition,ICPC,ICPC2,NA,L17,1970-01-01,2099-12-31,NA,M79.6,Jalan/varpaan oire/vaiva,THL
546,Muscle pain,Condition,ICPC,ICPC2,NA,L18,1970-01-01,2099-12-31,NA,M79.1,Lihaskipu,THL
547,Muscle symptom/complaint NOS,Condition,ICPC,ICPC2,NA,L19,1970-01-01,2099-12-31,NA,M62.6,"Lihasoire/-vaiva, määrittämätön",THL
548,Joint symptom/complaint NOS,Condition,ICPC,ICPC2,NA,L20,1970-01-01,2099-12-31,NA,M25.5,"Niveloire/-vaiva, määrittämätön",THL
549,Fear of cancer musculoskeletal,Condition,ICPC,ICPC2,NA,L26,1970-01-01,2099-12-31,NA,Z71.1,Huoli/pelko tuki- ja liikuntaelinten syövästä,THL
550,Fear of musculoskeletal dis other,Condition,ICPC,ICPC2,NA,L27,1970-01-01,2099-12-31,NA,Z71.1,Huoli/pelko tuki- ja liikuntaelinten muusta sairaudesta,THL
551,Limited function/disability (L),Observation,ICPC,ICPC2,NA,L28,1970-01-01,2099-12-31,NA,Z73.6,"Toiminnanvajaus, tuki- ja liikuntaelinten",THL
552,Musculoskeletal sympt/complt other,Condition,ICPC,ICPC2,NA,L29,1970-01-01,2099-12-31,NA,R29.8,"Muu oire/vaiva, tuki- ja liikuntaelinten",THL
553,"Musculoskeletal, Medical examin/health eval complete",Condition,ICPC,ICPC2,NA,L30,1970-01-01,2099-12-31,NA,NA,"Tuki- ja liikuntaelimet, Laaja terveydentilan arviointi/tarkastus",THL
554,"Musculoskeletal, Medical examin/health eval partial",Condition,ICPC,ICPC2,NA,L31,1970-01-01,2099-12-31,NA,NA,"Tuki- ja liikuntaelimet, Suppea terveydentilan arviointi/tarkastus",THL
555,"Musculoskeletal, Sensitivity test",Condition,ICPC,ICPC2,NA,L32,1970-01-01,2099-12-31,NA,NA,"Tuki- ja liikuntaelimet, Allergiatutkimus",THL
556,"Musculoskeletal, Microbiological/immunological test",Condition,ICPC,ICPC2,NA,L33,1970-01-01,2099-12-31,NA,NA,"Tuki- ja liikuntaelimet, Mikrobiologinen/immunologinen koe",THL
557,"Musculoskeletal, Blood test",Condition,ICPC,ICPC2,NA,L34,1970-01-01,2099-12-31,NA,NA,"Tuki- ja liikuntaelimet, Veritutkimus",THL
558,"Musculoskeletal, Urine test",Condition,ICPC,ICPC2,NA,L35,1970-01-01,2099-12-31,NA,NA,"Tuki- ja liikuntaelimet, Virtsatutkimus",THL
559,"Musculoskeletal, Faeces test",Condition,ICPC,ICPC2,NA,L36,1970-01-01,2099-12-31,NA,NA,"Tuki- ja liikuntaelimet, Ulostetutkimus",THL
560,"Musculoskeletal, Histological/exfoliative cytology",Condition,ICPC,ICPC2,NA,L37,1970-01-01,2099-12-31,NA,NA,"Tuki- ja liikuntaelimet, Histologinen/sytologinen tutkimus",THL
561,"Musculoskeletal, Other laboratory test NEC",Condition,ICPC,ICPC2,NA,L38,1970-01-01,2099-12-31,NA,NA,"Tuki- ja liikuntaelimet, Muu laboratoriotutkimus",THL
562,"Musculoskeletal, Physical function test",Condition,ICPC,ICPC2,NA,L39,1970-01-01,2099-12-31,NA,NA,"Tuki- ja liikuntaelimet, Kliininen toimintakoe",THL
563,"Musculoskeletal, Diagnostic endoscopy",Condition,ICPC,ICPC2,NA,L40,1970-01-01,2099-12-31,NA,NA,"Tuki- ja liikuntaelimet, Diagnostinen endoskopia",THL
564,"Musculoskeletal, Diagnostic radiology/imaging",Condition,ICPC,ICPC2,NA,L41,1970-01-01,2099-12-31,NA,NA,"Tuki- ja liikuntaelimet, Diagnostinen kuvantaminen",THL
565,"Musculoskeletal, Electrical tracing",Condition,ICPC,ICPC2,NA,L42,1970-01-01,2099-12-31,NA,NA,"Tuki- ja liikuntaelimet, Elektrofysiologinen tutkimus",THL
566,"Musculoskeletal, Other diagnostic procedure",Condition,ICPC,ICPC2,NA,L43,1970-01-01,2099-12-31,NA,NA,"Tuki- ja liikuntaelimet, Muu tutkimustoimenpide",THL
567,"Musculoskeletal, Preventive immunization/medic",Condition,ICPC,ICPC2,NA,L44,1970-01-01,2099-12-31,NA,NA,"Tuki- ja liikuntaelimet, Rokotus / ennaltaehkäisevä lääkitys",THL
568,"Musculoskeletal, Observ/health educat/advice/diet",Condition,ICPC,ICPC2,NA,L45,1970-01-01,2099-12-31,NA,NA,"Tuki- ja liikuntaelimet, Seuranta/terveysneuvonta/ruokavalioneuvonta",THL
569,"Musculoskeletal, Consultation primary care provider",Condition,ICPC,ICPC2,NA,L46,1970-01-01,2099-12-31,NA,NA,"Tuki- ja liikuntaelimet, Perusterveydenhuollon asiantuntijan konsultaatio",THL
570,"Musculoskeletal, Consultation with specialist",Condition,ICPC,ICPC2,NA,L47,1970-01-01,2099-12-31,NA,NA,"Tuki- ja liikuntaelimet, Erikoislääkärin konsultaatio",THL
571,"Musculoskeletal, Clarification/discussion RFE/demand",Condition,ICPC,ICPC2,NA,L48,1970-01-01,2099-12-31,NA,NA,"Tuki- ja liikuntaelimet, Potilaan tarpeiden/tulosyyn selvittäminen",THL
572,"Musculoskeletal, Other preventive procedure",Condition,ICPC,ICPC2,NA,L49,1970-01-01,2099-12-31,NA,NA,"Tuki- ja liikuntaelimet, Muu ennaltaehkäisevä toimenpide",THL
573,"Musculoskeletal, Medication/prescr/renewal",Condition,ICPC,ICPC2,NA,L50,1970-01-01,2099-12-31,NA,NA,"Tuki- ja liikuntaelimet, Lääkitys/lääkemääräys/uusinta/injektio",THL
574,"Musculoskeletal, I&d/flush/aspiration",Condition,ICPC,ICPC2,NA,L51,1970-01-01,2099-12-31,NA,NA,"Tuki- ja liikuntaelimet, Aukaisu/kanylointi/huuhtelu/imu/nesteenpoisto",THL
575,"Musculoskeletal, Exc/remov/biopsy/destruc/debrid/caut",Condition,ICPC,ICPC2,NA,L52,1970-01-01,2099-12-31,NA,NA,"Tuki- ja liikuntaelimet, Kudoksen poisto/poltto/tuhoaminen / koepalan otto / kudosjätteen poisto",THL
576,"Musculoskeletal, Instrument/catheter/intubate/dilate",Condition,ICPC,ICPC2,NA,L53,1970-01-01,2099-12-31,NA,NA,"Tuki- ja liikuntaelimet, Katetrointi/intubointi/laajentaminen",THL
577,"Musculoskeletal, Repair/fix-suture/cast/prosth device",Condition,ICPC,ICPC2,NA,L54,1970-01-01,2099-12-31,NA,NA,"Tuki- ja liikuntaelimet, Ompelu/korjaus/kipsaus / proteesin asennus (tai poisto)",THL
578,"Musculoskeletal, Local injection/infiltration",Condition,ICPC,ICPC2,NA,L55,1970-01-01,2099-12-31,NA,NA,"Tuki- ja liikuntaelimet, Paikallinen lääkeaineinjektio",THL
579,"Musculoskeletal, Dressing/pressure/compress/tamponade",Condition,ICPC,ICPC2,NA,L56,1970-01-01,2099-12-31,NA,NA,"Tuki- ja liikuntaelimet, Sidos/kompressi/tamponointi",THL
580,"Musculoskeletal, Physical medicine/rehabilitation",Condition,ICPC,ICPC2,NA,L57,1970-01-01,2099-12-31,NA,NA,"Tuki- ja liikuntaelimet, Fysikaalinen hoito / kuntoutus",THL
581,"Musculoskeletal, Therapeutic counselling/listening",Condition,ICPC,ICPC2,NA,L58,1970-01-01,2099-12-31,NA,NA,"Tuki- ja liikuntaelimet, Terapeuttinen neuvonta / kuuntelu",THL
582,"Musculoskeletal, Other therap proced/minor surg NEC",Condition,ICPC,ICPC2,NA,L59,1970-01-01,2099-12-31,NA,NA,"Tuki- ja liikuntaelimet, Muu hoitotoimenpide / muualla luokittelematon pikkukirurgia",THL
583,"Musculoskeletal, Result test/procedure",Condition,ICPC,ICPC2,NA,L60,1970-01-01,2099-12-31,NA,NA,"Tuki- ja liikuntaelimet, Tutkimustulosten kuuleminen",THL
584,"Musculoskeletal, Result examination/test/record/letter from other provider",Condition,ICPC,ICPC2,NA,L61,1970-01-01,2099-12-31,NA,NA,"Tuki- ja liikuntaelimet, Tutkimustulos/testitulos/potilaskertomus/kirje toiselta hoidonantajalta",THL
585,"Musculoskeletal, Administrative procedure",Condition,ICPC,ICPC2,NA,L62,1970-01-01,2099-12-31,NA,NA,"Tuki- ja liikuntaelimet, Hallinnollinen toimenpide",THL
586,"Musculoskeletal, Follow-up encounter unspecified",Condition,ICPC,ICPC2,NA,L63,1970-01-01,2099-12-31,NA,NA,"Tuki- ja liikuntaelimet, Muu seurantakäynti",THL
587,"Musculoskeletal, Encounter/prob initiated by provider",Condition,ICPC,ICPC2,NA,L64,1970-01-01,2099-12-31,NA,NA,"Tuki- ja liikuntaelimet, Hoidonantajan käynnistämä tapahtuma",THL
588,"Musculoskeletal, Enc/prob init by other than pt/prov",Condition,ICPC,ICPC2,NA,L65,1970-01-01,2099-12-31,NA,NA,"Tuki- ja liikuntaelimet, Muun henkilön käynnistämä tapahtuma",THL
589,"Musculoskeletal, Referral to non-MD provider",Condition,ICPC,ICPC2,NA,L66,1970-01-01,2099-12-31,NA,NA,"Tuki- ja liikuntaelimet, Lähete muulle perusterveydenhuollon ammattihenkilölle",THL
590,"Musculoskeletal, Referral to physician/hospital",Condition,ICPC,ICPC2,NA,L67,1970-01-01,2099-12-31,NA,NA,"Tuki- ja liikuntaelimet, Lähete erikoislääkärille/sairaalaan",THL
591,"Musculoskeletal, Other referral NEC",Condition,ICPC,ICPC2,NA,L68,1970-01-01,2099-12-31,NA,NA,"Tuki- ja liikuntaelimet, Muu lähete",THL
592,"Musculoskeletal, Other reason for encounter NEC",Condition,ICPC,ICPC2,NA,L69,1970-01-01,2099-12-31,NA,NA,"Tuki- ja liikuntaelimet, Muu käynnin syy",THL
593,Infection of musculoskeletal system,Condition,ICPC,ICPC2,NA,L70,1970-01-01,2099-12-31,NA,M00.9,Tuki- ja liikuntaelinten infektio,THL
594,Malignant neoplasm musculoskeletal,Condition,ICPC,ICPC2,NA,L71,1970-01-01,2099-12-31,NA,C49.99&,"Pahanlaatuinen kasvain, tuki- ja liikuntaelinten",THL
595,Fracture: radius/ulna,Condition,ICPC,ICPC2,NA,L72,1970-01-01,2099-12-31,NA,S52.9,"Murtuma, kyynärluu/värttinäluu",THL
596,Fracture: tibia/fibula,Condition,ICPC,ICPC2,NA,L73,1970-01-01,2099-12-31,NA,S82.9,"Murtuma, sääriluu/pohjeluu",THL
597,Fracture: hand/foot bone,Condition,ICPC,ICPC2,NA,L74,1970-01-01,2099-12-31,NA,S62.8,"Murtuma, käden/jalkaterän luu",THL
598,Fracture: femur,Condition,ICPC,ICPC2,NA,L75,1970-01-01,2099-12-31,NA,S72.9,"Murtuma, reisiluu",THL
599,Fracture: other,Condition,ICPC,ICPC2,NA,L76,1970-01-01,2099-12-31,NA,T14.2,"Murtuma, muu",THL
600,Sprain/strain of ankle,Condition,ICPC,ICPC2,NA,L77,1970-01-01,2099-12-31,NA,S93.4,"Nyrjähdys/venähdys, nilkka",THL
601,Sprain/strain of knee,Condition,ICPC,ICPC2,NA,L78,1970-01-01,2099-12-31,NA,S83.6,"Nyrjähdys/venähdys, polvi",THL
602,Sprain/strain of joint NOS,Condition,ICPC,ICPC2,NA,L79,1970-01-01,2099-12-31,NA,T14.3,"Nyrjähdys/venähdys, muu",THL
603,Dislocation/subluxation,Condition,ICPC,ICPC2,NA,L80,1970-01-01,2099-12-31,NA,T14.3,Sijoiltaanmeno,THL
604,Injury musculoskeletal NOS,Condition,ICPC,ICPC2,NA,L81,1970-01-01,2099-12-31,NA,T14.6,"Tuki- ja liikuntaelinten vamma, muu",THL
605,Congenital anomaly musculoskeletal,Condition,ICPC,ICPC2,NA,L82,1970-01-01,2099-12-31,NA,Q79.9,"Synnynnäinen epämuodostuma,  tuki- ja liikuntaelinten",THL
606,Neck syndrome,Condition,ICPC,ICPC2,NA,L83,1970-01-01,2099-12-31,NA,M53.1,Kaularankaoireyhtymä,THL
607,Back syndrome without radiat pain,Condition,ICPC,ICPC2,NA,L84,1970-01-01,2099-12-31,NA,M53.9,Selkäsairaus ilman säteilykipua,THL
608,Acquired deformity of spine,Condition,ICPC,ICPC2,NA,L85,1970-01-01,2099-12-31,NA,M43.9,"Selkärangan rakenteellinen poikkeavuus, ei-synnynnäinen",THL
609,Back syndrome with radiating pain,Condition,ICPC,ICPC2,NA,L86,1970-01-01,2099-12-31,NA,M54.4,Selkäsairaus ja säteilykipu,THL
610,Bursitis/tendinitis/synovitis NOS,Condition,ICPC,ICPC2,NA,L87,1970-01-01,2099-12-31,NA,M67.4,"Bursiitti/tendiniitti/synoviitti, muu",THL
611,Rheumatoid/seropositive arthritis,Condition,ICPC,ICPC2,NA,L88,1970-01-01,2099-12-31,NA,M06.9,Reumaattinen/seropositiivinen niveltulehdus,THL
612,Osteoarthrosis of hip,Condition,ICPC,ICPC2,NA,L89,1970-01-01,2099-12-31,NA,M16.9,Lonkan nivelrikko,THL
613,Osteoarthrosis of knee,Condition,ICPC,ICPC2,NA,L90,1970-01-01,2099-12-31,NA,M17.9,Polven nivelrikko,THL
614,Osteoarthrosis other,Condition,ICPC,ICPC2,NA,L91,1970-01-01,2099-12-31,NA,M19.8,"Nivelrikko, muu",THL
615,Shoulder syndrome,Condition,ICPC,ICPC2,NA,L92,1970-01-01,2099-12-31,NA,M75.9,Olkapään oireyhtymä,THL
616,Tennis elbow,Condition,ICPC,ICPC2,NA,L93,1970-01-01,2099-12-31,NA,M77.1,Tenniskyynärpää,THL
617,Osteochondrosis,Condition,ICPC,ICPC2,NA,L94,1970-01-01,2099-12-31,NA,M93.9,Luu-rustokasvuhäiriö,THL
618,Osteoporosis,Condition,ICPC,ICPC2,NA,L95,1970-01-01,2099-12-31,NA,M81.9,Osteoporoosi,THL
619,Acute internal damage knee,Condition,ICPC,ICPC2,NA,L96,1970-01-01,2099-12-31,NA,S83.2,"Polven nivelkierukan/ristisiteiden vamma, akuutti",THL
620,Neoplasm musculoskel benign/unspec,Condition,ICPC,ICPC2,NA,L97,1970-01-01,2099-12-31,NA,D16.90&,"Hyvänlaatuinen/muu kasvain, tuki- ja liikuntaelinten",THL
621,Acquired deformity of limb,Condition,ICPC,ICPC2,NA,L98,1970-01-01,2099-12-31,NA,M21.9,"Raajan epämuotoisuus, ei synnynnäinen",THL
622,Musculoskeletal disease other,Condition,ICPC,ICPC2,NA,L99,1970-01-01,2099-12-31,NA,M99.9,Muu tuki- ja liikuntaelinten sairaus,THL
623,Neurological,Condition,ICPC,ICPC2,NA,N,1970-01-01,2099-12-31,NA,NA,Hermosto,THL
624,Headache,Condition,ICPC,ICPC2,NA,N01,1970-01-01,2099-12-31,NA,R51.80,Päänsärky,THL
625,Pain face,Condition,ICPC,ICPC2,NA,N03,1970-01-01,2099-12-31,NA,R51.81,Kasvokipu,THL
626,Restless legs,Condition,ICPC,ICPC2,NA,N04,1970-01-01,2099-12-31,NA,G25.8,Levottomat jalat,THL
627,Tingling fingers/feet/toes,Condition,ICPC,ICPC2,NA,N05,1970-01-01,2099-12-31,NA,R20.2,Sormien/jalkaterien/varpaiden pistely,THL
628,Sensation disturbance other,Condition,ICPC,ICPC2,NA,N06,1970-01-01,2099-12-31,NA,R20.8,"Tuntohäiriö, muu",THL
629,Convulsion/seizure,Condition,ICPC,ICPC2,NA,N07,1970-01-01,2099-12-31,NA,R56.8,Kouristelu/kouristuskohtaus,THL
630,Abnormal involuntary movements,Condition,ICPC,ICPC2,NA,N08,1970-01-01,2099-12-31,NA,R25.8,Poikkeavat tahattomat liikkeet,THL
631,Disturbance of smell/taste,Condition,ICPC,ICPC2,NA,N16,1970-01-01,2099-12-31,NA,R43.8,Hajun/maun häiriö,THL
632,Vertigo/dizziness,Condition,ICPC,ICPC2,NA,N17,1970-01-01,2099-12-31,NA,R42,Huimaus/pyörrytys,THL
633,Paralysis/weakness,Condition,ICPC,ICPC2,NA,N18,1970-01-01,2099-12-31,NA,G83.9,Halvaus/heikkous,THL
634,Speech disorder,Condition,ICPC,ICPC2,NA,N19,1970-01-01,2099-12-31,NA,R47.8,Puhehäiriö,THL
635,Fear cancer neurological system,Condition,ICPC,ICPC2,NA,N26,1970-01-01,2099-12-31,NA,Z71.1,Huoli/pelko hermoston syövästä,THL
636,Fear of neurological disease other,Condition,ICPC,ICPC2,NA,N27,1970-01-01,2099-12-31,NA,Z71.1,Huoli/pelko muusta neurologisesta sairaudesta,THL
637,Limited function/disability (N),Observation,ICPC,ICPC2,NA,N28,1970-01-01,2099-12-31,NA,Z73.6,"Toiminnanvajaus, hermoston",THL
638,Neurological sympt/complt other,Condition,ICPC,ICPC2,NA,N29,1970-01-01,2099-12-31,NA,R29.8,Muu hermostoon liittyvä oire/vaiva,THL
639,"Neurological, Medical examin/health eval complete",Condition,ICPC,ICPC2,NA,N30,1970-01-01,2099-12-31,NA,NA,"Hermosto, Laaja terveydentilan arviointi/tarkastus",THL
640,"Neurological, Medical examin/health eval partial",Condition,ICPC,ICPC2,NA,N31,1970-01-01,2099-12-31,NA,NA,"Hermosto, Suppea terveydentilan arviointi/tarkastus",THL
641,"Neurological, Sensitivity test",Condition,ICPC,ICPC2,NA,N32,1970-01-01,2099-12-31,NA,NA,"Hermosto, Allergiatutkimus",THL
642,"Neurological, Microbiological/immunological test",Condition,ICPC,ICPC2,NA,N33,1970-01-01,2099-12-31,NA,NA,"Hermosto, Mikrobiologinen/immunologinen koe",THL
643,"Neurological, Blood test",Condition,ICPC,ICPC2,NA,N34,1970-01-01,2099-12-31,NA,NA,"Hermosto, Veritutkimus",THL
644,"Neurological, Urine test",Condition,ICPC,ICPC2,NA,N35,1970-01-01,2099-12-31,NA,NA,"Hermosto, Virtsatutkimus",THL
645,"Neurological, Faeces test",Condition,ICPC,ICPC2,NA,N36,1970-01-01,2099-12-31,NA,NA,"Hermosto, Ulostetutkimus",THL
646,"Neurological, Histological/exfoliative cytology",Condition,ICPC,ICPC2,NA,N37,1970-01-01,2099-12-31,NA,NA,"Hermosto, Histologinen/sytologinen tutkimus",THL
647,"Neurological, Other laboratory test NEC",Condition,ICPC,ICPC2,NA,N38,1970-01-01,2099-12-31,NA,NA,"Hermosto, Muu laboratoriotutkimus",THL
648,"Neurological, Physical function test",Condition,ICPC,ICPC2,NA,N39,1970-01-01,2099-12-31,NA,NA,"Hermosto, Kliininen toimintakoe",THL
649,"Neurological, Diagnostic endoscopy",Condition,ICPC,ICPC2,NA,N40,1970-01-01,2099-12-31,NA,NA,"Hermosto, Diagnostinen endoskopia",THL
650,"Neurological, Diagnostic radiology/imaging",Condition,ICPC,ICPC2,NA,N41,1970-01-01,2099-12-31,NA,NA,"Hermosto, Diagnostinen kuvantaminen",THL
651,"Neurological, Electrical tracing",Condition,ICPC,ICPC2,NA,N42,1970-01-01,2099-12-31,NA,NA,"Hermosto, Elektrofysiologinen tutkimus",THL
652,"Neurological, Other diagnostic procedure",Condition,ICPC,ICPC2,NA,N43,1970-01-01,2099-12-31,NA,NA,"Hermosto, Muu tutkimustoimenpide",THL
653,"Neurological, Preventive immunization/medic",Condition,ICPC,ICPC2,NA,N44,1970-01-01,2099-12-31,NA,NA,"Hermosto, Rokotus / ennaltaehkäisevä lääkitys",THL
654,"Neurological, Observ/health educat/advice/diet",Condition,ICPC,ICPC2,NA,N45,1970-01-01,2099-12-31,NA,NA,"Hermosto, Seuranta/terveysneuvonta/ruokavalioneuvonta",THL
655,"Neurological, Consultation primary care provider",Condition,ICPC,ICPC2,NA,N46,1970-01-01,2099-12-31,NA,NA,"Hermosto, Perusterveydenhuollon asiantuntijan konsultaatio",THL
656,"Neurological, Consultation with specialist",Condition,ICPC,ICPC2,NA,N47,1970-01-01,2099-12-31,NA,NA,"Hermosto, Erikoislääkärin konsultaatio",THL
657,"Neurological, Clarification/discussion RFE/demand",Condition,ICPC,ICPC2,NA,N48,1970-01-01,2099-12-31,NA,NA,"Hermosto, Potilaan tarpeiden/tulosyyn selvittäminen",THL
658,"Neurological, Other preventive procedure",Condition,ICPC,ICPC2,NA,N49,1970-01-01,2099-12-31,NA,NA,"Hermosto, Muu ennaltaehkäisevä toimenpide",THL
659,"Neurological, Medication/prescr/renewal",Condition,ICPC,ICPC2,NA,N50,1970-01-01,2099-12-31,NA,NA,"Hermosto, Lääkitys/lääkemääräys/uusinta/injektio",THL
660,"Neurological, I&d/flush/aspiration",Condition,ICPC,ICPC2,NA,N51,1970-01-01,2099-12-31,NA,NA,"Hermosto, Aukaisu/kanylointi/huuhtelu/imu/nesteenpoisto",THL
661,"Neurological, Exc/remov/biopsy/destruc/debrid/caut",Condition,ICPC,ICPC2,NA,N52,1970-01-01,2099-12-31,NA,NA,"Hermosto, Kudoksen poisto/poltto/tuhoaminen / koepalan otto / kudosjätteen poisto",THL
662,"Neurological, Instrument/catheter/intubate/dilate",Condition,ICPC,ICPC2,NA,N53,1970-01-01,2099-12-31,NA,NA,"Hermosto, Katetrointi/intubointi/laajentaminen",THL
663,"Neurological, Repair/fix-suture/cast/prosth device",Condition,ICPC,ICPC2,NA,N54,1970-01-01,2099-12-31,NA,NA,"Hermosto, Ompelu/korjaus/kipsaus / proteesin asennus (tai poisto)",THL
664,"Neurological, Local injection/infiltration",Condition,ICPC,ICPC2,NA,N55,1970-01-01,2099-12-31,NA,NA,"Hermosto, Paikallinen lääkeaineinjektio",THL
665,"Neurological, Dressing/pressure/compress/tamponade",Condition,ICPC,ICPC2,NA,N56,1970-01-01,2099-12-31,NA,NA,"Hermosto, Sidos/kompressi/tamponointi",THL
666,"Neurological, Physical medicine/rehabilitation",Condition,ICPC,ICPC2,NA,N57,1970-01-01,2099-12-31,NA,NA,"Hermosto, Fysikaalinen hoito / kuntoutus",THL
667,"Neurological, Therapeutic counselling/listening",Condition,ICPC,ICPC2,NA,N58,1970-01-01,2099-12-31,NA,NA,"Hermosto, Terapeuttinen neuvonta / kuuntelu",THL
668,"Neurological, Other therap proced/minor surg NEC",Condition,ICPC,ICPC2,NA,N59,1970-01-01,2099-12-31,NA,NA,"Hermosto, Muu hoitotoimenpide / muualla luokittelematon pikkukirurgia",THL
669,"Neurological, Result test/procedure",Condition,ICPC,ICPC2,NA,N60,1970-01-01,2099-12-31,NA,NA,"Hermosto, Tutkimustulosten kuuleminen",THL
670,"Neurological, Result examination/test/record/letter from other provider",Condition,ICPC,ICPC2,NA,N61,1970-01-01,2099-12-31,NA,NA,"Hermosto, Tutkimustulos/testitulos/potilaskertomus/kirje toiselta hoidonantajalta",THL
671,"Neurological, Administrative procedure",Condition,ICPC,ICPC2,NA,N62,1970-01-01,2099-12-31,NA,NA,"Hermosto, Hallinnollinen toimenpide",THL
672,"Neurological, Follow-up encounter unspecified",Condition,ICPC,ICPC2,NA,N63,1970-01-01,2099-12-31,NA,NA,"Hermosto, Muu seurantakäynti",THL
673,"Neurological, Encounter/prob initiated by provider",Condition,ICPC,ICPC2,NA,N64,1970-01-01,2099-12-31,NA,NA,"Hermosto, Hoidonantajan käynnistämä tapahtuma",THL
674,"Neurological, Enc/prob init by other than pt/prov",Condition,ICPC,ICPC2,NA,N65,1970-01-01,2099-12-31,NA,NA,"Hermosto, Muun henkilön käynnistämä tapahtuma",THL
675,"Neurological, Referral to non-MD provider",Condition,ICPC,ICPC2,NA,N66,1970-01-01,2099-12-31,NA,NA,"Hermosto, Lähete muulle perusterveydenhuollon ammattihenkilölle",THL
676,"Neurological, Referral to physician/hospital",Condition,ICPC,ICPC2,NA,N67,1970-01-01,2099-12-31,NA,NA,"Hermosto, Lähete erikoislääkärille/sairaalaan",THL
677,"Neurological, Other referral NEC",Condition,ICPC,ICPC2,NA,N68,1970-01-01,2099-12-31,NA,NA,"Hermosto, Muu lähete",THL
678,"Neurological, Other reason for encounter NEC",Condition,ICPC,ICPC2,NA,N69,1970-01-01,2099-12-31,NA,NA,"Hermosto, Muu käynnin syy",THL
679,Poliomyelitis,Condition,ICPC,ICPC2,NA,N70,1970-01-01,2099-12-31,NA,A80.9,Polio / muu enterovirus,THL
680,Meningitis/encephalitis,Condition,ICPC,ICPC2,NA,N71,1970-01-01,2099-12-31,NA,G03.9,Aivokalvontulehdus/aivotulehdus,THL
681,Tetanus,Condition,ICPC,ICPC2,NA,N72,1970-01-01,2099-12-31,NA,A35,Jäykkäkouristus,THL
682,Neurological infection other,Condition,ICPC,ICPC2,NA,N73,1970-01-01,2099-12-31,NA,A89,"Hermoston infektio, muu",THL
