code,name_fi,name_en,ICPC_version,main_icd10fi
Y64,"Miehen sukuelimet sisältäen rinnan, Hoidonantajan käynnistämä tapahtuma","Male Genital, Encounter/prob initiated by provider",ICPC2,NA
Y65,"Miehen sukuelimet sisältäen rinnan, Muun henkilön käynnistämä tapahtuma","Male Genital, Enc/prob init by other than pt/prov",ICPC2,NA
Y66,"Miehen sukuelimet sisältäen rinnan, Lähete muulle perusterveydenhuollon ammattihenkilölle","Male Genital, Referral to non-MD provider",ICPC2,NA
Y67,"Miehen sukuelimet sisältäen rinnan, Lähete erikoislääkärille/sairaalaan","Male Genital, Referral to physician/hospital",ICPC2,NA
Y68,"Miehen sukuelimet sisältäen rinnan, Muu lähete","Male Genital, Other referral NEC",ICPC2,NA
Y69,"Miehen sukuelimet sisältäen rinnan, Muu käynnin syy","Male Genital, Other reason for encounter NEC",ICPC2,NA
Y70,"Kuppa, miehen",Syphilis male,ICPC2,A53.9
Y71,"Tippuri, miehen",Gonorrhoea male,ICPC2,A54.9
Y72,"Sukuelinherpes, miehen",Genital herpes male,ICPC2,A60.0
Y73,Eturauhastulehdus/siemenrakkulatulehdus,Prostatitis/seminal vesiculitis,ICPC2,N41.9
Y74,Kivestulehdus/lisäkivestulehdus,Orchitis/epididymitis,ICPC2,N45.9
Y75,Esinahan tulehdus,Balanitis,ICPC2,N48.1
Y76,"Visvasyylä, miehen",Condylomata acuminata male,ICPC2,A63.0
Y77,"Pahanlaatuinen kasvain, eturauhasen",Malignant neoplasm prostate,ICPC2,C61
Y78,"Pahanlaatuinen kasvain, miehen sukuelinten,  muu",Malign neopl male genital other,ICPC2,C63.9&
Y79,"Hyvänlaatuinen/muu kasvain, miehen sukuelinten",Benign/unspecif neopl male genital,ICPC2,D29.9&
Y80,"Sukuelinvamma, miehen",Injury male genital,ICPC2,S30.2
Y81,Ahdas/liiallinen esinahka,Phimosis/redundant prepuce,ICPC2,N47
Y82,Siittimen alahalkio,Hypospadias,ICPC2,Q54.9
Y83,Kiveksen laskeutumattomuus/piilokiveksisyys,Undescended testicle,ICPC2,Q53.9
Y84,"Synnynnäinen epämuodostuma, miehen sukuelinten muu",Congenital genital anom male other,ICPC2,Q55.9
Y85,"Eturauhasen liikakasvu, hyvänlaatuinen",Benign prostatic hypertrophy,ICPC2,N40
Y86,Hydroseele,Hydrocoele,ICPC2,N43.3
Y99,"Muu sukuelinten sairaus, miehen",Genital disease male other,ICPC2,N50.9
Z,Sosiaaliset ongelmat,Social Problems,ICPC2,NA
Z01,Köyhyys/taloudellinen ongelma,Poverty/financial problem,ICPC2,Z59.5
Z02,Ruokaan/veteen liittyvä ongelma,Food/water problem,ICPC2,Z58.6
Z03,Asumiseen/naapurustoon liittyvä ongelma,Housing/neighbourhood problem,ICPC2,Z59.2
Z04,Sosiaaliseen yhteisöön / kulttuuriin liittyvä ongelma,Social cultural problem,ICPC2,Z60.9
Z05,Työhön liittyvä ongelma,Work problem,ICPC2,Z57.9
Z06,Työttömyyteen liittyvä ongelma,Unemployment problem,ICPC2,Z56.0
Z07,Koulutukseen liittyvät ongelma,Education problem,ICPC2,Z55.9
Z08,Toimeentuloon/sosiaaliturvaan liittyvä ongelma,Social welfare problem,ICPC2,Z59.7
Z09,Oikeudellinen ongelma,Legal problem,ICPC2,Z65.3
Z10,Terveydenhuoltojärjestelmään  liittyvä ongelma,Health care system problem,ICPC2,Z75.9
Z11,Hoitomyönteisyyteen/sairastamiseen liittyvä ongelma,Compliance/being ill problem,ICPC2,Z75.9
Z12,Parisuhdeongelma,Relationship problem with partner,ICPC2,Z63.0
Z13,Kumppanin käytökseen liittyvä ongelma,Partner's behaviour problem,ICPC2,Z63.0
Z14,Kumppanin sairastamiseen liittyvä ongelma,Partner illness problem,ICPC2,Z63.6
Z15,Kumppanin menetykseen/kuolemaan liittyvä ongelma,Loss/death of partner problem,ICPC2,Z63.4
Z16,Ongelma lapsisuhteessa,Relationship problem with child,ICPC2,Z62.9
Z18,Lapsen sairastamiseen liittyvä ongelma,Illness problem with child,ICPC2,Z63.6
Z19,Lapsen menetyksestä/kuolemasta aiheutuva ongelma,Loss/death of child problem,ICPC2,Z63.4
Z20,Ihmissuhdeongelma liittyen  vanhempaan/perheenjäseneen,Relationship problem parent/fam memb,ICPC2,Z63.8
Z21,Vanhemman/perheenjäsenen käyttäytymiseen liittyvä ongelma,Behaviour problem parent/fam memb,ICPC2,Z63.9
Z22,Vanhemman/perheenjäsenen sairastamiseen liittyvä ongelma,Illness problem parent/family memb,ICPC2,Z63.7
Z23,Vanhemman/perheenjäsenen menetykseen/kuolemaan liittyvä ongelma,Loss/death parent/fam memb problem,ICPC2,Z63.4
Z24,Ystäviin liittyvä ihmissuhdeongelma,Relationship problem friend,ICPC2,Z63.9
Z25,Väkivaltaan/vahingolliseen tapahtumaan liittyvä ongelma,Assault/harmful event problem,ICPC2,T74.9
Z27,Huoli/pelko sosiaalisesta ongelmasta,Fear of a social problem,ICPC2,Z71.1
Z28,"Toiminnanvajaus, sosiaalinen",Limited function/disability (Z),ICPC2,Z73.6
Z29,"Muu sosiaalinen ongelma, määrittämätön",Social problem NOS,ICPC2,Z65.9
Z30,"Sosiaaliset ongelmat, Laaja terveydentilan arviointi/tarkastus","Social Problems, Medical examin/health eval complete",ICPC2,NA
Z31,"Sosiaaliset ongelmat, Suppea terveydentilan arviointi/tarkastus","Social Problems, Medical examin/health eval partial",ICPC2,NA
Z32,"Sosiaaliset ongelmat, Allergiatutkimus","Social Problems, Sensitivity test",ICPC2,NA
Z33,"Sosiaaliset ongelmat, Mikrobiologinen/immunologinen koe","Social Problems, Microbiological/immunological test",ICPC2,NA
Z34,"Sosiaaliset ongelmat, Veritutkimus","Social Problems, Blood test",ICPC2,NA
Z35,"Sosiaaliset ongelmat, Virtsatutkimus","Social Problems, Urine test",ICPC2,NA
Z36,"Sosiaaliset ongelmat, Ulostetutkimus","Social Problems, Faeces test",ICPC2,NA
Z37,"Sosiaaliset ongelmat, Histologinen/sytologinen tutkimus","Social Problems, Histological/exfoliative cytology",ICPC2,NA
Z38,"Sosiaaliset ongelmat, Muu laboratoriotutkimus","Social Problems, Other laboratory test NEC",ICPC2,NA
Z39,"Sosiaaliset ongelmat, Kliininen toimintakoe","Social Problems, Physical function test",ICPC2,NA
Z40,"Sosiaaliset ongelmat, Diagnostinen endoskopia","Social Problems, Diagnostic endoscopy",ICPC2,NA
Z41,"Sosiaaliset ongelmat, Diagnostinen kuvantaminen","Social Problems, Diagnostic radiology/imaging",ICPC2,NA
Z42,"Sosiaaliset ongelmat, Elektrofysiologinen tutkimus","Social Problems, Electrical tracing",ICPC2,NA
Z43,"Sosiaaliset ongelmat, Muu tutkimustoimenpide","Social Problems, Other diagnostic procedure",ICPC2,NA
Z44,"Sosiaaliset ongelmat, Rokotus / ennaltaehkäisevä lääkitys","Social Problems, Preventive immunization/medic",ICPC2,NA
Z45,"Sosiaaliset ongelmat, Seuranta/terveysneuvonta/ruokavalioneuvonta","Social Problems, Observ/health educat/advice/diet",ICPC2,NA
Z46,"Sosiaaliset ongelmat, Perusterveydenhuollon asiantuntijan konsultaatio","Social Problems, Consultation primary care provider",ICPC2,NA
Z47,"Sosiaaliset ongelmat, Erikoislääkärin konsultaatio","Social Problems, Consultation with specialist",ICPC2,NA
Z48,"Sosiaaliset ongelmat, Potilaan tarpeiden/tulosyyn selvittäminen","Social Problems, Clarification/discussion RFE/demand",ICPC2,NA
Z49,"Sosiaaliset ongelmat, Muu ennaltaehkäisevä toimenpide","Social Problems, Other preventive procedure",ICPC2,NA
Z50,"Sosiaaliset ongelmat, Lääkitys/lääkemääräys/uusinta/injektio","Social Problems, Medication/prescr/renewal",ICPC2,NA
Z51,"Sosiaaliset ongelmat, Aukaisu/kanylointi/huuhtelu/imu/nesteenpoisto","Social Problems, I&d/flush/aspiration",ICPC2,NA
Z52,"Sosiaaliset ongelmat, Kudoksen poisto/poltto/tuhoaminen / koepalan otto / kudosjätteen poisto","Social Problems, Exc/remov/biopsy/destruc/debrid/caut",ICPC2,NA
Z53,"Sosiaaliset ongelmat, Katetrointi/intubointi/laajentaminen","Social Problems, Instrument/catheter/intubate/dilate",ICPC2,NA
Z54,"Sosiaaliset ongelmat, Ompelu/korjaus/kipsaus / proteesin asennus (tai poisto)","Social Problems, Repair/fix-suture/cast/prosth device",ICPC2,NA
Z55,"Sosiaaliset ongelmat, Paikallinen lääkeaineinjektio","Social Problems, Local injection/infiltration",ICPC2,NA
Z56,"Sosiaaliset ongelmat, Sidos/kompressi tamponointi","Social Problems, Dressing/pressure/compress/tamponade",ICPC2,NA
Z57,"Sosiaaliset ongelmat, Fysikaalinen hoito /kuntoutus","Social Problems, Physical medicine/rehabilitation",ICPC2,NA
Z58,"Sosiaaliset ongelmat, Terapeuttinen neuvonta/kuuntelu","Social Problems, Therapeutic counselling/listening",ICPC2,NA
Z59,"Sosiaaliset ongelmat, Muu hoitotoimenpide/muualla luokittelematon pikkukirurgia","Social Problems, Other therap proced/minor surg NEC",ICPC2,NA
Z60,"Sosiaaliset ongelmat, Tutkimustulosten kuuleminen","Social Problems, Result test/procedure",ICPC2,NA
Z61,"Sosiaaliset ongelmat, Tutkimustulos/testitulos/potilaskertomus/kirje toiselta hoidonantajalta","Social Problems, Result examination/test/record/letter from other provider",ICPC2,NA
Z62,"Sosiaaliset ongelmat, Hallinnollinen toimenpide","Social Problems, Administrative procedure",ICPC2,NA
Z63,"Sosiaaliset ongelmat, Muu seurantakäynti","Social Problems, Follow-up encounter unspecified",ICPC2,NA
Z64,"Sosiaaliset ongelmat, Hoidonantajan käynnistämä tapahtuma","Social Problems, Encounter/prob initiated by provider",ICPC2,NA
Z65,"Sosiaaliset ongelmat, Muun henkilön käynnistämä tapahtuma","Social Problems, Enc/prob init by other than pt/prov",ICPC2,NA
Z66,"Sosiaaliset ongelmat, Lähete muulle perusterveydenhuollon ammattihenkilölle","Social Problems, Referral to non-MD provider",ICPC2,NA
Z67,"Sosiaaliset ongelmat, Lähete erikoislääkärille/sairaalaan","Social Problems, Referral to physician/hospital",ICPC2,NA
Z68,"Sosiaaliset ongelmat, Muu lähete","Social Problems, Other referral NEC",ICPC2,NA
Z69,"Sosiaaliset ongelmat, Muu käynnin syy","Social Problems, Other reason for encounter NEC",ICPC2,NA
A12,ALLERGIA / ALLERGINEN REAKTIO NUD,ALLERGY/ALLERGIC REACTION,ICPC1,NA
A14,VAUVAN VATSAKIVUT,INFANTILE COLIC,ICPC1,NA
A15,ITKUINEN VAUVA,EXCESSIVE CRYING INFANT,ICPC1,NA
A17,MUUT VAUVOJEN YLEISOIREET,OTHER GEN SYMPT INFANT,ICPC1,NA
B03,MUUT IMUSOLMUKKEIDEN OIREET,OTHER SYMPT LYMPH GLANDS,ICPC1,NA
B85,SELITTÄMÄTÖN POIKKEAVUUS VERIKOKEESSA,UNEXPLAINED ABNORMAL BLOOD TEST,ICPC1,NA
B86,MUU HEMATOLOGINEN POIKKEAVUUS,OTHER HAEMATOLOGICAL ABNORMALITY,ICPC1,NA
D22,MADOT / KIHOMADOT / MUUT LOISET,WORMS/PINWORMS/OTHER PARASITES,ICPC1,NA
L06,KAINALON OIREET / VAIVAT,AXILLA SYMPTOMS/COMPLAINTS,ICPC1,NA
N02,LIHASJÄNNITYSPÄÄNSÄRKY,TENSION HEADACHE,ICPC1,NA
P21,YLIAKTIIVINEN / HYPER- KINEETTINEN LAPSI,"OVERACTIVE CHILD, HYPERKINETIC",ICPC1,NA
R22,NIELURISOJEN OIRE / VAIVA,SYMPTOM/COMPLAINT TONSILS,ICPC1,NA
R70,HENGITYSELINTEN TUBERKULOOSI,TUBERCULOSIS,ICPC1,NA
R91,KROON. KEUHKOPUTKTUL / BRONKIEKTASIAT,CHRONIC BRONCHITIS,ICPC1,NA
R93,KEUHKOPUSSIN (PLEURAN) NESTEKERTYMÄ NUD,PLEURAL EFFUSION,ICPC1,NA
T06,ANOREXIA NERVOSA / BULIMIA,ANOREXIA NERVOSA W/WO BULIMIA,ICPC1,NA
T15,KILPIRAUHASEN KYHMY,THYROID LUMP/MASS,ICPC1,NA
T88,MUNUAISPER SOKERI- VIRTSAISUUS,RENAL GLYCOSURIA,ICPC1,NA
W20,MUU RINT OIRE / VAIVA RASK AIKANA,OTHER SYMPTOMS/COMPLAINTS OF BREAST,ICPC1,NA
W77,MUUT RASKAUT LIITTYMÄTTÖMÄT TILAT,OTHER NON-OBSTETRICAL CONDITION,ICPC1,NA
