code,name_fi,name_en,ICPC_version,main_icd10fi,concept_id
X65,"Naisen sukuelimet sisältäen rinnan, Muun henkilön käynnistämä tapahtuma","Female Genital, Enc/prob init by other than pt/prov",ICPC2,NA,45756444
X66,"Naisen sukuelimet sisältäen rinnan, Lähete muulle perusterveydenhuollon ammattihenkilölle","Female Genital, Referral to non-MD provider",ICPC2,NA,45756445
X67,"Naisen sukuelimet sisältäen rinnan, Lähete erikoislääkärille/sairaalaan","Female Genital, Referral to physician/hospital",ICPC2,NA,45604952
X68,"Naisen sukuelimet sisältäen rinnan, Muu lähete","Female Genital, Other referral NEC",ICPC2,NA,45756446
X69,"Naisen sukuelimet sisältäen rinnan, Muu käynnin syy","Female Genital, Other reason for encounter NEC",ICPC2,NA,45585661
X70,"Kuppa, naisen",Syphilis female,ICPC2,A53.9,45571181
X71,"Tippuri, naisen",Gonorrhoea female,ICPC2,A54.9,45566260
X72,"Hiiva sukuelimissä, naisen",Genital candidiasis female,ICPC2,B37.4,45756447
X73,"Trikomonas sukuelimissä, naisen",Genital trichomoniasis female,ICPC2,A59.0,45756448
X74,Sisäsynnytintulehdus,Pelvic inflammatory disease,ICPC2,N70.9,45551949
X75,"Pahanlaatuinen kasvain, kohdunkaulan",Malignant neoplasm cervix,ICPC2,C53.99&,45561468
X76,"Pahanlaatuinen kasvain, naisen rinnan",Malignant neoplasm breast female,ICPC2,C50.99&,45551953
X77,"Pahanlaatuinen kasvain, naisen sukuelimen, muu",Malignant neopl genital female other,ICPC2,C57.9&,45756449
X78,"Lihaskasvain, kohdun",Fibromyoma uterus,ICPC2,D25.9&,45756450
X79,"Hyvänlaatuinen kasvain, naisen rintarauhasen",Benign neoplasm breast female,ICPC2,D24&,45756451
X80,"Hyvänlaatuinen kasvain, naisen sukuelinten",Benign neoplasm female genital,ICPC2,D28.9&,45590551
X81,"Kasvain, naisen sukuelinten, muu/määrittämätön",Genital neopl female other/unspecif,ICPC2,D39.9&,45547154
X82,"Sukuelinvamma, naisen",Injury genital female,ICPC2,S30.2,45756452
X83,"Synnynnäinen epämuodostuma, naisen sukuelinten",Congenital anomaly genital female,ICPC2,Q51.9,45590555
X84,"Emättimen/ulkosynnyttymien tulehdus, määrittämätön",Vaginitis/vulvitis NOS,ICPC2,N76.8,45585673
X85,"Kohdunsuun sairaus, määrittämätön",Cervical disease NOS,ICPC2,N88.9,45756453
X86,Poikkeava irtosolunäyte,Abnormal cervix smear,ICPC2,R87.6,45756454
X87,Kohdun ja emättimen laskeuma,Uterovaginal prolapse,ICPC2,N81.9,45756455
X88,Rintarauhasen rakkulatauti,Fibrocystic disease breast,ICPC2,N60.9,45756456
X89,Premenstruaalisyndrooma,Premenstrual tension syndrome,ICPC2,N94.3,45756457
X90,"Sukuelinherpes, naisen",Genital herpes female,ICPC2,A60.0,45756458
X91,"Visvasyylä, naisen",Condylomata acuminata female,ICPC2,A63.0,45756459
X92,"Sukuelinklamydia, naisen",Chlamydia infection genital female,ICPC2,A56.2,45756460
X99,Muu naisen sukuelinsairaus,Genital disease female other,ICPC2,N94.9,45756467
Y,Miehen sukuelimet sisältäen rinnan,Male Genital,ICPC2,NA,NA
Y01,Siittimen kipu,Pain in penis,ICPC2,N48.8,45561485
Y02,Kiveksen/kivespussin kipu,Pain in testis/scrotum,ICPC2,R10.2,45756469
Y03,Vuoto virtsaputkesta,Urethral discharge male,ICPC2,R36,45756470
Y04,"Siittimen oire/vaiva, muu",Penis symptom/complaint other,ICPC2,N48.9,45756471
Y05,Kiveksen/kivespussin oire/vaiva,Scrotum/testis sympt/compl other,ICPC2,L29.1,45756472
Y06,Eturauhasen oire/vaiva,Prostate symptom/complaint,ICPC2,N42.9,45756473
Y07,"Potenssiongelma, määrittämätön",Impotence NOS,ICPC2,N48.4,45595356
Y08,"Seksuaaliseen toimintaan liittyvä oire/vaiva, miehen",Sexual function sympt/compl male,ICPC2,N48.3,45756474
Y10,"Alentunut hedelmällisyys / hedelmättömyys, miehen",Infertility/subfertility male,ICPC2,N46,45756475
Y13,"Sterilisaatio, miehen",Sterilization male,ICPC2,Z30.2,45756478
Y14,"Ehkäisyneuvonta, miehen",Family planning male other,ICPC2,Z30.0,45756479
Y16,"Rintarauhasen oire/vaiva, miehen",Breast symptom/complaint male,ICPC2,N63,45756481
Y24,"Huoli/pelko seksuaalisesta toimintahäiriöstä, miehen",Fear of sexual dysfunction male,ICPC2,Z71.1,45756507
Y25,"Huoli/pelko sukupuolitaudista, miehen",Fear sexually transm disease male,ICPC2,Z71.1,45756508
Y26,"Huoli/pelko sukuelinten syövästä, miehen",Fear of genital cancer male,ICPC2,Z71.1,45756509
Y27,"Huoli/pelko muusta sukuelinsairaudesta, miehen",Fear of genital disease male other,ICPC2,Z71.1,45756510
Y28,"Toiminnanvajaus, sukuelinten, miehen",Limited function/disability (Y),ICPC2,Z73.6,45756511
Y29,Muu miehen sukuelinten oire,Genital symptom/complaint male other,ICPC2,N50.9,45756512
Y30,"Miehen sukuelimet sisältäen rinnan, Laaja terveydentilan arviointi/tarkastus","Male Genital, Medical examin/health eval complete",ICPC2,NA,45756513
Y31,"Miehen sukuelimet sisältäen rinnan, Suppea terveydentilan arviointi/tarkastus","Male Genital, Medical examin/health eval partial",ICPC2,NA,45756514
Y32,"Miehen sukuelimet sisältäen rinnan, Allergiatutkimus","Male Genital, Sensitivity test",ICPC2,NA,45756515
Y33,"Miehen sukuelimet sisältäen rinnan, Mikrobiologinen/immunologinen koe","Male Genital, Microbiological/immunological test",ICPC2,NA,45756516
Y34,"Miehen sukuelimet sisältäen rinnan, Veritutkimus","Male Genital, Blood test",ICPC2,NA,45756517
Y35,"Miehen sukuelimet sisältäen rinnan, Virtsatutkimus","Male Genital, Urine test",ICPC2,NA,45600230
Y36,"Miehen sukuelimet sisältäen rinnan, Ulostetutkimus","Male Genital, Faeces test",ICPC2,NA,45566315
Y37,"Miehen sukuelimet sisältäen rinnan, Histologinen/sytologinen tutkimus","Male Genital, Histological/exfoliative cytology",ICPC2,NA,NA
Y38,"Miehen sukuelimet sisältäen rinnan, Muu laboratoriotutkimus","Male Genital, Other laboratory test NEC",ICPC2,NA,NA
Y39,"Miehen sukuelimet sisältäen rinnan, Kliininen toimintakoe","Male Genital, Physical function test",ICPC2,NA,NA
Y40,"Miehen sukuelimet sisältäen rinnan, Diagnostinen endoskopia","Male Genital, Diagnostic endoscopy",ICPC2,NA,45756526
Y41,"Miehen sukuelimet sisältäen rinnan, Diagnostinen kuvantaminen","Male Genital, Diagnostic radiology/imaging",ICPC2,NA,45756527
Y42,"Miehen sukuelimet sisältäen rinnan, Elektrofysiologinen tutkimus","Male Genital, Electrical tracing",ICPC2,NA,45756528
Y43,"Miehen sukuelimet sisältäen rinnan, Muu tutkimustoimenpide","Male Genital, Other diagnostic procedure",ICPC2,NA,45756549
Y44,"Miehen sukuelimet sisältäen rinnan, Rokotus / ennaltaehkäisevä lääkitys","Male Genital, Preventive immunization/medic",ICPC2,NA,45756550
Y45,"Miehen sukuelimet sisältäen rinnan, Seuranta/terveysneuvonta/ruokavalioneuvonta","Male Genital, Observ/health educat/advice/diet",ICPC2,NA,45756551
Y46,"Miehen sukuelimet sisältäen rinnan, Perusterveydenhuollon asiantuntijan konsultaatio","Male Genital, Consultation primary care provider",ICPC2,NA,45756552
Y47,"Miehen sukuelimet sisältäen rinnan, Erikoislääkärin konsultaatio","Male Genital, Consultation with specialist",ICPC2,NA,45756553
Y48,"Miehen sukuelimet sisältäen rinnan, Potilaan tarpeiden/tulosyyn selvittäminen","Male Genital, Clarification/discussion RFE/demand",ICPC2,NA,45756579
Y49,"Miehen sukuelimet sisältäen rinnan, Muu ennaltaehkäisevä toimenpide","Male Genital, Other preventive procedure",ICPC2,NA,45756580
Y50,"Miehen sukuelimet sisältäen rinnan, Lääkitys/lääkemääräys/uusinta/injektio","Male Genital, Medication/prescr/renewal",ICPC2,NA,45756581
Y51,"Miehen sukuelimet sisältäen rinnan, Aukaisu/kanylointi/huuhtelu/imu/nesteenpoisto","Male Genital, I&d/flush/aspiration",ICPC2,NA,45756582
Y52,"Miehen sukuelimet sisältäen rinnan, Kudoksen poisto/poltto/tuhoaminen / koepalan otto / kudosjätteen poisto","Male Genital, Exc/remov/biopsy/destruc/debrid/caut",ICPC2,NA,45756583
Y53,"Miehen sukuelimet sisältäen rinnan, Katetrointi/intubointi/laajentaminen","Male Genital, Instrument/catheter/intubate/dilate",ICPC2,NA,45756584
Y54,"Miehen sukuelimet sisältäen rinnan, Ompelu/korjaus/kipsaus / proteesin asennus (tai poisto)","Male Genital, Repair/fix-suture/cast/prosth device",ICPC2,NA,45756615
Y55,"Miehen sukuelimet sisältäen rinnan, Paikallinen lääkeaineinjektio","Male Genital, Local injection/infiltration",ICPC2,NA,45756616
Y56,"Miehen sukuelimet sisältäen rinnan, Sidos/kompressi/tamponointi","Male Genital, Dressing/pressure/compress/tamponade",ICPC2,NA,45756617
Y57,"Miehen sukuelimet sisältäen rinnan, Fysikaalinen hoito /kuntoutus","Male Genital, Physical medicine/rehabilitation",ICPC2,NA,45756618
Y58,"Miehen sukuelimet sisältäen rinnan, Terapeuttinen neuvonta/kuuntelu","Male Genital, Therapeutic counselling/listening",ICPC2,NA,45756619
Y59,"Miehen sukuelimet sisältäen rinnan, Muu hoitotoimenpide/muualla luokittelematon pikkukirurgia","Male Genital, Other therap proced/minor surg NEC",ICPC2,NA,45756621
Y60,"Miehen sukuelimet sisältäen rinnan, Tutkimustulosten kuuleminen","Male Genital, Result test/procedure",ICPC2,NA,45756642
Y61,"Miehen sukuelimet sisältäen rinnan, Tutkimustulos/testitulos/potilaskertomus/kirje toiselta hoidonantajalta","Male Genital, Result examination/test/record/letter from other provider",ICPC2,NA,45561576
Y62,"Miehen sukuelimet sisältäen rinnan, Hallinnollinen toimenpide","Male Genital, Administrative procedure",ICPC2,NA,45552028
Y63,"Miehen sukuelimet sisältäen rinnan, Muu seurantakäynti","Male Genital, Follow-up encounter unspecified",ICPC2,NA,45595440
Y64,"Miehen sukuelimet sisältäen rinnan, Hoidonantajan käynnistämä tapahtuma","Male Genital, Encounter/prob initiated by provider",ICPC2,NA,45580974
Y65,"Miehen sukuelimet sisältäen rinnan, Muun henkilön käynnistämä tapahtuma","Male Genital, Enc/prob init by other than pt/prov",ICPC2,NA,45756644
Y66,"Miehen sukuelimet sisältäen rinnan, Lähete muulle perusterveydenhuollon ammattihenkilölle","Male Genital, Referral to non-MD provider",ICPC2,NA,45585755
Y67,"Miehen sukuelimet sisältäen rinnan, Lähete erikoislääkärille/sairaalaan","Male Genital, Referral to physician/hospital",ICPC2,NA,NA
Y68,"Miehen sukuelimet sisältäen rinnan, Muu lähete","Male Genital, Other referral NEC",ICPC2,NA,NA
Y69,"Miehen sukuelimet sisältäen rinnan, Muu käynnin syy","Male Genital, Other reason for encounter NEC",ICPC2,NA,45605058
Y70,"Kuppa, miehen",Syphilis male,ICPC2,A53.9,45756681
Y71,"Tippuri, miehen",Gonorrhoea male,ICPC2,A54.9,45756682
Y72,"Sukuelinherpes, miehen",Genital herpes male,ICPC2,A60.0,45756683
Y73,Eturauhastulehdus/siemenrakkulatulehdus,Prostatitis/seminal vesiculitis,ICPC2,N41.9,45756684
Y74,Kivestulehdus/lisäkivestulehdus,Orchitis/epididymitis,ICPC2,N45.9,45756685
Y75,Esinahan tulehdus,Balanitis,ICPC2,N48.1,45756686
Y76,"Visvasyylä, miehen",Condylomata acuminata male,ICPC2,A63.0,45756687
Y77,"Pahanlaatuinen kasvain, eturauhasen",Malignant neoplasm prostate,ICPC2,C61,45756716
Y78,"Pahanlaatuinen kasvain, miehen sukuelinten,  muu",Malign neopl male genital other,ICPC2,C63.9&,45756717
Y79,"Hyvänlaatuinen/muu kasvain, miehen sukuelinten",Benign/unspecif neopl male genital,ICPC2,D29.9&,45756718
Y80,"Sukuelinvamma, miehen",Injury male genital,ICPC2,S30.2,45756719
Y81,Ahdas/liiallinen esinahka,Phimosis/redundant prepuce,ICPC2,N47,45756720
Y82,Siittimen alahalkio,Hypospadias,ICPC2,Q54.9,45756721
Y83,Kiveksen laskeutumattomuus/piilokiveksisyys,Undescended testicle,ICPC2,Q53.9,45552036
Y84,"Synnynnäinen epämuodostuma, miehen sukuelinten muu",Congenital genital anom male other,ICPC2,Q55.9,45605063
Y85,"Eturauhasen liikakasvu, hyvänlaatuinen",Benign prostatic hypertrophy,ICPC2,N40,45755972
Y86,Hydroseele,Hydrocoele,ICPC2,N43.3,45547254
Y99,"Muu sukuelinten sairaus, miehen",Genital disease male other,ICPC2,N50.9,NA
Z,Sosiaaliset ongelmat,Social Problems,ICPC2,NA,NA
Z01,Köyhyys/taloudellinen ongelma,Poverty/financial problem,ICPC2,Z59.5,45755978
Z02,Ruokaan/veteen liittyvä ongelma,Food/water problem,ICPC2,Z58.6,45566394
Z03,Asumiseen/naapurustoon liittyvä ongelma,Housing/neighbourhood problem,ICPC2,Z59.2,45552058
Z04,Sosiaaliseen yhteisöön / kulttuuriin liittyvä ongelma,Social cultural problem,ICPC2,Z60.9,45609904
Z05,Työhön liittyvä ongelma,Work problem,ICPC2,Z57.9,NA
Z06,Työttömyyteen liittyvä ongelma,Unemployment problem,ICPC2,Z56.0,NA
Z07,Koulutukseen liittyvät ongelma,Education problem,ICPC2,Z55.9,NA
Z08,Toimeentuloon/sosiaaliturvaan liittyvä ongelma,Social welfare problem,ICPC2,Z59.7,45571319
Z09,Oikeudellinen ongelma,Legal problem,ICPC2,Z65.3,45581005
Z10,Terveydenhuoltojärjestelmään  liittyvä ongelma,Health care system problem,ICPC2,Z75.9,45756005
Z11,Hoitomyönteisyyteen/sairastamiseen liittyvä ongelma,Compliance/being ill problem,ICPC2,Z75.9,45537615
Z12,Parisuhdeongelma,Relationship problem with partner,ICPC2,Z63.0,45556814
Z13,Kumppanin käytökseen liittyvä ongelma,Partner's behaviour problem,ICPC2,Z63.0,45585802
Z14,Kumppanin sairastamiseen liittyvä ongelma,Partner illness problem,ICPC2,Z63.6,NA
Z15,Kumppanin menetykseen/kuolemaan liittyvä ongelma,Loss/death of partner problem,ICPC2,Z63.4,NA
Z16,Ongelma lapsisuhteessa,Relationship problem with child,ICPC2,Z62.9,NA
Z18,Lapsen sairastamiseen liittyvä ongelma,Illness problem with child,ICPC2,Z63.6,NA
Z19,Lapsen menetyksestä/kuolemasta aiheutuva ongelma,Loss/death of child problem,ICPC2,Z63.4,NA
Z20,Ihmissuhdeongelma liittyen  vanhempaan/perheenjäseneen,Relationship problem parent/fam memb,ICPC2,Z63.8,45756045
Z21,Vanhemman/perheenjäsenen käyttäytymiseen liittyvä ongelma,Behaviour problem parent/fam memb,ICPC2,Z63.9,45566407
Z22,Vanhemman/perheenjäsenen sairastamiseen liittyvä ongelma,Illness problem parent/family memb,ICPC2,Z63.7,45595490
Z23,Vanhemman/perheenjäsenen menetykseen/kuolemaan liittyvä ongelma,Loss/death parent/fam memb problem,ICPC2,Z63.4,45556822
Z24,Ystäviin liittyvä ihmissuhdeongelma,Relationship problem friend,ICPC2,Z63.9,45756046
Z25,Väkivaltaan/vahingolliseen tapahtumaan liittyvä ongelma,Assault/harmful event problem,ICPC2,T74.9,45756047
Z27,Huoli/pelko sosiaalisesta ongelmasta,Fear of a social problem,ICPC2,Z71.1,45756048
Z28,"Toiminnanvajaus, sosiaalinen",Limited function/disability (Z),ICPC2,Z73.6,45756071
Z29,"Muu sosiaalinen ongelma, määrittämätön",Social problem NOS,ICPC2,Z65.9,45756072
Z30,"Sosiaaliset ongelmat, Laaja terveydentilan arviointi/tarkastus","Social Problems, Medical examin/health eval complete",ICPC2,NA,45756073
Z31,"Sosiaaliset ongelmat, Suppea terveydentilan arviointi/tarkastus","Social Problems, Medical examin/health eval partial",ICPC2,NA,45756074
Z32,"Sosiaaliset ongelmat, Allergiatutkimus","Social Problems, Sensitivity test",ICPC2,NA,45756075
Z33,"Sosiaaliset ongelmat, Mikrobiologinen/immunologinen koe","Social Problems, Microbiological/immunological test",ICPC2,NA,45547302
Z34,"Sosiaaliset ongelmat, Veritutkimus","Social Problems, Blood test",ICPC2,NA,45566419
Z35,"Sosiaaliset ongelmat, Virtsatutkimus","Social Problems, Urine test",ICPC2,NA,45756076
Z36,"Sosiaaliset ongelmat, Ulostetutkimus","Social Problems, Faeces test",ICPC2,NA,45566421
Z37,"Sosiaaliset ongelmat, Histologinen/sytologinen tutkimus","Social Problems, Histological/exfoliative cytology",ICPC2,NA,45581024
Z38,"Sosiaaliset ongelmat, Muu laboratoriotutkimus","Social Problems, Other laboratory test NEC",ICPC2,NA,45756077
Z39,"Sosiaaliset ongelmat, Kliininen toimintakoe","Social Problems, Physical function test",ICPC2,NA,45756078
Z40,"Sosiaaliset ongelmat, Diagnostinen endoskopia","Social Problems, Diagnostic endoscopy",ICPC2,NA,45756167
Z41,"Sosiaaliset ongelmat, Diagnostinen kuvantaminen","Social Problems, Diagnostic radiology/imaging",ICPC2,NA,45756168
Z42,"Sosiaaliset ongelmat, Elektrofysiologinen tutkimus","Social Problems, Electrical tracing",ICPC2,NA,45756169
Z43,"Sosiaaliset ongelmat, Muu tutkimustoimenpide","Social Problems, Other diagnostic procedure",ICPC2,NA,45756170
Z44,"Sosiaaliset ongelmat, Rokotus / ennaltaehkäisevä lääkitys","Social Problems, Preventive immunization/medic",ICPC2,NA,45756171
Z45,"Sosiaaliset ongelmat, Seuranta/terveysneuvonta/ruokavalioneuvonta","Social Problems, Observ/health educat/advice/diet",ICPC2,NA,45556835
Z46,"Sosiaaliset ongelmat, Perusterveydenhuollon asiantuntijan konsultaatio","Social Problems, Consultation primary care provider",ICPC2,NA,45547317
Z47,"Sosiaaliset ongelmat, Erikoislääkärin konsultaatio","Social Problems, Consultation with specialist",ICPC2,NA,45756172
Z48,"Sosiaaliset ongelmat, Potilaan tarpeiden/tulosyyn selvittäminen","Social Problems, Clarification/discussion RFE/demand",ICPC2,NA,45756173
Z49,"Sosiaaliset ongelmat, Muu ennaltaehkäisevä toimenpide","Social Problems, Other preventive procedure",ICPC2,NA,45756174
Z50,"Sosiaaliset ongelmat, Lääkitys/lääkemääräys/uusinta/injektio","Social Problems, Medication/prescr/renewal",ICPC2,NA,45590736
Z51,"Sosiaaliset ongelmat, Aukaisu/kanylointi/huuhtelu/imu/nesteenpoisto","Social Problems, I&d/flush/aspiration",ICPC2,NA,45756211
Z52,"Sosiaaliset ongelmat, Kudoksen poisto/poltto/tuhoaminen / koepalan otto / kudosjätteen poisto","Social Problems, Exc/remov/biopsy/destruc/debrid/caut",ICPC2,NA,45756212
Z53,"Sosiaaliset ongelmat, Katetrointi/intubointi/laajentaminen","Social Problems, Instrument/catheter/intubate/dilate",ICPC2,NA,45590739
Z54,"Sosiaaliset ongelmat, Ompelu/korjaus/kipsaus / proteesin asennus (tai poisto)","Social Problems, Repair/fix-suture/cast/prosth device",ICPC2,NA,45571368
Z55,"Sosiaaliset ongelmat, Paikallinen lääkeaineinjektio","Social Problems, Local injection/infiltration",ICPC2,NA,45552089
Z56,"Sosiaaliset ongelmat, Sidos/kompressi tamponointi","Social Problems, Dressing/pressure/compress/tamponade",ICPC2,NA,45561637
Z57,"Sosiaaliset ongelmat, Fysikaalinen hoito /kuntoutus","Social Problems, Physical medicine/rehabilitation",ICPC2,NA,45581048
Z58,"Sosiaaliset ongelmat, Terapeuttinen neuvonta/kuuntelu","Social Problems, Therapeutic counselling/listening",ICPC2,NA,45756213
Z59,"Sosiaaliset ongelmat, Muu hoitotoimenpide/muualla luokittelematon pikkukirurgia","Social Problems, Other therap proced/minor surg NEC",ICPC2,NA,45556849
Z60,"Sosiaaliset ongelmat, Tutkimustulosten kuuleminen","Social Problems, Result test/procedure",ICPC2,NA,45547330
Z61,"Sosiaaliset ongelmat, Tutkimustulos/testitulos/potilaskertomus/kirje toiselta hoidonantajalta","Social Problems, Result examination/test/record/letter from other provider",ICPC2,NA,45600338
Z62,"Sosiaaliset ongelmat, Hallinnollinen toimenpide","Social Problems, Administrative procedure",ICPC2,NA,45542446
Z63,"Sosiaaliset ongelmat, Muu seurantakäynti","Social Problems, Follow-up encounter unspecified",ICPC2,NA,45576168
Z64,"Sosiaaliset ongelmat, Hoidonantajan käynnistämä tapahtuma","Social Problems, Encounter/prob initiated by provider",ICPC2,NA,45605143
Z65,"Sosiaaliset ongelmat, Muun henkilön käynnistämä tapahtuma","Social Problems, Enc/prob init by other than pt/prov",ICPC2,NA,45566447
Z66,"Sosiaaliset ongelmat, Lähete muulle perusterveydenhuollon ammattihenkilölle","Social Problems, Referral to non-MD provider",ICPC2,NA,NA
Z67,"Sosiaaliset ongelmat, Lähete erikoislääkärille/sairaalaan","Social Problems, Referral to physician/hospital",ICPC2,NA,NA
Z68,"Sosiaaliset ongelmat, Muu lähete","Social Problems, Other referral NEC",ICPC2,NA,NA
Z69,"Sosiaaliset ongelmat, Muu käynnin syy","Social Problems, Other reason for encounter NEC",ICPC2,NA,NA
A12,ALLERGIA / ALLERGINEN REAKTIO NUD,ALLERGY/ALLERGIC REACTION,ICPC1,NA,NA
A14,VAUVAN VATSAKIVUT,INFANTILE COLIC,ICPC1,NA,NA
A15,ITKUINEN VAUVA,EXCESSIVE CRYING INFANT,ICPC1,NA,45605190
A17,MUUT VAUVOJEN YLEISOIREET,OTHER GEN SYMPT INFANT,ICPC1,NA,45552156
B03,MUUT IMUSOLMUKKEIDEN OIREET,OTHER SYMPT LYMPH GLANDS,ICPC1,NA,45537751
B85,SELITTÄMÄTÖN POIKKEAVUUS VERIKOKEESSA,UNEXPLAINED ABNORMAL BLOOD TEST,ICPC1,NA,45755310
B86,MUU HEMATOLOGINEN POIKKEAVUUS,OTHER HAEMATOLOGICAL ABNORMALITY,ICPC1,NA,45561769
D22,MADOT / KIHOMADOT / MUUT LOISET,WORMS/PINWORMS/OTHER PARASITES,ICPC1,NA,45595739
L06,KAINALON OIREET / VAIVAT,AXILLA SYMPTOMS/COMPLAINTS,ICPC1,NA,NA
N02,LIHASJÄNNITYSPÄÄNSÄRKY,TENSION HEADACHE,ICPC1,NA,45596847
P21,YLIAKTIIVINEN / HYPER- KINEETTINEN LAPSI,"OVERACTIVE CHILD, HYPERKINETIC",ICPC1,NA,45755593
R22,NIELURISOJEN OIRE / VAIVA,SYMPTOM/COMPLAINT TONSILS,ICPC1,NA,45573018
R70,HENGITYSELINTEN TUBERKULOOSI,TUBERCULOSIS,ICPC1,NA,45755635
R91,KROON. KEUHKOPUTKTUL / BRONKIEKTASIAT,CHRONIC BRONCHITIS,ICPC1,NA,45548995
R93,KEUHKOPUSSIN (PLEURAN) NESTEKERTYMÄ NUD,PLEURAL EFFUSION,ICPC1,NA,45563332
T06,ANOREXIA NERVOSA / BULIMIA,ANOREXIA NERVOSA W/WO BULIMIA,ICPC1,NA,45755875
T15,KILPIRAUHASEN KYHMY,THYROID LUMP/MASS,ICPC1,NA,45536466
T88,MUNUAISPER SOKERI- VIRTSAISUUS,RENAL GLYCOSURIA,ICPC1,NA,45585336
W20,MUU RINT OIRE / VAIVA RASK AIKANA,OTHER SYMPTOMS/COMPLAINTS OF BREAST,ICPC1,NA,45756258
W77,MUUT RASKAUT LIITTYMÄTTÖMÄT TILAT,OTHER NON-OBSTETRICAL CONDITION,ICPC1,NA,45756323
