CodeId,LongName,English_name,freq_finngen,freq_tays,freq_total,ICD10who_match_level
D70.80,Agranulosytaarinen angiina,Agranulocytic angina,43,13,56,match_first_code_grandparent
D70.81,Jaksoittainen neutropenia,Neutropenia congenital,242,115,357,match_first_code_grandparent
D70.82#,Lääkeaineiden aiheuttama neutropenia,Drug-induced neutropenia,2356,7174,9530,match_first_code_grandparent
D70.89,Muu tai tarkemmin määrittämätön neutropenia,Neutropenic splenomegaly,2521,3558,6079,match_first_code_grandparent
D76.00,Eosinofiilinen granulooma,Eosinophilic granuloma,210,502,712,match_first_code_parent
D76.01,[Pitkäaikainen] histiosytoosi X,Histiocytosis X (chronic),759,879,1638,match_first_code_parent
D77*A18.8,Pernan tuberkuloosi,Tuberculosis of spleen,0,0,0,match_first_code
D77*B65.9,Määrittämättömään skistosomiaasiin liittyvä pernafibroosi,Fibrosis of spleen in schistosomiasis [bilharziasis],0,2,0,match_first_code
D80.1+M36.8,Hypogammaglobulinemiaan liittyvä systeeminen sidekudossairaus,Systemic disorders of connective tissue in hypogammaglobulinaemia,0,0,0,match_first_code
D84.11,Perinnollinen angioödeema tyyppi I,NA,185,651,836,match_first_code_parent
D84.12,Perinnollinen angioödeema tyyppi II,NA,0,194,0,match_first_code_parent
D84.13,Perinnöllinen angioödeema tyyppi III,NA,259,4089,4348,match_first_code_parent
D84.14,Hankittu C1-esteraasin estäjän (C1-INH) puute,NA,0,9,0,match_first_code_parent
D84.18,Muu määritelty komplementtijärjestelmän vajavuus,NA,187,1993,2180,match_first_code_parent
D84.19,Määrittämätön komplementtijärjestelmän vajavuus,NA,166,49,215,match_first_code_parent
D86.8+H22.1,Sarkoidoosiin liittyvä iridosykliitti,Iridocyclitis in sarcoidosis+,0,0,0,match_first_code
D86.8+I41.8,Sarkoidoottinen sydänlihastulehdus,Sarcoid myocarditis+,0,0,0,match_first_code
D86.8+K77.8,Sarkoidoosiin liittyvät maksagranuloomat,Hepatic granulomas in sarcoidosis,0,0,0,match_first_code
D86.8+M14.8,Sarkoidoosiin liittyvä nivelsairaus,Arthropathy in sarcoidosis,0,0,0,match_first_code
D86.8+M63.3,Sarkoidoottinen lihastulehdus,Myositis in sarcoidosis,0,0,0,match_first_code
D86.8+N16.2,Sarkoidoosiin liittyvä tubulointerstitiaalinen munuaissairaus,Renal tubulo-interstitial disorders in sarcoidosis,0,0,0,match_first_code
D89.1+J99.8,Kryoglobulinemiaan liittyvä hengityselinsairaus,Respiratory disorders in cryoglobulinaemia,0,0,0,match_first_code
D89.1+N08.2,Kryoglobulinemiaan liittyvä munuaiskerässairaus,Glomerular disorders in cryoglobulinaemia,0,0,0,match_first_code
D89.1+N16.2,Sekamuotoiseen kryoglobulinemiaan liittyvä tubulointerstitiaalinen munuaissairaus,Renal tubulo-interstitial disorders in mixed cryoglobulinaemia,0,0,0,match_first_code
D89.80+,Immunoglobuliini A (IgA) kertyminen elimistöön,NA,737,2558,3295,match_first_code_parent
D89.80+N08.2,Immunoglobuliini A (IgA) nefropatia,NA,0,0,0,match_first_code_parent
D89.82,Immunoglobuliinien kevyen ketjun kertymäsairaus,NA,0,5,0,match_first_code_parent
D89.82+N08.2,Kevytketjusaostuma nefropatia,NA,0,0,0,match_first_code_parent
D89.89,Muu muualla luokittamaton immuunimekanismiin kohdistuva sairaus,"Other specified disorders involving the immune mechanism, not elsewhere classified",982,4397,5379,match_first_code_parent
E00.1+G13.2,"Jodinpuutteen aiheuttamaan myksödeemaan liittyvä, ensisijaisesti keskushermostoon kohdistuva systeeminen atrofia",Systemic atrophy primarily affecting central nervous system in myxoedema,0,0,0,match_first_code
E01.8+F02.89,Jodinpuutteen aiheuttamaan kilpirauhasen vajaatoimintaan liittyvä dementia,NA,0,0,0,match_first_code
E03.80,Autoimmuunin kilpirauhastulehduksen aiheuttama kilpirauhasen vajaatoiminta,Hypothyroidism caused by autoimmune thyroiditis,4136,1208,5344,match_first_code_parent
E03.82,Puoliakuutin kilpirauhastulehduksen aiheuttama kilpirauhasen vajaatoiminta,Hypothyroidism caused by autoimmune thyroiditis,194,34,228,match_first_code_parent
E03.9+F02.89,Hankinnaiseen kilpirauhasen vajaatoimintaan liittyvä dementia,NA,0,0,0,match_first_code
E03.9+G13.2,"Määrittämättömään kilpirauhasen vajaatoimintaan liittyvä, ensisijaisesti keskushermostoon kohdistuva systeeminen atrofia",Systemic atrophy primarily affecting central nervous system in myxoedema,0,0,0,match_first_code
E03.9+M14.5,Määrittämätön kilpirauhasen vajaatoiminta ja nivelsairaus,Arthropathy in hypothyroidism (E00-E03+),0,0,0,match_first_code
E05.80#,Subkliininen tyreotoksikoosi,Subacute thyrotoxicosis,824,318,1142,match_first_code_parent
E05.81#,Tyreotropiinin (TSH) liikaeritys,Overproduction of thyroid-stimulating hormone,18,4,22,match_first_code_parent
E05.89#,Muu tyreotoksikoosi,Other thyrotoxicosis,453,428,881,match_first_code_parent
E05.9+G73.0,Tyreotoksikoottiset myasteeniset oireyhtymät,Myasthenic syndromes in thyrotoxicosis [hyperthyroidism],0,0,0,match_first_code
E05.9+G73.5,Tyreotoksikoottinen lihassairaus,Thyrotoxic myopathy,0,0,0,match_first_code
E05.9+I43.8,Tyreotoksinen sydänsairaus,Thyrotoxic heart disease+,0,0,0,match_first_code
E05.9+M14.5,Kilpirauhasen liikatoimintaan liittyvä nivelsairaus,Arthropathy in thyrotoxicosis [hyperthyroidism],0,0,0,match_first_code
E07.80,Aivolisäkkeen kilpirauhashormoniresistenssi,Pituitary thyroxin resistence,0,0,0,match_first_code_parent
E07.81,Yleinen kilpirauhashormoniresistenssi,Pituitary thyroxin resistence,0,2,0,match_first_code_parent
E07.82,Yleissairauden aiheuttama kilpirauhasen toiminnan muutos,NA,20,3,23,match_first_code_parent
E07.89,Muu kilpirauhassairaus,Other specified disorders of thyroid,73,36,109,match_first_code_parent
E10.00,Nuoruustyypin diabetes diabeteksen hypoglykeeminen tajuttomuus,NA,3153,596,3749,match_first_code_parent
E10.01,Nuoruustyypin diabetes diabeteksen hyperglykeeminen tajuttomuus,NA,291,35,326,match_first_code_parent
E10.09,Nuoruustyypin diabetes diabeteksen tajuttomuus,Insulin-dependent diabetes mellitus - With coma,150,37,187,match_first_code_parent
E10.2+N08.39,Diabeteksen nefropatia nuoruustyypin diabetes,Insulin-dependent diabetes mellitus - Diabetic nephropathy,0,0,0,match_first_code
E10.3+H28.0,Diabeteksen kaihi nuoruustyypin diabetes,Other specified diabetes mellitus - Diabetic cataract,0,0,0,match_first_code
E10.3+H36.09,Määrittämätön diabeteksen verkkokalvosairaus nuoruustyypin diabetes,Insulin-dependent diabetes mellitus - Diabetic retinopathy,0,0,0,match_first_code
E10.4+G59.0,Diabeteksen mononeuropatia nuoruustyypin diabetes,Insulin-dependent diabetes mellitus - Diabetic mononeuropathy,0,0,0,match_first_code
E10.4+G63.2,Diabeteksen polyneuropatia nuoruustyypin diabetes,Insulin-dependent diabetes mellitus - Diabetic polyneuropathy,0,0,0,match_first_code
E10.4+G73.0,Diabeteksen amyotrofia nuoruustyypin diabetes,Insulin-dependent diabetes mellitus - Diabetic amyotrophy,0,0,0,match_first_code
E10.4+G99.0,Diabetekseen liittyvä autonomisen hermoston sairaus nuoruustyypin diabetes,Insulin-dependent diabetes mellitus - Diabetic autonomic neuropathy,0,0,0,match_first_code
E10.5+I79.2,Diabeteksen perifeerinen angiopatia nuoruustyypin diabetes,Insulin-dependent diabetes mellitus - Diabetic peripheral angiopathy+,0,0,0,match_first_code
E10.6+M14.2,Diabeteksen nivelsairaus nuoruustyypin diabetes,Insulin-dependent diabetes mellitus - Diabetic arthropathy+,0,0,0,match_first_code
E10.6+M14.6,Diabeteksen neuropaattinen nivelsairaus nuoruustyypin diabetes,Insulin-dependent diabetes mellitus - Diabetic neuropathic+,0,0,0,match_first_code
E11.00,Aikuistyypin diabetes diabeteksen hypoglykeeminen tajuttomuus,NA,3653,911,4564,match_first_code_parent
E11.01,Aikuistyypin diabetes diabeteksen hyperglykeeminen tajuttomuus,NA,223,206,429,match_first_code_parent
E11.09,Aikuistyypin diabetes diabeteksen tajuttomuus,Non-insulin-dependent diabetes mellitus - With coma,245,115,360,match_first_code_parent
E11.2+N08.39,Diabeteksen nefropatia aikuistyypin diabetes,Non-insulin-dependent diabetes mellitus - Diabetic nephropathy,0,0,0,match_first_code
E11.3+H28.0,Diabeteksen kaihi aikuistyypin diabetes,Non-insulin-dependent diabetes mellitus - Diabetic cataract,0,0,0,match_first_code
E11.3+H36.09,Määrittämätön diabeteksen verkkokalvosairaus aikuistyypin diabetes,Non-insulin-dependent diabetes mellitus - Diabetic retinopathy,0,0,0,match_first_code
E11.4+G59.0,Diabeteksen mononeuropatia aikuistyypin diabetes,Non-insulin-dependent diabetes mellitus - Diabetic mononeuropathy,0,0,0,match_first_code
E11.4+G63.2,Diabeteksen polyneuropatia aikuistyypin diabetes,Non-insulin-dependent diabetes mellitus - Diabetic polyneuropathy,0,0,0,match_first_code
E11.4+G73.0,Diabeteksen amyotrofia aikuistyypin diabetes,Non-insulin-dependent diabetes mellitus - Diabetic amyotrophy,0,0,0,match_first_code
E11.4+G99.0,Diabetekseen liittyvä autonomisen hermoston sairaus aikuistyypin diabetes,Non-insulin-dependent diabetes mellitus - Diabetic autonomic neuropathy,0,0,0,match_first_code
E11.5+I79.2,Diabeteksen perifeerinen angiopatia aikuistyypin diabetes,Non-insulin-dependent diabetes mellitus - Diabetic peripheral angiopathy+,0,0,0,match_first_code
E11.6+M14.2,Diabeteksen nivelsairaus aikuistyypin diabetes,Non-insulin-dependent diabetes mellitus - Diabetic arthropathy+,0,0,0,match_first_code
E11.6+M14.6,Diabeteksen neuropaattinen nivelsairaus aikuistyypin diabetes,Non-insulin-dependent diabetes mellitus - Diabetic neuropathic+,0,0,0,match_first_code
E16.10,Hyperinsulinismi,Hyperinsulinism,266,119,385,match_first_code_parent
E16.11#,Toiminnallinen ei-hyperinsulineeminen hypoglykemia,Hyperinsulinism NOS,37,11,48,match_first_code_parent
E16.17,Hypoglykeemisen tajuttomuuden jälkeinen aivosairaus,Functional nonhyperinsulinaemic hypoglycaemia,70,6,76,match_first_code_parent
E16.19,Muu hypoglykemia,Other specified hypoglycaemia,221,83,304,match_first_code_parent
E16.80,Hypergastrinemia,Hypergastrinaemia,0,7,0,match_first_code_parent
E16.81,Somatoliberiinin lisääntynyt eritys haimasta,Increased secretion from endocrine pancreas of growth hormone-releasing hormone,0,0,0,match_first_code_parent
E16.82,Somatostatiinin lisääntynyt eritys haimasta,Increased secretion from endocrine pancreas of somatostatin,0,0,0,match_first_code_parent
E16.83,Vasoaktiivisen suolipeptidin (VIP) lisääntynyt eritys haimasta,Increased secretion from endocrine pancreas of vasoactive-intestinal polypeptide,0,22,0,match_first_code_parent
E16.84,Haimapolypeptidin lisääntynyt eritys haimasta,Increased secretion from endocrine pancreas of pancreatic polypeptide,0,2,0,match_first_code_parent
E16.85,Zollinger-Ellisonin oireyhtymä,Zollinger-Ellison syndrome,31,12,43,match_first_code_parent
E16.89,Muu haiman umpierityksen häiriö,Other specified disorders of pancreatic internal secretion,37,9,46,match_first_code_parent
E20.9+G73.5,Lisäkilpirauhasten vajaatoimintaan liittyvä lihassairaus,Myopathy in hypoparathyroidism,0,0,0,match_first_code
E20.9+H28.1,Lisäkilpirauhasten vajaatoimintaan liittyvä kaihi,Cataract in hypoparathyroidism,0,0,0,match_first_code
E21.09,Muu primaarinen lisäkilpirauhasten liikatoiminta,Other primary hyperparathyroidism,8024,4188,12212,match_first_code_parent
E21.5+M14.1,Lisäkilpirauhasten liikatoimintaan liittyvä nivelten kidesairaus,Crystal arthropathy in hyperparathyroidism,0,0,0,match_first_code
E22.0+M14.5,Akromegaliaan liittyvä nivelsairaus,Arthropathy associated with acromegaly+,0,0,0,match_first_code
E22.80,Keskushermoston häiriön aiheuttama ennenaikainen murrosiän kehitys,Central precocious puberty,214,138,352,match_first_code_parent
E22.88,Muu aivolisäkkeen liikatoiminta,Other hyperfunction of pituitary gland,12,4,16,match_first_code_parent
E23.00,Panhypopituitarismi,Panhypopituitarism,2966,4298,7264,match_first_code_parent
E23.01,Erillinen kasvuhormonin puutos,Isolated deficiency of growth hormone,906,994,1900,match_first_code_parent
E23.02,Kasvuhormonin neurosekretorinen dysfunktio,NA,228,285,513,match_first_code_parent
E23.03,Lisämunuaista säätelevän hormonin puutos,NA,735,561,1296,match_first_code_parent
E23.04,Hypogonadotrooppinen hypogonadismi,Hypogonadotropic hypogonadism,1521,722,2243,match_first_code_parent
E23.05,Kilpirauhastasäätelevän hormonin puutos,NA,513,639,1152,match_first_code_parent
E23.06,Tyhjän sellan oireyhtymä,Empty sella,112,17,129,match_first_code_parent
E23.08,Muu aivolisäkkeen etulohkon vajaatoiminta,Hypopituitarism,231,72,303,match_first_code_parent
E23.09,Tarkemmin määrittämätön aivolisäkkeen vajaatoiminta,Pituitary insufficiency NOS,156,105,261,match_first_code_parent
E25.00,Suolanmenetystä aiheuttava synnynnäinen lisämunuaisen liikakasvu,NA,264,13,277,match_first_code_parent
E25.01,Muu tai määrittämätön synnynnäinen lisämunuaisen liikakasvu,Congenital adrenal hyperplasia,188,28,216,match_first_code_parent
E30.00,Familiaalinen myöhäinen murrosiän kehitys,Familial delayed puberty,136,53,189,match_first_code_parent
E30.09,Tuntemattomasta syystä viivästynyt murrosiän kehitys,Delayed puberty NOS,179,65,244,match_first_code_parent
E31.00,APECED-oireyhtymä,APECED syndrome,1369,1484,2853,match_first_code_parent
E31.01,Schmidtin oireyhtymä,Schmidt's syndrome,0,0,0,match_first_code_parent
E31.08,Muu autoimmuuni monirauhasvajaatoiminta,Autoimmune polyglandular failure,84,57,141,match_first_code_parent
E34.30,Rakenteellinen lyhytkasvuisuus,Short stature NOS,140,26,166,match_first_code_parent
E34.31,Ennen syntymää alkanut lyhytkasvuisuus,NA,252,65,317,match_first_code_parent
E34.35,Poikkeava kasvun hidastuminen,NA,677,228,905,match_first_code_parent
E34.39,Muualla luokittamaton lyhytkasvuisuus,"Short stature, not elsewhere classified",509,58,567,match_first_code_parent
E34.40,Rakenteellinen isokasvuisuus,Constitutional tall stature,69,3,72,match_first_code_parent
E34.45,Poikkeava kasvun nopeutuminen,NA,79,5,84,match_first_code_parent
E35.0*A18.8,Kilpirauhasen tuberkuloosi,Tuberculosis of thyroid gland,0,0,0,match_first_code
E35.1*A39.1,Waterhouse-Friderichsenin oireyhtymä,Waterhouse-Friderichsen syndrome (meningococcal),0,0,0,match_first_code
E46+H28.1,Aliravitsemukseen ja kuivumiseen liittyvä kaihi (E40-E46),Malnutrition-dehydration cataract (E40-E46+),0,0,0,match_first_code
E50.8+L86,A-vitamiininpuutteen aiheuttama follikulaarinen keratoosi,Follicular keratosis due to a vitamin A deficiency,0,0,0,match_first_code
E51.1+I98.8,Kostea beriberi,Beriberi wet,0,0,0,match_first_code
E52+F02.89,Niasiininpuutteeseen (pellagraan) liittyvä dementia,NA,0,0,0,match_first_code
E53.8+F02.89,B12-vitamiininpuutteeseen liittyvä dementia,NA,0,0,0,match_first_code
E53.8+G32.0,B12-vitamiinin puutteeseen liittyvä selkäytimen subakuutti yhdistelmätyyppinen rappeuma,NA,0,0,0,match_first_code
E63.9+I43.2,Tarkemmin määrittämätön ravitsemuksellinen sydänlihassairaus,Nutritional cardiomyopathy NOS+,0,0,0,match_first_code
E66.00,Metabolinen oireyhtymä,Metabolic syndrome,9212,7766,16978,match_first_code_parent
E66.01,Tavallinen (energian saannin ja kulutuksen epäsuhdasta johtuva) lihavuus,Obesity due to excess calories,21604,13705,35309,match_first_code_parent
E70.2+M36.8,Okronoosiin liittyvä systeeminen sidekudossairaus,Systemic disorders of connective tissue in ochronosis,0,0,0,match_first_code
E72.0+H42.0,Lowen oireyhtymään liittyvä glaukooma,Glaucoma in Lowe's syndrome,0,0,0,match_first_code
E72.0+N16.3,Kystinoosiin liittyvä tubulointerstitiaalinen sairaus,Renal tubulo-interstitial disorders in cystinosis,0,0,0,match_first_code
E74.0+G73.6,Glykogeenin kertymäsairauteen liittyvä lihassairaus,Myopathy in glycogen storage disease,0,0,0,match_first_code
E74.0+N16.3,Glykogeenin kertymäsairauteen (glykogenoosiin) liittyvä tubulointerstitiaalinen sairaus,Renal tubulo-interstitial disorders in glycogen storage disease,0,0,0,match_first_code
E74.80,Munuaisperäinen glukoosivirtsaisuus,Renal glycosuria,0,1,0,match_first_code_parent
E74.89,Muu hiilihydraattiaineenvaihdunnan häiriö,Other specified disorders of carbohydrate metabolism,0,4,0,match_first_code_parent
E75.2+N08.4,Fabry(-Andersoni)n tautiin liittyvä munuaiskerässairaus,Glomerular disorders in Fabry(-Anderson) disease,0,0,0,match_first_code
E75.6+F02.89,Aivolipidoosiin liittyvä dementia,NA,0,0,0,match_first_code
E75.6+G73.6,Rasvankertymätauteihin liittyvä lihassairaus,Myopathy in lipid storage disorders,0,0,0,match_first_code
E75.6+H36.8,Rasva-aineiden kertymätautiin liittyvä verkkokalvorappeuma,Retinal dystrophy in lipid storage disorders,0,0,0,match_first_code
E78.00,Familiaalinen hyperkolesterolemia,Familial hypercholesterolaemia,4795,1649,6444,match_first_code_parent
E78.01,Muu hyperkolesterolemia,Pure hypercholesterolaemia,23187,23253,46440,match_first_code_parent
E78.10,Familiaalinen hypertriglyseridemia,NA,118,33,151,match_first_code_parent
E78.11,Muu hypertriglyseridemia,NA,413,262,675,match_first_code_parent
E78.21,Remnantti hyperlipidemia,Remnant hyperlipidemia,95,1,96,match_first_code_parent
E78.29,Muu kombinoitu hyperlipidemia,Other mixed hyperlipidaemia,1037,459,1496,match_first_code_parent
E78.40,Familiaalinen kombinoitunut hyperlipidemia,Familial combined hyperlipidaemia,211,29,240,match_first_code_parent
E78.42,Lipoproteiini-a hyperlipoproteinemia,Lp-a hyperlipoproteinemia,0,1,0,match_first_code_parent
E78.43,Hyperapoproteiiini-B-emia,Hyperapoprtein-B-emia,0,0,0,match_first_code_parent
E78.49,Muu hyperlipidemia,Other hyperlipidaemia,501,2303,2804,match_first_code_parent
E78.6+N08.4,Lesitiini-kolesteroli-asyylitransferaasin puutteeseen liittyvä munuaiskerässairaus,Glomerular disorders in lecithin cholesterol acyltransferase deficiency,0,0,0,match_first_code
E78.61,Hypoalfalipoproteinemia,Abetalipoproteinaemia,0,0,0,match_first_code_parent
E78.62,Beetalipoproteinin puutos,High-density lipoprotein deficiency,0,0,0,match_first_code_parent
E78.63,Matala HDL-syndrooma,Low HDL syndrome,16,20,36,match_first_code_parent
E78.69,Muu lipoproteiinin puutos,"Lipoprotein deficiency, other or unspecified",0,26,0,match_first_code_parent
E79.1+M14.0,Lesch-Nyhanin oireyhtymä ja nivelkihti,Gouty arthropathy in Lesch-Nyhan syndrome,0,0,0,match_first_code
E83.0+F02.89,Hepatolentikulaariseen degeneraatioon liittyvä dementia,NA,0,0,0,match_first_code
E83.0+N16.3,Hepatolentikulaariseen degeneraatioon liittyvä tubulointerstitiaalinen sairaus,Renal tubulo-interstitial disorders in Wilson's disease,0,0,0,match_first_code
E83.1+M14.5,Hemokromatoosiin liittyvä nivelsairaus,Arthropathy in haemochromatosis,0,0,0,match_first_code
E83.30,D-vitamiiniresistentti riisitauti,Acid phosphatase deficiency,420,62,482,match_first_code_parent
E83.39,Muu fosforiaineenvaihdunnan häiriö,Other disorder of phosphorus metabolism,479,378,857,match_first_code_parent
E83.50,Hyperkalsemia,Hypercalcemia,1403,1886,3289,match_first_code_parent
