sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:Pitkä.nimi,matchScore,mappingStatus,conceptId,comment
S -PIIINP,S - Amino-terminal propeptide of procollagen III Serum,263,,S -Prokollageeni III:n aminoterminaalinen propeptidi,0.8028937578201294,UNCHECKED,44807779,
B -KromHem,"B - Chromosome study, Hematological Blood",1398,,"B -Kromosomitutkimus, hematologinen",0.5062993764877319,APPROVED,4198132,
B -KromHem,"B - Chromosome study, Hematological Blood",1398,,"B -Kromosomitutkimus, hematologinen",0.5062993764877319,APPROVED,40765127,
Cv-DNAex,,20,,NA Chorion villus,0.0,UNCHECKED,0,
B -FAPL-D,"B -Familial adenomatous polyposis (FAP), extensive APC gene mutation search Blood",3,,"B -Familiaalinen adenomatoottinen polypoosi (FAP), laaja APC-geenin mutaatiohaku",0.48934903740882874,UNCHECKED,4248251,
P -AntiFXa,P -Atifactor X activity (inhibitory effect of heparin on activated coagulation factor X) Plasma,5832,,P -Antifactori X-aktiivisuus (hepariinin estovaikutus aktivoituneeseen hyytymistekijä X),0.4842664301395416,APPROVED,4013580,
B -FIDD-O,,3,,NA Blood,0.0,UNCHECKED,0,
S -ACE,,5753,,NA Serum,0.0,APPROVED,4041181,
S -K,S -Potassium Serum,261,,S -Kalium,0.6503527164459229,UNCHECKED,4229130,
-AdenNho,,5733,,NA NA,0.0,APPROVED,4189940,
S -LeuAbCH,,261,,NA Serum,0.0,UNCHECKED,0,
S -NemeAb,"S -Neisseria meningitidis, antibodies Serum",12,,"S -Neisseria meningitidis, vasta-aineet",0.6639859080314636,UNCHECKED,4026215,
S -LeuAbEO,,261,,NA Serum,0.0,UNCHECKED,0,
fS-FA-Fr,"fS-Fatty acids, fractions Serum from fasting patient",27,,"fS-Rasvahapot, fraktiot",0.4880354404449463,UNCHECKED,4072152,
S -O4.5.12,,12,,NA Serum,0.0,UNCHECKED,0,
Bm-GenEsi2,,260,,NA Bone marrow,0.0,UNCHECKED,0,
P -FV,P -Coagulation factor V Plasma,1394,,P -Hyytymistekijä V,0.5873706936836243,APPROVED,3005757,
InANhO,,27,,NA NA,0.0,UNCHECKED,0,
S -PavaAbE,,12,,NA Serum,0.0,UNCHECKED,0,
dU-DALA,dU-Delta-aminolevulinate diurnal Urine,20,,dU-Delta-aminolevulinaatti,0.7250196933746338,UNCHECKED,4203084,
B -PS1d9-D,B -Preseniline1 gene exon 9 deletion DNA study Blood,2,,B -Preseniliini1-geenin eksoni 9:n deleetion DNA-tutkimus,0.32625365257263184,UNCHECKED,40758885,
FibTEM/A10,,260,,NA NA,0.0,UNCHECKED,0,
-BokaNhO,"-Bocavirus, nucleic acid (qual) NA",5733,,"-Bokavirus, nukleiinihappo (kval)",0.47033029794692993,APPROVED,44807551,
InBNhO,,27,,NA NA,0.0,UNCHECKED,0,
S -PavaAbG,,12,,NA Serum,0.0,UNCHECKED,0,
E -6-me-MP,,20,,NA Erythrocyte,0.0,UNCHECKED,0,
B -SEKVY-D,,2,,NA Blood,0.0,UNCHECKED,0,
FibTEM/A15,,260,,NA NA,0.0,UNCHECKED,0,
P -Dabi-Ta,,27,,NA Plasma,0.0,UNCHECKED,0,
S -PebrAbE,,12,,NA Serum,0.0,UNCHECKED,0,
E -6-TGN,,20,,NA Erythrocyte,0.0,UNCHECKED,0,
B -TrFuSPR,,2,,NA Blood,0.0,UNCHECKED,0,
FibTEM/A5,,260,,NA NA,0.0,UNCHECKED,0,
P -vara,,27,,NA Plasma,0.0,UNCHECKED,0,
S -PebrAbG,,12,,NA Serum,0.0,UNCHECKED,0,
E -6-TGN,,20,,NA Erythrocyte,0.0,UNCHECKED,0,
B -MalArv,,258,,NA Blood,0.0,UNCHECKED,0,
RSNhO,,27,,NA NA,0.0,UNCHECKED,0,
EsikPF,,20,,NA NA,0.0,UNCHECKED,0,
B -MalOsuu,,258,,NA Blood,0.0,UNCHECKED,0,
S -All-F17,,27,,NA Serum,0.0,UNCHECKED,0,
P -FXIII,P -Coagulation factor XIII Plasma,1386,,P -Hyytymistekijä XIII,0.6035969257354736,APPROVED,4306421,
-hMPVNhO,"-Human metapneumovirus, nucleic acid (quat) NA",5733,,"-Humaani metapneumovirus, nukleiinihappo (kval)",0.6513972282409668,APPROVED,44811855,
B -FKRP-D,DNA study of mutations in the FKRP gene causing B-LGMD2I and CMD1C Blood,3,,B -LGMD2I-tautia ja CMD1C-tautia aiheuttavan FKRP-geenin mutaatioiden DNA-tutkimus,0.37198570370674133,UNCHECKED,3031853,
B -Plas-O,B -Plasmodium (qual) Blood,258,,B -Plasmodium (kval),0.48132404685020447,UNCHECKED,4145594,
S -PlasAb,"S -Plasmodium, Antibodies Serum",12,,"S -Plasmodium, vasta-aineet",0.49775463342666626,UNCHECKED,4025447,
BIOctDNA,,258,,NA NA,0.0,UNCHECKED,0,
S -W-06.7,,12,,NA Serum,0.0,UNCHECKED,0,
aB-VeIoni3,,257,,NA arterial Blood,0.0,APPROVED,4243951,
aB-VeIoni3,,257,,NA arterial Blood,0.0,APPROVED,40758360,
S -CK-MB,"S-Creatine kinase, MB subunit Serum",27,,"S -Kreatiinikinaasi, MB-alayksikkö",0.5014412999153137,UNCHECKED,4294804,
S -W-09.12,,12,,NA Serum,0.0,UNCHECKED,0,
-InfANhO,"-Fluenza A virus, nucleic acid (quat) NA",5733,,"-Influenssa A -virus, nukleiinihappo (kval)",0.6009297966957092,APPROVED,44806470,
fS-Tryps,fS-Trypsin Serum from fasting patient,20,,fS-Trypsiini,0.3721064031124115,UNCHECKED,4048854,
S -LeuAbVE,,27,,NA Serum,0.0,UNCHECKED,0,
S -W-H:a,,12,,NA Serum,0.0,UNCHECKED,0,
P -TPOAb,"P -Thyroid peroxidase, antibodies Plasma",1366,,"P -Tyreoideaperoksidaasi, vasta-aineet",0.6721696853637695,APPROVED,4304801,
K -Pika,,20,,NA NA,0.0,UNCHECKED,0,
S -W-H:b,,12,,NA Serum,0.0,UNCHECKED,0,
KIIRELISÄ,,20,,NA NA,0.0,UNCHECKED,0,
S -W-H:d,,12,,NA Serum,0.0,UNCHECKED,0,
S -W-H:g.m,,12,,NA Serum,0.0,UNCHECKED,0,
S -W-H:i,,12,,NA Serum,0.0,UNCHECKED,0,
-InfBNhO,"-Influenza B virus, nucleic acid (quat) NA",5733,,"-Influenssa B-virus, nukleiinihappo (kval)",0.6630529761314392,APPROVED,44807860,
S -TfR,"S -Transferrin receptor, soluble Serum",257,,"S -Transferriinireseptori, liukoinen",0.8552474975585938,UNCHECKED,37396172,
B -USH3-D,"B-Usher syndrome, type 3, DNA study of major mutations in the USH-3 gene Blood",2,,"B -Usherin oireyhtymä, tyyppi 3, USH-3-geenin valtamutaatioiden DNA-tutkimus",0.2456330955028534,UNCHECKED,3025976,
-InfABAg,"-Fluenza A and B virus, antigen NA",1360,,"-Influenssa A ja B -virus, antigeeni",0.7182875275611877,APPROVED,4039357,
S -Varasto,,12,,NA Serum,0.0,UNCHECKED,0,
-MRSRiVi,,256,,NA NA,0.0,UNCHECKED,0,
Ts-PAD-Bio,,255,,NA Tissue,0.0,UNCHECKED,0,
S -MantelE,"S -Almond (f20), IgE antibodies Serum",27,,"S -Manteli (f20), IgE-vasta-aineet",0.26586148142814636,UNCHECKED,4302114,
U -Aminoh,U -Amino Acids Urine,12,,U -Aminohapot,0.7150614857673645,UNCHECKED,3022455,
S -MB/CK,,27,,NA Serum,0.0,UNCHECKED,0,
-KoroNhO,"-Coronavirus, nucleic acid (quat) NA",5733,,"-Koronavirus, nukleiinihappo (kval)",0.5281691551208496,APPROVED,44811805,
S -AST,S -Antistreptolysin Serum,1350,,S -Antistreptolysiini,0.6971407532691956,APPROVED,4220858,
U -GAG,U-Glycosaminoglycans Urine,12,,U -Glykosaminoglykaanit,0.7174209356307983,UNCHECKED,4219766,
Vol/DMSO,,12,,NA NA,0.0,UNCHECKED,0,
B -VRAbGrS,"B -Blood group antibodies, during pregnancy, follow-up study Blood",2,,"B -Veriryhmävasta-aineet, raskaudenaikaiset, seurantatutkimus",0.4806390404701233,UNCHECKED,4297232,
Li-HSV1AbG,"Li-Herpes simplex virus type 1, IgG antibodies Liquor cerebrospinalis",20,,"Li-Herpes simplex -virus tyyppi 1, IgG-vasta-aineet",0.5890181064605713,UNCHECKED,46272140,
-PicoNhO,"-Picornavirus, nucleic acid (quat) NA",5733,,"-Pikornavirus, nukleiinihappo (kval)",0.46485164761543274,APPROVED,4041975,
-PicoNhO,"-Picornavirus, nucleic acid (quat) NA",5733,,"-Pikornavirus, nukleiinihappo (kval)",0.46485164761543274,APPROVED,4251423,
B -VRAbTSP,,2,,NA Blood,0.0,UNCHECKED,0,
B -HNPCY-D,"B - Hereditary non-polypotic colon cancer (HNPCC), DNA study of a single mutation in the MLH1, MSH2 or MSH6 gene Blood",3,,"B -Periytyvä ei-polypoottinen paksusuolisyöpä (HNPCC), MLH1-, MSH2- tai MSH6-geenin yksittäisen mutaation DNA-tutkimus",0.46771878004074097,UNCHECKED,37108693,
S -T3Ab,"S -T3, antibodies Serum",27,,"S -T3, vasta-aineet",0.4081343710422516,UNCHECKED,4004694,
Pt-Iho-R3,"Pt Skin Test 3, Extensive, 6-20 Antigen Patient",254,,"Pt-Ihokoe 3, laaja, 6-20 antigeenia",0.3060978651046753,UNCHECKED,4050892,
B -ZAP-70,,2,,NA Blood,0.0,UNCHECKED,0,
B -IgSHM-D,,3,,NA Blood,0.0,UNCHECKED,0,
Bakt-DNAlm,,2,,NA NA,0.0,UNCHECKED,0,
BPDNA-OS,,2,,NA NA,0.0,UNCHECKED,0,
U -ChtrNhO,"U -Chlamydia trachomatis, nucleic acid (quin) Urine",1348,,"U -Chlamydia trachomatis, nukleiinihappo (kval)",0.6259626746177673,APPROVED,4162818,
U -LZM,U -Lysozyme Urine,254,,U -Lysotsyymi,0.7028328776359558,UNCHECKED,4028846,
Cv-FraX-D,,2,,NA Chorion villus,0.0,UNCHECKED,0,
-RSVNhO,"-RS virus, nucleic acid (qual) NA",5733,,"-RS-virus, nukleiinihappo (kval)",0.4785122573375702,APPROVED,44811921,
-HPVNhO,"-Papillomavirus, nucleic acid (qual) NA",11,,"-Papilloomavirus, nukleiinihappo (kval)",0.5858587622642517,UNCHECKED,4004708,
S -TnT,S -Troponin T Serum,27,,S -Troponiini T,0.5731603503227234,UNCHECKED,37393304,
-PinfNhO,,5728,,NA NA,0.0,APPROVED,44811872,
-PinfNhO,,5728,,NA NA,0.0,APPROVED,44811907,
-PinfNhO,,5728,,NA NA,0.0,APPROVED,44811909,
-PinfNhO,,5728,,NA NA,0.0,APPROVED,44811910,
Am-HPA-1,,11,,NA Amniotic fluid,0.0,UNCHECKED,0,
B -ApTEM,,26,,NA Blood,0.0,UNCHECKED,0,
Am-HPA-15,,11,,NA Amniotic fluid,0.0,UNCHECKED,0,
-RSVAg,"-RS virus, antigen NA",253,,"-RS virus, antigeeni",0.47774577140808105,UNCHECKED,4220480,
Am-HPA-2,,11,,NA Amniotic fluid,0.0,UNCHECKED,0,
Am-HPA-3,,11,,NA Amniotic fluid,0.0,UNCHECKED,0,
dU-HOP,dU-Hydroxyproline diurnal Urine,2,,dU-Hydroksiproliini,0.6438202857971191,UNCHECKED,4253511,
-InfBNhO,"-Influenza B virus, nucleic acid (quat) NA",1343,,"-Influenssa B-virus, nukleiinihappo (kval)",0.6630529761314392,APPROVED,45770712,
Am-HPA-5,,11,,NA Amniotic fluid,0.0,UNCHECKED,0,
P -D-25,P-Vitamin D-25-OH Plasma,5708,,P -D-vitamiini-25-OH,0.29444852471351624,APPROVED,44806841,
Am-HPA-6,,11,,NA Amniotic fluid,0.0,UNCHECKED,0,
Li-MypnAb,"Li-Mycoplasma pneumoniae, antibodies to Liquor cerebrospinalis",20,,"Li-Mycoplasma pneumoniae, vasta-aineet",0.5867606997489929,UNCHECKED,46270790,
E -FenoTy,E-Phenotyping Erythrocyte,2,,E -Fenotyypitys,0.6011794209480286,UNCHECKED,4218976,
B -Hb-IEF,"B -Hemoglobin, isoelectric focusing Blood",253,,"B -Hemoglobiini, isoelektrinen fokusointi",0.6244706511497498,UNCHECKED,4287400,
P -APTTHUS,,253,,NA Plasma,0.0,UNCHECKED,0,
P -FX,P -Coagulation factor X Plasma,1340,,P -Hyytymistekijä X,0.5878585577011108,APPROVED,44807775,
As-Krea,As-Creatinine Ascitic fluid,11,,As-Kreatiniini,0.6377836465835571,UNCHECKED,4256225,
B -SC,,1336,,NA Blood,0.0,APPROVED,4302080,
B -BCL2-D,,11,,NA Blood,0.0,UNCHECKED,0,
P -CEA,P -Carcinoembryonic antigen Plasma,5658,,P -Karsinoembryonaalinen antigeeni,0.8131994009017944,APPROVED,4244721,
L -SC,,1336,,NA Leukocyte,0.0,APPROVED,4303257,
L -SC,,1336,,NA Leukocyte,0.0,APPROVED,37393320,
B -MEN11-D,,11,,NA Blood,0.0,UNCHECKED,0,
B -p53mr-D,,11,,NA Blood,0.0,UNCHECKED,0,
B -FISHhem,"B -Hematological fluorescence in situ hybridization, blood Blood",26,,"B -Hematologinen fluoresenssi in situ hybridisaatio, veri",0.7420303225517273,UNCHECKED,4142271,
Ps-GcVi,"Ps-Neisseria gonorrhoeae, pharyngeal secretion",20,,"Ps-Neisseria gonorrhoeae, nieluviljely",0.6379978060722351,UNCHECKED,36309371,
Bu-Prot,,11,,NA NA,0.0,UNCHECKED,0,
dU-5C-Porf,,11,,NA diurnal Urine,0.0,UNCHECKED,0,
B -LMNA-D,DNA study of mutations in the LMNA gene causing B-LGMD1B disease (Limb-girdle muscular dystrophy type 1B) and Emery-Dreifuss muscular dystrophy Blood,3,,B -LGMD1B-tautia (Limb-girdle muscular dystrophy type 1B) ja Emery-Dreifuss lihasdystrofiaa aiheuttavan LMNA-geenin mutaatioiden DNA-tutkimus,0.46137797832489014,UNCHECKED,4344042,
E -UporfDC,E-Uroporphyrinogen decarboxylase Erythrocyte,2,,E -Uroporfyrinogeenidekarboksylaasi,0.777738094329834,UNCHECKED,4151441,
dU-6C-Porf,,11,,NA diurnal Urine,0.0,UNCHECKED,0,
B -LysoGL1,,3,,NA Blood,0.0,UNCHECKED,0,
Ex-BaktVi,"Ex-Bacteria, culture Expectorate, sputum",5605,,"Ex-Bakteeri, viljely",0.4725094139575958,APPROVED,4016945,
Ex-BaktVi,"Ex-Bacteria, culture Expectorate, sputum",5605,,"Ex-Bakteeri, viljely",0.4725094139575958,APPROVED,4164116,
dU-7C-Porf,,11,,NA diurnal Urine,0.0,UNCHECKED,0,
B -MEN12-D,,3,,NA Blood,0.0,UNCHECKED,0,
-TbVi,"-Mycobacterium tuberculosis, culture NA",3042,,"-Mycobacterium tuberculosis, viljely",0.8230241537094116,APPROVED,4231942,
F -Gluk,F-Glucose Feces,2,,F -Glukoosi,0.5378000140190125,UNCHECKED,4282459,
B -PlasJtk,,3,,NA Blood,0.0,UNCHECKED,0,
Johek-Pika,,2,,NA NA,0.0,UNCHECKED,0,
Pt-KlR-tje,"Pt-Clinical stress test, work-guided, wheel ergometer Patient",253,,"Pt-Kliininen rasituskoe, työjohteinen, pyöräergometri",0.2831891179084778,UNCHECKED,4024443,
B -RNAex,,3,,NA Blood,0.0,UNCHECKED,0,
B -SBMA-D,,3,,NA Blood,0.0,UNCHECKED,0,
Pt-Gluk-R5,"Pt-Glucose Test, Growth Hormone Patient",20,,"Pt-Glukoosi-koe, kasvuhormoni",0.5144277215003967,UNCHECKED,37392413,
dU-Porf,dU-Porphyrins diurnal Urine,11,,dU-Porfyriinit,0.5361443758010864,UNCHECKED,4328883,
Bm-BFU-E,,3,,NA Bone marrow,0.0,UNCHECKED,0,
S -TrciAbE,,20,,NA Serum,0.0,UNCHECKED,0,
Ej-Ab,,11,,NA NA,0.0,UNCHECKED,0,
S -NSE,S -Neuron-specific enolase Serum,5595,,S -Neuronispesifinen enolaasi,0.7846148014068604,APPROVED,4133672,
Bm-CFU-GM,,3,,NA Bone marrow,0.0,UNCHECKED,0,
S -VGKCAb,,20,,NA Serum,0.0,UNCHECKED,0,
Ej-Ab,,11,,NA NA,0.0,UNCHECKED,0,
F -CldiViT,"F -Clostridium difficile, culture and toxin detection Feces",26,,"F -Clostridium difficile, viljely ja toksiinin osoittaminen",0.696399450302124,UNCHECKED,37397771,
Bm-IgSHM-D,,3,,NA Bone marrow,0.0,UNCHECKED,0,
Pt-Lakt-R1,Pt-Lactose Test Patient,253,,Pt-Laktoosi-koe,0.4129062294960022,UNCHECKED,37393340,
Bm-KITsekv,,3,,NA Bone marrow,0.0,UNCHECKED,0,
S-Varasto,,253,,NA NA,0.0,UNCHECKED,0,
B-Varasto,,252,,NA NA,0.0,UNCHECKED,0,
S -HepVaSe,,252,,NA Serum,0.0,UNCHECKED,0,
Br-PAD-4,"Br-Breast histological examination, extensive surgical preparation NA",3041,,"Br-Rinnan histologinen tutkimus, laaja leikkauspreparaatti",0.4492916464805603,APPROVED,4156558,
U -BaktEVi,"U -Bacteria, special culture Urine",20,,"U -Bakteeri, erikoisviljely",0.5396747589111328,UNCHECKED,4016945,
Li-Prot,Li-Protein Liquor cerebrospinalis,5551,,Li-Proteiini,0.49544262886047363,APPROVED,4222478,
Li-InkoAb,"Li-Inkoo virus, antibodies to Liquor cerebrospinalis",2,,"Li-Inkoo-virus, vasta-aineet",0.2570020854473114,UNCHECKED,3047318,
-MARSVi,,19,,NA NA,0.0,UNCHECKED,0,
LI-LAKTAAT,,2,,NA NA,0.0,UNCHECKED,0,
Am-DNAex,,19,,NA Amniotic fluid,0.0,UNCHECKED,0,
F -ShigVi,"F-Shigella, cultivation Feces",3,,"F -Shigella, viljely",0.4309103190898895,UNCHECKED,3021732,
fS-Lipo(a),fS-Lipoprotein (a) Serum from fasting patient,11,,fS-Lipoproteiini (a),0.5903732180595398,UNCHECKED,4020636,
S -E2,S-Estradiol Serum,3028,,S -Estradioli,0.4953087568283081,APPROVED,3026725,
B -NAITseu,,19,,NA Blood,0.0,UNCHECKED,0,
FosTau+BAm,,3,,NA NA,0.0,UNCHECKED,0,
Jo-1,,11,,NA NA,0.0,UNCHECKED,0,
Ku 72/86,,11,,NA NA,0.0,UNCHECKED,0,
B -TCR-D,B -T cell receptor gene Blood,250,,B -T-solureseptorigeenit,0.5602360963821411,UNCHECKED,4289434,
nU-Osmol,nU-Osmolality night Urine,19,,nU-Osmolaliteetti,0.5697884559631348,UNCHECKED,3026782,
Ku 72/86,,11,,NA NA,0.0,UNCHECKED,0,
Li-JCVNh,"Li-JC virus, nucleic acid (quantum) Liquor cerebrospinalis",26,,"Li-JC-virus, nukleiinihappo (kvant)",0.4568113386631012,UNCHECKED,44789521,
Lu-Asbes,,26,,NA Lung,0.0,UNCHECKED,0,
F -CldTNhO,"F -Clostridium difficile, toxin gene, nucleic acid (quec) Feces",5538,,"F -Clostridium difficile, toksiinigeeni, nukleiinihappo (kval)",0.5158897042274475,APPROVED,4327663,
F -CldTNhO,"F -Clostridium difficile, toxin gene, nucleic acid (quec) Feces",5538,,"F -Clostridium difficile, toksiinigeeni, nukleiinihappo (kval)",0.5158897042274475,APPROVED,4002879,
P -F8Ref,,26,,NA Plasma,0.0,UNCHECKED,0,
S -EMAbA,"S-Endomysium, IgA antibodies Serum",2997,,"S -Endomysium, IgA-vasta-aineet",0.6091449856758118,APPROVED,3016278,
PäivLisä,,26,,NA NA,0.0,UNCHECKED,0,
fP-B6-Vit,fP-vitamin B6 Plasma from fasting patient,3,,fP-B6-vitamiini,0.4421006739139557,UNCHECKED,4038509,
S -Golim,,26,,NA Serum,0.0,UNCHECKED,0,
La-CD34-Fc,"La-Immunophenotyping, stem cells NA",248,,"La-Immunofenotyypitys, kantasolut",0.6127434968948364,UNCHECKED,37393598,
Gluk-Pika,,3,,NA NA,0.0,UNCHECKED,0,
Li-MorbAb,"Li-measles virus, antibodies to Liquor cerebrospinalis",2,,"Li-Tuhkarokkovirus, vasta-aineet",0.3750665485858917,UNCHECKED,3009886,
Pd-Gluk,Pd-Glucose Peritoneal Dialysis,19,,Pd-Glukoosi,0.5564438700675964,UNCHECKED,4206221,
HIVTod,,3,,NA NA,0.0,UNCHECKED,0,
Li-AMPA2Ab,,3,,NA Liquor cerebrospinalis,0.0,UNCHECKED,0,
Pf-Syto,Loose cell study of Pf-Pleural fluid Pleural fluid,2996,,Pf-Pleuranesteen irtosolututkimus,0.45933425426483154,APPROVED,4016234,
F -CldTNhO,"F -Clostridium difficile, toxin gene, nucleic acid (quec) Feces",5538,,"F -Clostridium difficile, toksiinigeeni, nukleiinihappo (kval)",0.5158897042274475,APPROVED,4327663,
F -CldTNhO,"F -Clostridium difficile, toxin gene, nucleic acid (quec) Feces",5538,,"F -Clostridium difficile, toksiinigeeni, nukleiinihappo (kval)",0.5158897042274475,APPROVED,4002879,
S -LeptAb,"S-Leptospira, antibodies Serum",26,,"S -Leptospira, vasta-aineet",0.5747478008270264,UNCHECKED,4025287,
St-Syto,St-Gastric Loose Cell Stomach,248,,St-Mahalaukun irtosolututkimus,0.37110885977745056,UNCHECKED,4174765,
Li-EvirAbG,"Li-Enterovirus, IgG antibodies Liquor cerebrospinalis",11,,"Li-Enterovirus, IgG-vasta-aineet",0.5174174904823303,UNCHECKED,36714836,
cU-AlkuKlo,,5488,,NA collected Urine,0.0,APPROVED,3027016,
MDA5,,11,,NA NA,0.0,UNCHECKED,0,
cU-AlkuPvm,,5488,,NA collected Urine,0.0,APPROVED,3012489,
MDA5,,11,,NA NA,0.0,UNCHECKED,0,
Li-OreksA,Li-Orexin A Liquor cerebrospinalis,3,,Li-Oreksiini A,0.36921262741088867,UNCHECKED,4278997,
cU-LoppKlo,,5488,,NA collected Urine,0.0,APPROVED,3025664,
Mi-2b,,11,,NA NA,0.0,UNCHECKED,0,
Li-pH,,3,,NA Liquor cerebrospinalis,0.0,UNCHECKED,0,
cU-LoppPvm,,5488,,NA collected Urine,0.0,APPROVED,3025118,
S -AmoksE,"S -Amoxicillin (c6), IgE antibodies Serum",19,,"S -Amoksisilliini (c6), IgE-vasta-aineet",0.42085936665534973,UNCHECKED,3003531,
Mi-2b,,11,,NA NA,0.0,UNCHECKED,0,
cU-Kesto,,5474,,NA collected Urine,0.0,APPROVED,3016750,
S -LD,S-Lactate Dehydrogenase Serum,247,,S -Laktaattidehydrogenaasi,0.8222997784614563,UNCHECKED,4121879,
NXP2,,11,,NA NA,0.0,UNCHECKED,0,
S -LeptAbG,"S-Leptospira, IgG antibodies Serum",26,,"S -Leptospira, IgG-vasta-aineet",0.5362865328788757,UNCHECKED,4025287,
cU-Tilav,,5474,,NA collected Urine,0.0,APPROVED,3004775,
Li-MorbAbG,"Li-measles virus, IgG antibodies Liquor cerebrospinalis",2,,"Li-Tuhkarokkovirus, IgG-vasta-aineet",0.5537248849868774,UNCHECKED,46272159,
NXP2,,11,,NA NA,0.0,UNCHECKED,0,
Ex-BaktVr,,5453,,"NA Expectorate, sputum",0.0,APPROVED,4266852,
Ex-BaktVr,,5453,,"NA Expectorate, sputum",0.0,APPROVED,4002876,
Ps-StrVi,"Ps-Streptococcus, culture (hemolytic streptococci) Pharyngeal secretion",2975,,"Ps-Streptococcus, viljely (hemolyyttiset streptokokit)",0.4907807409763336,APPROVED,4047151,
Ps-StrVi,"Ps-Streptococcus, culture (hemolytic streptococci) Pharyngeal secretion",2975,,"Ps-Streptococcus, viljely (hemolyyttiset streptokokit)",0.4907807409763336,APPROVED,4308889,
Oj-Ab,,11,,NA NA,0.0,UNCHECKED,0,
aB-tO2c,,2964,,NA arterial Blood,0.0,APPROVED,3017569,
Oj-Ab,,11,,NA NA,0.0,UNCHECKED,0,
F -Calpro,F-Calprotectin Feces,5446,,F -Kalprotektiini,0.6696297526359558,APPROVED,44793002,
S -LeptAbM,"S-Leptospira, IgM antibodies Serum",26,,"S -Leptospira, IgM-vasta-aineet",0.5320284962654114,UNCHECKED,4025287,
S -BopeAbG,"S -Bordetella pertussis, IgG antibodies Serum",19,,"S -Bordetella pertussis, IgG-vasta-aineet",0.6239931583404541,UNCHECKED,4025134,
S -PuumAvi,"S - Woodworm virus, antibodies, avidity Serum",244,,"S -Puumala-virus, vasta-aineet, aviditeetti",0.47565773129463196,UNCHECKED,4036459,
S -PNESAbA,,26,,NA Serum,0.0,UNCHECKED,0,
U -A1Miglo,"U-Alpha-1-microglobulin, single urine",2919,,"U -Alfa-1-mikroglobuliini, kertavirtsa",0.641446053981781,APPROVED,3052318,
Pt-ACTH-RL,,241,,NA Patient,0.0,UNCHECKED,0,
Pd-Alb,Pd-Albumin Peritoneal Dialysis,11,,Pd-Albumiini,0.5807690620422363,UNCHECKED,45880237,
S -PNESAbG,,26,,NA Serum,0.0,UNCHECKED,0,
F -Calpro,F -Calprotectin Feces,5446,,F -Calprotectin,0.6248505115509033,APPROVED,44793002,
Pf-CA15-3,,11,,NA Pleural fluid,0.0,UNCHECKED,0,
S -PNESAbM,,26,,NA Serum,0.0,UNCHECKED,0,
Li-TBEAbG,"Li-Tetanus fever virus, IgG antibodies Liquor cerebrospinalis",3,,"Li-Puutiaisaivokuumevirus, IgG-vasta-aineet",0.3716203570365906,UNCHECKED,44806275,
PL-12,,11,,NA NA,0.0,UNCHECKED,0,
Ts-IDH1/2D,,26,,NA Tissue,0.0,UNCHECKED,0,
Ts-AA-O,Ts-Amyloid (Qual) Tissue,241,,Ts-Amyloidi (kval),0.5084500312805176,UNCHECKED,4288616,
Li-VGKCAb,,3,,NA Liquor cerebrospinalis,0.0,UNCHECKED,0,
PL-12,,11,,NA NA,0.0,UNCHECKED,0,
Li-MorbAbM,"Li-measles virus, IgM antibodies Liquor cerebrospinalis",2,,"Li-Tuhkarokkovirus, IgM-vasta-aineet",0.5556825399398804,UNCHECKED,46272327,
S -TSH,S -Thyrotropin Serum,2897,,S -Tyreotropiini,0.5908277630805969,APPROVED,3009201,
BPDNA-OS,,240,,NA NA,0.0,UNCHECKED,0,
PL-7,,11,,NA NA,0.0,UNCHECKED,0,
P -Al,,3,,NA Plasma,0.0,UNCHECKED,0,
BPPLASM-OS,,240,,NA NA,0.0,UNCHECKED,0,
S -CA15-3,S -CA 15-3 antigen Serum,5384,,S -CA 15-3 antigeeni,0.5966084599494934,APPROVED,44811978,
PL-7,,11,,NA NA,0.0,UNCHECKED,0,
P -HepNeu,,3,,NA Plasma,0.0,UNCHECKED,0,
U -INH-O,U -Isoniacid (quin) Urine,26,,U -Isoniatsidi (kval),0.39904773235321045,UNCHECKED,42036745,
BPSERUM-OS,,240,,NA NA,0.0,UNCHECKED,0,
aB-VeIon,,5249,,NA arterial Blood,0.0,APPROVED,4243951,
aB-VeIon,,5249,,NA arterial Blood,0.0,APPROVED,40758360,
PM-Sc1100,,11,,NA NA,0.0,UNCHECKED,0,
P -Osterol,,3,,NA Plasma,0.0,UNCHECKED,0,
-ApTEM/CFT,,25,,NA NA,0.0,UNCHECKED,0,
PM-Sc1100,,11,,NA NA,0.0,UNCHECKED,0,
Palvelu,,3,,NA NA,0.0,UNCHECKED,0,
-ApTEM/CT,,25,,NA NA,0.0,UNCHECKED,0,
PM-Sc175,,11,,NA NA,0.0,UNCHECKED,0,
Pt-APRI,,3,,NA Patient,0.0,UNCHECKED,0,
S -LDestrE,"S -Lepidoglyphus destructor (d71), IgE antibodies Serum",19,,"S -Lepidoglyphus destructor (d71), IgE-vasta-aineet",0.5613017678260803,UNCHECKED,4123345,
-ApTEM/MCF,,25,,NA NA,0.0,UNCHECKED,0,
U -Ca,U-Calcium Urine,240,,U -Kalsium,0.6676797866821289,UNCHECKED,4139479,
S -EBVAb,"S-Epstein-Barr virus, antibodies Serum",2891,,"S -Epstein-Barrin virus, vasta-aineet",0.7352246046066284,APPROVED,4095031,
