concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason,mappingStatus
21602732,methylprednisolone,Drug,ATC,ATC 5th,C,H02AB04,1970-01-01,2099-12-31,NA,MAPPED
21603862,interferon alfa-2b,Drug,ATC,ATC 5th,C,L03AB05,1970-01-01,2099-12-31,NA,MAPPED
21603840,formestane,Drug,ATC,ATC 5th,C,L02BG02,1970-01-01,2099-12-31,NA,MAPPED
21603835,flutamide,Drug,ATC,ATC 5th,C,L02BB01,1970-01-01,2099-12-31,NA,MAPPED
21603833,fulvestrant,Drug,ATC,ATC 5th,C,L02BA03,1970-01-01,2099-12-31,NA,MAPPED
21603800,pegaspargase,Drug,ATC,ATC 5th,C,L01XX24,1970-01-01,2099-12-31,NA,MAPPED
21603795,topotecan,Drug,ATC,ATC 5th,C,L01XX17,1970-01-01,2099-12-31,NA,MAPPED
21603767,methyl aminolevulinate,Drug,ATC,ATC 5th,C,L01XD03,1970-01-01,2099-12-31,NA,MAPPED
21603761,bevacizumab,Drug,ATC,ATC 5th,C,L01XC07,1970-01-01,2099-12-31,NA,MAPPED
21603755,edrecolomab,Drug,ATC,ATC 5th,C,L01XC01,1970-01-01,2099-12-31,NA,MAPPED
21603743,plicamycin,Drug,ATC,ATC 5th,C,L01DC02,1970-01-01,2099-12-31,NA,MAPPED
21603734,epirubicin,Drug,ATC,ATC 5th,C,L01DB03,1970-01-01,2099-12-31,NA,MAPPED
21603732,doxorubicin,Drug,ATC,ATC 5th,C,L01DB01,1970-01-01,2099-12-31,NA,MAPPED
21603723,paclitaxel,Drug,ATC,ATC 5th,C,L01CD01,1970-01-01,2099-12-31,NA,MAPPED
21603716,guanethidine,Drug,ATC,ATC 5th,C,S01EX01,1970-01-01,2099-12-31,NA,MAPPED
21603710,latanoprost,Drug,ATC,ATC 5th,C,S01EE01,1970-01-01,2099-12-31,NA,MAPPED
21603684,physostigmine,Drug,ATC,ATC 5th,C,S01EB05,1970-01-01,2099-12-31,NA,MAPPED
21603680,pilocarpine,Drug,ATC,ATC 5th,C,S01EB01,1970-01-01,2099-12-31,NA,MAPPED
21603673,epinephrine,Drug,ATC,ATC 5th,C,S01EA01,1970-01-01,2099-12-31,NA,MAPPED
21603667,betamethasone,Drug,ATC,ATC 5th,C,S01CB04,1970-01-01,2099-12-31,NA,MAPPED
21603655,fluocortolone and antiinfectives,Drug,ATC,ATC 5th,C,S01CA04,1970-01-01,2099-12-31,NA,MAPPED
21603647,pranoprofen,Drug,ATC,ATC 5th,C,S01BC09,1970-01-01,2099-12-31,NA,MAPPED
21603640,oxyphenbutazone,Drug,ATC,ATC 5th,C,S01BC02,1970-01-01,2099-12-31,NA,MAPPED
21603627,alclometasone,Drug,ATC,ATC 5th,C,S01BA10,1970-01-01,2099-12-31,NA,MAPPED
21603619,hydrocortisone,Drug,ATC,ATC 5th,C,S01BA02,1970-01-01,2099-12-31,NA,MAPPED
21603567,rifamycin,Drug,ATC,ATC 5th,C,S01AA16,1970-01-01,2099-12-31,NA,MAPPED
21603560,tetracycline,Drug,ATC,ATC 5th,C,S01AA09,1970-01-01,2099-12-31,NA,MAPPED
21603541,bemegride,Drug,ATC,ATC 5th,C,R07AB05,1970-01-01,2099-12-31,NA,MAPPED
21603523,epinastine,Drug,ATC,ATC 5th,C,R06AX24,1970-01-01,2099-12-31,NA,MAPPED
21603520,tritoqualine,Drug,ATC,ATC 5th,C,R06AX21,1970-01-01,2099-12-31,NA,MAPPED
21603511,azatadine,Drug,ATC,ATC 5th,C,R06AX09,1970-01-01,2099-12-31,NA,MAPPED
21603496,oxatomide,Drug,ATC,ATC 5th,C,R06AE06,1970-01-01,2099-12-31,NA,MAPPED
21603481,promethazine,Drug,ATC,ATC 5th,C,R06AD02,1970-01-01,2099-12-31,NA,MAPPED
21603480,alimemazine,Drug,ATC,ATC 5th,C,R06AD01,1970-01-01,2099-12-31,NA,MAPPED
21603477,"histapyrrodine, combinations",Drug,ATC,ATC 5th,C,R06AC52,1970-01-01,2099-12-31,NA,MAPPED
21603468,"chlorphenamine, combinations",Drug,ATC,ATC 5th,C,R06AB54,1970-01-01,2099-12-31,NA,MAPPED
21603460,dexchlorpheniramine,Drug,ATC,ATC 5th,C,R06AB02,1970-01-01,2099-12-31,NA,MAPPED
21603451,diphenylpyraline,Drug,ATC,ATC 5th,C,R06AA07,1970-01-01,2099-12-31,NA,MAPPED
21603423,dibunate,Drug,ATC,ATC 5th,C,R05DB16,1970-01-01,2099-12-31,NA,MAPPED
21603417,clofedanol,Drug,ATC,ATC 5th,C,R05DB10,1970-01-01,2099-12-31,NA,MAPPED
21603416,oxeladin,Drug,ATC,ATC 5th,C,R05DB09,1970-01-01,2099-12-31,NA,MAPPED
21603400,opium alkaloids with morphine,Drug,ATC,ATC 5th,C,R05DA05,1970-01-01,2099-12-31,NA,MAPPED
21603390,stepronin,Drug,ATC,ATC 5th,C,R05CB11,1970-01-01,2099-12-31,NA,NOT_MAPPED
21603387,domiodol,Drug,ATC,ATC 5th,C,R05CB08,1970-01-01,2099-12-31,NA,NOT_MAPPED
21603382,carbocisteine,Drug,ATC,ATC 5th,C,R05CB03,1970-01-01,2099-12-31,NA,MAPPED
21603381,bromhexine,Drug,ATC,ATC 5th,C,R05CB02,1970-01-01,2099-12-31,NA,MAPPED
21603377,combinations,Drug,ATC,ATC 5th,C,R05CA10,1970-01-01,2099-12-31,NA,NOT_MAPPED
21603375,creosote,Drug,ATC,ATC 5th,C,R05CA08,1970-01-01,2099-12-31,NA,MAPPED
21603368,tyloxapol,Drug,ATC,ATC 5th,C,R05CA01,1970-01-01,2099-12-31,NA,MAPPED
21603345,"theophylline, combinations with psycholeptics",Drug,ATC,ATC 5th,C,R03DA74,1970-01-01,2099-12-31,NA,MAPPED
21603343,"aminophylline, combinations",Drug,ATC,ATC 5th,C,R03DA55,1970-01-01,2099-12-31,NA,MAPPED
21603336,bamifylline,Drug,ATC,ATC 5th,C,R03DA08,1970-01-01,2099-12-31,NA,MAPPED
21603334,etamiphylline,Drug,ATC,ATC 5th,C,R03DA06,1970-01-01,2099-12-31,NA,NOT_MAPPED
21603331,proxyphylline,Drug,ATC,ATC 5th,C,R03DA03,1970-01-01,2099-12-31,NA,MAPPED
21603310,"orciprenaline, combinations",Drug,ATC,ATC 5th,C,R03CB53,1970-01-01,2099-12-31,NA,MAPPED
21603296,tiotropium bromide,Drug,ATC,ATC 5th,C,R03BB04,1970-01-01,2099-12-31,NA,MAPPED
21603287,betamethasone,Drug,ATC,ATC 5th,C,R03BA04,1970-01-01,2099-12-31,NA,MAPPED
21603276,isoprenaline and other drugs for obstructive airway diseases,Drug,ATC,ATC 5th,C,R03AK02,1970-01-01,2099-12-31,NA,MAPPED
21603275,epinephrine and other drugs for obstructive airway diseases,Drug,ATC,ATC 5th,C,R03AK01,1970-01-01,2099-12-31,NA,MAPPED
21603266,salmeterol,Drug,ATC,ATC 5th,C,R03AC12,1970-01-01,2099-12-31,NA,MAPPED
21603264,carbuterol,Drug,ATC,ATC 5th,C,R03AC10,1970-01-01,2099-12-31,NA,MAPPED
21603447,bromazine,Drug,ATC,ATC 5th,C,R06AA01,1970-01-01,2099-12-31,NA,MAPPED
21603441,cough suppressants and mucolytics,Drug,ATC,ATC 5th,C,R05FB01,1970-01-01,2099-12-31,NA,NOT_MAPPED
21603435,dimethoxanate,Drug,ATC,ATC 5th,C,R05DB28,1970-01-01,2099-12-31,NA,MAPPED
21603430,piperidione,Drug,ATC,ATC 5th,C,R05DB23,1970-01-01,2099-12-31,NA,NOT_MAPPED
21603422,zipeprol,Drug,ATC,ATC 5th,C,R05DB15,1970-01-01,2099-12-31,NA,MAPPED
21603413,isoaminile,Drug,ATC,ATC 5th,C,R05DB04,1970-01-01,2099-12-31,NA,MAPPED
21603406,dimemorfan,Drug,ATC,ATC 5th,C,R05DA11,1970-01-01,2099-12-31,NA,MAPPED
21603361,fenspiride,Drug,ATC,ATC 5th,C,R03DX03,1970-01-01,2099-12-31,NA,MAPPED
21603337,acefylline piperazine,Drug,ATC,ATC 5th,C,R03DA09,1970-01-01,2099-12-31,NA,MAPPED
21603330,choline theophyllinate,Drug,ATC,ATC 5th,C,R03DA02,1970-01-01,2099-12-31,NA,MAPPED
21603318,procaterol,Drug,ATC,ATC 5th,C,R03CC08,1970-01-01,2099-12-31,NA,MAPPED
21603313,terbutaline,Drug,ATC,ATC 5th,C,R03CC03,1970-01-01,2099-12-31,NA,MAPPED
21603312,salbutamol,Drug,ATC,ATC 5th,C,R03CC02,1970-01-01,2099-12-31,NA,MAPPED
21603309,"isoprenaline, combinations",Drug,ATC,ATC 5th,C,R03CB51,1970-01-01,2099-12-31,NA,MAPPED
21603281,formoterol and budesonide,Drug,ATC,ATC 5th,C,R03AK07,1970-01-01,2099-12-31,NA,MAPPED
21603279,reproterol and sodium cromoglicate,Drug,ATC,ATC 5th,C,R03AK05,1970-01-01,2099-12-31,NA,MAPPED
21603270,procaterol,Drug,ATC,ATC 5th,C,R03AC16,1970-01-01,2099-12-31,NA,MAPPED
21603260,hexoprenaline,Drug,ATC,ATC 5th,C,R03AC06,1970-01-01,2099-12-31,NA,MAPPED
21603253,isoprenaline,Drug,ATC,ATC 5th,C,R03AB02,1970-01-01,2099-12-31,NA,MAPPED
21603247,flurbiprofen,Drug,ATC,ATC 5th,C,R02AX01,1970-01-01,2099-12-31,NA,MAPPED
21603240,gramicidin,Drug,ATC,ATC 5th,C,R02AB30,1970-01-01,2099-12-31,NA,MAPPED
21603237,tyrothricin,Drug,ATC,ATC 5th,C,R02AB02,1970-01-01,2099-12-31,NA,MAPPED
21603236,neomycin,Drug,ATC,ATC 5th,C,R02AB01,1970-01-01,2099-12-31,NA,MAPPED
21603228,oxyquinoline,Drug,ATC,ATC 5th,C,R02AA14,1970-01-01,2099-12-31,NA,MAPPED
21603218,ambazone,Drug,ATC,ATC 5th,C,R02AA01,1970-01-01,2099-12-31,NA,MAPPED
21603209,phenylpropanolamine,Drug,ATC,ATC 5th,C,R01BA01,1970-01-01,2099-12-31,NA,MAPPED
21603184,"zidovudine, lamivudine and abacavir",Drug,ATC,ATC 5th,C,J05AR04,1970-01-01,2099-12-31,NA,MAPPED
21603183,tenofovir disoproxil and emtricitabine,Drug,ATC,ATC 5th,C,J05AR03,1970-01-01,2099-12-31,NA,MAPPED
21603164,lamivudine,Drug,ATC,ATC 5th,C,J05AF05,1970-01-01,2099-12-31,NA,MAPPED
21603161,didanosine,Drug,ATC,ATC 5th,C,J05AF02,1970-01-01,2099-12-31,NA,MAPPED
21603160,zidovudine,Drug,ATC,ATC 5th,C,J05AF01,1970-01-01,2099-12-31,NA,MAPPED
21603156,atazanavir,Drug,ATC,ATC 5th,C,J05AE08,1970-01-01,2099-12-31,NA,MAPPED
21603151,ritonavir,Drug,ATC,ATC 5th,C,J05AE03,1970-01-01,2099-12-31,NA,MAPPED
21603146,foscarnet,Drug,ATC,ATC 5th,C,J05AD01,1970-01-01,2099-12-31,NA,MAPPED
21603129,metisazone,Drug,ATC,ATC 5th,C,J05AA01,1970-01-01,2099-12-31,NA,NOT_MAPPED
21603124,dapsone,Drug,ATC,ATC 5th,C,J04BA02,1970-01-01,2099-12-31,NA,MAPPED
21603120,"rifampicin, pyrazinamide, ethambutol and isoniazid",Drug,ATC,ATC 5th,C,J04AM06,1970-01-01,2099-12-31,NA,MAPPED
21603112,terizidone,Drug,ATC,ATC 5th,C,J04AK03,1970-01-01,2099-12-31,NA,MAPPED
21603099,rifabutin,Drug,ATC,ATC 5th,C,J04AB04,1970-01-01,2099-12-31,NA,MAPPED
21603097,rifampicin,Drug,ATC,ATC 5th,C,J04AB02,1970-01-01,2099-12-31,NA,MAPPED
21603083,posaconazole,Drug,ATC,ATC 5th,C,J02AC04,1970-01-01,2099-12-31,NA,MAPPED
21603066,mandelic acid,Drug,ATC,ATC 5th,C,J01XX06,1970-01-01,2099-12-31,NA,MAPPED
21603063,clofoctol,Drug,ATC,ATC 5th,C,J01XX03,1970-01-01,2099-12-31,NA,MAPPED
21603052,fusidic acid,Drug,ATC,ATC 5th,C,J01XC01,1970-01-01,2099-12-31,NA,MAPPED
21603044,teicoplanin,Drug,ATC,ATC 5th,C,J01XA02,1970-01-01,2099-12-31,NA,MAPPED
21603030,piromidic acid,Drug,ATC,ATC 5th,C,J01MB03,1970-01-01,2099-12-31,NA,MAPPED
21603026,garenoxacin,Drug,ATC,ATC 5th,C,J01MA19,1970-01-01,2099-12-31,NA,MAPPED
21603022,gemifloxacin,Drug,ATC,ATC 5th,C,J01MA15,1970-01-01,2099-12-31,NA,MAPPED
21603020,trovafloxacin,Drug,ATC,ATC 5th,C,J01MA13,1970-01-01,2099-12-31,NA,MAPPED
21603019,levofloxacin,Drug,ATC,ATC 5th,C,J01MA12,1970-01-01,2099-12-31,NA,MAPPED
21603013,norfloxacin,Drug,ATC,ATC 5th,C,J01MA06,1970-01-01,2099-12-31,NA,MAPPED
21603011,enoxacin,Drug,ATC,ATC 5th,C,J01MA04,1970-01-01,2099-12-31,NA,MAPPED
21603010,pefloxacin,Drug,ATC,ATC 5th,C,J01MA03,1970-01-01,2099-12-31,NA,MAPPED
21603009,ciprofloxacin,Drug,ATC,ATC 5th,C,J01MA02,1970-01-01,2099-12-31,NA,MAPPED
21603000,netilmicin,Drug,ATC,ATC 5th,C,J01GB07,1970-01-01,2099-12-31,NA,MAPPED
21602998,neomycin,Drug,ATC,ATC 5th,C,J01GB05,1970-01-01,2099-12-31,NA,MAPPED
21602980,rokitamycin,Drug,ATC,ATC 5th,C,J01FA12,1970-01-01,2099-12-31,NA,MAPPED
21602955,sulfaperin,Drug,ATC,ATC 5th,C,J01ED06,1970-01-01,2099-12-31,NA,MAPPED
21602947,sulfamoxole,Drug,ATC,ATC 5th,C,J01EC03,1970-01-01,2099-12-31,NA,MAPPED
21602935,sulfaisodimidine,Drug,ATC,ATC 5th,C,J01EB01,1970-01-01,2099-12-31,NA,MAPPED
21602923,doripenem,Drug,ATC,ATC 5th,C,J01DH04,1970-01-01,2099-12-31,NA,MAPPED
21602911,cefcapene,Drug,ATC,ATC 5th,C,J01DD17,1970-01-01,2099-12-31,NA,MAPPED
21602896,ceftazidime,Drug,ATC,ATC 5th,C,J01DD02,1970-01-01,2099-12-31,NA,MAPPED
21602877,cefapirin,Drug,ATC,ATC 5th,C,J01DB08,1970-01-01,2099-12-31,NA,MAPPED
21602874,cefadroxil,Drug,ATC,ATC 5th,C,J01DB05,1970-01-01,2099-12-31,NA,MAPPED
21602856,oxacillin,Drug,ATC,ATC 5th,C,J01CF04,1970-01-01,2099-12-31,NA,MAPPED
21602853,dicloxacillin,Drug,ATC,ATC 5th,C,J01CF01,1970-01-01,2099-12-31,NA,MAPPED
21602838,combinations,Drug,ATC,ATC 5th,C,J01CA20,1970-01-01,2099-12-31,NA,NOT_MAPPED
21602837,hetacillin,Drug,ATC,ATC 5th,C,J01CA18,1970-01-01,2099-12-31,NA,MAPPED
21602833,metampicillin,Drug,ATC,ATC 5th,C,J01CA14,1970-01-01,2099-12-31,NA,MAPPED
21602831,piperacillin,Drug,ATC,ATC 5th,C,J01CA12,1970-01-01,2099-12-31,NA,MAPPED
21602826,epicillin,Drug,ATC,ATC 5th,C,J01CA07,1970-01-01,2099-12-31,NA,NOT_MAPPED
21602821,pivampicillin,Drug,ATC,ATC 5th,C,J01CA02,1970-01-01,2099-12-31,NA,MAPPED
21602809,clomocycline,Drug,ATC,ATC 5th,C,J01AA11,1970-01-01,2099-12-31,NA,MAPPED
21602807,rolitetracycline,Drug,ATC,ATC 5th,C,J01AA09,1970-01-01,2099-12-31,NA,MAPPED
21602790,elcatonin,Drug,ATC,ATC 5th,C,H05BA04,1970-01-01,2099-12-31,NA,MAPPED
21602788,calcitonin (pork natural),Drug,ATC,ATC 5th,C,H05BA02,1970-01-01,2099-12-31,NA,NOT_MAPPED
21603014,lomefloxacin,Drug,ATC,ATC 5th,C,J01MA07,1970-01-01,2099-12-31,NA,MAPPED
21603005,arbekacin,Drug,ATC,ATC 5th,C,J01GB12,1970-01-01,2099-12-31,NA,MAPPED
21603001,sisomicin,Drug,ATC,ATC 5th,C,J01GB08,1970-01-01,2099-12-31,NA,MAPPED
21602979,miocamycin,Drug,ATC,ATC 5th,C,J01FA11,1970-01-01,2099-12-31,NA,MAPPED
21602972,midecamycin,Drug,ATC,ATC 5th,C,J01FA03,1970-01-01,2099-12-31,NA,MAPPED
21602970,erythromycin,Drug,ATC,ATC 5th,C,J01FA01,1970-01-01,2099-12-31,NA,MAPPED
21602963,sulfametrole and trimethoprim,Drug,ATC,ATC 5th,C,J01EE03,1970-01-01,2099-12-31,NA,MAPPED
21602954,sulfamethoxypyridazine,Drug,ATC,ATC 5th,C,J01ED05,1970-01-01,2099-12-31,NA,MAPPED
21602951,sulfalene,Drug,ATC,ATC 5th,C,J01ED02,1970-01-01,2099-12-31,NA,MAPPED
21602948,combinations,Drug,ATC,ATC 5th,C,J01EC20,1970-01-01,2099-12-31,NA,NOT_MAPPED
21602912,"ceftriaxone, combinations",Drug,ATC,ATC 5th,C,J01DD54,1970-01-01,2099-12-31,NA,MAPPED
21603258,fenoterol,Drug,ATC,ATC 5th,C,R03AC04,1970-01-01,2099-12-31,NA,MAPPED
21603257,terbutaline,Drug,ATC,ATC 5th,C,R03AC03,1970-01-01,2099-12-31,NA,MAPPED
21603238,fusafungine,Drug,ATC,ATC 5th,C,R02AB03,1970-01-01,2099-12-31,NA,MAPPED
21603232,hexamidine,Drug,ATC,ATC 5th,C,R02AA18,1970-01-01,2099-12-31,NA,MAPPED
21603225,chlorquinaldol,Drug,ATC,ATC 5th,C,R02AA11,1970-01-01,2099-12-31,NA,MAPPED
21603219,dequalinium,Drug,ATC,ATC 5th,C,R02AA02,1970-01-01,2099-12-31,NA,MAPPED
21603210,pseudoephedrine,Drug,ATC,ATC 5th,C,R01BA02,1970-01-01,2099-12-31,NA,MAPPED
21603202,hexamidine,Drug,ATC,ATC 5th,C,R01AX07,1970-01-01,2099-12-31,NA,MAPPED
21603195,maraviroc,Drug,ATC,ATC 5th,C,J05AX09,1970-01-01,2099-12-31,NA,MAPPED
21603194,raltegravir,Drug,ATC,ATC 5th,C,J05AX08,1970-01-01,2099-12-31,NA,MAPPED
21603182,lamivudine and abacavir,Drug,ATC,ATC 5th,C,J05AR02,1970-01-01,2099-12-31,NA,MAPPED
21603153,amprenavir,Drug,ATC,ATC 5th,C,J05AE05,1970-01-01,2099-12-31,NA,MAPPED
21603152,nelfinavir,Drug,ATC,ATC 5th,C,J05AE04,1970-01-01,2099-12-31,NA,MAPPED
21603119,"rifampicin, pyrazinamide and isoniazid",Drug,ATC,ATC 5th,C,J04AM05,1970-01-01,2099-12-31,NA,MAPPED
21603117,ethambutol and isoniazid,Drug,ATC,ATC 5th,C,J04AM03,1970-01-01,2099-12-31,NA,MAPPED
21603107,tiocarlide,Drug,ATC,ATC 5th,C,J04AD02,1970-01-01,2099-12-31,NA,MAPPED
21603101,capreomycin,Drug,ATC,ATC 5th,C,J04AB30,1970-01-01,2099-12-31,NA,MAPPED
21603088,anidulafungin,Drug,ATC,ATC 5th,C,J02AX06,1970-01-01,2099-12-31,NA,MAPPED
21603065,methenamine,Drug,ATC,ATC 5th,C,J01XX05,1970-01-01,2099-12-31,NA,MAPPED
21603050,polymyxin B,Drug,ATC,ATC 5th,C,J01XB02,1970-01-01,2099-12-31,NA,MAPPED
21603045,telavancin,Drug,ATC,ATC 5th,C,J01XA03,1970-01-01,2099-12-31,NA,MAPPED
21603021,moxifloxacin,Drug,ATC,ATC 5th,C,J01MA14,1970-01-01,2099-12-31,NA,MAPPED
21603018,grepafloxacin,Drug,ATC,ATC 5th,C,J01MA11,1970-01-01,2099-12-31,NA,MAPPED
21603012,temafloxacin,Drug,ATC,ATC 5th,C,J01MA05,1970-01-01,2099-12-31,NA,MAPPED
21603004,isepamicin,Drug,ATC,ATC 5th,C,J01GB11,1970-01-01,2099-12-31,NA,MAPPED
21602997,kanamycin,Drug,ATC,ATC 5th,C,J01GB04,1970-01-01,2099-12-31,NA,MAPPED
21602985,clindamycin,Drug,ATC,ATC 5th,C,J01FF01,1970-01-01,2099-12-31,NA,MAPPED
21602983,telithromycin,Drug,ATC,ATC 5th,C,J01FA15,1970-01-01,2099-12-31,NA,MAPPED
21602964,sulfamoxole and trimethoprim,Drug,ATC,ATC 5th,C,J01EE04,1970-01-01,2099-12-31,NA,MAPPED
21602952,sulfametomidine,Drug,ATC,ATC 5th,C,J01ED03,1970-01-01,2099-12-31,NA,NOT_MAPPED
21602941,sulfathiazole,Drug,ATC,ATC 5th,C,J01EB07,1970-01-01,2099-12-31,NA,MAPPED
21602940,sulfanilamide,Drug,ATC,ATC 5th,C,J01EB06,1970-01-01,2099-12-31,NA,MAPPED
21602938,sulfapyridine,Drug,ATC,ATC 5th,C,J01EB04,1970-01-01,2099-12-31,NA,MAPPED
21602931,trimethoprim,Drug,ATC,ATC 5th,C,J01EA01,1970-01-01,2099-12-31,NA,MAPPED
21602924,biapenem,Drug,ATC,ATC 5th,C,J01DH05,1970-01-01,2099-12-31,NA,MAPPED
21602905,cefpiramide,Drug,ATC,ATC 5th,C,J01DD11,1970-01-01,2099-12-31,NA,MAPPED
21602900,latamoxef,Drug,ATC,ATC 5th,C,J01DD06,1970-01-01,2099-12-31,NA,MAPPED
21602899,cefmenoxime,Drug,ATC,ATC 5th,C,J01DD05,1970-01-01,2099-12-31,NA,MAPPED
21602897,cefsulodin,Drug,ATC,ATC 5th,C,J01DD03,1970-01-01,2099-12-31,NA,MAPPED
21602891,cefmetazole,Drug,ATC,ATC 5th,C,J01DC09,1970-01-01,2099-12-31,NA,MAPPED
21602888,cefonicid,Drug,ATC,ATC 5th,C,J01DC06,1970-01-01,2099-12-31,NA,MAPPED
21602883,cefoxitin,Drug,ATC,ATC 5th,C,J01DC01,1970-01-01,2099-12-31,NA,MAPPED
21602878,cefradine,Drug,ATC,ATC 5th,C,J01DB09,1970-01-01,2099-12-31,NA,MAPPED
21602872,cefalotin,Drug,ATC,ATC 5th,C,J01DB03,1970-01-01,2099-12-31,NA,MAPPED
21602862,ampicillin and beta-lactamase inhibitor,Drug,ATC,ATC 5th,C,J01CR01,1970-01-01,2099-12-31,NA,MAPPED
21602859,sulbactam,Drug,ATC,ATC 5th,C,J01CG01,1970-01-01,2099-12-31,NA,MAPPED
21602849,procaine benzylpenicillin,Drug,ATC,ATC 5th,C,J01CE09,1970-01-01,2099-12-31,NA,MAPPED
21602848,benzathine benzylpenicillin,Drug,ATC,ATC 5th,C,J01CE08,1970-01-01,2099-12-31,NA,MAPPED
21602843,propicillin,Drug,ATC,ATC 5th,C,J01CE03,1970-01-01,2099-12-31,NA,MAPPED
21602832,ticarcillin,Drug,ATC,ATC 5th,C,J01CA13,1970-01-01,2099-12-31,NA,MAPPED
21602828,azlocillin,Drug,ATC,ATC 5th,C,J01CA09,1970-01-01,2099-12-31,NA,MAPPED
21602817,"thiamphenicol, combinations",Drug,ATC,ATC 5th,C,J01BA52,1970-01-01,2099-12-31,NA,MAPPED
21602811,combinations of tetracyclines,Drug,ATC,ATC 5th,C,J01AA20,1970-01-01,2099-12-31,NA,NOT_MAPPED
21602800,doxycycline,Drug,ATC,ATC 5th,C,J01AA02,1970-01-01,2099-12-31,NA,MAPPED
21602799,demeclocycline,Drug,ATC,ATC 5th,C,J01AA01,1970-01-01,2099-12-31,NA,MAPPED
21602789,calcitonin (human synthetic),Drug,ATC,ATC 5th,C,H05BA03,1970-01-01,2099-12-31,NA,MAPPED
21602783,teriparatide,Drug,ATC,ATC 5th,C,H05AA02,1970-01-01,2099-12-31,NA,MAPPED
21602769,potassium perchlorate,Drug,ATC,ATC 5th,C,H03BC01,1970-01-01,2099-12-31,NA,MAPPED
21602766,thiamazole,Drug,ATC,ATC 5th,C,H03BB02,1970-01-01,2099-12-31,NA,MAPPED
21602762,propylthiouracil,Drug,ATC,ATC 5th,C,H03BA02,1970-01-01,2099-12-31,NA,MAPPED
21602756,combinations of levothyroxine and liothyronine,Drug,ATC,ATC 5th,C,H03AA03,1970-01-01,2099-12-31,NA,MAPPED
21602738,cortisone,Drug,ATC,ATC 5th,C,H02AB10,1970-01-01,2099-12-31,NA,MAPPED
21602729,betamethasone,Drug,ATC,ATC 5th,C,H02AB01,1970-01-01,2099-12-31,NA,MAPPED
21602664,dimethyl sulfoxide,Drug,ATC,ATC 5th,C,G04BX13,1970-01-01,2099-12-31,NA,MAPPED
21602652,apomorphine,Drug,ATC,ATC 5th,C,G04BE07,1970-01-01,2099-12-31,NA,MAPPED
21602651,moxisylyte,Drug,ATC,ATC 5th,C,G04BE06,1970-01-01,2099-12-31,NA,MAPPED
21602648,sildenafil,Drug,ATC,ATC 5th,C,G04BE03,1970-01-01,2099-12-31,NA,MAPPED
21602623,mifepristone,Drug,ATC,ATC 5th,C,G03XB01,1970-01-01,2099-12-31,NA,MAPPED
21602617,cyproterone and estrogen,Drug,ATC,ATC 5th,C,G03HB01,1970-01-01,2099-12-31,NA,MAPPED
21602577,norgestrel and estrogen,Drug,ATC,ATC 5th,C,G03FA10,1970-01-01,2099-12-31,NA,MAPPED
21602571,progesterone and estrogen,Drug,ATC,ATC 5th,C,G03FA04,1970-01-01,2099-12-31,NA,MAPPED
21602548,demegestone,Drug,ATC,ATC 5th,C,G03DB05,1970-01-01,2099-12-31,NA,MAPPED
21602541,hydroxyprogesterone,Drug,ATC,ATC 5th,C,G03DA03,1970-01-01,2099-12-31,NA,MAPPED
21602520,estrone,Drug,ATC,ATC 5th,C,G03CA07,1970-01-01,2099-12-31,NA,MAPPED
21602503,norgestrienone,Drug,ATC,ATC 5th,C,G03AC07,1970-01-01,2099-12-31,NA,MAPPED
21602501,megestrol,Drug,ATC,ATC 5th,C,G03AC05,1970-01-01,2099-12-31,NA,MAPPED
21602499,levonorgestrel,Drug,ATC,ATC 5th,C,G03AC03,1970-01-01,2099-12-31,NA,MAPPED
21602495,chlormadinone and ethinylestradiol,Drug,ATC,ATC 5th,C,G03AB07,1970-01-01,2099-12-31,NA,MAPPED
21602484,norgestimate and ethinylestradiol,Drug,ATC,ATC 5th,C,G03AA11,1970-01-01,2099-12-31,NA,MAPPED
21602481,medroxyprogesterone and ethinylestradiol,Drug,ATC,ATC 5th,C,G03AA08,1970-01-01,2099-12-31,NA,MAPPED
21602479,norgestrel and ethinylestradiol,Drug,ATC,ATC 5th,C,G03AA06,1970-01-01,2099-12-31,NA,MAPPED
21602477,megestrol and ethinylestradiol,Drug,ATC,ATC 5th,C,G03AA04,1970-01-01,2099-12-31,NA,MAPPED
21602468,flunoxaprofen,Drug,ATC,ATC 5th,C,G02CC04,1970-01-01,2099-12-31,NA,NOT_MAPPED
21602465,ibuprofen,Drug,ATC,ATC 5th,C,G02CC01,1970-01-01,2099-12-31,NA,MAPPED
21602462,metergoline,Drug,ATC,ATC 5th,C,G02CB05,1970-01-01,2099-12-31,NA,MAPPED
21602455,buphenine,Drug,ATC,ATC 5th,C,G02CA02,1970-01-01,2099-12-31,NA,MAPPED
21602454,ritodrine,Drug,ATC,ATC 5th,C,G02CA01,1970-01-01,2099-12-31,NA,MAPPED
21602772,dibromotyrosine,Drug,ATC,ATC 5th,C,H03BX02,1970-01-01,2099-12-31,NA,NOT_MAPPED
21602754,levothyroxine sodium,Drug,ATC,ATC 5th,C,H03AA01,1970-01-01,2099-12-31,NA,MAPPED
21602731,fluocortolone,Drug,ATC,ATC 5th,C,H02AB03,1970-01-01,2099-12-31,NA,MAPPED
