code,name_fi,name_en,name_en_source,valid_start_date,units,abbreviation
19940,Kalium,NA,Google,1999-08-03,mmol,dU-K
19944,"LGI-1, vasta-aineet, osatutkim",NA,Google,2015-09-09,NULL,S -LGI1Ab
19945,LGI-1- titteri,NA,Google,2015-09-09,NULL,Titteri
19946,"CASPR2, vasta-aineet,osatutkim",NA,Google,2015-09-09,NULL,S-CASPR2Ab
19947,CASPR2-titteri,NA,Google,2015-09-09,NULL,Titteri
1996,"Kalium, uloste",NA,Google,1994-01-31,mmol/l,F -K
1996,"Kalium, uloste",NA,Google,2005-10-18,mmol/l,F -K
1996,"Kalium, uloste",NA,Google,2008-05-13,mmol/l,F -K
19976,Punasolujen kokojakauma,NA,Google,2019-02-05,%,E -RDW
19977,Retikulosyyttien keskimÃ¤Ã¤rÃ¤ine,NA,Google,2019-02-05,pg,E -RetHe
19978,Erytroblastit,NA,Google,2019-02-05,10E9/l,B -EryBla
19979,Fenyylimerkaptyylihappo,NA,Google,2018-11-05,umol/l,U -SMPA
1998,"Kalium, selkÃ¤ydinneste",NA,Google,1981-08-01,mmol/l,Li-K
1999,Kalium,NA,Google,1994-05-26,mmol/l,P -K
2,Elektrolyyttipaketti,NA,Google,1982-08-01,NULL,S -K/Na
20,"Antitrypsiinipaketti, uloste",NA,Google,1992-02-06,NULL,F -Antitry
200,Elektrolyyttipaketti,NA,Google,1994-05-26,NULL,P -K/Na
2001,Kalium,NA,Google,1981-08-01,mmol/l,S -K
20023,"Kortisoli, syljestÃ¤",NA,Google,2014-06-06,nmol/l,Sa-Korsol
2004,Kalium,NA,Google,1990-11-30,mmol/l,U -K
2004,Kalium,NA,Google,1999-08-03,mmol/l,U -K
20040,Kalium,NA,Google,1999-08-02,mmol/l,U -K
20050,"Komplementti C3, aktivaatiotuo",NA,Google,2018-10-11,U/ml,P -C3d
20051,"Komplementti C4, aktivaatiotuo",NA,Google,2018-10-12,ug/ml,P -C4d
2008,Kalsitoniini,NA,Google,1983-08-15,pmol/l,fS-CT
2008,Kalsitoniini,NA,Google,2003-04-07,pmol/l,fS-CT
2008,Kalsitoniini,NA,Google,2015-06-09,pmol/l,fS-CT
2008,Kalsitoniini,NA,Google,2016-03-14,pmol/l,fS-CT
2008,Kalsitoniini,NA,Google,2016-04-26,pmol/l,fS-CT
2009,"S -Kalsitoniini, vasta-aineet",NA,Google,1990-08-24,titteri,S -CT-Ab
201,"Hitachi-paketti, plasma",NA,Google,1997-12-18,NULL,P -Moni-P
2010,Kalsiumin tubulaarinen reabsor,NA,Google,1981-08-01,INDEKSI,Pt-TRCa
2011,Kalsium,NA,Google,1981-08-01,mmol,dU-Ca
2011,"Kalsium, vuorokausivirtsa",NA,Google,1999-08-03,NULL,dU-Ca
20110,Kalsium,NA,Google,1990-11-29,mmol,dU-Ca
20110,Kalsium,NA,Google,1997-02-07,mmol,dU-Ca
20110,Kalsium,NA,Google,1999-08-03,mmol,dU-Ca
2013,Kalsium,NA,Google,1981-08-01,mmol/l,fP-Ca
2013,Kalsium,NA,Google,1999-03-24,mmol/l,fS-Ca
2013,Kalsium,NA,Google,2004-12-31,mmol/l,fS-Ca
2014,"Kalsium, selkÃ¤ydinneste",NA,Google,1981-08-01,mmol/l,Li-Ca
20158,"HyytymistekijÃ¤ VIII, rekombina",NA,Google,2012-03-22,Lausunto,P -FVIIIre
2016,Kalsium,NA,Google,1990-11-29,mmol/l,U -Ca
2016,Kalsium,NA,Google,1999-08-03,mmol/l,U -Ca
20160,Kalsium,NA,Google,1999-08-02,mmol/l,U -Ca
2017,"Kalsiuminfuusiokoe, PTH-INT",NA,Google,1991-10-21,NULL,Pt-Ca-R1
2019,"Kalsium, ionisoitunut",NA,Google,1984-09-01,mmol/l,S -Ca-Ion
202,"Mikrobiologia, alihankittu eri",NA,Google,1996-10-25,NULL,ErikoisMik
2021,"F -Campylobacter, viljely",NA,Google,1994-01-01,NULL,F -CampVi
2021,"Campylobacter, viljely, uloste",NA,Google,2003-11-25,NULL,F -CampVi
2027,Karbamatsepiini,NA,Google,1981-08-01,umol/l,S -Karba
203,"Kodak-paketti, plasma",NA,Google,1997-12-18,NULL,P -Kodak
2031,"Kardiolipiini (Lues), vasta-ai",NA,Google,1988-01-21,titteri,S -KardAb
2034,Karsinoembryonaalinen antigeen,NA,Google,1981-08-01,ug/l,S -CEA
2034,Karsinoembryonaalinen antigeen,NA,Google,2002-06-05,ug/l,S -CEA
2034,Karsinoembryonaalinen antigeen,NA,Google,2009-11-19,ug/l,S -CEA
20347,"Leishmania, nukleiinihapon oso",NA,Google,2019-10-08,lausunto,-LeisNho
2035,Kasvuhormoni,NA,Google,1981-08-01,ug/l,S -GH
2035,Kasvuhormoni,NA,Google,1999-03-22,ug/l,S -GH
2035,Kasvuhormoni,NA,Google,2007-02-14,mU/l,S -GH
2035,Kasvuhormoni,NA,Google,2008-05-06,mU/l,S -GH
2035,Kasvuhormoni,NA,Google,2010-05-05,mU/l,S -GH
2035,Kasvuhormoni,NA,Google,2010-07-08,mU/l,S -GH
2035,Kasvuhormoni,NA,Google,2014-10-01,ug/l,S -GH
2035,Kasvuhormoni,NA,Google,2015-06-15,ug/l,fS-GH
2035,Kasvuhormoni,NA,Google,2015-10-07,ug/l,fS-GH
2035,Kasvuhormoni,NA,Google,2019-06-06,ug/l,fS-GH
204,"Proteiinipaketti,kerÃ¤ysvirtsa",NA,Google,1998-01-27,NULL,cU-Prot
2041,S -Keruloplasmiini,NA,Google,1983-09-06,g/l,S -Kerulo
2041,Keruloplasmiini,NA,Google,2002-01-15,mg/l,S -Kerulo
2041,Keruloplasmiini,NA,Google,2007-02-13,g/l,S -Kerulo
2041,Keruloplasmiini,NA,Google,2009-12-15,g/l,S -Kerulo
2041,Keruloplasmiini,NA,Google,2010-03-04,mg/l,S -Kerulo
2041,Keruloplasmiini,NA,Google,2011-07-14,mg/l,S -Kerulo
2041,Keruloplasmiini,NA,Google,2016-05-17,mg/l,S -Kerulo
2044,Ketogeeniset steroidit(17-),NA,Google,1981-08-01,umol,dU-17KGS
2044,Ketogeeniset steroidit(17-),NA,Google,1995-09-23,umol,dU-17KGS
2044,"Ketogeeniset steroidit (17-),",NA,Google,2002-01-02,umol,dU-17KGS
2046,Ketosteroidit(17-),NA,Google,1981-08-01,umol,dU-17KS
2046,Ketosteroidit(17-),NA,Google,1994-06-01,umol,dU-17KS
2046,Ketosteroidit(17-),NA,Google,1995-09-23,umol,dU-17KS
2046,"Ketosteroidit (17-), vuorokaus",NA,Google,2002-01-02,umol,dU-17KS
20466,Ly-M.tuberculosis-herkistyneet,NA,Google,2015-05-28,sp/E6lym,Ly-TbSpotA
20467,Ly-M.tuberculosis-herkistyneet,NA,Google,2015-05-28,sp/E6lym,Ly-TbSpotB
20468,Ly-M.tuberculosis-herkistyneet,NA,Google,2015-05-28,sp/E6lym,Ly-TbSpPPD
20469,Mycobakterium tuberculosis-her,NA,Google,2016-09-02,IU/ml,TB1
20470,Mycobakterium tuberculosis-her,NA,Google,2016-09-02,IU/ml,TB2
205,Tilavuus (virtsan kevytketjut),NA,Google,1996-11-06,ml,dU-Tilavu
20527,"Akvaporiini 4, vasta-aineet",NA,Google,2009-08-18,indeksi,S -Aqp4Ab
2053,F -Enterobius vermicularis,NA,Google,1994-01-01,NULL,F -Enve-O
2053,Enterobius vermicularis (kval),NA,Google,2003-11-25,NULL,F -Enve-O
2054,Kinidiini,NA,Google,1981-08-01,umol/l,S -Kinid
2054,Kinidiini,NA,Google,2000-01-01,umol/l,S -Kinid
2054,Kinidiini,NA,Google,2005-05-31,umol/l,S -Kinid
2054,Kinidiini,NA,Google,2005-09-30,umol/l,S -Kinid
2054,Kinidiini,NA,Google,2008-07-01,umol/l,S -Kinid
2054,Kinidiini,NA,Google,2009-01-01,umol/l,S -Kinid
2054,Kinidiini,NA,Google,2009-08-06,umol/l,S -Kinid
20547,CD4-lymfosyyttien immunosupres,NA,Google,2009-08-18,ng/ml,B -LyImSup
2055,Kiteet (kval),NA,Google,1988-04-15,Lausunto,Sy-Kide-O
2055,"Kiteet (kval), nivelneste",NA,Google,2000-05-30,Arvio,Sy-Kide-O
2055,"Kiteet (kval), nivelneste",NA,Google,2007-01-02,Arvio,Sy-Kide-O
2055,"Kiteet (kval), nivelneste",NA,Google,2009-11-11,Arvio,Sy-Kide-O
2058,Kivianalyysi,NA,Google,1981-08-01,Lausunto,U -Kivi
2058,Kivianalyysi,NA,Google,1997-10-06,Lausunto,U -Kivi
2058,Kivianalyysi,NA,Google,2003-01-01,Lausunto,U -Kivi
2058,Kivianalyysi,NA,Google,2009-07-17,Lausunto,U -Kivi
2058,Kivianalyysi,NA,Google,2010-05-05,Lausunto,U -Kivi
2058,Kivianalyysi,NA,Google,2018-07-02,Lausunto,U -Kivi
2058,Kivianalyysi,NA,Google,2019-01-23,Lausunto,U -Kivi
2059,"-Chlamydia trachomatis,vilje",NA,Google,1988-12-15,NULL,-ChtrVi
206,"Tilavuus (proteiinitutkim.),",NA,Google,1994-07-05,ml,dU-Tilavu
206,"Tilavuus (proteiinitutkim.),",NA,Google,2009-11-19,ml,dU-Tilavu
2060,"S -Chlamydia trachomatis,",NA,Google,1982-09-01,NULL,S -Ctr-Ab
2060,"S -Chlamydia trachomatis,",NA,Google,1994-01-01,NULL,S -ChlaAb
20602,"NÃ¤ytteenkÃ¤sittely, trombos. va",NA,Google,2009-06-15,NULL,T -NÃ¤ytKÃ¤s
20602,"NÃ¤ytteenkÃ¤sittely, trombos. va",NA,Google,2019-10-01,NULL,T -NÃ¤ytKÃ¤s
20603,PÃ¤ivystyslisÃ¤,NA,Google,2010-03-22,NULL,PÃIV
20603,PÃ¤ivystyslisÃ¤,NA,Google,2019-10-01,NULL,PÃIV
20604,ABO-immunisaatiotutkimus,NA,Google,2009-06-15,Lausunto,B -ABOimm
20604,ABO-immunisaatiotutkimus,NA,Google,2009-07-02,NULL,B -ABOimm
20605,"Trombosyytit, aggregaatiotutki",NA,Google,2009-06-12,NULL,T -Aggr
20605,"Trombosyytit, aggregaatiotutki",NA,Google,2019-10-01,NULL,T -Aggr
20606,Membraaniglykoproteiinitutkimu,NA,Google,2009-06-12,NULL,MembrGP
20607,Hepariinitrombosytopeniatutkim,NA,Google,2009-06-15,NULL,S -HepVaSe
20607,Hepariinitrombosytopeniatutkim,NA,Google,2019-10-01,NULL,S -HepVaSe
20608,Hepariinitrombosytopeniatutkim,NA,Google,2009-06-15,NULL,S -HepVaVa
20608,Hepariinitrombosytopeniatutkim,NA,Google,2019-10-01,NULL,S -HepVaVa
20609,"Lupusantikoagulantti, DRVVT, v",NA,Google,2009-06-16,NULL,P -LARVVva
20609,"Lupusantikoagulantti, DRVVT, v",NA,Google,2019-10-01,NULL,P -LARVVva
20610,"Lupusantikoagulantti, aPTT, va",NA,Google,2009-06-16,NULL,P -LAaPTva
20610,"Lupusantikoagulantti, aPTT, va",NA,Google,2019-10-01,NULL,P -LAaPTva
20611,HyytymistekijÃ¤ VIII,NA,Google,2009-06-16,%,P -FVIIIKR
20611,HyytymistekijÃ¤ VIII,NA,Google,2019-10-01,%,P -FVIIIKR
20612,"Alloantigeenityypitys, HPA-1",NA,Google,2009-06-15,NULL,B -HPA-1
20613,"Alloantigeenityypitys, HPA-2",NA,Google,2009-06-15,NULL,B -HPA-2
20614,"Alloantigeenityypitys, HPA-3",NA,Google,2009-06-15,NULL,B -HPA-3
20615,"Alloantigeenityypitys, HPA-5",NA,Google,2009-06-15,NULL,B -HPA-5
20616,"Alloantigeenityypitys, HPA-6",NA,Google,2009-06-15,NULL,B -HPA-6
20617,"Alloantigeenityypitys, HPA-15",NA,Google,2009-06-15,NULL,B -HPA-15
20618,"Alloantigeenityypitys, HPA-1",NA,Google,2009-06-15,NULL,Am-HPA-1
20619,"Alloantigeenityypitys, HPA-2",NA,Google,2009-06-15,NULL,Am-HPA-2
20620,"Alloantigeenityypitys, HPA-3",NA,Google,2009-06-15,NULL,Am-HPA-3
20621,"Alloantigeenityypitys, HPA-5",NA,Google,2009-06-15,NULL,Am-HPA-5
20622,"Alloantigeenityypitys, HPA-6",NA,Google,2009-06-15,NULL,Am-HPA-6
20623,"Alloantigeenityypitys, HPA-15",NA,Google,2009-06-15,NULL,Am-HPA-15
20624,IgG- ja IgM-luokan vasta-ainee,NA,Google,2009-06-15,Lausunto,P -ABOAIgG
20625,IgG- ja IgM-luokan vasta-ainee,NA,Google,2009-06-15,Lausunto,P -ABOBIgG
20626,"ABO-Vasta-aineet, Anti-A (IgG)",NA,Google,2009-06-15,Lausunto,P -ABOAtit
20627,"ABO-Vasta-aineet, Anti-B (IgG)",NA,Google,2009-06-15,Lausunto,P -ABOBtit
20628,"Valkosoluvasta-aineseulonta, P",NA,Google,2009-06-15,%,S -LPRAI
20628,"Valkosoluvasta-aineseulonta, P",NA,Google,2019-10-01,%,S -LPRAI
20629,"VeriryhmÃ¤tutkimukset, isÃ¤",NA,Google,2010-03-05,NULL,B -VRisÃ¤Gr
20631,Anti-D -kvantitaatio,NA,Google,2010-03-05,NULL,S -AntiDKv
20632,KEL-geenin K-alleeli,NA,Google,2010-03-05,NULL,Kell PCR
20633,RHCE-geenin c-alleeli,NA,Google,2010-03-05,NULL,Rhc PCR
20634,RHCE-geenin E-alleeli,NA,Google,2010-03-05,NULL,RhE PCR
20635,RHD-geenin D-alleeli (ex10),NA,Google,2010-03-05,NULL,RhD10 PCR
20636,RHD-geenin D-alleeli (ex7),NA,Google,2010-03-05,NULL,RhD7 PCR
20637,"RH-genotyypitys, lapsivesi DNA",NA,Google,2010-03-05,NULL,Am-RH
20638,"RH-genotyypitys, RHD-D DNA-tut",NA,Google,2010-03-05,NULL,RHD-D
20639,"RH-genotyypitys, RHCE-C DNA-tu",NA,Google,2010-03-05,NULL,RHCE-C
20640,"RH-genotyypitys, RHCE-c DNA-tu",NA,Google,2010-03-05,NULL,RHCE-c
20641,"RH-genotyypitys, RHCE-E DNA-tu",NA,Google,2010-03-05,NULL,RHCE-E
20642,"RH-genotyypitys, RHCE-e DNA-tu",NA,Google,2010-03-05,NULL,RHCE-e
20643,"RH-genotyypitys, RHCE-Cw DNA-t",NA,Google,2010-03-05,NULL,RHCE-Cw
20644,P2Y12-reseptorieston seuranta,NA,Google,2010-03-22,NULL,B -P2Y12
20644,P2Y12-reseptorieston seuranta,NA,Google,2019-10-01,NULL,B -P2Y12
20645,"Trombosyytit, HPA-1a-vasta-ain",NA,Google,2010-12-31,NULL,B -HPA1-kv
20645,"Trombosyytit, HPA-1a-vasta-ain",NA,Google,2019-10-01,NULL,B -HPA1-kv
20646,"Immunotrombopenia tutkimus, va",NA,Google,2010-12-31,Lausunto,B -NAITjat
20646,"Immunotrombopenia tutkimus, va",NA,Google,2019-10-01,Lausunto,B -NAITjat
2068,"Kliininen rasituskoe, tyÃ¶johte",NA,Google,2000-01-31,Lausunto,Pt-KlR-tje
20695,"ADAMTS13, aktiivisuus",NA,Google,2012-03-22,%,P -ADAM13
207,"Tilavuus, kerÃ¤ysvirtsa",NA,Google,1994-07-05,ml,cU-Tilav
207,"Tilavuus, kerÃ¤ysvirtsa",NA,Google,2009-11-19,ml,cU-Tilav
2070,"Kliininen rasituskoe, vapaa",NA,Google,2000-12-27,NULL,Pt-KLR-Vap
2077,Kloridi,NA,Google,1981-08-01,mmol,dU-Cl
2077,Kloridi,NA,Google,2000-11-21,mmol,dU-Cl
2077,Kloridi,NA,Google,2002-01-02,mmol,dU-Cl
2077,"Kloridi, vuorokausivirtsa",NA,Google,2004-01-01,mmol,dU-Cl
2077,"Kloridi, vuorokausivirtsa",NA,Google,2008-07-05,mmol,dU-Cl
2077,"Kloridi, vuorokausivirtsa",NA,Google,2009-07-17,mmol,dU-Cl
2077,"Kloridi, vuorokausivirtsa",NA,Google,2009-12-10,mmol,dU-Cl
20770,Kloridi,NA,Google,1990-12-03,mmol,dU-Cl
2078,Kloridi,NA,Google,1981-08-01,mmol/g,F -Cl
2078,"Kloridi, uloste",NA,Google,1996-09-25,mmol/l,F -Cl
2078,"Kloridi, uloste",NA,Google,2005-10-18,mmol/l,F -Cl
2078,"Kloridi, uloste",NA,Google,2008-05-13,mmol/l,F -Cl
20782,"HyytymistekijÃ¤ VIII, napaplasm",NA,Google,2012-03-22,Lausunto,uP-FVIII
20783,"HyytymistekijÃ¤ IX, napaplasma",NA,Google,2012-03-22,Lausunto,uP-FIX
20786,"Influenssa B-virus, nukleiinih",NA,Google,2012-07-30,NULL,-InfBNhO
20787,"Influenssa A virus, variantti,",NA,Google,2009-07-15,NULL,-InfvNhO
20787,Influenssa A ja B ja variantti,NA,Google,2015-01-05,NULL,-InfvNhO
20788,"Influenssavirus, viljely",NA,Google,2009-07-15,NULL,-InfVi
2079,"Kloridi, selkÃ¤ydinneste",NA,Google,1981-08-01,mmol/l,Li-Cl
208,Tilavuus,NA,Google,1982-02-20,ml,dU-Tilav
208,"Tilavuus, vuorokausivirtsa",NA,Google,1998-02-05,ml,dU-Tilav
2080,Kloridi,NA,Google,1995-04-21,mmol/l,S -Cl
2080,Kloridi,NA,Google,1999-03-24,mmol/l,P -Cl
20813,IA2-vasta-aineet,NA,Google,2019-01-23,U/ml,S -IA2Ab
2082,Kloridi,NA,Google,1981-08-01,mmol/l,P -Cl
2082,Kloridi,NA,Google,1999-03-24,mmol/l,S -Cl
2084,Kloridi,NA,Google,1981-08-01,mmol/l,Sw-Cl
2084,"Kloridi, hiki",NA,Google,2000-10-24,mmol/l,Sw-Cl
20850,"Meckelin oireyhtymÃ¤, MKS1 ja C",NA,Google,2014-09-22,lausunto,B -MKS-D
20851,"Meckelin oireyhtymÃ¤, MKS1 ja C",NA,Google,2014-09-22,Lausunto,Ts-MKS-D
2086,Kloridi,NA,Google,1990-12-03,mmol/l,U -Cl
2086,Kloridi,NA,Google,2000-11-21,mmol/l,U -Cl
2086,Kloridi,NA,Google,2002-01-02,mmol/l,U -Cl
2086,Kloridi,NA,Google,2004-01-01,mmol/l,U -Cl
2086,Kloridi,NA,Google,2009-07-17,mmol/l,U -Cl
2087,Klorokiini,NA,Google,1981-08-01,umol/l,S -Kloro
2087,Klorokiini,NA,Google,2009-08-06,ng/ml,S -Kloro
20892,HLA-luovuttajaspesifiset vasta,NA,Google,2015-04-17,Lausunto,S -HLADSA
209,KerÃ¤yksen alkuaika,NA,Google,1994-07-05,NULL,cU-AlkuKlo
2094,"F -Vibrio cholerae,viljely",NA,Google,1994-01-01,NULL,F -VichVi
2094,"Vibrio cholerae, viljely, ulos",NA,Google,2003-11-25,NULL,F -VichVi
2095,Kolesteroli,NA,Google,1981-08-01,mmol/l,fP-Kol
2095,Kolesteroli,NA,Google,1999-03-24,mmol/l,fS-Kol
20956,"Respiratoriset virukset, nukle",NA,Google,2012-07-30,NULL,-RVirNhO
20956,"Respiratoriset virukset, nukle",NA,Google,2014-02-11,NULL,-RVirNhO
20957,"SeksivÃ¤litteiset mikrobit, nuk",NA,Google,2015-03-02,NULL,-STINhO
20958,"Chlamydia trachomatis, nukleii",NA,Google,2015-03-02,NULL,-CHtrNhO
20959,"Neisseria gonorrhoeae, nukleii",NA,Google,2015-03-06,NULL,-GcNhO
20960,"Trichomonas vaginalis, nukleii",NA,Google,2015-03-06,NULL,-TrvaNhO
20961,"Mycoplasma hominis, nukleiinih",NA,Google,2015-03-06,NULL,-MyhoNhO
20962,"Mycoplasma genitalium, nukleii",NA,Google,2015-03-06,NULL,-MygeNhO
20963,"Ureaplasma urealyticum, nuklei",NA,Google,2015-03-06,NULL,-UrurNhO
20964,"Ureaplasma parvum, nukleiiniha",NA,Google,2015-03-06,NULL,-UrpaNhO
2097,"Kolesteroli,HDL-fraktio",NA,Google,1983-07-11,mmol/l,fS-Kol-HDL
2097,"Kolesteroli,HDL-fraktio",NA,Google,1998-05-09,mmol/l,fS-Kol-HDL
2097,"Kolesteroli, high density lipo",NA,Google,2004-12-31,mmol/l,fS-Kol-HDL
2099,"Kolesteroli,LDL-fraktio",NA,Google,1988-12-22,mmol/l,fS-Kol-LDL
2099,"Kolesteroli,LDL-fraktio",NA,Google,1994-10-29,mmol/l,fS-Kol-LDL
2099,"Kolesteroli,LDL-fraktio",NA,Google,1998-05-09,mmol/l,fS-Kol-LDL
2099,"Kolesteroli,LDL-fraktio",NA,Google,1998-05-26,mmol/l,fS-Kol-LDL
2099,"Kolesteroli, low density lipop",NA,Google,1999-09-10,mmol/l,fS-Kol-LDL
20990,"Kolesteroli,LDL-fraktio",NA,Google,1994-10-28,mmol/l,fS-Kol-LDL
21,Sy-Nefelometripaketti,NA,Google,1992-02-06,NULL,Sy-Nef/Sy
210,KerÃ¤yksen loppuaika,NA,Google,1994-07-05,NULL,cU-LoppKlo
2101,Koliiniesteraasi,NA,Google,1991-08-27,U/l 25',S -CHE
2101,Koliiniesteraasi,NA,Google,2012-01-11,kU/l,S -CHE
2101,Koliiniesteraasi,NA,Google,2014-01-03,kU/l,S -CHE
21036,"RS-virus, nukleiinihappo (kval",NA,Google,2012-07-30,NULL,-RSVNhO
21037,"Parainfluenssa 1-virus, nuklei",NA,Google,2012-07-30,NULL,-Pin1NhO
21038,"Parainfluenssa 2-virus, nuklei",NA,Google,2012-07-30,NULL,-Pin2NhO
21039,"Parainfluenssa 3-virus, nuklei",NA,Google,2012-07-30,NULL,-Pin3NhO
21040,"Parainfluenssa 4-virus, nuklei",NA,Google,2012-07-30,NULL,-Pin4NhO
21041,"Humaani metapneumovirus, nukle",NA,Google,2012-07-30,NULL,-hMPVNhO
21042,"Koronavirus, nukleiinihappo (k",NA,Google,2012-07-30,NULL,-KoroNhO
21057,"Valkosoluvasta-aineseulonta,",NA,Google,2015-04-17,Lausunto,S -LEUK-AB
2106,Komplementti C3,NA,Google,1988-01-21,g/l,S -C3
2107,Komplementti C4,NA,Google,1988-01-21,g/l,S -C4
21086,"Dengue-virus, antigeeni",NA,Google,2016-05-10,NULL,S -DengAg
21087,"Sieni, nukleiinihappo (kval)",NA,Google,2012-07-31,NULL,-SienNho
211,KerÃ¤yksen kesto,NA,Google,1994-07-05,min,cU-Kesto
211,KerÃ¤yksen kesto,NA,Google,2009-11-19,min,cU-Kesto
21102,"Orgaaniset hapot, jatkotutkimu",NA,Google,2012-07-24,Lausunto,U -OrgahJ
21103,"Antitrombiini III, HUS",NA,Google,2012-01-09,%,P -AT3-HUS
21109,"Hyytymistutkimuslausunto, HUS",NA,Google,2013-04-19,Lausunto,HyytLaus
2113,S -Konglutiniiniin sitoutuneet,NA,Google,1987-02-23,SD,S -KgB-Ic
2115,Koproporfyriinit,NA,Google,2002-10-04,nmol/g,F -Kporf
2116,Koproporfyriinit,NA,Google,1981-08-01,nmol,dU-Kporf
2116,"Koproporfyriinit, vuorokausivi",NA,Google,1994-06-02,nmol,dU-Kporf
2117,Koproporfyriinit,NA,Google,1987-02-13,nmol/l,E -Kporf
2117,Koproporfyriinit,NA,Google,2002-10-04,nmol/l,B -Kporf
2117,Koproporfyriinit,NA,Google,2009-09-24,nmol/l,B -Kporf
21174,"Polyoomavirus, nukleiinihappo",NA,Google,2013-01-22,NULL,U -PoVNh
21175,"JC-virus, nukleiinihappo (kvan",NA,Google,2013-01-22,kopio/ml,P -JCVNh
21176,"BK-virus, nukleiinihappo (kvan",NA,Google,2013-01-22,kopio/ml,Li-BKVNh
21177,"JC-virus, nukleiinihappo (kvan",NA,Google,2013-01-22,kopio/ml,Li-JCVNh
21178,"BK-virus, nukleiinihappo (kvan",NA,Google,2013-01-22,kopio/ml,-BKVNh
21179,"JC-virus, nukleiinihappo (kvan",NA,Google,2013-01-22,kopio/ml,-JCVNh
21180,"BK-virus, nukleiinihappo (kvan",NA,Google,2013-01-22,kopio/ml,U -BKVNh
21181,"JC-virus, nukleiinihappo (kvan",NA,Google,2013-01-22,kopio/ml,U -JCVNh
212,KerÃ¤yksen alkupÃ¤ivÃ¤mÃ¤Ã¤rÃ¤,NA,Google,1994-07-05,NULL,cU-AlkuPvm
2120,Koproporfyrinogeenioksidaasi,NA,Google,1994-02-18,pmol/h/,E -KporfOx
2122,Koriongonadotropiini,NA,Google,1990-11-21,U/l,S -hCG
2122,Koriongonadotropiini,NA,Google,2002-09-11,U/l,S -hCG
2124,Koriongonadotropiini (kval),NA,Google,1998-01-30,NULL,U -hCG-O
21262,"Siklosporiini A, massaspektrom",NA,Google,2017-04-28,ug/l,B -CyA-MS
2128,Kortisoli,NA,Google,2018-06-15,nmol/l,P -Korsol
21280,"Kortisoli, oikea lisÃ¤munuainen",NA,Google,2018-11-28,nmol/l,P -oKorsol
21281,"Kortisoli, vasen lisÃ¤munuainen",NA,Google,2018-11-28,nmol/l,P -vKorsol
21282,"Kortisoli, alaonttolaskimo, pe",NA,Google,2018-11-28,nmol/l,P -aKorsol
2129,Kortisoli,NA,Google,1981-08-01,nmol/l,S -Korsol
2129,Kortisoli,NA,Google,2009-11-19,nmol/l,S -Korsol
2129,Kortisoli,NA,Google,2015-10-07,nmol/l,S -Korsol
21290,Kortisoli,NA,Google,2001-03-19,nmol/l,S -Korsol
213,Tilavuus,NA,Google,1982-02-20,ml,U -Tilav
2130,"Kortisoli,vapaa",NA,Google,1981-08-01,nmol,dU-Kors-V
2130,"Kortisoli,vapaa",NA,Google,1993-03-25,nmol,dU-Kors-V
2130,"Kortisoli,vapaa, HPLC-menet.",NA,Google,1998-01-01,nmol,dU-Kors-V
2130,"Kortisoli, vapaa, vuorokausivi",NA,Google,2004-01-01,nmol,dU-Kors-V
2130,"Kortisoli, vapaa, vuorokausivi",NA,Google,2009-12-10,nmol,dU-Kors-V
2130,"Kortisoli, vapaa, vuorokausivi",NA,Google,2011-07-14,nmol,dU-Kors-V
21300,Tilavuus (Pt-Krea-Cl),NA,Google,1992-11-24,ml,U -Tilav
2131,Kreatiini,NA,Google,1981-08-01,umol,dU-Krtiin
21310,Metanefriini,NA,Google,2015-06-05,nmol/l,S -Metnef
2132,Kreatiini,NA,Google,1981-08-01,umol/l,S -Krtiin
2132,Kreatiini,NA,Google,2010-07-07,umol/l,S -Krtiin
2134,Kreatiinikinaasi,NA,Google,1981-08-01,U/l 37',S -CK
2134,Kreatiinikinaasi,NA,Google,1993-10-01,U/l,S -CK
2134,Kreatiinikinaasi,NA,Google,2004-12-31,U/l,S -CK
2134,Kreatiinikinaasi,NA,Google,2016-05-31,U/l,S -CK
2135,"Kreatiinikinaasi, MB-alayksikk",NA,Google,1994-05-26,U/l,S -CK-MB
2137,"Kreatiinikinaasi,isoentsyymit",NA,Google,1981-08-01,Lausunto,S -CK-Is
2137,"Kreatiinikinaasi,isoentsyymit",NA,Google,2000-01-01,Lausunto,S -CK-Is
2137,"Kreatiinikinaasi, isoentsyymit",NA,Google,2001-01-01,Lausunto,S -CK-Is
2137,"Kreatiinikinaasi, isoentsyymit",NA,Google,2009-09-24,Lausunto,S -CK-Is
2137,"Kreatiinikinaasi, isoentsyymit",NA,Google,2010-05-05,Lausunto,S -CK-Is
2137,"Kreatiinikinaasi, isoentsyymit",NA,Google,2016-05-31,NULL,S -CK-Is
2139,"Kreatiniini, askitesneste",NA,Google,2017-09-26,umol/l,As-Krea
21399,"Fibrinogeeni, HUS",NA,Google,2012-03-23,g/l,P -FibrHUS
214,Potilaan paino,NA,Google,1997-06-19,kg,Pt-Paino
21405,Uroporfyriini I,NA,Google,2016-11-15,nmol/l,nU-Uporf 1
21406,Uroporfyriini III,NA,Google,2016-11-15,nmol/l,nU-Uporf 3
21407,7-COOH-Porfyriini,NA,Google,2016-11-15,nmol/l,nU-7C-Porf
21408,6-COOH-Porfyriini,NA,Google,2016-11-15,nmol/l,nU-6C-Porf
