CodeId;Abbreviation;ShortName;LongName;BeginningDate;ExpiringDate;LastModifiedDate;LastModifiedBy;Status;Description;OID;A:Erikoisala;A:Korvaava koodi;A:Långt_namn;A:Yksikkö
1738;-CtGcNhO;-Chlamydia trachomatis ja Neisseria gonorrhoeae,;-Chlamydia trachomatis ja Neisseria gonorrhoeae, nukleiinihappo (kval);01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;-Chlamydia trachomatis och Neisseria gonorrhoeae, nukleinsyra (kval);Lomake
1739;Ts-DNAlink;Ts-DNA kytkentäanalyysi;Ts-DNA kytkentäanalyysi;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;Ts-DNA-kopplingsanalys;Lomake
1740;Ts-Dystr-D;Ts-Dystrofiinigeeni, DNA-tutkimus;Ts-Dystrofiinigeeni, DNA-tutkimus;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;Ts-Dystrofingenen, DNA-analys;Lomake
1741;U -EAa;U -Etoksietikkahappo;U -Etoksietikkahappo;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;U -Etoxiättiksyra;Lomake
1742;U -2-EPa;U -Etoksipropaanihappo (2-);U -Etoksipropaanihappo (2-);01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;U -Etoxipropansyra (2-);Lomake
1743;U -Etu;U -Etyleenitiourea;U -Etyleenitiourea;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;U -Etylentiourea;Lomake
1744;U -2-Eha;U -Etyyliheksaanihappo (2-);U -Etyyliheksaanihappo (2-);01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;U -Etylhexansyra (2-);Lomake
1745;Ts-EWS-mR;Ts-Ewingin sarkooman fuusiolähetin tutkimus;Ts-Ewingin sarkooman fuusiolähetin tutkimus;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;Ts-Ewings sarkom fusionstranskriptundersökning;Lomake
1746;U -CPa;U -Fenoksihapot, klooratut;U -Fenoksihapot, klooratut;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;U -Fenoxisyror, klorerade;Lomake
1747;U -PBa;U -Fenoksibentsoehappo;U -Fenoksibentsoehappo;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;U -Fenoxibenzoesyra;Lomake
1748;Ts-VGH-D;Ts-Genominen hybridisaatiotutkimus, vertaileva;Ts-Genominen hybridisaatiotutkimus, vertaileva;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;Ts-Genomisk hybridiseringsundersökning, komparativ;Lomake
1749;-HCVAbCt;-Hepatiitti C -virus, vasta-aineet, varmistus;-Hepatiitti C -virus, vasta-aineet, varmistus;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;-Hepatit C-virus, antikroppar, bekräftelse;Lomake
1750;Pt-MWT;Pt-Hereilläpysymistutkimus (MWT);Pt-Hereilläpysymistutkimus (MWT);01.01.2006;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;N;;Pt-Test för förmåga att hålla sig vaken (MWT);Lomake
1751;S -HomeAbG;S -Homepöly, IgG-vasta-aineet;S -Homepöly, IgG-vasta-aineet;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;S -Mögeldamm, IgG antikroppar;Lomake
1752;-HHV6NhO;-Human herpesvirus-6, nukleiinihappo (kval);-Human herpesvirus-6, nukleiinihappo (kval);01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;-Humant herpesvirus-6, nukleinsyra (kval);Lomake
1753;S -HIVAvi;S -HI virus, vasta-aineet, aviditeetti;S -HI virus, vasta-aineet, aviditeetti;01.01.2004;31.12.2009;15.07.2010;Lehtonen, Jari;1;;;M;;S -HI-virus, antikroppar, aviditet;Lomake
1754;-HIVAbCt;-HI-virus, vasta-aineet, varmistus (seulottu näyte;-HI-virus, vasta-aineet, varmistus (seulottu näyte);01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;-HI-virus, antikroppar, bekräftelse (sållat prov);Lomake
1755;U -Mbc;U -Karbendatsiimi;U -Karbendatsiimi;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;U -Karbendazim;Lomake
1756;fP-Cl-Or;fP-Klooriyhdisteet, orgaaniset;fP-Klooriyhdisteet, orgaaniset;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;fP-Klorföreningar, organiska;Lomake
1757;Ts-CHM-D;Ts-Koroideremiageeni, CHM*SAL geenivirhe;Ts-Koroideremiageeni, CHM*SAL geenivirhe;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;Ts-Gen för koroideremi, CHM*SAL genfel;Lomake
1758;Ts-CFTR-D;Ts-Kystisen fibroosin geeni;Ts-Kystisen fibroosin geeni;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;Ts-Gen för cystisk fibros;Lomake
1759;B -LDLRe;B -LDL-reseptoritutkimus;B -LDL-reseptoritutkimus;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;B -LDL-reseptorundersökning;Lomake
1760;S -Mn;S -Mangaani;S -Mangaani;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;S -Mangan;Lomake
1761;U -MaPGa;U -Manteli- ja fenyyliglyoksyylihappo;U -Manteli- ja fenyyliglyoksyylihappo;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;U -Mandel- och fenylglyoxylsyra;Lomake
1762;U -2-Mbt;U -Merkaptobentsotiatsoli (2-);U -Merkaptobentsotiatsoli (2-);01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;U -Merkaptobensotiazol (2-);Lomake
1763;U -MAa;U -Metoksietikkahappo;U -Metoksietikkahappo;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;U -Metoxiättiksyra;Lomake
1764;U -2-MPa;U -Metoksipropaanihappo (2-);U -Metoksipropaanihappo (2-);01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;U -Metoxipropansyra (2-);Lomake
1765;U -MOCA;U -Metyleenibis(2-kloorianiliini);U -Metyleenibis(2-kloorianiliini);01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;U -Metylenbis (2-kloranilin);Lomake
1766;U -MDA;U -Metyleenidianiliini;U -Metyleenidianiliini;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;U -Metylendianilin;Lomake
1767;U -MEK;U -Metyylietyyliketoni;U -Metyylietyyliketoni;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;U -Metyletylketon;Lomake
1768;U -MMF;U -Metyylihydroksimetyyliformamidi;U -Metyylihydroksimetyyliformamidi;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;U -Metylhydroximetylformamid;Lomake
1769;U -Mukon;U -Mukonihappo, (trans,trans);U -Mukonihappo, (trans,trans);01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;U -Mukonsyra, (trans,trans);Lomake
1770;B -Ni;B -Nikkeli;B -Nikkeli;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;B -Nickel;nmol/l
1771;U -Oksal;U -Oksalaatti;U -Oksalaatti;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;U -Oxalat;Lomake
1772;S -ParoAbG;S -Sikotautivirus, IgG-vasta-aineet;S -Sikotautivirus, IgG-vasta-aineet;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;S -Påssjukevirus, IgG antikroppar (parotitvirusantikroppar);Lomake
1773;S -PCT;S -Prokalsitoniini;S -Prokalsitoniini;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;S -Prokalcitonin;ug/l
1774;U -Progly;U -Propyleeniglykoli;U -Propyleeniglykoli;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;U -Propylenglykol;Lomake
1775;S -PuumAb;S -Puumala-virus, vasta-aineet;S -Puumala-virus, vasta-aineet;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;S -Puumalavirus, antikroppar;Lomake
1776;U -Pyr;U -Pyrenoli (1);U -Pyrenoli (1);01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;U -Pyrenol (1);Lomake
1777;U -Zn;U -Sinkki;U -Sinkki;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;U -Zink;Lomake
1778;U -Tiosyan;U -Tiosyanaatti;U -Tiosyanaatti;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;U -Tiocyanat;Lomake
1779;U -Triats;U -Triatsiini;U -Triatsiini;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;U -Triazin;Lomake
1780;U -TEA;U -Trietyyliamiini;U -Trietyyliamiini;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;U -Trietylamin;Lomake
1781;-VZVNhO;-Vesirokkovirus, nukleiinihappo (kval);-Vesirokkovirus, nukleiinihappo (kval);01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;-Vattkoppsvirus, nukleinsyra (kval);Titteri
1782;U -Verben;U -Verbenoli;U -Verbenoli;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;U -Verbenol;Lomake
1783;B -Ykrom-D;B -Y-kromosomin poikkeavuuksia;B -Y-kromosomin poikkeavuuksia;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;B -Y-kromosomavvikelser;Lomake
1784;Pt-PolAMb;Pt-Yöpolygrafia, ambulatorinen;Pt-Yöpolygrafia, ambulatorinen;01.01.2006;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;N;;Pt-Nattpolygrafi, ambulatorisk;Lomake
1785;Pt-PolAMb1;Pt-Yöpolygrafia, suppea, ambulatorinen;Pt-Yöpolygrafia, suppea, ambulatorinen;01.01.2007;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;N;;Pt-Sömnpolygrafi, begränsad, ambulatorisk;Lomake
1786;S -AllIgG4;S -Allergeeni, IgG4-vasta-aineet;S -Allergeeni, IgG4-vasta-aineet;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;KM;;S -Allergen, IgG4 antikroppar;Lomake
1787;U -BaktEVi;U -Bakteeri, erikoisviljely;U -Bakteeri, erikoisviljely;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;U -Bakterie, specialodling;Lomake
1788;-VREVi;-Enterokokki, vankomysiiniresistentti, viljely;-Enterokokki, vankomysiiniresistentti, viljely;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;-Enterokock, vankomycinresistens, odling;Lomake
1793;Ts-Mitoent;Ts-Mitokondrioentsyymien tutkimus;Ts-Mitokondrioentsyymien tutkimus;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;Ts-Mitokondrie-enzymundersökning;Lomake
1806;S -VZVAbM;S -Vesirokkovirus, IgM-vasta-aineet;S -Vesirokkovirus, IgM-vasta-aineet;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;S -Varicella-Zoster-virus, IgM antikroppar;Lomake
1808;-AcantVi;-Acanthamoeba, viljely;-Acanthamoeba, viljely;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;-Acanthamoeba, odling;Lomake
1809;S -ActiAb;S -Actinomyces, vasta-aineet;S -Actinomyces, vasta-aineet;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;S -Actinomyces, antikroppar;Lomake
1810;U -AmfetCt;U -Amfetamiini ja sen johdannaiset, varmistus;U -Amfetamiini ja sen johdannaiset, varmistus;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;U -Amfetamin och dess derivat, bekräftelse;Lomake
1811;Am-KEL-D;Am-KEL-genotyypitys, DNA-tutkimus;Am-KEL-genotyypitys, DNA-tutkimus;01.01.2004;31.12.2030;15.07.2015;Lehtonen, Santeri;1;;;K;;Am-KEL-genotypning, DNA-undersökning;Lomake
1812;Am-RHCE-D;Am-RHCE-geeni, DNA-tutkimus;Am-RHCE-geeni, DNA-tutkimus;01.01.2004;31.12.2012;21.12.2012;Lehtonen, Jari;1;;;K;;Am-RHCE-genen, DNA-undersökning;Lomake
1813;S -AnisAb;S -Anisakis, vasta-aineet;S -Anisakis, vasta-aineet;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;S -Anisakis, antikroppar;Lomake
1814;P -Antipla;P -Antiplasmiini;P -Antiplasmiini;01.01.2004;31.12.2011;27.12.2011;Lehtonen, Jari;1;;;K;;P -Antiplasmin;Lomake
1815;Am-RHD-D;Am-RHD-geeni, DNA-tutkimus;Am-RHD-geeni, DNA-tutkimus;01.01.2004;31.12.2012;21.12.2012;Lehtonen, Jari;1;;;K;;Am-RHD-genen, DNA-undersökning;Lomake
1816;S -AspeAg;S -Aspergillus, antigeeni;S -Aspergillus, antigeeni;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;S -Aspergillus, antigen;Lomake
1817;F -AstrNhO;F -Astrovirus, nukleiinihappo (kval);F -Astrovirus, nukleiinihappo (kval);01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;F -Astrovirus, nukleinsyra (kval);Lomake
1818;U -BarbiCt;U -Barbituraatit, varmistus;U -Barbituraatit, varmistus;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;U -Barbiturat, bekräftelse;Lomake
1819;S -BartAb;S -Bartonella, vasta-aineet;S -Bartonella, vasta-aineet;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;S -Bartonella, antikroppar;Lomake
1820;U -BendiCt;U -Bentsodiatsepiinit, varmistus;U -Bentsodiatsepiinit, varmistus;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;U -Bensodiazepiner, bekräftelse;Lomake
1821;B -BorrVr;B -Borrelia, värjäys;B -Borrelia, värjäys;01.01.2004;31.12.2009;15.07.2010;Lehtonen, Jari;1;;;M;;B -Borrelia, färgning;Lomake
1822;U -BupreCt;U -Buprenorfiini, varmistus;U -Buprenorfiini, varmistus;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;U -Buprenorfin, bekräftelse;Lomake
1823;F -CaliNhO;F -Kalikivirus, nukleiinihappo (kval);F -Kalikivirus, nukleiinihappo (kval);01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;F -Calicivirus, nukleinsyra (kval);Lomake
1824;Li-ChpnAbG;Li-Chlamydia pneumoniae, IgG-vasta-aineet;Li-Chlamydia pneumoniae, IgG-vasta-aineet;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;Li-Chlamydia pneumoniae, IgG antikroppar;Lomake
1825;Li-ChpnAbM;Li-Chlamydia pneumoniae, IgM-vasta-aineet;Li-Chlamydia pneumoniae, IgM-vasta-aineet;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;Li-Chlamydia pneumoniae, IgM antikroppar;Lomake
1826;-CodiNhO;-Corynebacterium diphtheriae, nukleiinihappo (kv;-Corynebacterium diphtheriae, nukleiinihappo (kval);01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;-Corynebacterium diphtheriae, nukleinsyra (kval);Lomake
1827;Li-CoB5Ab;Li-Coxsackie B5 -virus, vasta-aineet;Li-Coxsackie B5 -virus, vasta-aineet;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;Li-Coxsackie B5-virus, antikroppar;Lomake
1828;-CrneAg;-Cryptococcus neoformans, antigeeni;-Cryptococcus neoformans, antigeeni;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;-Cryptococcus neoformans, antigen;Lomake
1829;Li-CystAb;Li-Cysticercus, vasta-aineet;Li-Cysticercus, vasta-aineet;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;Li-Cysticercus, antikroppar;Lomake
1830;S -CystAb;S -Cysticercus, vasta-aineet;S -Cysticercus, vasta-aineet;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;S -Cysticercus, antikroppar;Lomake
1831;S -CMVAvi;S -Cytomegalovirus, vasta-aineet, aviditeetti;S -Cytomegalovirus, vasta-aineet, aviditeetti;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;S -Cytomegalovirus, antikroppar, aviditet;Lomake
1832;U -DxproCt;U -Dekstropropoksifeeni, varmistus;U -Dekstropropoksifeeni, varmistus;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;U -Dextropropoxifen, bekräftelse;Lomake
1833;U -Dxpro-O;U -Dekstropropoksifeeni, seulonta (kval);U -Dekstropropoksifeeni, seulonta (kval);01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;U -Dextropropoxifen, screening (kval);Lomake
1834;Li-DengAbG;Li-Denguevirus, IgG-vasta-aineet;Li-Denguevirus, IgG-vasta-aineet;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;Li-Denguevirus, IgG antikroppar;Lomake
1835;Li-DengAbM;Li-Denguevirus, IgM-vasta-aineet;Li-Denguevirus, IgM-vasta-aineet;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;Li-Denguevirus, IgM antikroppar;Lomake
1836;Li-DengAb;Li-Denguevirus, vasta-aineet;Li-Denguevirus, vasta-aineet;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;Li-Denguevirus, antikroppar;Lomake
1837;-DTD-D;-Diastrofinen dysplasia, DNA-tutkimus;-Diastrofinen dysplasia, DNA-tutkimus;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;-Diastrofisk dysplasi, DNA-undersökning;Lomake
1839;Li-EvirAbG;Li-Enterovirus, IgG-vasta-aineet;Li-Enterovirus, IgG-vasta-aineet;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;Li-Enterovirus, IgG antikroppar;Lomake
1840;Ex-ECP;Ex-Eosinofiilisten granulosyyttien kationinen prot;Ex-Eosinofiilisten granulosyyttien kationinen proteiini;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;Ex-Eosinofilt katjoniskt protein;ug/l
1841;Li-EBVAvi;Li-Epstein-Barrin virus, vasta-aineet, aviditeetti;Li-Epstein-Barrin virus, vasta-aineet, aviditeetti;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;Li-Epstein-Barrvirus, antikroppar, aviditet;Lomake
1842;Li-EBVAbG;Li-Epstein-Barrin virus, IgG-vasta-aineet;Li-Epstein-Barrin virus, IgG-vasta-aineet;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;Li-Epstein-Barrvirus, IgG antikroppar;Lomake
1843;Li-EBVAbM;Li-Epstein-Barrin virus, IgM-vasta-aineet;Li-Epstein-Barrin virus, IgM-vasta-aineet;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;Li-Epstein-Barrvirus, IgM antikroppar;Lomake
1844;Li-EBVAb;Li-Epstein-Barrin virus, vasta-aineet;Li-Epstein-Barrin virus, vasta-aineet;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;Li-Epstein-Barrvirus, antikroppar;Lomake
1845;F -EHECTox;F -Escherichia coli, enterohemorrhaginen,toxin;F -Escherichia coli, enterohemorrhaginen,toxin;01.01.2004;31.12.2030;05.03.2012;Lehtonen, Jari;1;;;M;;F -Escherichia coli, enterohemorragisk,toxin;Lomake
1846;S -FascAb;S -Fasciola, vasta-aineet;S -Fasciola, vasta-aineet;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;S -Fasciola, antikroppar;Lomake
1847;U -Fensy-O;U -Fensyklidiini, seulonta (kval);U -Fensyklidiini, seulonta (kval);01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;U -Fencyklidin, screening (kval);Lomake
1848;U -FensyCt;U -Fensyklidiini, varmistus;U -Fensyklidiini, varmistus;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;U -Fencyklidin, bekräftelse;Lomake
1849;P -FibrAg;P -Fibrinogeeni, antigeeni;P -Fibrinogeeni, antigeeni;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;P -Fibrinogen, antigen;Lomake
1850;S -FilaAb;S -Filaria, vasta-aineet;S -Filaria, vasta-aineet;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;S -Filaria, antikroppar;Lomake
1851;S -Fluvoks;S -Fluvoksamiini;S -Fluvoksamiini;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;S -Fluvoxamin;nmol/l
1852;-GiarVr;-Giardia (trofotsoiitit), värjäys;-Giardia (trofotsoiitit), värjäys;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;-Giardia (trofozoit), färgning;Lomake
1853;T -GPAbG;T -Glykoproteiinit, IgG-vasta-aineet;T -Glykoproteiinit, IgG-vasta-aineet;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;T -Glykoproteiner, IgG antikroppar;Lomake
1854;B -GrAgTy;B -Granulosyytti, antigeenityypitys;B -Granulosyytti, antigeenityypitys;01.01.2004;31.12.2011;27.12.2011;Lehtonen, Jari;1;;;K;;B -Granulocyt, antigenbestämning;Lomake
1855;B -GrAg-D;B -Granulosyytti, antigeenityypitys, DNA-tutkimus;B -Granulosyytti, antigeenityypitys, DNA-tutkimus;01.01.2004;31.12.2011;27.12.2011;Lehtonen, Jari;1;;;K;;B -Granulocyt, antigenbestämning, DNA-undersökning;Lomake
1856;Gr-GrAb-O;Gr-Granulosyytti, vasta-aineet (kval);Gr-Granulosyytti, vasta-aineet (kval);01.01.2004;31.12.2011;27.12.2011;Lehtonen, Jari;1;;;K;;Gr-Granulocyt, antikroppar (kval);Lomake
1857;S -GrAbTy;S -Granulosyytti, vasta-aineet, tyypitys;S -Granulosyytti, vasta-aineet, tyypitys;01.01.2004;31.12.2011;27.12.2011;Lehtonen, Jari;1;;;K;;S -Granulocyt, antikroppar, typning;Lomake
1858;B -Hemok-D;B -Hemokromatoosi, DNA-tutkimus;B -Hemokromatoosi, DNA-tutkimus;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;B -Hemokromatos, DNA-undersökning;Lomake
1859;S -HCVNhTy;S -Hepatiitti C virus, genotyypin määritys;S -Hepatiitti C virus, genotyypin määritys;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;S -Hepatit C-virus, bestämning av genotyp;Lomake
1860;-HSVNhO;-Herpes simplex -virus, nukleiinihappo (kval);-Herpes simplex -virus, nukleiinihappo (kval);01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;-Herpes simplexvirus, nukleinsyra (kval);Lomake
1861;Li-HSV1AbG;Li-Herpes simplex -virus tyyppi 1, IgG-vasta-ainee;Li-Herpes simplex -virus tyyppi 1, IgG-vasta-aineet;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;Li-Herpes simplexvirus typ 1, IgG antikroppar;Lomake
1862;S -HSV1AbG;S -Herpes simplex -virus tyyppi 1, IgG-vasta-ainee;S -Herpes simplex -virus tyyppi 1, IgG-vasta-aineet;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;S -Herpes simplexvirus typ 1, IgG antikroppar;Lomake
1863;Li-HSV2AbG;Li-Herpes simplex -virus tyyppi 2, IgG-vasta-ainee;Li-Herpes simplex -virus tyyppi 2, IgG-vasta-aineet;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;Li-Herpes simplexvirus typ 2, IgG antikroppar;Lomake
1864;S -HSV2AbG;S -Herpes simplex -virus tyyppi 2, IgG-vasta-ainee;S -Herpes simplex -virus tyyppi 2, IgG-vasta-aineet;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;S -Herpes simplexvirus typ 2, IgG antikroppar;Lomake
1865;S -HistpAb;S -Histoplasma, vasta-aineet;S -Histoplasma, vasta-aineet;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;S -Histoplasma, antikroppar;Lomake
1866;B -HLADRBD;B -HLA-DRB, DNA-tutkimus;B -HLA-DRB, DNA-tutkimus;01.01.2004;31.12.2030;27.12.2011;Lehtonen, Jari;1;;;K;;B -HLA-DRB-typning, DNA-undersökning;Lomake
1867;P -Hcyst;P -Homokysteiini;P -Homokysteiini;01.01.2004;31.12.2030;14.12.2018;Lehtonen, Jari;1;;;K;;P-Homocystein;umol/l
1868;S -Hcyst;S -Homokysteiini;S -Homokysteiini;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;S -Homocystein;umol/l
1869;Li-HHV6NhO;Li-Human herpesvirus-6, nukleiinihappo (kval);Li-Human herpesvirus-6, nukleiinihappo (kval);01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;Li-Humant herpesvirus-6, nukleinsyra (kval);Lomake
1870;Li-HHV6Ab;Li-Human herpesvirus-6, vasta-aineet;Li-Human herpesvirus-6, vasta-aineet;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;Li-Humant herpesvirus-6, antikroppar;Lomake
1871;S -HHV8AbG;S -Human herpesvirus-8, IgG-vasta-aineet;S -Human herpesvirus-8, IgG-vasta-aineet;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;S -Humant herpesvirus-8, IgG antikroppar;Lomake
1872;U -HuumL-O;U -Huume- ja lääkeaineseulonta (kval);U -Huume- ja lääkeaineseulonta (kval);01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;U -Drog- och läkemedelsscreening (kval);Lomake
1873;B -NAIG;B -Immuunigranulosytopeniatutkimus, vastasyntynyt;B -Immuunigranulosytopeniatutkimus, vastasyntynyt;01.01.2004;31.12.2011;27.12.2011;Lehtonen, Jari;1;;;K;;B -Undersökning av immungranulocytopeni, nyfödd;Lomake
1874;Li-InfBAbG;Li-Influenssa B -virus, IgG-vasta-aineet;Li-Influenssa B -virus, IgG-vasta-aineet;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;Li-Influensa B-virus, IgG antikroppar;Lomake
1875;S -InkoAbM;S -Inkoo-virus, IgM-vasta-aineet;S -Inkoo-virus, IgM-vasta-aineet;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;S -Inkoovirus, IgM antikroppar;Lomake
1876;Li-InkoAb;Li-Inkoo-virus, vasta-aineet;Li-Inkoo-virus, vasta-aineet;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;Li-Inkoovirus, antikroppar;Lomake
