CodeId,LongName,ParentId,HierarchyLevel,BeginningDate,ExpiringDate,LastModifiedDate,A:Long_name,freq_finngen,freq_tays,freq_total
FLA10,Koepalan otto laskimoteitse vasemmasta kammiosta,FLA,3,01.01.1900,25.09.2003,19.10.2012,Transvenous biopsy of left ventricle,0,0,0
FLA12,Suonensisäinen sydämen vasemman kammion koepalan otto,FLA,3,01.01.1999,31.12.2030,05.02.2016,Percutaneous transluminal biopsy of left ventricle,0,0,0
FLA96,Muu koepalan otto vasemmasta kammiosta,FLA,3,01.01.1900,31.12.2030,05.02.2016,Other biopsy of left ventricle,0,1,0
FLB,"Vasemman kammion kasvainten, muutosten tai vierasesineiden poistot",FL,2,01.01.1900,31.12.2030,19.10.2012,Excision of lesion of left ventricle,0,0,0
FLB00,Vasemman kammion kasvaimen tai muutoksen poisto,FLB,3,01.01.1900,31.12.2030,05.02.2016,Excision of lesion of left ventricle,0,0,0
FLB10,Vasemman kammion vierasesineen poisto,FLB,3,01.01.1900,31.12.2030,05.02.2016,Removal of foreign body from left ventricle,0,0,0
FLB12,Vierasesineen poistaminen sydämen vasemmasta kammiosta suonensisäisesti,FLB,3,01.01.1999,31.12.2030,05.02.2016,Percutaneous transluminal removal of foreign body from left ventricle,0,0,0
FLC,"Muut vasemman kammion korjaukset, esim. infarktin tai vaurion vuoksi",FL,2,01.01.1900,31.12.2030,19.10.2012,Repair of left ventricle,0,0,0
FLC00,Vasemman kammion korjaus ompelemalla,FLC,3,01.01.1900,31.12.2030,05.02.2016,Suture of left ventricle,0,0,0
FLC10,Vasemman kammion korjaus paikkaamalla,FLC,3,01.01.1900,31.12.2030,05.02.2016,Repair of wall of left ventricle using patch,0,4,0
FLC96,Muu vasemman kammion korjausleikkaus,FLC,3,01.01.1900,31.12.2030,05.02.2016,Other repair of left ventricle,0,0,0
FLD,Vasemman kammion laajentaminen tai supistaminen,FL,2,01.01.1900,31.12.2030,19.10.2012,Expansion and reduction of left ventricle,0,0,0
FLD00,Vasemman kammion pullistuman korjaus poimuttamalla,FLD,3,01.01.1900,31.12.2030,05.02.2016,Plication of aneurysm of left ventricle,0,1,0
FLD10,Vasemman kammion pullistuman poisto,FLD,3,01.01.1900,31.12.2030,05.02.2016,Resection of aneurysm of left ventricle,0,0,0
FLD20,Vasemman kammion pullistuman poisto ja paikkaus,FLD,3,01.01.1900,31.12.2030,05.02.2016,Resection of aneurysm and repair of left ventricle using patch,0,0,0
FLD30,Sydämen vasemman kammion pienentäminen (Batista),FLD,3,01.01.1999,31.12.2030,05.02.2016,Partial excision of left ventricle,0,0,0
FLD50,Sydämen vasemman kammion laajentaminen,FLD,3,01.01.1999,31.12.2030,05.02.2016,Plastic expansion of left ventricle,0,0,0
FLD96,Muu vasemman kammion laajentaminen tai pienentäminen,FLD,3,01.01.1900,31.12.2030,05.02.2016,Other expansion or reduction of left ventricle,0,0,0
FLE,Vasemman kammion ulosvirtauskanavan ahtauman korjaukset,FL,2,01.01.1900,31.12.2030,19.10.2012,Repair of outlet obstruction of left ventricle,0,0,0
FLE00,Membraanin poisto aortaläpän alapuolelta,FLE,3,01.01.1900,31.12.2030,05.02.2016,Excision of subvalvular membrane of left ventricle,0,0,0
FLE10,Vasemman kammion lihaksen poisto ja ompelu ahtauman vuoksi,FLE,3,01.01.1900,31.12.2030,05.02.2016,Myotomy or myectomy of left ventricle for outlet obstruction,11,2,13
FLE20,Vasemman kammion lihaksen poisto ja väliseinäpaikalla ulosvirtauskanavan korjaaminen (Konno muokattu),FLE,3,01.01.2001,31.12.2030,05.02.2016,Myotomy or myectomy of left ventricle for outlet obstruction using ventricular septum patch (Konno modified),0,0,0
FLE32,Vasemman kammion ulosvirtauskanavan avartaminen kudoksensisäisesti sepelvaltimon katetroinnissa,FLE,3,01.01.2006,31.12.2030,05.02.2016,Percutaneous transcoronary destruction of myocardium,0,0,0
FLE96,Muu vasemman kammion ulosvirtauskanavan korjausleikkaus,FLE,3,01.01.1900,31.12.2030,05.02.2016,Other repair of outlet obstruction of left ventricle,0,0,0
FLF,Sydämen revaskularisointi vasemman kammion seinämän läpi laser-tekniikalla,FL,2,01.01.1999,31.12.2030,19.10.2012,Transmyocardial laser revascularisation from left ventricle,0,0,0
FLF00,Sydämen revaskularisointi leikkauksessa vasemman kammion seinämän läpi laser-tekniikalla,FLF,3,01.01.1999,31.12.2030,05.02.2016,Transmyocardial laser revascularisation from left ventricle,0,0,0
FLF12,Sydämen revaskularisointi vasemman kammion seinämän läpi laser-tekniikalla suonensisäisesti,FLF,3,01.01.1999,31.12.2030,05.02.2016,Percutaneous transmyocardial laser revascularisation from left ventricle,0,0,0
FLW,Muut vasemman kammion leikkaukset,FL,2,01.01.1900,31.12.2030,19.10.2012,Other operations on left ventricle,0,0,0
FLW96,Muu vasemman kammion leikkaus,FLW,3,01.01.1900,31.12.2030,05.02.2016,Other operation on left ventricle,0,0,0
FM,Aorttaläppä,F,1,01.01.1900,31.12.2030,19.10.2012,Aortic valve,0,0,0
FMA,Aorttaläppäahtauman korjaukset,FM,2,01.01.1900,31.12.2030,19.10.2012,Repair of aortic valve for stenosis,0,0,0
FMA00,Aorttaläppäahtauman laajennus,FMA,3,01.01.1900,31.12.2030,05.02.2016,Dilatation of aortic valve,0,1,0
FMA10,Aorttaläpän liuskojen irrottaminen toisistaan,FMA,3,01.01.1900,31.12.2030,05.02.2016,Commissurotomy of aortic valve,0,0,0
FMA20,Aorttaläpän muovausleikkaus ahtauman vuoksi,FMA,3,01.01.1900,31.12.2030,05.02.2016,Plastic repair of aortic valve for stenosis,0,4,0
FMA32,Aorttaläppäaukon laajentaminen suonensisäisesti,FMA,3,01.01.1999,31.12.2015,05.02.2016,Percutaneous transluminal expansion of aortic valve,7,24,31
FMA96,Muu aorttaläppäahtauman korjausleikkaus,FMA,3,01.01.1900,31.12.2030,05.02.2016,Other repair of aortic valve for stenosis,0,0,0
FMB,Aortta-aukon laajennukset,FM,2,01.01.1900,31.12.2030,19.10.2012,Expansion of aortic ostium,0,0,0
FMB00,Aortta-aukon laajentaminen paikkaamalla läppätason yläpuolelta (Nick),FMB,3,01.01.1900,31.12.2030,05.02.2016,Supravalvular aortic expansion using patch,0,0,0
FMB10,"Aortta-aukon laajennus läppärenkaan läpi, transannulaarisesti (Manougian)",FMB,3,01.01.1900,31.12.2030,05.02.2016,Transannular expansion of aortic ostium,0,0,0
FMB20,Aortoseptaalinen aortta-aukon laajennus (Konno),FMB,3,01.01.1900,31.12.2030,05.02.2016,Aorto-septal expansion of aortic ostium,0,0,0
FMB96,Muu aortta-aukon muotoiluleikkaus,FMB,3,01.01.1900,31.12.2030,05.02.2016,Other expansion of aortic ostium,7,0,0
FMC,Aorttaläpän muovausleikkaukset läppävuodon vuoksi,FM,2,01.01.1900,31.12.2030,19.10.2012,Repair of aortic valve for insufficiency,0,0,0
FMC00,Aorttaläppärenkaan korjaus,FMC,3,01.01.1900,31.12.2030,05.02.2016,Annuloplasty of aortic valve,0,0,0
FMC10,Aorttaläppäliuskan pienentäminen,FMC,3,01.01.1900,31.12.2030,05.02.2016,Reduction of leaflet of aortic valve,0,0,0
FMC20,Aorttaläppäliuskan ompelu tai paikkaaminen,FMC,3,01.01.1900,31.12.2030,05.02.2016,Suture of leaflet of aortic valve,6,0,0
FMC96,Muu aorttaläpän muovausleikkaus läppävuodon vuoksi,FMC,3,01.01.1900,31.12.2030,05.02.2016,Other operation on aortic valve for insufficiency,8,0,0
FMD,Aorttaläpän proteesileikkaukset,FM,2,01.01.1900,31.12.2030,19.10.2012,Replacement of aortic valve,0,0,0
FMD00,"Aorttatekoläpän asettaminen, mekaaninen",FMD,3,01.01.1900,31.12.2030,05.02.2016,Replacement of aortic valve using mechanical prosthesis,542,57,599
FMD10,"Aorttatekoläpän asettaminen, biologinen",FMD,3,01.01.1900,31.12.2030,05.02.2016,Replacement of aortic valve using biological prosthesis,840,281,1121
FMD15,"Aorttatekoläpän asettaminen, ompeleeton",FMD,3,01.01.2016,31.12.2030,23.07.2017,NA,0,5,0
FMD20,"Aorttaläppäsiirteen asettaminen, homografti",FMD,3,01.01.1900,31.12.2030,05.02.2016,Replacement of aortic valve using homograft,6,12,18
FMD22,"Aorttaläppäsiirteen asettaminen suonensisäisesti, homografti",FMD,3,01.01.2009,31.12.2015,05.02.2016,Percutaneous transluminal replacement of aortic valve using biological prosthesis,59,95,154
FMD24,"Aorttaläppäsiirteen asettaminen iholta sydämen kärjen läpi, homografti",FMD,3,01.01.2009,31.12.2015,05.02.2016,Percutaneous transapical replacement of aortic valve using biological prosthesis,21,1,22
FMD30,Aortan tyven korjaus homograftilla ja sepelvaltimoiden istutus,FMD,3,01.01.1900,31.12.2030,05.02.2016,Replacement of aortic root using homograft and reimplantation of coronary arteries,6,0,0
FMD40,Aortan tyven korjaus keuhkovaltimosiirteellä ja sepelvaltimoiden istutus (Ross),FMD,3,01.01.1900,31.12.2030,05.02.2016,Replacement of aortic root using pulmonary autograft and reimplantation of coronary arteries (Ross),0,0,0
FMD96,Muu aorttaläppäproteesileikkaus,FMD,3,01.01.1900,31.12.2030,05.02.2016,Other prosthetic replacement of aortic valve,14,10,24
FME,Katetrilla tehtävät aorttaläppätoimenpiteet,FM,2,01.01.2016,31.12.2030,23.07.2017,NA,0,0,0
FME05,Aorttaläpän valvuloplastia suonensisäisesti pallokatetrilla,FME,3,01.01.2016,31.12.2030,23.07.2017,NA,0,8,0
FME10,Aorttaläppäproteesin asentaminen suonensisäisesti solisvaltimon kautta,FME,3,01.01.2016,31.12.2030,23.07.2017,NA,0,1,0
FME20,Aorttaläppäproteesin asentaminen suonensisäisesti reisivaltimon kautta,FME,3,01.01.2016,31.12.2030,23.07.2017,NA,287,208,495
FME30,Aorttaläppäproteesin asentaminen sydämen kärjen kautta,FME,3,01.01.2016,31.12.2030,23.07.2017,NA,14,2,16
FME40,Aorttaläppäproteesin asentaminen transaortaalisesti,FME,3,01.01.2016,31.12.2030,23.07.2017,NA,0,5,0
FME60,"Aorttaläppäproteesin asentaminen katetritoimenpiteellä, valve-in-valve",FME,3,01.01.2016,31.12.2030,23.07.2017,NA,8,2,10
FME70,"Aorttaläppäproteesin asentaminen katetritoimenpiteellä, muu reitti",FME,3,01.01.2016,31.12.2030,23.07.2017,NA,0,0,0
FME90,Aorttaläpän paraprosteettisen vuodon sulku katetritoimenpiteellä,FME,3,01.01.2016,31.12.2030,23.07.2017,NA,0,3,0
FMW,Muut aorttaläpän leikkaukset,FM,2,01.01.1900,31.12.2030,19.10.2012,Other operations on aortic valve,0,0,0
FMW96,Muu aorttaläpän leikkaus,FMW,3,01.01.1900,31.12.2030,05.02.2016,Other operation on aortic valve,29,5,34
FN,Sepelvaltimot,F,1,01.01.1900,31.12.2030,27.11.2016,Coronary arteries,0,0,0
FN_,Sepelvaltimoiden diagnostinen radiologia,FN,2,01.01.1900,31.12.2030,27.11.2016,Diagnostic radiology of coranary arteries,0,0,0
FN1AC,Sepelvaltimoiden varjoainetutkimus,FN_,3,01.01.1999,31.12.2030,08.02.2017,Angiography of heart and/or coronary arteries,29706,3807,33513
FN1AD,Sepelvaltimoiden tietokonetomografiatutkimus,FN_,3,01.01.2003,31.12.2030,08.02.2017,CT of coronary arteries,636,22,658
FN1AE,Sepelvaltimoiden ultraäänitutkimus,FN_,3,01.01.2002,31.12.2030,08.02.2017,Percutaneous ultrasound examination of coronary ateries,23,0,0
FN1BB,Sydämen ja/tai sepelvaltimoiden varjoainetutkimus ohitusleikkauksen jälkeen,FN_,3,01.01.2016,31.12.2030,23.07.2017,NA,247,17,264
FN1BC,Sydämen ja/tai sepelvaltimoiden laaja varjoainetutkimus,FN_,3,01.01.1999,31.12.2015,08.02.2017,Extensive angiography of hear and/or coronary arteries,4980,4866,9846
FN1BD,Sepelvaltimoiden laaja tietokonetomografiatutkimus,FN_,3,01.01.2003,31.12.2030,08.02.2017,Extensive CT of coronary arteries,85,95,180
FN1BE,Sepelvaltimoiden ultraäänitutkimus katetrin kautta,FN_,3,01.01.1999,31.12.2030,08.02.2017,Ultrasound examination of coronary arteries through catheter,244,242,486
FN1BF,Sepelvaltimoiden rakenteen ja virtausolosuhteiden arviointi keskikenttämagneettitutkimuksessa,FN_,3,01.01.2003,31.12.2016,08.02.2017,Examination of structure and blood flow of coronary arteries with median intensity magnet,0,0,0
FN1BG,Sepelvaltimoiden ja virtausolosuhteiden magneettitutkimus,FN_,3,01.01.2000,31.12.2030,08.02.2017,Examination of structure and blood flow of coronary arteries with high intensity magnet,0,0,0
FN1BM,Sepelvaltimoiden rakenteen arviointi 3 Teslan MT,FN_,3,01.01.2009,31.12.2016,08.02.2017,Coronary artery structure MRI examination with 3 Tesla magnet,0,0,0
FN1CA,Sepelvaltimoiden valokerroskuvaus,FN_,3,01.01.2016,31.12.2030,23.07.2017,NA,118,37,155
FN1CB,Sepelvaltimokierron reservimittaus painevaijerilla,FN_,3,01.01.2016,31.12.2030,23.07.2017,NA,693,229,922
FN1CC,Sydämen ja/tai sepelvaltimoiden erittäin laaja varjoainetutkimus,FN_,3,01.01.1999,31.12.2015,08.02.2017,Very extensive angiography of heart and/or coronary arteries,1192,368,1560
FN1CD,Sepelvaltimoiden erittäin laaja tietokonetomografiatutkimus,FN_,3,01.01.2003,31.12.2015,08.02.2017,Very extensive CT of coronary arteries,499,145,644
FN1HD,Sepelvaltimon kalkkikertymämääritys-TT,FN_,3,01.01.2009,31.12.2030,08.02.2017,Coranary artery calcifcation measurement with CT,0,50,0
FN1KE,Sepelvaltimokierron reservimittaus-UÄ kontrastiainetta käyttäen,FN_,3,01.01.2002,31.12.2030,08.02.2017,Mesurement of coronary artery reserve with ultrasound contrast,0,0,0
FN1LE,Sepelvaltimokierron reservimittaus-UÄ i.v.-vasodilataattoreita käyttäen,FN_,3,01.01.2003,31.12.2030,08.02.2017,Mesurement of coronary artery reserve with iv vasodilatator,50,264,314
FN1QR,Sepelvaltimoiden seinämäkalkin PET-TT kuvaus,FN_,3,30.04.2019,31.12.2030,18.04.2019,NA,0,0,0
FNA,Sepelvaltimoiden ja rintakehän sisävaltimoiden (ITA) liittämiset,FN,2,01.01.1900,31.12.2030,19.10.2012,Connection to coronary artery from internal mammary artery,0,0,0
FNA01,"Sepelvaltimoiden ja rintakehän sisävaltimon (ITA) liittäminen, yksi distaalinen anastomoosi",FNA,3,01.01.1900,31.12.2030,05.02.2016,"Anastomosis to coronary artery from internal mammary artery, one distal anastamosis",3571,613,4184
FNA02,"Sepelvaltimoiden ja rintakehän sisävaltimon (ITA) liittäminen, kaksi distaalista anastomoosia",FNA,3,01.01.1900,31.12.2030,05.02.2016,"Anastomosis to coronary artery from internal mammary artery, two distal anastamoses",149,6,155
FNA03,"Sepelvaltimoiden ja rintakehän sisävaltimon (ITA) liittäminen, kolme distaalista anastomoosia",FNA,3,01.01.1900,31.12.2030,05.02.2016,"Anastomosis to coronary artery from internal mammary artery, three distal anastamoses",12,0,0
FNA04,"Sepelvaltimoiden ja rintakehän sisävaltimon (ITA) liittäminen, neljä distaalista anastomoosia",FNA,3,01.01.1900,31.12.2030,05.02.2016,"Anastomosis to coronary artery from internal mammary artery, four distal anastamoses",0,0,0
FNA05,"Sepelvaltimoiden ja rintakehän sisävaltimon (ITA) liittäminen, viisi tai useampia distaalisia anastomooseja",FNA,3,01.01.1900,31.12.2030,05.02.2016,"Anastomosis to coronary artery from internal mammary artery, five or more distal anastamoses",0,0,0
FNA10,Sepelvaltimoiden ja rintakehän sisävaltimoiden (ITA) sekventiaalinen liittäminen,FNA,3,01.01.1900,31.12.2030,05.02.2016,Sequential anastomoses to coronary arteries from internal mammary arteries,53,4,57
FNA20,Sepelvaltimoiden ja molempien rintakehän sisävaltimoiden (ITA) liitos,FNA,3,01.01.1900,31.12.2030,05.02.2016,Anastomosis to coronary arteries from bilateral internal mammary arteries,161,3,164
FNA96,Muu rintakehän sisävaltimoiden (ITA) ja sepelvaltimoiden liittäminen,FNA,3,01.01.1900,31.12.2030,05.02.2016,Other connection to coronary artery from internal mammary artery,191,0,0
FNB,Maha-vatsapaitavaltimon (GEA) ja sepelvaltimoiden yhdistämiset,FN,2,01.01.1900,31.12.2030,19.10.2012,Connection to coronary artery from gastroepiploic artery,0,0,0
FNB01,"GEA-valtimon ja sepelvaltimoiden liittäminen, yksi distaalinen anastomoosi",FNB,3,01.01.1900,31.12.2030,05.02.2016,"Anastomosis to coronary artery from gastroepiploic artery, one distal anastamosis",11,0,0
FNB02,"GEA-valtimon ja sepelvaltimoiden liittäminen, kaksi tai useampia distaalisia anastomooseja",FNB,3,01.01.1900,31.12.2030,05.02.2016,"Anastomosis to coronary artery from gastroepiploic artery, two distal anastamosis",0,0,0
FNB20,GEA-valtimon ja sepelvaltimoiden sekventiaalinen liittäminen,FNB,3,01.01.1900,31.12.2030,05.02.2016,Sequential anastomoses to coronary arteries from gastroepiploic arteries,0,0,0
FNB96,Muu GEA-valtimon ja sepelvaltimoiden liittäminen,FNB,3,01.01.1900,31.12.2030,05.02.2016,Other connection of gastroepiploic artery to coronary artery,6,0,0
FNC,Sepelvaltimoiden ohitusleikkaukset laskimosiirteellä,FN,2,01.01.1900,31.12.2030,19.10.2012,Aorto-coronary venous bypass,0,0,0
FNC10,"Sepelvaltimoiden ohitusleikkaus, yksi distaalinen anastomoosi",FNC,3,01.01.1900,31.12.2030,05.02.2016,Aorto-coronary venous bypass with single distal anastomosis,592,354,946
FNC20,"Sepelvaltimoiden ohitusleikkaus, kaksi distaalista anastomoosia",FNC,3,01.01.1900,31.12.2030,05.02.2016,Aorto-coronary venous bypass with two distal anastomoses,1164,487,1651
FNC30,"Sepelvaltimoiden ohitusleikkaus, kolme distaalista anastomoosia",FNC,3,01.01.1900,31.12.2030,05.02.2016,Aorto-coronary venous bypass with three distal anastomoses,972,346,1318
FNC40,"Sepelvaltimoiden ohitusleikkaus, neljä distaalista anastomoosia",FNC,3,01.01.1900,31.12.2030,05.02.2016,Aorto-coronary venous bypass with four distal anastomoses,461,108,569
FNC50,"Sepelvaltimoiden ohitusleikkaus, viisi distaalista anastomoosia",FNC,3,01.01.1900,31.12.2030,05.02.2016,Aorto-coronary venous bypass with five distal anastomoses,119,7,126
FNC60,"Sepelvaltimoiden ohitusleikkaus, kuusi distaalista anastomoosia",FNC,3,01.01.1900,31.12.2030,05.02.2016,Aorto-coronary venous bypass with six distal anastomoses,31,0,0
FNC96,Muu sepelvaltimoiden ohitusleikkaus laskimosiirteellä,FNC,3,01.01.1900,31.12.2030,05.02.2016,Other aorto-coronary venous bypass,18,0,0
FND,Sepelvaltimoiden ohitusleikkaukset proteesisiirteellä,FN,2,01.01.1900,31.12.2030,19.10.2012,Aorto-coronary bypass using prosthetic graft,0,0,0
FND10,"Sepelvaltimoiden ohitusleikkaus, yksi proteesisiirre",FND,3,01.01.1900,31.12.2030,05.02.2016,Aorto-coronary bypass using single prosthetic graft,0,0,0
FND20,"Sepelvaltimoiden ohitusleikkaus, kaksi proteesisiirrettä",FND,3,01.01.1900,31.12.2030,05.02.2016,Aorto-coronary bypass using two prosthetic grafts,0,0,0
FND96,Muu aortan ja sepelvaltimoiden välinen ohitusleikkaus proteesisiirteellä,FND,3,01.01.1900,31.12.2030,05.02.2016,Other ortocoronary bypass using prosthetic graft,0,0,0
FNE,Sepelvaltimoiden ohitusleikkaukset vapaalla valtimosiirteellä,FN,2,01.01.1900,31.12.2030,19.10.2012,Coronary bypass using free arterial graft,0,0,0
FNE01,"Sepelvaltimoiden ja vapaan ITA-valtimosiirteen liittäminen, yksi siirre",FNE,3,01.01.1900,31.12.2030,05.02.2016,"Coronary bypass using free arterial graft of internal mammary artery, one graft",42,11,53
FNE02,"Sepelvaltimoiden ja vapaan ITA-valtimosiirteen liittäminen, kaksi siirrettä",FNE,3,01.01.1900,31.12.2030,05.02.2016,"Coronary bypass using free arterial graft of internal mammary artery, two grafts",0,6,0
FNE03,Sepelvaltimoiden ja vapaan ITA-valtimosiirteen sekventiaalinen liittäminen,FNE,3,01.01.1900,31.12.2030,05.02.2016,"Coronary bypass using free arterial graft of internal mammary artery, sequential grafts",0,0,0
FNE10,Sepelvaltimoiden ja vapaan GEA-valtimosiirteen liittäminen,FNE,3,01.01.1900,31.12.2030,05.02.2016,Coronary bypass using free arterial graft of gastroepiploic artery,0,0,0
FNE11,Sepelvaltimoiden ja vapaan GEA-valtimosiirteen sekventiaalinen liittäminen,FNE,3,01.01.1900,31.12.2030,05.02.2016,Coronary bypass using free arterial graft of gastroepiploic artery sequential,0,0,0
FNE20,Sepelvaltimoiden ja a. radialis -valtimosiirteen liittäminen,FNE,3,01.01.1900,31.12.2030,05.02.2016,Coronary bypass using free arterial graft of radial artery,259,85,344
FNE21,Sepelvaltimoiden ja a. radialis -valtimosiirteen sekventiaalinen liittäminen,FNE,3,01.01.1900,31.12.2030,05.02.2016,Coronary bypass using free arterial graft of radial artery sequential,129,20,149
FNE96,Muu sepelvaltimoiden ohitusleikkaus vapaalla valtimosiirteellä,FNE,3,01.01.1900,31.12.2030,05.02.2016,Coronary bypass using other free arterial graft,89,0,0
FNF,"Sepelvaltimoiden sisäkalvon ja tukosten poistot, trombendarterektomiat",FN,2,01.01.1900,31.12.2030,19.10.2012,Coronary thrombendarterectomy,0,0,0
FNF00,Oikean sepelvaltimon sisäkalvon ja tukosten poisto,FNF,3,01.01.1900,31.12.2030,05.02.2016,Thrombendarterectomy of right coronary artery,0,0,0
FNF10,Vasemman sepelvaltimon laskevan etuhaaran (LAD) sisäkalvon ja tukosten poisto,FNF,3,01.01.1900,31.12.2030,05.02.2016,Thrombendarterectomy of anterior descending branch,0,0,0
FNF20,Vasemman sepelvaltimon kiertävän haaran (LCX) sisäkalvon ja tukosten poisto,FNF,3,01.01.1900,31.12.2030,05.02.2016,Thrombendarterectomy of circumflex branch,0,0,0
FNF30,"Vasemman sepelvaltimon rungon sisäkalvon ja tukosten poisto, tarvittaessa paikkaus",FNF,3,01.01.1900,31.12.2030,05.02.2016,Thrombendarterectomy of left main coronary artery,0,0,0
FNF96,Muu sepelvaltimoiden sisäkalvon ja tukosten poistoleikkaus,FNF,3,01.01.1900,31.12.2030,05.02.2016,Other coronary thrombendarterectomy,0,0,0
