code1,code2,freq_finngen,freq_tays,freq_total
NA,E853,12,NA,NA
NA,E876,7,NA,NA
NA,E880,10,NA,NA
NA,F1000,16,NA,NA
NA,F101,150,NA,NA
NA,F102,220,NA,NA
NA,F1020,141,NA,NA
NA,F1024,48,NA,NA
NA,F1026,133,NA,NA
NA,F1029,16,NA,NA
NA,F132,30,NA,NA
NA,F152,98,NA,NA
NA,F191,68,NA,NA
NA,F21,236,NA,NA
NA,F29,64,NA,NA
NA,F320,109,NA,NA
NA,F3200,35,NA,NA
NA,F321,137,NA,NA
NA,F3210,232,NA,NA
NA,F3211,26,NA,NA
NA,F322,212,NA,NA
NA,F323,45,NA,NA
NA,F329,261,NA,NA
NA,F331,70,NA,NA
NA,F332,16,NA,NA
NA,F339,23,NA,NA
NA,F341,154,NA,NA
NA,F401,223,NA,NA
NA,F402,89,NA,NA
NA,F408,9,NA,NA
NA,F410,145,NA,NA
NA,F4100,123,NA,NA
NA,F411,46,NA,NA
NA,F412,143,NA,NA
NA,F419,23,NA,NA
NA,F421,123,NA,NA
NA,F431,123,NA,NA
NA,F432,21,NA,NA
NA,F4320,22,NA,NA
NA,F454,15,NA,NA
NA,F500,40,NA,NA
NA,F503,100,NA,NA
NA,F509,52,NA,NA
NA,F510,15,NA,NA
NA,F54,15,NA,NA
NA,F603,485,NA,NA
NA,F6030,199,NA,NA
NA,F6031,382,NA,NA
NA,F605,75,NA,NA
NA,F607,248,NA,NA
NA,F608,157,NA,NA
NA,F609,146,NA,NA
NA,F61,268,NA,NA
NA,F610,365,NA,NA
NA,F802,20,NA,NA
NA,F82,9,NA,NA
NA,F83,21,NA,NA
NA,F900,9,NA,NA
NA,F989,276,NA,NA
NA,G35,58,NA,NA
NA,G401,43,NA,NA
NA,G402,33,NA,NA
NA,G409,147,NA,NA
NA,G430,33,NA,NA
NA,G431,18,NA,NA
NA,G442,85,NA,NA
NA,G459,6,NA,NA
NA,G473,157,NA,NA
NA,G510,13,NA,NA
NA,G540,29,NA,NA
NA,G551,24,NA,NA
NA,G560,54,NA,NA
NA,G562,7,NA,NA
NA,G572,16,NA,NA
NA,G576,12,NA,NA
NA,H041,8,NA,NA
NA,H0410,11,NA,NA
NA,H101,23,NA,NA
NA,H103,8,NA,NA
NA,H160,11,NA,NA
NA,H200,8,NA,NA
NA,H201,26,NA,NA
NA,H250,13,NA,NA
NA,H251,33,NA,NA
NA,H258,24,NA,NA
NA,H262,9,NA,NA
NA,H264,27,NA,NA
NA,H270,7,NA,NA
NA,H330,13,NA,NA
NA,H348,10,NA,NA
NA,H3530,18,NA,NA
NA,H3539,7,NA,NA
NA,H3600,12,NA,NA
NA,H3603,14,NA,NA
NA,H3609,8,NA,NA
NA,H400,25,NA,NA
NA,H401,8,NA,NA
NA,H4010,12,NA,NA
NA,H4013,35,NA,NA
NA,H405,21,NA,NA
NA,H431,14,NA,NA
NA,H438,9,NA,NA
NA,H472,11,NA,NA
NA,H500,7,NA,NA
NA,H520,12,NA,NA
NA,H521,9,NA,NA
NA,H522,15,NA,NA
NA,H530,15,NA,NA
NA,H534,9,NA,NA
NA,H653,26,NA,NA
NA,H660,43,NA,NA
NA,H669,34,NA,NA
NA,H810,12,NA,NA
NA,H811,16,NA,NA
NA,H812,8,NA,NA
NA,H901,6,NA,NA
NA,H903,32,NA,NA
NA,H904,16,NA,NA
NA,H907,6,NA,NA
NA,H912,8,NA,NA
NA,H931,40,NA,NA
NA,I10,461,NA,NA
NA,I119,18,NA,NA
NA,I151,34,NA,NA
NA,I208,26,NA,NA
NA,I2081,13,NA,NA
NA,I2089,23,NA,NA
NA,I209,18,NA,NA
NA,I2090,6,NA,NA
NA,I250,9,NA,NA
NA,I251,69,NA,NA
NA,I252,109,NA,NA
NA,I259,24,NA,NA
NA,I340,22,NA,NA
NA,I3409,7,NA,NA
NA,I341,21,NA,NA
NA,I350,12,NA,NA
NA,I351,21,NA,NA
NA,I420,24,NA,NA
NA,I441,10,NA,NA
NA,I442,15,NA,NA
NA,I471,15,NA,NA
NA,I48,103,NA,NA
NA,I493,9,NA,NA
NA,I495,22,NA,NA
NA,I499,7,NA,NA
NA,I500,29,NA,NA
NA,I509,10,NA,NA
NA,I639,15,NA,NA
NA,I693,11,NA,NA
NA,I803,6,NA,NA
NA,I839,17,NA,NA
NA,I842,15,NA,NA
NA,I845,8,NA,NA
NA,I849,11,NA,NA
NA,J010,69,NA,NA
NA,J011,8,NA,NA
NA,J019,6,NA,NA
NA,J039,10,NA,NA
NA,J069,27,NA,NA
NA,J159,16,NA,NA
NA,J189,11,NA,NA
NA,J209,6,NA,NA
NA,J219,16,NA,NA
NA,J300,28,NA,NA
NA,J301,111,NA,NA
NA,J3010,171,NA,NA
NA,J303,73,NA,NA
NA,J304,56,NA,NA
NA,J310,41,NA,NA
NA,J320,36,NA,NA
NA,J330,21,NA,NA
NA,J338,24,NA,NA
NA,J34,6,NA,NA
NA,J341,17,NA,NA
NA,J342,41,NA,NA
NA,J350,8,NA,NA
NA,J351,7,NA,NA
NA,J352,13,NA,NA
NA,J370,6,NA,NA
NA,J448,92,NA,NA
NA,J449,8,NA,NA
NA,J45,8,NA,NA
NA,J450,212,NA,NA
NA,J451,119,NA,NA
NA,J458,15,NA,NA
NA,J459,173,NA,NA
NA,J47,20,NA,NA
NA,J920,25,NA,NA
NA,K021,17,NA,NA
NA,K0713,10,NA,NA
NA,K074,13,NA,NA
NA,K0760,8,NA,NA
NA,K083,9,NA,NA
NA,K20,6,NA,NA
NA,K210,53,NA,NA
NA,K219,25,NA,NA
NA,K293,19,NA,NA
NA,K294,8,NA,NA
NA,K295,28,NA,NA
NA,K297,13,NA,NA
NA,K298,16,NA,NA
NA,K30,17,NA,NA
NA,K409,24,NA,NA
NA,K449,51,NA,NA
NA,K501,14,NA,NA
NA,K508,9,NA,NA
NA,K511,12,NA,NA
NA,K515,20,NA,NA
NA,K519,32,NA,NA
NA,K522,16,NA,NA
NA,K573,27,NA,NA
NA,K580,9,NA,NA
NA,K590,18,NA,NA
NA,K601,9,NA,NA
NA,K603,10,NA,NA
NA,K621,7,NA,NA
NA,K802,16,NA,NA
NA,K830,7,NA,NA
NA,K900,80,NA,NA
NA,L200,180,NA,NA
NA,L209,32,NA,NA
NA,L230,14,NA,NA
NA,L233,9,NA,NA
NA,L235,14,NA,NA
NA,L272,77,NA,NA
NA,L303,38,NA,NA
NA,L309,19,NA,NA
NA,L400,60,NA,NA
NA,L405,13,NA,NA
NA,L500,7,NA,NA
NA,L503,19,NA,NA
NA,L508,8,NA,NA
NA,L509,15,NA,NA
NA,L570,8,NA,NA
NA,L700,12,NA,NA
NA,L82,14,NA,NA
NA,L84,9,NA,NA
NA,M029,9,NA,NA
NA,M058,47,NA,NA
NA,M059,6,NA,NA
NA,M060,11,NA,NA
NA,M084,27,NA,NA
NA,M139,10,NA,NA
NA,M150,8,NA,NA
NA,M160,11,NA,NA
NA,M161,22,NA,NA
NA,M170,19,NA,NA
NA,M171,53,NA,NA
NA,M190,8,NA,NA
NA,M201,12,NA,NA
NA,M202,6,NA,NA
NA,M204,8,NA,NA
NA,M220,8,NA,NA
NA,M224,10,NA,NA
NA,M232,27,NA,NA
NA,M255,30,NA,NA
NA,M350,10,NA,NA
NA,M430,18,NA,NA
NA,M431,30,NA,NA
NA,M45,21,NA,NA
NA,M472,13,NA,NA
NA,M478,7,NA,NA
NA,M4780,30,NA,NA
NA,M4782,15,NA,NA
NA,M479,11,NA,NA
NA,M480,43,NA,NA
NA,M501,32,NA,NA
NA,M503,12,NA,NA
NA,M511,163,NA,NA
NA,M513,118,NA,NA
NA,M530,14,NA,NA
NA,M531,76,NA,NA
NA,M533,14,NA,NA
NA,M541,22,NA,NA
NA,M542,39,NA,NA
NA,M543,26,NA,NA
NA,M544,29,NA,NA
NA,M545,55,NA,NA
NA,M546,30,NA,NA
NA,M549,45,NA,NA
NA,M654,7,NA,NA
NA,M708,22,NA,NA
NA,M722,8,NA,NA
NA,M750,15,NA,NA
NA,M751,67,NA,NA
NA,M752,11,NA,NA
NA,M754,16,NA,NA
NA,M771,21,NA,NA
NA,M790,64,NA,NA
NA,M796,10,NA,NA
NA,N10,6,NA,NA
NA,N137,6,NA,NA
NA,N201,9,NA,NA
NA,N300,7,NA,NA
NA,N390,17,NA,NA
NA,N393,54,NA,NA
NA,N394,16,NA,NA
NA,N40,31,NA,NA
NA,N411,10,NA,NA
NA,N701,8,NA,NA
NA,N710,8,NA,NA
NA,N72,11,NA,NA
NA,N736,9,NA,NA
NA,N760,13,NA,NA
NA,N800,15,NA,NA
NA,N801,54,NA,NA
NA,N803,28,NA,NA
NA,N804,39,NA,NA
NA,N809,8,NA,NA
NA,N811,46,NA,NA
NA,N812,40,NA,NA
NA,N816,36,NA,NA
NA,N830,23,NA,NA
NA,N831,16,NA,NA
NA,N832,146,NA,NA
NA,N840,57,NA,NA
NA,N841,34,NA,NA
NA,N850,20,NA,NA
NA,N870,15,NA,NA
NA,N871,17,NA,NA
NA,N872,16,NA,NA
NA,N911,12,NA,NA
NA,N914,8,NA,NA
NA,N920,64,NA,NA
NA,N921,41,NA,NA
NA,N924,28,NA,NA
NA,N926,51,NA,NA
NA,N945,15,NA,NA
NA,N946,9,NA,NA
NA,N950,29,NA,NA
NA,N951,14,NA,NA
NA,N970,17,NA,NA
NA,N974,10,NA,NA
NA,N979,35,NA,NA
NA,O020,11,NA,NA
NA,O021,11,NA,NA
NA,O039,8,NA,NA
NA,O049,17,NA,NA
NA,O100,52,NA,NA
NA,O121,8,NA,NA
NA,O13,33,NA,NA
NA,O140,9,NA,NA
NA,O200,8,NA,NA
NA,O209,8,NA,NA
NA,O240,25,NA,NA
NA,O244,85,NA,NA
NA,O266,17,NA,NA
NA,O267,15,NA,NA
NA,O2688,10,NA,NA
NA,O300,79,NA,NA
NA,O321,53,NA,NA
NA,O342,144,NA,NA
NA,O358,7,NA,NA
NA,O365,68,NA,NA
NA,O366,59,NA,NA
NA,O368,8,NA,NA
NA,O40,28,NA,NA
NA,O410,26,NA,NA
NA,O420,9,NA,NA
NA,O440,14,NA,NA
NA,O469,10,NA,NA
NA,O470,110,NA,NA
NA,O471,6,NA,NA
NA,O48,12,NA,NA
NA,O721,6,NA,NA
NA,O800,20,NA,NA
NA,O990,10,NA,NA
NA,O992,29,NA,NA
NA,O993,25,NA,NA
NA,O995,28,NA,NA
NA,O996,15,NA,NA
NA,O998,15,NA,NA
NA,O9980,18,NA,NA
NA,O9989,19,NA,NA
NA,Q210,23,NA,NA
NA,Q251,7,NA,NA
NA,R010,12,NA,NA
NA,R040,7,NA,NA
NA,R042,12,NA,NA
NA,R05,56,NA,NA
NA,R060,38,NA,NA
NA,R062,25,NA,NA
NA,R065,32,NA,NA
NA,R073,14,NA,NA
NA,R074,40,NA,NA
NA,R101,19,NA,NA
NA,R103,93,NA,NA
NA,R104,107,NA,NA
NA,R13,7,NA,NA
NA,R202,19,NA,NA
NA,R21,13,NA,NA
NA,R298,12,NA,NA
NA,R300,8,NA,NA
NA,R31,20,NA,NA
NA,R32,6,NA,NA
NA,R33,8,NA,NA
NA,R35,11,NA,NA
NA,R42,51,NA,NA
NA,R4901,9,NA,NA
NA,R509,26,NA,NA
NA,R51,14,NA,NA
NA,R518,6,NA,NA
NA,R5180,20,NA,NA
NA,R53,6,NA,NA
NA,R55,17,NA,NA
NA,R568,13,NA,NA
NA,R876,60,NA,NA
NA,R91,11,NA,NA
NA,S010,14,NA,NA
NA,S051,6,NA,NA
NA,S060,29,NA,NA
NA,S134,14,NA,NA
NA,S202,17,NA,NA
NA,S223,7,NA,NA
NA,S300,6,NA,NA
NA,S320,6,NA,NA
NA,S400,14,NA,NA
NA,S420,16,NA,NA
NA,S422,10,NA,NA
NA,S430,9,NA,NA
NA,S460,17,NA,NA
NA,S525,19,NA,NA
NA,S610,9,NA,NA
NA,S611,8,NA,NA
NA,S626,9,NA,NA
NA,S661,7,NA,NA
NA,S800,11,NA,NA
NA,S821,7,NA,NA
NA,S823,8,NA,NA
NA,S826,14,NA,NA
NA,S828,6,NA,NA
NA,S832,10,NA,NA
NA,S834,7,NA,NA
NA,S835,7,NA,NA
NA,S836,14,NA,NA
NA,S920,11,NA,NA
NA,S934,15,NA,NA
NA,T36,18,NA,NA
NA,T36N0,12,NA,NA
NA,T783,12,NA,NA
NA,T784,7,NA,NA
NA,T810,14,NA,NA
NA,T814,31,NA,NA
NA,T840,8,NA,NA
NA,W00,13,NA,NA
NA,W01,43,NA,NA
NA,W010,10,NA,NA
NA,W018,8,NA,NA
NA,W17,7,NA,NA
NA,W22,8,NA,NA
NA,W31,7,NA,NA
NA,X69,14,NA,NA
NA,Y948,10,NA,NA
NA,Y96,12,NA,NA
NA,Y960,8,NA,NA
NA,Z,57,NA,NA
NA,Z010,21,NA,NA
NA,Z014,26,NA,NA
NA,Z015,127,NA,NA
NA,Z018,22,NA,NA
NA,Z035,10,NA,NA
NA,Z038,25,NA,NA
NA,Z039,13,NA,NA
NA,Z048,22,NA,NA
NA,Z080,17,NA,NA
NA,Z087,13,NA,NA
NA,Z089,21,NA,NA
NA,Z090,95,NA,NA
NA,Z094,22,NA,NA
NA,Z098,7,NA,NA
NA,Z099,23,NA,NA
NA,Z300,12,NA,NA
NA,Z302,68,NA,NA
NA,Z304,8,NA,NA
NA,Z305,6,NA,NA
NA,Z312,17,NA,NA
NA,Z313,9,NA,NA
NA,Z315,80,NA,NA
NA,Z321,13,NA,NA
NA,Z340,54,NA,NA
NA,Z348,50,NA,NA
NA,Z349,28,NA,NA
NA,Z350,53,NA,NA
NA,Z352,12,NA,NA
NA,Z355,12,NA,NA
NA,Z358,84,NA,NA
NA,Z359,10,NA,NA
NA,Z360,21,NA,NA
NA,Z363,119,NA,NA
NA,Z364,90,NA,NA
NA,Z368,37,NA,NA
NA,Z369,24,NA,NA
NA,Z450,44,NA,NA
NA,Z461,7,NA,NA
NA,Z516,578,NA,NA
NA,Z572,9,NA,NA
NA,Z600,32,NA,NA
NA,Z630,53,NA,NA
NA,Z635,38,NA,NA
NA,Z637,43,NA,NA
NA,Z638,18,NA,NA
NA,Z640,7,NA,NA
NA,Z721,7,NA,NA
NA,Z730,283,NA,NA
NA,Z940,141,NA,NA
NA,Z947,33,NA,NA
NA,Z951,76,NA,NA
NA,Z952,10,NA,NA
NA,Z955,26,NA,NA
NA,Z961,262,NA,NA
NA,Z988,64,NA,NA
?,NA,NA,1,NA
1910,NA,NA,1,NA
998,NA,NA,2,NA
999,NA,NA,31,NA
A010,NA,NA,13,NA
A030,NA,NA,2,NA
A031,NA,NA,1,NA
A041,NA,NA,2,NA
A042,NA,NA,1,NA
A051,NA,NA,2,NA
A064,NA,NA,1,NA
A072,NA,NA,2,NA
A073,NA,NA,1,NA
A10AB05,NA,NA,4,NA
A10AB06,NA,NA,2,NA
A10AE04,NA,NA,1,NA
A10BA02,NA,NA,2,NA
A155,NA,NA,1,NA
A158,NA,NA,26,NA
A163,NA,NA,4,NA
A168,NA,NA,16,NA
A170,NA,NA,3,NA
A190,NA,NA,9,NA
A191,NA,NA,186,NA
A192,NA,NA,25,NA
A198,NA,NA,6,NA
A217,NA,NA,2,NA
A239,NA,NA,4,NA
A240,NA,NA,7,NA
A241,NA,NA,25,NA
A242,NA,NA,3,NA
A267,NA,NA,1,NA
A268,NA,NA,1,NA
A269,NA,NA,3,NA
A279,NA,NA,2,NA
A2819,NA,NA,1,NA
A300,NA,NA,1,NA
A31,NA,NA,1,NA
A3184,NA,NA,3,NA
A321,NA,NA,5,NA
A329,NA,NA,3,NA
A35,NA,NA,1,NA
A394,NA,NA,1,NA
A419N,NA,NA,1,NA
A421,NA,NA,48,NA
A427,NA,NA,2,NA
A439,NA,NA,4,NA
A440,NA,NA,1,NA
A448,NA,NA,2,NA
A482,NA,NA,1,NA
A484,NA,NA,1,NA
A492,NA,NA,23,NA
A500,NA,NA,1,NA
A503,NA,NA,1,NA
A505,NA,NA,1,NA
A509,NA,NA,3,NA
A511,NA,NA,1,NA
A512,NA,NA,6,NA
A514,NA,NA,2,NA
A543,NA,NA,1,NA
A568,NA,NA,2,NA
A660,NA,NA,7,NA
A671,NA,NA,1,NA
A70,NA,NA,2,NA
A710,NA,NA,1,NA
A750,NA,NA,1,NA
A759,NA,NA,12,NA
A799,NA,NA,4,NA
A811,NA,NA,1,NA
A812,NA,NA,12,NA
A819,NA,NA,1,NA
A850,NA,NA,1,NA
A852,NA,NA,1,NA
A87,NA,NA,1,NA
A871,NA,NA,6,NA
A888,NA,NA,5,NA
A929,NA,NA,3,NA
A931,NA,NA,14,NA
A959,NA,NA,2,NA
A980,NA,NA,1,NA
Anaem,NA,NA,1,NA
Arthr,NA,NA,2,NA
B011,NA,NA,3,NA
B01AA,NA,NA,2,NA
B01AA03,NA,NA,6,NA
B01AB,NA,NA,1,NA
B01AE07,NA,NA,1,NA
B01AF01,NA,NA,9,NA
B01AF02,NA,NA,3,NA
B08,NA,NA,1,NA
B0801,NA,NA,3,NA
B0808,NA,NA,2,NA
B15,NA,NA,1,NA
B172,NA,NA,9,NA
B18,NA,NA,1,NA
B201,NA,NA,2,NA
B202,NA,NA,1,NA
B204,NA,NA,42,NA
B207,NA,NA,55,NA
B208,NA,NA,2,NA
B211,NA,NA,6,NA
B212,NA,NA,67,NA
B213,NA,NA,1,NA
B220,NA,NA,1,NA
B222,NA,NA,2,NA
B227,NA,NA,1,NA
B232,NA,NA,4,NA
B25,NA,NA,1,NA
B260,NA,NA,6,NA
B33,NA,NA,9,NA
B330,NA,NA,1,NA
B333,NA,NA,3,NA
B342,NA,NA,37,NA
B344,NA,NA,1,NA
B371,NA,NA,36,NA
B376,NA,NA,1,NA
B381,NA,NA,7,NA
B383,NA,NA,1,NA
B394,NA,NA,1,NA
B399,NA,NA,1,NA
B409,NA,NA,7,NA
B419,NA,NA,1,NA
B430,NA,NA,2,NA
B440J,NA,NA,1,NA
B447,NA,NA,1,NA
B450,NA,NA,1,NA
B451,NA,NA,1,NA
B458,NA,NA,1,NA
B459,NA,NA,1,NA
B460,NA,NA,1,NA
B465,NA,NA,1,NA
B469,NA,NA,2,NA
B487,NA,NA,33,NA
B500,NA,NA,9,NA
B508,NA,NA,1,NA
B519,NA,NA,4,NA
B538,NA,NA,1,NA
B551,NA,NA,33,NA
B559,NA,NA,1,NA
B57,NA,NA,2,NA
B570,NA,NA,8,NA
B572,NA,NA,32,NA
B582,NA,NA,4,NA
B64,NA,NA,1,NA
B669,NA,NA,1,NA
B670,NA,NA,16,NA
B672,NA,NA,147,NA
B673,NA,NA,2,NA
B675,NA,NA,3,NA
B677,NA,NA,6,NA
B678,NA,NA,9,NA
B679,NA,NA,85,NA
B690,NA,NA,4,NA
B699,NA,NA,1,NA
B718,NA,NA,1,NA
B749,NA,NA,2,NA
B760,NA,NA,1,NA
B780,NA,NA,3,NA
B79,NA,NA,4,NA
B810,NA,NA,2,NA
B814,NA,NA,1,NA
B820,NA,NA,6,NA
B831,NA,NA,1,NA
B870,NA,NA,3,NA
B871,NA,NA,2,NA
B888,NA,NA,3,NA
B89,NA,NA,6,NA
B949,NA,NA,1,NA
B955,NA,NA,1,NA
B957,NA,NA,1,NA
B958,NA,NA,1,NA
B963,NA,NA,5,NA
B964,NA,NA,2,NA
B966,NA,NA,2,NA
B9688,NA,NA,12,NA
B971,NA,NA,1,NA
B972,NA,NA,32,NA
B978,NA,NA,10,NA
Brady,NA,NA,1,NA
Bursi,NA,NA,1,NA
C00,NA,NA,23,NA
C002,NA,NA,8,NA
C003,NA,NA,40,NA
C005,NA,NA,1,NA
C006,NA,NA,20,NA
C008,NA,NA,13,NA
C01AA05,NA,NA,2,NA
C01BC04,NA,NA,1,NA
C01BD01,NA,NA,42,NA
C01DA02,NA,NA,1,NA
C02,NA,NA,81,NA
C02AC02,NA,NA,2,NA
C02AC05,NA,NA,1,NA
C03,NA,NA,17,NA
C03AA03,NA,NA,6,NA
C03CA01,NA,NA,1,NA
C04,NA,NA,42,NA
C05,NA,NA,1,NA
C052,NA,NA,542,NA
C06,NA,NA,24,NA
C061,NA,NA,70,NA
C0610,NA,NA,31,NA
C0611,NA,NA,245,NA
C0612,NA,NA,46,NA
C0615,NA,NA,2,NA
C0619,NA,NA,76,NA
C062,NA,NA,34,NA
C068,NA,NA,365,NA
C07,NA,NA,24,NA
C07AA05,NA,NA,13,NA
C07AB,NA,NA,1,NA
C07AB02,NA,NA,4,NA
C07AB07,NA,NA,11,NA
C08,NA,NA,10,NA
C080,NA,NA,15,NA
C0801,NA,NA,241,NA
C0802,NA,NA,560,NA
C081,NA,NA,5,NA
C0810,NA,NA,81,NA
C0811,NA,NA,42,NA
C0812,NA,NA,6,NA
C0814,NA,NA,18,NA
C0819,NA,NA,144,NA
C088,NA,NA,1,NA
C0880,NA,NA,27,NA
C0881,NA,NA,544,NA
C0882,NA,NA,84,NA
C0883,NA,NA,25,NA
C0884,NA,NA,27,NA
C089,NA,NA,104,NA
C0891,NA,NA,115,NA
C0892,NA,NA,1275,NA
C0893,NA,NA,48,NA
C08CA01,NA,NA,26,NA
C08CA02,NA,NA,3,NA
C08DA01,NA,NA,8,NA
C09,NA,NA,61,NA
C09AA,NA,NA,1,NA
C09AA04,NA,NA,8,NA
C09CA01,NA,NA,5,NA
C09CA06,NA,NA,2,NA
C09CA08,NA,NA,1,NA
C10,NA,NA,5,NA
C101,NA,NA,280,NA
C104,NA,NA,10,NA
C10AA05,NA,NA,4,NA
C11,NA,NA,47,NA
C111,NA,NA,233,NA
C113,NA,NA,58,NA
C13,NA,NA,58,NA
C130,NA,NA,393,NA
C142,NA,NA,13,NA
C148,NA,NA,176,NA
C15,NA,NA,37,NA
C161,NA,NA,61,NA
C1611,NA,NA,5,NA
C1612,NA,NA,133,NA
C17,NA,NA,17,NA
C188,NA,NA,8,NA
C209,NA,NA,64,NA
C21,NA,NA,192,NA
C223,NA,NA,40,NA
C224,NA,NA,210,NA
C24,NA,NA,7,NA
C25,H,NA,1,NA
C261,NA,NA,8,NA
C30,NA,NA,47,NA
C301,NA,NA,36,NA
C31,NA,NA,17,NA
C311,NA,NA,126,NA
C312,NA,NA,22,NA
C313,NA,NA,242,NA
C33,NA,NA,15,NA
C3390,NA,NA,59,NA
C3391,NA,NA,333,NA
C3392,NA,NA,40,NA
C3395,NA,NA,35,NA
C3397,NA,NA,1,NA
C3403,NA,NA,65,NA
C3407,NA,NA,94,NA
C3424,NA,NA,68,NA
C3484,NA,NA,193,NA
C3494,NA,NA,151,NA
C38,NA,NA,5,NA
C382,NA,NA,20,NA
C39,NA,NA,1,NA
C390,NA,NA,4,NA
C40,NA,NA,8,NA
C400,NA,NA,3,NA
C4001,NA,NA,501,NA
C4003,NA,NA,2,NA
C401,NA,NA,9,NA
C4010,NA,NA,47,NA
C4012,NA,NA,79,NA
C4013,NA,NA,3,NA
C4019,NA,NA,10,NA
C402,NA,NA,23,NA
C4023,NA,NA,177,NA
C403,NA,NA,2,NA
C4030,NA,NA,11,NA
C4031,NA,NA,178,NA
C4032,NA,NA,50,NA
C4033,NA,NA,490,NA
C4039,NA,NA,141,NA
C408,NA,NA,1,NA
C4080,NA,NA,5,NA
C4081,NA,NA,58,NA
C4082,NA,NA,54,NA
C4083,NA,NA,42,NA
C4089,NA,NA,50,NA
C409,NA,NA,3,NA
C4092,NA,NA,285,NA
C4093,NA,NA,13,NA
C41,NA,NA,24,NA
C410,NA,NA,22,NA
C4101,NA,NA,133,NA
C4102,NA,NA,2,NA
C4103,NA,NA,3,NA
C4104,NA,NA,72,NA
C4106,NA,NA,424,NA
C4107,NA,NA,170,NA
C4108,NA,NA,15,NA
C4109,NA,NA,263,NA
C411,NA,NA,23,NA
C4110,NA,NA,145,NA
C4111,NA,NA,127,NA
C4114,NA,NA,1,NA
C4115,NA,NA,503,NA
C4119,NA,NA,81,NA
C412,NA,NA,42,NA
C4121,NA,NA,180,NA
C4122,NA,NA,287,NA
C4123,NA,NA,655,NA
C413,NA,NA,18,NA
C4130,NA,NA,44,NA
C4131,NA,NA,80,NA
C4139,NA,NA,173,NA
C414,NA,NA,4,NA
C4142,NA,NA,594,NA
C4143,NA,NA,53,NA
C4149,NA,NA,1565,NA
C418,NA,NA,1,NA
C4180,NA,NA,18,NA
C4181,NA,NA,6,NA
C4183,NA,NA,378,NA
C4189,NA,NA,34,NA
C419,NA,NA,5,NA
C4190,NA,NA,48,NA
C4191,NA,NA,34,NA
C4192,NA,NA,298,NA
C4193,NA,NA,15,NA
C4199,NA,NA,66,NA
C430,NA,NA,3,NA
C4301,NA,NA,38,NA
C4302,NA,NA,17,NA
C4303,NA,NA,68,NA
C431,NA,NA,45,NA
C4313,NA,NA,28,NA
C4314,NA,NA,1,NA
C432,NA,NA,104,NA
C4334,NA,NA,88,NA
C4344,NA,NA,15,NA
C4354,NA,NA,5,NA
C438,NA,NA,24,NA
C4381,NA,NA,38,NA
C4382,NA,NA,285,NA
C4383,NA,NA,198,NA
C4384,NA,NA,2,NA
C4393,NA,NA,142,NA
C4394,NA,NA,64,NA
C446,NA,NA,29,NA
C447,NA,NA,32,NA
C448,NA,NA,2,NA
C45,NA,NA,31,NA
C452,NA,NA,217,NA
C457,NA,NA,122,NA
C46,NA,NA,7,NA
C461,NA,NA,119,NA
C462,NA,NA,1,NA
C463,NA,NA,2,NA
C467,NA,NA,199,NA
C468,NA,NA,4,NA
C470,NA,NA,30,NA
C4700,NA,NA,24,NA
C4706,NA,NA,13,NA
C4709,NA,NA,88,NA
C4710,NA,NA,3,NA
C4715,NA,NA,4,NA
C4716,NA,NA,2,NA
C4717,NA,NA,123,NA
C4719,NA,NA,7,NA
C4725,NA,NA,29,NA
C4726,NA,NA,2,NA
C4729,NA,NA,1,NA
C473,NA,NA,6,NA
C4730,NA,NA,16,NA
C4735,NA,NA,1,NA
C4736,NA,NA,179,NA
C4739,NA,NA,5,NA
C4747,NA,NA,1,NA
C4749,NA,NA,47,NA
C475,NA,NA,5,NA
C4750,NA,NA,11,NA
C4756,NA,NA,23,NA
C4759,NA,NA,27,NA
C4766,NA,NA,1,NA
C478,NA,NA,5,NA
C4780,NA,NA,38,NA
C4786,NA,NA,4,NA
C4789,NA,NA,97,NA
C479,NA,NA,25,NA
C4790,NA,NA,23,NA
C4796,NA,NA,32,NA
C4799,NA,NA,89,NA
C48,NA,NA,39,NA
C4804,NA,NA,9,NA
C4806,NA,NA,3,NA
C4807,NA,NA,124,NA
C4812,NA,NA,3,NA
C4813,NA,NA,261,NA
C4814,NA,NA,63,NA
C4815,NA,NA,2,NA
C4818,NA,NA,7,NA
C482,NA,NA,4,NA
C4821,NA,NA,47,NA
C4822,NA,NA,44,NA
C4823,NA,NA,2,NA
C4828,NA,NA,67,NA
C488,NA,NA,44,NA
C4881,NA,NA,22,NA
C4882,NA,NA,46,NA
C4883,NA,NA,63,NA
C4884,NA,NA,18,NA
C4888,NA,NA,84,NA
C49,NA,NA,13,NA
C490,NA,NA,81,NA
C4901,NA,NA,152,NA
C4904,NA,NA,794,NA
C4905,NA,NA,47,NA
C4906,NA,NA,8,NA
C4908,NA,NA,26,NA
C491,NA,NA,99,NA
C4914,NA,NA,131,NA
C4916,NA,NA,24,NA
C4917,NA,NA,4,NA
C4918,NA,NA,11,NA
C4924,NA,NA,100,NA
C4926,NA,NA,2,NA
C4927,NA,NA,7,NA
C4932,NA,NA,163,NA
C4933,NA,NA,128,NA
C4934,NA,NA,117,NA
C4935,NA,NA,187,NA
C4936,NA,NA,2,NA
C4941,NA,NA,2,NA
C4942,NA,NA,238,NA
C4944,NA,NA,91,NA
C4945,NA,NA,1,NA
C4947,NA,NA,7,NA
C4948,NA,NA,81,NA
