concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason,tmp_name_fi
788,"Malignant neoplasm of nose, naval cavities, middle ear and accessory sinuses",Condition,ICD8fi,3-digit ICD8fi,NA,160,1970-01-01,2299-11-03,NA,"Nenän, nenäonteloiden, välikorvan ja nenänsivuonteloiden pahanlaatuinen kasvain"
789,"Malignant neoplasm of nose, naval cavities, middle ear and accessory sinuses, Nose (internal) and nasal cavities",Condition,ICD8fi,5-digit ICD8fi,NA,16001,1970-01-01,2299-11-03,NA,"Nenän, nenäonteloiden, välikorvan ja nenänsivuonteloiden pahanlaatuinen kasvain, Neoplasma malignum nasi, cavitatum nasi, auris mediae et sinuun accessorium, Nasi (interni) et cavitatum nasi"
790,"Malignant neoplasm of nose, naval cavities, middle ear and accessory sinuses, Eustachian tube and middle ear",Condition,ICD8fi,5-digit ICD8fi,NA,16011,1970-01-01,2299-11-03,NA,"Nenän, nenäonteloiden, välikorvan ja nenänsivuonteloiden pahanlaatuinen kasvain, Neoplasma malignum nasi, cavitatum nasi, auris mediae et sinuun accessorium, Tubae pharyngo-tympanicae et auris mediae"
791,"Malignant neoplasm of nose, naval cavities, middle ear and accessory sinuses, Maxiliary sinus",Condition,ICD8fi,5-digit ICD8fi,NA,16021,1970-01-01,2299-11-03,NA,"Nenän, nenäonteloiden, välikorvan ja nenänsivuonteloiden pahanlaatuinen kasvain, Neoplasma malignum nasi, cavitatum nasi, auris mediae et sinuun accessorium, Sinus maxillaris"
792,"Malignant neoplasm of nose, naval cavities, middle ear and accessory sinuses, Sinus alii",Condition,ICD8fi,5-digit ICD8fi,NA,16081,1970-01-01,2299-11-03,NA,"Nenän, nenäonteloiden, välikorvan ja nenänsivuonteloiden pahanlaatuinen kasvain, Neoplasma malignum nasi, cavitatum nasi, auris mediae et sinuun accessorium, Sinus alii"
793,"Malignant neoplasm of nose, naval cavities, middle ear and accessory sinuses, Loco multiplici",Condition,ICD8fi,5-digit ICD8fi,NA,16087,1970-01-01,2299-11-03,NA,"Nenän, nenäonteloiden, välikorvan ja nenänsivuonteloiden pahanlaatuinen kasvain, Neoplasma malignum nasi, cavitatum nasi, auris mediae et sinuun accessorium, Loco multiplici"
794,"Malignant neoplasm of nose, naval cavities, middle ear and accessory sinuses, Unspecified sinus",Condition,ICD8fi,5-digit ICD8fi,NA,16099,1970-01-01,2299-11-03,NA,"Nenän, nenäonteloiden, välikorvan ja nenänsivuonteloiden pahanlaatuinen kasvain, Neoplasma malignum nasi, cavitatum nasi, auris mediae et sinuun accessorium, NUD"
795,Malignant neoplasm of larynx,Condition,ICD8fi,3-digit ICD8fi,NA,161,1970-01-01,2299-11-03,NA,Kurkunpään pahanlaatuinen kasvain
796,"Malignant neoplasm of larynx, Glottis, true vocal cord",Condition,ICD8fi,5-digit ICD8fi,NA,16101,1970-01-01,2299-11-03,NA,"Kurkunpään pahanlaatuinen kasvain, Glottidis, plicae vocalis"
797,"Malignant neoplasm of larynx, Loco alio definitio",Condition,ICD8fi,5-digit ICD8fi,NA,16188,1970-01-01,2299-11-03,NA,"Kurkunpään pahanlaatuinen kasvain, Loco alio definitio"
798,"Malignant neoplasm of larynx, Loco multiplici",Condition,ICD8fi,5-digit ICD8fi,NA,16189,1970-01-01,2299-11-03,NA,"Kurkunpään pahanlaatuinen kasvain, Loco multiplici"
799,"Malignant neoplasm of larynx, Part unspecified",Condition,ICD8fi,5-digit ICD8fi,NA,16199,1970-01-01,2299-11-03,NA,"Kurkunpään pahanlaatuinen kasvain, NUD"
800,"Malignant neoplasm of trachea, bronchus and lung",Condition,ICD8fi,3-digit ICD8fi,NA,162,1970-01-01,2299-11-03,NA,"Henkitorven, keuhkoputkien ja keuhkojen pahanlaatuinen (primaarinen) kasvain"
801,"Malignant neoplasm of trachea, bronchus and lung, Trachea",Condition,ICD8fi,5-digit ICD8fi,NA,16201,1970-01-01,2299-11-03,NA,"Henkitorven, keuhkoputkien ja keuhkojen pahanlaatuinen (primaarinen) kasvain, Tracheae"
802,"Malignant neoplasm of trachea, bronchus and lung, Bronchi",Condition,ICD8fi,5-digit ICD8fi,NA,16211,1970-01-01,2299-11-03,NA,"Henkitorven, keuhkoputkien ja keuhkojen pahanlaatuinen (primaarinen) kasvain, Bronchi"
803,"Malignant neoplasm of trachea, bronchus and lung, Lobi superioris pulmonis",Condition,ICD8fi,5-digit ICD8fi,NA,16212,1970-01-01,2299-11-03,NA,"Henkitorven, keuhkoputkien ja keuhkojen pahanlaatuinen (primaarinen) kasvain, Lobi superioris pulmonis"
804,"Malignant neoplasm of trachea, bronchus and lung, Lobi medii pulmonis",Condition,ICD8fi,5-digit ICD8fi,NA,16213,1970-01-01,2299-11-03,NA,"Henkitorven, keuhkoputkien ja keuhkojen pahanlaatuinen (primaarinen) kasvain, Lobi medii pulmonis"
805,"Malignant neoplasm of trachea, bronchus and lung, Lobi inferioris pulmonis",Condition,ICD8fi,5-digit ICD8fi,NA,16214,1970-01-01,2299-11-03,NA,"Henkitorven, keuhkoputkien ja keuhkojen pahanlaatuinen (primaarinen) kasvain, Lobi inferioris pulmonis"
806,"Malignant neoplasm of trachea, bronchus and lung, Pulmonis, loco multiplici",Condition,ICD8fi,5-digit ICD8fi,NA,16217,1970-01-01,2299-11-03,NA,"Henkitorven, keuhkoputkien ja keuhkojen pahanlaatuinen (primaarinen) kasvain, Pulmonis, loco multiplici"
807,"Malignant neoplasm of trachea, bronchus and lung, Pulmonis, loco alio sive NUD",Condition,ICD8fi,5-digit ICD8fi,NA,16218,1970-01-01,2299-11-03,NA,"Henkitorven, keuhkoputkien ja keuhkojen pahanlaatuinen (primaarinen) kasvain, Pulmonis, loco alio sive NUD"
808,"Malignant neoplasm of trachea, bronchus and lung, NUD, primaria sive secundaria non indicata",Condition,ICD8fi,5-digit ICD8fi,NA,16219,1970-01-01,2299-11-03,NA,"Henkitorven, keuhkoputkien ja keuhkojen pahanlaatuinen (primaarinen) kasvain, NUD, primaria sive secundaria non indicata"
809,Malignant neoplasm of other and unspecified respiratory organs,Condition,ICD8fi,3-digit ICD8fi,NA,163,1970-01-01,2299-11-03,NA,Muiden tai tarkemmin määrittelemättömien hengityselinten pahanlaatuiset (primaariset) kasvaimet
810,"Malignant neoplasm of other and unspecified respiratory organs, Pleura",Condition,ICD8fi,5-digit ICD8fi,NA,16301,1970-01-01,2299-11-03,NA,"Muiden tai tarkemmin määrittelemättömien hengityselinten pahanlaatuiset (primaariset) kasvaimet, Pleurae"
811,"Malignant neoplasm of other and unspecified respiratory organs, Mediastinum",Condition,ICD8fi,5-digit ICD8fi,NA,16311,1970-01-01,2299-11-03,NA,"Muiden tai tarkemmin määrittelemättömien hengityselinten pahanlaatuiset (primaariset) kasvaimet, Mediastini"
812,"Malignant neoplasm of other and unspecified respiratory organs, Loco alio",Condition,ICD8fi,5-digit ICD8fi,NA,16398,1970-01-01,2299-11-03,NA,"Muiden tai tarkemmin määrittelemättömien hengityselinten pahanlaatuiset (primaariset) kasvaimet, Loco alio"
813,"Malignant neoplasm of other and unspecified respiratory organs, Site unspecified",Condition,ICD8fi,5-digit ICD8fi,NA,16399,1970-01-01,2299-11-03,NA,"Muiden tai tarkemmin määrittelemättömien hengityselinten pahanlaatuiset (primaariset) kasvaimet, NUD"
814,Malignant neoplasm of bone,Condition,ICD8fi,3-digit ICD8fi,NA,170,1970-01-01,2299-11-03,NA,Pahanlaatuinen luukasvain
815,"Malignant neoplasm of bone, Bones of skull and face",Condition,ICD8fi,5-digit ICD8fi,NA,17001,1970-01-01,2299-11-03,NA,"Pahanlaatuinen luukasvain, Cranii et facici"
816,"Malignant neoplasm of bone, Lower jaw bone",Condition,ICD8fi,5-digit ICD8fi,NA,17011,1970-01-01,2299-11-03,NA,"Pahanlaatuinen luukasvain, Mandibulae"
817,"Malignant neoplasm of bone, Vertebral column (excluding sacrum and coccyx)",Condition,ICD8fi,5-digit ICD8fi,NA,17021,1970-01-01,2299-11-03,NA,"Pahanlaatuinen luukasvain, Selkärangassa (lukuunottamatta ristiluuta ja häntäluuta)"
818,"Malignant neoplasm of bone, Ribs, sternum and clavicle",Condition,ICD8fi,5-digit ICD8fi,NA,17031,1970-01-01,2299-11-03,NA,"Pahanlaatuinen luukasvain, Costae, sterni et claviculae"
819,"Malignant neoplasm of bone, Long bones of upper limb and scapula",Condition,ICD8fi,5-digit ICD8fi,NA,17041,1970-01-01,2299-11-03,NA,"Pahanlaatuinen luukasvain, Yläraajojen pitkissä luissa ja lapaluusa"
820,"Malignant neoplasm of bone, Upper limb, short bones",Condition,ICD8fi,5-digit ICD8fi,NA,17051,1970-01-01,2299-11-03,NA,"Pahanlaatuinen luukasvain, Yläraajojen lyhyissä luissa"
821,"Malignant neoplasm of bone, Pelvic bones, sacrum, coccyx",Condition,ICD8fi,5-digit ICD8fi,NA,17061,1970-01-01,2299-11-03,NA,"Pahanlaatuinen luukasvain, Ossium pelvis, sacri et coccygis"
822,"Malignant neoplasm of bone, Lower limb, long bones",Condition,ICD8fi,5-digit ICD8fi,NA,17071,1970-01-01,2299-11-03,NA,"Pahanlaatuinen luukasvain, Alaraajojen pitkissä luissa"
823,"Malignant neoplasm of bone, Lower limb, short bones",Condition,ICD8fi,5-digit ICD8fi,NA,17081,1970-01-01,2299-11-03,NA,"Pahanlaatuinen luukasvain, Alaraajojen lyhyissä luissa"
824,"Malignant neoplasm of bone, Loco multiplici",Condition,ICD8fi,5-digit ICD8fi,NA,17097,1970-01-01,2299-11-03,NA,"Pahanlaatuinen luukasvain, Loco multiplici"
825,"Malignant neoplasm of bone, Site unspecified",Condition,ICD8fi,5-digit ICD8fi,NA,17099,1970-01-01,2299-11-03,NA,"Pahanlaatuinen luukasvain, NUD"
826,Malignant neoplasm of connective and other soft tissue,Condition,ICD8fi,3-digit ICD8fi,NA,171,1970-01-01,2299-11-03,NA,Sidekudoksen ja muun pehmeän kudoksen pahanlaatuinen kasvain
827,"Malignant neoplasm of connective and other soft tissue, Head, face and neck",Condition,ICD8fi,5-digit ICD8fi,NA,17101,1970-01-01,2299-11-03,NA,"Sidekudoksen ja muun pehmeän kudoksen pahanlaatuinen kasvain, Capitis, facici et colli"
828,"Malignant neoplasm of connective and other soft tissue, Trunci",Condition,ICD8fi,5-digit ICD8fi,NA,17111,1970-01-01,2299-11-03,NA,"Sidekudoksen ja muun pehmeän kudoksen pahanlaatuinen kasvain, Trunci"
829,"Malignant neoplasm of connective and other soft tissue, Cordis",Condition,ICD8fi,5-digit ICD8fi,NA,17112,1970-01-01,2299-11-03,NA,"Sidekudoksen ja muun pehmeän kudoksen pahanlaatuinen kasvain, Cordis"
830,"Malignant neoplasm of connective and other soft tissue, Upper limb (including shoulder)",Condition,ICD8fi,5-digit ICD8fi,NA,17121,1970-01-01,2299-11-03,NA,"Sidekudoksen ja muun pehmeän kudoksen pahanlaatuinen kasvain, Extremitatis (regione scapulari inclusa)"
831,"Malignant neoplasm of connective and other soft tissue, Lower limb (including hip)",Condition,ICD8fi,5-digit ICD8fi,NA,17131,1970-01-01,2299-11-03,NA,"Sidekudoksen ja muun pehmeän kudoksen pahanlaatuinen kasvain, Extremitatis inferioris (regione coxae inclusa)"
832,"Malignant neoplasm of connective and other soft tissue, Loco multiplici",Condition,ICD8fi,5-digit ICD8fi,NA,17197,1970-01-01,2299-11-03,NA,"Sidekudoksen ja muun pehmeän kudoksen pahanlaatuinen kasvain, Loco multiplici"
833,"Malignant neoplasm of connective and other soft tissue, Site unspecified",Condition,ICD8fi,5-digit ICD8fi,NA,17199,1970-01-01,2299-11-03,NA,"Sidekudoksen ja muun pehmeän kudoksen pahanlaatuinen kasvain, NUD"
834,Malignant melanoma of skin,Condition,ICD8fi,3-digit ICD8fi,NA,172,1970-01-01,2299-11-03,NA,Ihon pahanlaatuinen melooma
835,"Malignant melanoma of skin, Lips",Condition,ICD8fi,5-digit ICD8fi,NA,17201,1970-01-01,2299-11-03,NA,"Ihon pahanlaatuinen melooma, Labiorum oris"
836,"Malignant melanoma of skin, Eyelids, including canthi",Condition,ICD8fi,5-digit ICD8fi,NA,17211,1970-01-01,2299-11-03,NA,"Ihon pahanlaatuinen melooma, Palpebrae (cantho incluso)"
837,"Malignant melanoma of skin, Ear and external auricular canal",Condition,ICD8fi,5-digit ICD8fi,NA,17221,1970-01-01,2299-11-03,NA,"Ihon pahanlaatuinen melooma, Auris (canali externo incluso)"
838,"Malignant melanoma of skin, Other and unspecified parts of face",Condition,ICD8fi,5-digit ICD8fi,NA,17239,1970-01-01,2299-11-03,NA,"Ihon pahanlaatuinen melooma, Facisi loco alio et NUD"
839,"Malignant melanoma of skin, Scalp and neck",Condition,ICD8fi,5-digit ICD8fi,NA,17241,1970-01-01,2299-11-03,NA,"Ihon pahanlaatuinen melooma, Päänähka ja kaula"
840,"Malignant melanoma of skin, Scrotum",Condition,ICD8fi,5-digit ICD8fi,NA,17251,1970-01-01,2299-11-03,NA,"Ihon pahanlaatuinen melooma, Scroti"
841,"Malignant melanoma of skin, Trunk, except scrotum",Condition,ICD8fi,5-digit ICD8fi,NA,17261,1970-01-01,2299-11-03,NA,"Ihon pahanlaatuinen melooma, Trunci"
842,"Malignant melanoma of skin, Upper limb",Condition,ICD8fi,5-digit ICD8fi,NA,17271,1970-01-01,2299-11-03,NA,"Ihon pahanlaatuinen melooma, Extremitatis superioris"
843,"Malignant melanoma of skin, Lower limb",Condition,ICD8fi,5-digit ICD8fi,NA,17281,1970-01-01,2299-11-03,NA,"Ihon pahanlaatuinen melooma, Extremitatis inferioris"
844,"Malignant melanoma of skin, Loco multiplici",Condition,ICD8fi,5-digit ICD8fi,NA,17297,1970-01-01,2299-11-03,NA,"Ihon pahanlaatuinen melooma, Loco multiplici"
845,"Malignant melanoma of skin, Site unspecified",Condition,ICD8fi,5-digit ICD8fi,NA,17299,1970-01-01,2299-11-03,NA,"Ihon pahanlaatuinen melooma, NUD"
846,Other malignant neoplasm of skin,Condition,ICD8fi,3-digit ICD8fi,NA,173,1970-01-01,2299-11-03,NA,Muu ihon pahanlaatuinen kasvain
847,"Other malignant neoplasm of skin, Lips",Condition,ICD8fi,5-digit ICD8fi,NA,17301,1970-01-01,2299-11-03,NA,"Muu ihon pahanlaatuinen kasvain, Labiorum oris"
848,"Other malignant neoplasm of skin, Eyelids, including canthi",Condition,ICD8fi,5-digit ICD8fi,NA,17311,1970-01-01,2299-11-03,NA,"Muu ihon pahanlaatuinen kasvain, Palpebrae (cantho incluso)"
849,"Other malignant neoplasm of skin, Ear and external auricular canal",Condition,ICD8fi,5-digit ICD8fi,NA,17321,1970-01-01,2299-11-03,NA,"Muu ihon pahanlaatuinen kasvain, Auris (canali externo incluso)"
850,"Other malignant neoplasm of skin, Other and unspecified part of face",Condition,ICD8fi,5-digit ICD8fi,NA,17331,1970-01-01,2299-11-03,NA,"Muu ihon pahanlaatuinen kasvain, Facici, loco alio definito"
851,"Other malignant neoplasm of skin, Scalp and neck",Condition,ICD8fi,5-digit ICD8fi,NA,17341,1970-01-01,2299-11-03,NA,"Muu ihon pahanlaatuinen kasvain, Verticis et colli"
852,"Other malignant neoplasm of skin, Scrotum",Condition,ICD8fi,5-digit ICD8fi,NA,17351,1970-01-01,2299-11-03,NA,"Muu ihon pahanlaatuinen kasvain, Scroti"
853,"Other malignant neoplasm of skin, Trunk, except scrotum",Condition,ICD8fi,5-digit ICD8fi,NA,17361,1970-01-01,2299-11-03,NA,"Muu ihon pahanlaatuinen kasvain, Trunci"
854,"Other malignant neoplasm of skin, Upper limb",Condition,ICD8fi,5-digit ICD8fi,NA,17371,1970-01-01,2299-11-03,NA,"Muu ihon pahanlaatuinen kasvain, Extremitatis superioris"
855,"Other malignant neoplasm of skin, Lower limb",Condition,ICD8fi,5-digit ICD8fi,NA,17381,1970-01-01,2299-11-03,NA,"Muu ihon pahanlaatuinen kasvain, Extremitatis inferioris"
856,"Other malignant neoplasm of skin, Loco multiplici",Condition,ICD8fi,5-digit ICD8fi,NA,17397,1970-01-01,2299-11-03,NA,"Muu ihon pahanlaatuinen kasvain, Loco multiplici"
857,"Other malignant neoplasm of skin, Site unspecified",Condition,ICD8fi,5-digit ICD8fi,NA,17399,1970-01-01,2299-11-03,NA,"Muu ihon pahanlaatuinen kasvain, NUD"
858,Malignant neoplasm of breast,Condition,ICD8fi,3-digit ICD8fi,NA,174,1970-01-01,2299-11-03,NA,Nisän pahanlaatuinen kasvain
859,"Malignant neoplasm of breast, Cutis",Condition,ICD8fi,5-digit ICD8fi,NA,17401,1970-01-01,2299-11-03,NA,"Nisän pahanlaatuinen kasvain, Cutis"
860,"Malignant neoplasm of breast, Glandulae",Condition,ICD8fi,5-digit ICD8fi,NA,17402,1970-01-01,2299-11-03,NA,"Nisän pahanlaatuinen kasvain, Glandulae"
861,"Malignant neoplasm of breast, Unspecified",Condition,ICD8fi,5-digit ICD8fi,NA,17409,1970-01-01,2299-11-03,NA,"Nisän pahanlaatuinen kasvain, NUD"
862,Malignant neoplasm of cervix uteri,Condition,ICD8fi,3-digit ICD8fi,NA,180,1970-01-01,2299-11-03,NA,Kohdunkaulan pahanlaatuinen kasvain
863,Malignant neoplasm of cervix uteri,Condition,ICD8fi,5-digit ICD8fi,NA,18099,1970-01-01,2299-11-03,NA,Kohdunkaulan pahanlaatuinen kasvain
864,Chorionepithelioma,Condition,ICD8fi,3-digit ICD8fi,NA,181,1970-01-01,2299-11-03,NA,NA
865,Chorionepithelioma,Condition,ICD8fi,5-digit ICD8fi,NA,18199,1970-01-01,2299-11-03,NA,NA
866,Other malignant neoplasm of uterus,Condition,ICD8fi,3-digit ICD8fi,NA,182,1970-01-01,2299-11-03,NA,Muualla sijaitseva kohdun pahanlaatuinen kasvain
867,"Other malignant neoplasm of uterus, Carcinoma corporis uteri",Condition,ICD8fi,5-digit ICD8fi,NA,18200,1970-01-01,2299-11-03,NA,"Muualla sijaitseva kohdun pahanlaatuinen kasvain, Carcinoma corporis uteri"
868,"Other malignant neoplasm of uterus, Carcinoma corporis et cervicis uteri",Condition,ICD8fi,5-digit ICD8fi,NA,18201,1970-01-01,2299-11-03,NA,"Muualla sijaitseva kohdun pahanlaatuinen kasvain, Carcinoma corporis et cervicis uteri"
869,"Other malignant neoplasm of uterus, Sarcoma uteri",Condition,ICD8fi,5-digit ICD8fi,NA,18202,1970-01-01,2299-11-03,NA,"Muualla sijaitseva kohdun pahanlaatuinen kasvain, Sarcoma uteri"
870,"Other malignant neoplasm of uterus, Uterus, unspecified",Condition,ICD8fi,5-digit ICD8fi,NA,18299,1970-01-01,2299-11-03,NA,"Muualla sijaitseva kohdun pahanlaatuinen kasvain, NUD"
871,"Malignant neoplasm of ovary, Fallopian tube and broad ligament",Condition,ICD8fi,3-digit ICD8fi,NA,183,1970-01-01,2299-11-03,NA,"Munasarjan, munatorven tai kohdun leveän kannattimen pahanlaatuinen kasvain"
872,"Malignant neoplasm of ovary, Fallopian tube and broad ligament, Ovary",Condition,ICD8fi,5-digit ICD8fi,NA,18301,1970-01-01,2299-11-03,NA,"Munasarjan, munatorven tai kohdun leveän kannattimen pahanlaatuinen kasvain, Neoplasma malignum ovarii, tubae uterinae, ligamentti lati, Ovarii"
873,"Malignant neoplasm of ovary, Fallopian tube and broad ligament, Fallopian tube and broad ligament",Condition,ICD8fi,5-digit ICD8fi,NA,18311,1970-01-01,2299-11-03,NA,"Munasarjan, munatorven tai kohdun leveän kannattimen pahanlaatuinen kasvain, Neoplasma malignum ovarii, tubae uterinae, ligamentti lati, Tubae uterinae et ligamenti lati"
874,"Malignant neoplasm of ovary, Fallopian tube and broad ligament, Loco multiplici",Condition,ICD8fi,5-digit ICD8fi,NA,18397,1970-01-01,2299-11-03,NA,"Munasarjan, munatorven tai kohdun leveän kannattimen pahanlaatuinen kasvain, Neoplasma malignum ovarii, tubae uterinae, ligamentti lati, Loco multiplici"
875,"Malignant neoplasm of ovary, Fallopian tube and broad ligament, Part unspecified",Condition,ICD8fi,5-digit ICD8fi,NA,18399,1970-01-01,2299-11-03,NA,"Munasarjan, munatorven tai kohdun leveän kannattimen pahanlaatuinen kasvain, Neoplasma malignum ovarii, tubae uterinae, ligamentti lati, NUD"
876,Malignant neoplasm of other and unspecified female genital organs,Condition,ICD8fi,3-digit ICD8fi,NA,184,1970-01-01,2299-11-03,NA,Muualla sijaitseva tai tarkemmin määrittelemätön naisen sukuelinten pahanlaatuinen kasvain
877,"Malignant neoplasm of other and unspecified female genital organs, Vagina",Condition,ICD8fi,5-digit ICD8fi,NA,18401,1970-01-01,2299-11-03,NA,"Muualla sijaitseva tai tarkemmin määrittelemätön naisen sukuelinten pahanlaatuinen kasvain, Vaginae"
878,"Malignant neoplasm of other and unspecified female genital organs, Vulva",Condition,ICD8fi,5-digit ICD8fi,NA,18411,1970-01-01,2299-11-03,NA,"Muualla sijaitseva tai tarkemmin määrittelemätön naisen sukuelinten pahanlaatuinen kasvain, Vulvae"
879,"Malignant neoplasm of other and unspecified female genital organs, Other specified sites",Condition,ICD8fi,5-digit ICD8fi,NA,18488,1970-01-01,2299-11-03,NA,"Muualla sijaitseva tai tarkemmin määrittelemätön naisen sukuelinten pahanlaatuinen kasvain, Loco alio definito"
880,"Malignant neoplasm of other and unspecified female genital organs, Site unspecified",Condition,ICD8fi,5-digit ICD8fi,NA,18499,1970-01-01,2299-11-03,NA,"Muualla sijaitseva tai tarkemmin määrittelemätön naisen sukuelinten pahanlaatuinen kasvain, NUD"
881,Malignant neoplasm of prostate,Condition,ICD8fi,3-digit ICD8fi,NA,185,1970-01-01,2299-11-03,NA,Eturauhasen pahanlaatuinen kasvain
882,Malignant neoplasm of prostate,Condition,ICD8fi,5-digit ICD8fi,NA,18599,1970-01-01,2299-11-03,NA,Eturauhasen pahanlaatuinen kasvain
883,Malignant neoplasm of testis,Condition,ICD8fi,3-digit ICD8fi,NA,186,1970-01-01,2299-11-03,NA,Kiveksen pahanlaatuinen kasvain
884,Malignant neoplasm of testis,Condition,ICD8fi,5-digit ICD8fi,NA,18699,1970-01-01,2299-11-03,NA,Kiveksen pahanlaatuinen kasvain
885,Malignant neoplasm of other and unspecified male genital organs,Condition,ICD8fi,3-digit ICD8fi,NA,187,1970-01-01,2299-11-03,NA,Miehen sukuelinten muu tai tarkemmin määrittelemätön pahanlaatuinen kasvain
886,"Malignant neoplasm of other and unspecified male genital organs, Penis",Condition,ICD8fi,5-digit ICD8fi,NA,18701,1970-01-01,2299-11-03,NA,"Miehen sukuelinten muu tai tarkemmin määrittelemätön pahanlaatuinen kasvain, Penis"
887,"Malignant neoplasm of other and unspecified male genital organs, Scroti",Condition,ICD8fi,5-digit ICD8fi,NA,18780,1970-01-01,2299-11-03,NA,"Miehen sukuelinten muu tai tarkemmin määrittelemätön pahanlaatuinen kasvain, Scroti"
888,"Malignant neoplasm of other and unspecified male genital organs, Loco alio definito",Condition,ICD8fi,5-digit ICD8fi,NA,18788,1970-01-01,2299-11-03,NA,"Miehen sukuelinten muu tai tarkemmin määrittelemätön pahanlaatuinen kasvain, Loco alio definito"
