code,name_la,name_fi,name_en,name_se,name_en_source
35608,"Alii morbi nervorum cranialium, Alterius nervi","Muut aivohermojen sairaudet, Alterius nervi","Other diseases of cranial nerves, Alterius nervi",NA,THL
35609,"Alii morbi nervorum cranialium, NUD","Muut aivohermojen sairaudet, NUD","Other diseases of cranial nerves, Unspecified",NA,THL
357,"Morbi nervorum periphericorum alii, autonomis exceptis","Muut sairaudet ääreishermostossa, paitsi sisälmyshermoissa",Other diseases of peripheral nerves except autonomic,Andra sjukdomar i perifera nerver utom de autonoma,THL
35700,"Morbi nervorum periphericorum alii, autonomis exceptis, Nervi ulnaris","Muut sairaudet ääreishermostossa, paitsi sisälmyshermoissa, Nervi ulnaris","Other diseases of peripheral nerves except autonomic, Nervi ulnaris",NA,THL
35701,"Morbi nervorum periphericorum alii, autonomis exceptis, Nervi mediani","Muut sairaudet ääreishermostossa, paitsi sisälmyshermoissa, Nervi mediani","Other diseases of peripheral nerves except autonomic, Nervi mediani",NA,THL
35702,"Morbi nervorum periphericorum alii, autonomis exceptis, Nervi radialis","Muut sairaudet ääreishermostossa, paitsi sisälmyshermoissa, Nervi radialis","Other diseases of peripheral nerves except autonomic, Nervi radialis",NA,THL
35708,"Morbi nervorum periphericorum alii, autonomis exceptis, Alterius nervi","Muut sairaudet ääreishermostossa, paitsi sisälmyshermoissa, Alterius nervi","Other diseases of peripheral nerves except autonomic, Alterius nervi",NA,THL
358,Morbi systematis nervosi peripherici autonomi,Sairaudet perifeerisissä sisälmyshermoissa,Disease of peripheral autonomic nervous system,"Sjukdomar i perifera, autonoma nerver",THL
35800,"Morbi systematis nervosi peripherici autonomi, Syndroma Horner","Sairaudet perifeerisissä sisälmyshermoissa, Syndroma Horner","Disease of peripheral autonomic nervous system, Syndroma Horner",NA,THL
35808,"Morbi systematis nervosi peripherici autonomi, Alii definiti","Sairaudet perifeerisissä sisälmyshermoissa, Alii definiti","Disease of peripheral autonomic nervous system, Alii definiti",NA,THL
35809,"Morbi systematis nervosi peripherici autonomi, NUD","Sairaudet perifeerisissä sisälmyshermoissa, NUD","Disease of peripheral autonomic nervous system, Unspecified",NA,THL
360-369,MORBI INFLAMMATORII OCULI,Silmän tulehdukselliset taudit,Inflammatory diseases of the eye,Inflammatoriska ögonsjukdomar,THL
360,Conjunctivitis et Ophthalmia,NA,Conjunctivitis and ophthalmia,NA,THL
36000,"Conjunctivitis et Ophthalmia, Catarrhalis, infectiosa",NA,"Conjunctivitis and ophthalmia, Catarrhalis, infectiosa",NA,THL
36001,"Conjunctivitis et Ophthalmia, Nivalis, photoelectrica",NA,"Conjunctivitis and ophthalmia, Nivalis, photoelectrica",NA,THL
36002,"Conjunctivitis et Ophthalmia, Phlyctaenulosa",NA,"Conjunctivitis and ophthalmia, Phlyctaenulosa",NA,THL
36008,"Conjunctivitis et Ophthalmia, Alia definita",NA,"Conjunctivitis and ophthalmia, Alia definita",NA,THL
36009,"Conjunctivitis et Ophthalmia, NUD",NA,"Conjunctivitis and ophthalmia, Unspecified",NA,THL
361,Blepharitis,Luomitulehdus,Blepharitis,NA,THL
36100,"Blepharitis, Squamosa","Luomitulehdus, Squamosa","Blepharitis, Squamosa",NA,THL
36101,"Blepharitis, Ulcerosa","Luomitulehdus, Ulcerosa","Blepharitis, Ulcerosa",NA,THL
36109,"Blepharitis, Alia sive NUD","Luomitulehdus, Alia sive NUD","Blepharitis, Alia sive NUD",NA,THL
362,Hordeolum,Näärännäppy,Hordeolum,Vagel,THL
36200,"Hordeolum, Externum","Näärännäppy, Externum","Hordeolum, Externum",NA,THL
36201,"Hordeolum, Internum. Infectio glandulae tarsalis Meiborni","Näärännäppy, Internum. Infectio glandulae tarsalis Meiborni","Hordeolum, Internum. Infectio glandulae tarsalis Meiborni",NA,THL
36202,"Hordeolum, Abscessus palpebrae. Phlegmone palpebrae","Näärännäppy, Abscessus palpebrae. Phlegmone palpebrae","Hordeolum, Abscessus palpebrae. Phlegmone palpebrae",NA,THL
36209,"Hordeolum, Aliud sive NUD","Näärännäppy, Aliud sive NUD","Hordeolum, Aliud sive NUD",NA,THL
363,Keratitis,Sarveiskalvontulehdus,Keratitis,NA,THL
36300,"Keratitis, Ulcerosa","Sarveiskalvontulehdus, Ulcerosa","Keratitis, Ulcerosa",NA,THL
36301,"Keratitis, Ulcus serpens corneae","Sarveiskalvontulehdus, Ulcus serpens corneae","Keratitis, Ulcus serpens corneae",NA,THL
36302,"Keratitis, Ulcus rodens corneae (Mooren)","Sarveiskalvontulehdus, Ulcus rodens corneae (Mooren)","Keratitis, Ulcus rodens corneae (Mooren)",NA,THL
36308,"Keratitis, Ulcus corneae aliud","Sarveiskalvontulehdus, Ulcus corneae aliud","Keratitis, Ulcus corneae aliud",NA,THL
36309,"Keratitis, Ulcus corneae NUD","Sarveiskalvontulehdus, Ulcus corneae NUD","Keratitis, Ulcus corneae NUD",NA,THL
36390,"Keratitis, Non ulcerosa, superficialis, punetata. Erosiones recidivantes","Sarveiskalvontulehdus, Non ulcerosa, superficialis, punetata. Erosiones recidivantes","Keratitis, Non ulcerosa, superficialis, punetata. Erosiones recidivantes",NA,THL
36391,"Keratitis, Phlyctenulosa","Sarveiskalvontulehdus, Phlyctenulosa","Keratitis, Phlyctenulosa",NA,THL
36392,"Keratitis, E lagophthalmo","Sarveiskalvontulehdus, E lagophthalmo","Keratitis, E lagophthalmo",NA,THL
36393,"Keratitis, Neuroparalytica","Sarveiskalvontulehdus, Neuroparalytica","Keratitis, Neuroparalytica",NA,THL
36394,"Keratitis, Profunda non-syphilitica sive herpetica","Sarveiskalvontulehdus, Profunda non-syphilitica sive herpetica","Keratitis, Profunda non-syphilitica sive herpetica",NA,THL
36398,"Keratitis, Alia definita","Sarveiskalvontulehdus, Alia definita","Keratitis, Alia definita",NA,THL
36399,"Keratitis, NUD","Sarveiskalvontulehdus, NUD","Keratitis, Without mention of ulcer",NA,THL
364,Iritis,Värikalvontulehdus,Iritis,NA,THL
36400,"Iritis, Iridocyclitis acuta","Värikalvontulehdus, Iridocyclitis acuta","Iritis, Iridocyclitis acuta",NA,THL
36401,"Iritis, Iridocyclitis glaucomatosa. Syndroma Posner-Schlossman, heterochromia iridis","Värikalvontulehdus, Iridocyclitis glaucomatosa. Syndroma Posner-Schlossman, heterochromia iridis","Iritis, Iridocyclitis glaucomatosa. Syndroma Posner-Schlossman, heterochromia iridis",NA,THL
36402,"Iritis, Iridocyclitis, uveitis chronica","Värikalvontulehdus, Iridocyclitis, uveitis chronica","Iritis, Iridocyclitis, uveitis chronica",NA,THL
36409,"Iritis, NUD","Värikalvontulehdus, NUD","Iritis, Unspecified",NA,THL
365,Chorioiditis,Silmän suonikalvontulehdus,Choroiditis,NA,THL
36500,"Chorioiditis, Anterior","Silmän suonikalvontulehdus, Anterior","Choroiditis, Anterior",NA,THL
36501,"Chorioiditis, Centralis","Silmän suonikalvontulehdus, Centralis","Choroiditis, Centralis",NA,THL
36502,"Chorioiditis, Disseminata","Silmän suonikalvontulehdus, Disseminata","Choroiditis, Disseminata",NA,THL
36503,"Chorioiditis, Juxta-papillaris","Silmän suonikalvontulehdus, Juxta-papillaris","Choroiditis, Juxta-papillaris",NA,THL
36504,"Chorioiditis, Retinis, Retino-chorioiditis","Silmän suonikalvontulehdus, Retinis, Retino-chorioiditis","Choroiditis, Retinis, Retino-chorioiditis",NA,THL
36508,"Chorioiditis, Alia definita","Silmän suonikalvontulehdus, Alia definita","Choroiditis, Alia definita",NA,THL
36509,"Chorioiditis, NUD","Silmän suonikalvontulehdus, NUD","Choroiditis, Unspecified",NA,THL
366,Inflammationes tractus uvealis aliae,Muut silmän keskikalvon tulehdukselliset taudit,Other inflammation of uveal tract,Andra inflammatoriska sjukdomar i uvea,THL
36600,"Inflammationes tractus uvealis aliae, Abscessus oculi. Uveitis suppurativa. Panophthalmitis","Muut silmän keskikalvon tulehdukselliset taudit, Abscessus oculi. Uveitis suppurativa. Panophthalmitis","Other inflammation of uveal tract, Abscessus oculi. Uveitis suppurativa. Panophthalmitis",NA,THL
36601,"Inflammationes tractus uvealis aliae, Endophthalmitis septica. Ophtalmia metastatica","Muut silmän keskikalvon tulehdukselliset taudit, Endophthalmitis septica. Ophtalmia metastatica","Other inflammation of uveal tract, Endophthalmitis septica. Ophtalmia metastatica",NA,THL
36602,"Inflammationes tractus uvealis aliae, Ophthalmia sympathica","Muut silmän keskikalvon tulehdukselliset taudit, Ophthalmia sympathica","Other inflammation of uveal tract, Ophthalmia sympathica",NA,THL
36608,"Inflammationes tractus uvealis aliae, Alia definita","Muut silmän keskikalvon tulehdukselliset taudit, Alia definita","Other inflammation of uveal tract, Alia definita",NA,THL
36609,"Inflammationes tractus uvealis aliae, NUD","Muut silmän keskikalvon tulehdukselliset taudit, NUD","Other inflammation of uveal tract, Unspecified",NA,THL
367,Inflammationes nervi optici et retinae,Näköhermon ja verkkokalvon tulehdus,Inflammation of optic nerve and retina,Inflammation i optiska nerven och näthinnan,THL
36700,"Inflammationes nervi optici et retinae, Retinitis infectiosa","Näköhermon ja verkkokalvon tulehdus, Retinitis infectiosa","Inflammation of optic nerve and retina, Retinitis infectiosa",NA,THL
36701,"Inflammationes nervi optici et retinae, Periphlebitis retinae","Näköhermon ja verkkokalvon tulehdus, Periphlebitis retinae","Inflammation of optic nerve and retina, Periphlebitis retinae",NA,THL
36702,"Inflammationes nervi optici et retinae, Neuritis optica. Papillitis","Näköhermon ja verkkokalvon tulehdus, Neuritis optica. Papillitis","Inflammation of optic nerve and retina, Neuritis optica. Papillitis",NA,THL
36703,"Inflammationes nervi optici et retinae, Neuritis optica, retrobulbaris","Näköhermon ja verkkokalvon tulehdus, Neuritis optica, retrobulbaris","Inflammation of optic nerve and retina, Neuritis optica, retrobulbaris",NA,THL
36709,"Inflammationes nervi optici et retinae, NUD","Näköhermon ja verkkokalvon tulehdus, NUD","Inflammation of optic nerve and retina, Unspecified",NA,THL
368,Morbi organorum lacrimalium,Kyynelrauhasten ja- tichyiden sairaudet,Inflammation of lachrymal glands and ducts,Sjukdomar i tårkörtlar och -gångar,THL
36800,"Morbi organorum lacrimalium, Dacryadenitis acuta. Abscessus glandulae lacrimalis","Kyynelrauhasten ja- tichyiden sairaudet, Dacryadenitis acuta. Abscessus glandulae lacrimalis","Inflammation of lachrymal glands and ducts, Dacryadenitis acuta. Abscessus glandulae lacrimalis",NA,THL
36801,"Morbi organorum lacrimalium, Dacryadenitis chronica","Kyynelrauhasten ja- tichyiden sairaudet, Dacryadenitis chronica","Inflammation of lachrymal glands and ducts, Dacryadenitis chronica",NA,THL
36802,"Morbi organorum lacrimalium, Obstructio, stenosis viarum lacrimalium","Kyynelrauhasten ja- tichyiden sairaudet, Obstructio, stenosis viarum lacrimalium","Inflammation of lachrymal glands and ducts, Obstructio, stenosis viarum lacrimalium",NA,THL
36803,"Morbi organorum lacrimalium, Dacryocystitis acuta, phlegmonosa","Kyynelrauhasten ja- tichyiden sairaudet, Dacryocystitis acuta, phlegmonosa","Inflammation of lachrymal glands and ducts, Dacryocystitis acuta, phlegmonosa",NA,THL
36804,"Morbi organorum lacrimalium, Dacryocystitis chronica","Kyynelrauhasten ja- tichyiden sairaudet, Dacryocystitis chronica","Inflammation of lachrymal glands and ducts, Dacryocystitis chronica",NA,THL
36805,"Morbi organorum lacrimalium, Fistula lacrimalis","Kyynelrauhasten ja- tichyiden sairaudet, Fistula lacrimalis","Inflammation of lachrymal glands and ducts, Fistula lacrimalis",NA,THL
36808,"Morbi organorum lacrimalium, Alii definiti","Kyynelrauhasten ja- tichyiden sairaudet, Alii definiti","Inflammation of lachrymal glands and ducts, Alii definiti",NA,THL
36809,"Morbi organorum lacrimalium, NUD","Kyynelrauhasten ja- tichyiden sairaudet, NUD","Inflammation of lachrymal glands and ducts, Unspecified",NA,THL
369,Alii morbi inflammatorii oculi,Muut silmän tulehdukselliset taudit,Other inflammatory diseases of eye,Andra inflammatoriska sjukdomar i ögat,THL
36900,"Alii morbi inflammatorii oculi, Abscessus orbitae","Muut silmän tulehdukselliset taudit, Abscessus orbitae","Other inflammatory diseases of eye, Abscessus orbitae",NA,THL
36901,"Alii morbi inflammatorii oculi, Phlegmone orbitar","Muut silmän tulehdukselliset taudit, Phlegmone orbitar","Other inflammatory diseases of eye, Phlegmone orbitar",NA,THL
36902,"Alii morbi inflammatorii oculi, Tenonitis","Muut silmän tulehdukselliset taudit, Tenonitis","Other inflammatory diseases of eye, Tenonitis",NA,THL
36903,"Alii morbi inflammatorii oculi, Episcleritis","Muut silmän tulehdukselliset taudit, Episcleritis","Other inflammatory diseases of eye, Episcleritis",NA,THL
36904,"Alii morbi inflammatorii oculi, Scleritis","Muut silmän tulehdukselliset taudit, Scleritis","Other inflammatory diseases of eye, Scleritis",NA,THL
36905,"Alii morbi inflammatorii oculi, Sclerokeratitis","Muut silmän tulehdukselliset taudit, Sclerokeratitis","Other inflammatory diseases of eye, Sclerokeratitis",NA,THL
36907,"Alii morbi inflammatorii oculi, Morbi inflammatori orbitae alii","Muut silmän tulehdukselliset taudit, Morbi inflammatori orbitae alii","Other inflammatory diseases of eye, Morbi inflammatori orbitae alii",NA,THL
36908,"Alii morbi inflammatorii oculi, Morbi inflammatori oculi alii","Muut silmän tulehdukselliset taudit, Morbi inflammatori oculi alii","Other inflammatory diseases of eye, Morbi inflammatori oculi alii",NA,THL
370-379,ALII MORBI ET CASUS OCULI,Muut silmän taudit ja muutokset,Other diseases and conditions of eye,Andra sjukdomar och förändringar i ögat,THL
370,Vitia refractionis,Valontaittoviat,Refractive errors,Refraktionsfel,THL
37000,"Vitia refractionis, Astigmatismus","Valontaittoviat, Astigmatismus","Refractive errors, Astigmatismus",NA,THL
37001,"Vitia refractionis, Hypermetropia. Hyperopia","Valontaittoviat, Hypermetropia. Hyperopia","Refractive errors, Hypermetropia. Hyperopia",NA,THL
37002,"Vitia refractionis, Myopia","Valontaittoviat, Myopia","Refractive errors, Myopia",NA,THL
37003,"Vitia refractionis, Anisometropia","Valontaittoviat, Anisometropia","Refractive errors, Anisometropia",NA,THL
37004,"Vitia refractionis, Preshyopia","Valontaittoviat, Preshyopia","Refractive errors, Preshyopia",NA,THL
37005,"Vitia refractionis, Transitoria","Valontaittoviat, Ohimenevät","Refractive errors, Transitoria","Refraktionsfel, Övergående",THL
37008,"Vitia refractionis, Alia definita","Valontaittoviat, Alia definita","Refractive errors, Alia definita",NA,THL
37009,"Vitia refractionis, NUD","Valontaittoviat, NUD","Refractive errors, Unspecified",NA,THL
371,Opacitas cornae,Sarveiskalvon samentuma,Corneal opacity,Grumling av hornhinnan,THL
37100,"Opacitas cornae, Cicatrix (nubecula, macula, leucoma) cornea","Sarveiskalvon samentuma, Cicatrix (nubecula, macula, leucoma) cornea","Corneal opacity, Cicatrix (nubecula, macula, leucoma) cornea",NA,THL
37101,"Opacitas cornae, Degeneratio corneae","Sarveiskalvon samentuma, Degeneratio corneae","Corneal opacity, Degeneratio corneae",NA,THL
37102,"Opacitas cornae, Dystrophia corneae hereditaria","Sarveiskalvon samentuma, Dystrophia corneae hereditaria","Corneal opacity, Dystrophia corneae hereditaria",NA,THL
37103,"Opacitas cornae, Keratoconus","Sarveiskalvon samentuma, Keratoconus","Corneal opacity, Keratoconus",NA,THL
37108,"Opacitas cornae, Alia definita","Sarveiskalvon samentuma, Alia definita","Corneal opacity, Alia definita",NA,THL
37109,"Opacitas cornae, NUD","Sarveiskalvon samentuma, NUD","Corneal opacity, Unspecified",NA,THL
372,Pterygium,Sisältää rasvakudostäplän ja näennäisen silmän siipikalvon,Pterygium,"Inkluderar pinguecula, pseudopterygium",THL
37299,Pterygium,Sisältää rasvakudostäplän ja näennäisen silmän siipikalvon,Pterygium,"Inkluderar pinguecula, pseudopterygium",THL
373,Strabismus,Karsastus,Strabismus,Skelning,THL
37300,"Strabismus, Concomitans convergens","Karsastus, Concomitans convergens","Strabismus, Concomitans convergens",NA,THL
37301,"Strabismus, Concomitans divergens","Karsastus, Concomitans divergens","Strabismus, Concomitans divergens",NA,THL
37302,"Strabismus, Concomitans sursum sive deorsum vergens","Karsastus, Concomitans sursum sive deorsum vergens","Strabismus, Concomitans sursum sive deorsum vergens",NA,THL
37303,"Strabismus, Heterophoria (exophoria, esophroria, hypophoria)","Karsastus, Heterophoria (exophoria, esophroria, hypophoria)","Strabismus, Heterophoria (exophoria, esophroria, hypophoria)",NA,THL
37304,"Strabismus paralyticus. Paresis nervorum III, IV, VI","Karsastus, Strabismus paralyticus. Paresis nervorum III, IV, VI","Strabismus, paralyticus. Paresis nervorum III, IV, VI",NA,THL
37309,"Strabismus, NUD","Karsastus, NUD","Strabismus, Unspecified",NA,THL
374,Cataracta,Harmaa kaihi,Cataract,Grå starr,THL
37400,"Cataracta, Infantilis, juvenilis","Harmaa kaihi, Infantilis, juvenilis","Cataract, Infantilis, juvenilis",NA,THL
