Code	DF6_Freq	Latin	Finnish	Swedish	English	Uncertain_language	Needs_LAT_trans	Finnish_requires_review	Needs_FIN_trans	English_requires_review	needs_ENG_trans	Comments
25001	29	Diabetes mellitus, Cataracta diabetica	Sokeritauti, Cataracta diabetica		Diabetes mellitus, Cataracta diabetica		0	1	0	1	0	
25002	575	Diabetes mellitus, Retinopathia diabetica	Sokeritauti, Retinopathia diabetica		Diabetes mellitus, Retinopathia diabetica		0	1	0	1	0	
25003	13	Diabetes mellitus, Complicatio oculi alia sive NUD	Sokeritauti, Complicatio oculi alia sive NUD		Diabetes mellitus, Complicatio oculi alia sive NUD		0	1	0	1	0	
25004	105	Diabetes mellitus, Nephropathia diabetica. Polyneuritis diabetica	Sokeritauti, Nephropathia diabetica. Polyneuritis diabetica		Diabetes mellitus, Nephropathia diabetica. Polyneuritis diabetica		0	1	0	1	0	
25005	160	Diabetes mellitus, Neuropathia diabetica. Polyneuritis diabetica	Sokeritauti, Neuropathia diabetica. Polyneuritis diabetica		Diabetes mellitus, Neuropathia diabetica. Polyneuritis diabetica		0	1	0	1	0	
25006	15	Diabetes mellitus, Gangraena diabetica	Sokeritauti, Gangraena diabetica		Diabetes mellitus, Gangraena diabetica		0	1	0	1	0	
25007	79	Diabetes mellitus, Coma diabeticum	Sokeritauti, Coma diabeticum		Diabetes mellitus, Coma diabeticum		0	1	0	1	0	
25008	284	Diabetes mellitus, Complicatio alia definita	Sokeritauti, Complicatio alia definita		Diabetes mellitus, Complicatio alia definita		0	1	0	1	0	
25009	561	Diabetes mellitus, NUD	Sokeritauti, NUD		Diabetes mellitus, Unspecified		0	1	0	0	0	
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	
251	0	Functio laesa secretionis internae pancreatis non diabetica	Muu haiman umpieristyshäitiö kuin sokeritauti	Rubbningar i pankreas inre sekretion, anrda än diabetes	Disorders of pancreatic internal secretion other than diabetes mellitus		0	0	0	0	0	
	NA						0	0	0	0	0	
25101	61	Functio laesa secretionis internae pancreatis non diabetica, Hypoglychaemia spontanea	Muu haiman umpieristyshäitiö kuin sokeritauti, Hypoglychaemia spontanea		Disorders of pancreatic internal secretion other than diabetes mellitus, Hypoglychaemia spontanea		0	1	0	1	0	
25102	3	Functio laesa secretionis internae pancreatis non diabetica, Insuloma	Muu haiman umpieristyshäitiö kuin sokeritauti, Insuloma		Disorders of pancreatic internal secretion other than diabetes mellitus, Insuloma		0	1	0	1	0	
25103	0	Functio laesa secretionis internae pancreatis non diabetica, Adenoma pancreatis, gastrinum secernes	Muu haiman umpieristyshäitiö kuin sokeritauti, Adenoma pancreatis, gastrinia erittävä	Rubbningar i pankreas inre sekretion, anrda än diabetes, gastrinproducerande	Disorders of pancreatic internal secretion other than diabetes mellitus, Adenoma pancreatis, gastrinum secernes		0	0	0	1	0	
25108	6	Functio laesa secretionis internae pancreatis non diabetica, Alia definita	Muu haiman umpieristyshäitiö kuin sokeritauti, Alia definita		Disorders of pancreatic internal secretion other than diabetes mellitus, Alia definita		0	1	0	1	0	
25109	48	Functio laesa secretionis internae pancreatis non diabetica, NUD	Muu haiman umpieristyshäitiö kuin sokeritauti, NUD		Disorders of pancreatic internal secretion other than diabetes mellitus, Unspecified		0	1	0	0	0	
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	
252	0	Morbi parathyreoideae	Lisäkilpirauhasen taudit	Paratyreoideas sjukdomar	Diseases of parathyroid gland		0	0	0	0	0	
	NA						0	0	0	0	0	
25200	81	Morbi parathyreoideae, Hyperparathyreoidismus	Lisäkilpirauhasen taudit, Sisältää lisäkilpirauhasen rauhaskasvaimen	Paratyreoideas sjukdomar, Inkuderar adenoma parathyreoideae	Diseases of parathyroid gland, Hyperparathyroidism		0	0	0	0	0	
25210	4	Morbi parathyreoideae, Tetania parathyreopriva	Lisäkilpirauhasen taudit, Tetania parathyreopriva		Diseases of parathyroid gland, Tetania parathyreopriva		0	1	0	1	0	
25219	22	Morbi parathyreoideae, Hypoparathyreoidismus alius sive NUD	Lisäkilpirauhasen taudit, Hypoparathyreoidismus alius sive NUD		Diseases of parathyroid gland, Hypoparathyreoidismus alius sive NUD		0	1	0	1	0	
25298	12	Morbi parathyreoideae, Alii definiti	Lisäkilpirauhasen taudit, Alii definiti		Diseases of parathyroid gland, Alii definiti		0	1	0	1	0	
25299	5	Morbi parathyreoideae, NUD	Lisäkilpirauhasen taudit, NUD		Diseases of parathyroid gland, Other and unspecified		0	1	0	0	0	
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	
253	0	Morbi hypophyseos	Aivolisäkkeen taudit	Hypofysens sjukdomar	Diseases of pituitary gland		0	0	0	0	0	
	NA						0	0	0	0	0	
25300	57	Morbi hypophyseos, Aeromegalia	Aivolisäkkeen taudit, Aeromegalia		Diseases of pituitary gland, Aeromegalia		0	1	0	1	0	
25301	5	Morbi hypophyseos, Gigantismus hypophysarius et hyperpituitarismus alius	Aivolisäkkeen taudit, Ei sisällä Cushingin syndroomaa eikä basofiilista rauhaskasvainta	Hypofysens sjukdomar, Exkluderar Cushings syndrom och basofilt adenom	Diseases of pituitary gland, Gigantismus hypophysarius et hyperpituitarismus alius		0	0	0	1	0	
25310	25	Morbi hypophyseos, Panhypopituitarismus	Aivolisäkkeen taudit, Panhypopituitarismus		Diseases of pituitary gland, Panhypopituitarismus		0	1	0	1	0	
25311	13	Morbi hypophyseos, Hypopituitarismus partialis	Aivolisäkkeen taudit, Hypopituitarismus partialis		Diseases of pituitary gland, Hypopituitarismus partialis		0	1	0	1	0	
25312	2	Morbi hypophyseos, Nanismus hypophysarius	Aivolisäkkeen taudit, Nanismus hypophysarius		Diseases of pituitary gland, Nanismus hypophysarius		0	1	0	1	0	
25313	0	Morbi hypophyseos, Syndroma Fröhlich (dystrophia adiposogenitalis)	Aivolisäkkeen taudit, Syndroma Fröhlich (dystrophia adiposogenitalis)		Diseases of pituitary gland, Syndroma Fröhlich (dystrophia adiposogenitalis)		0	1	0	1	0	
25314	1	Morbi hypophyseos, Necrosis hypophysaria (Sheehan)	Aivolisäkkeen taudit, Necrosis hypophysaria (Sheehan)		Diseases of pituitary gland, Necrosis hypophysaria (Sheehan)		0	1	0	1	0	
25319	11	Morbi hypophyseos, Hypopituitarismus alia sive NUD	Aivolisäkkeen taudit, Hypopituitarismus alia sive NUD		Diseases of pituitary gland, Hypopituitarismus alia sive NUD		0	1	0	1	0	
25320	36	Morbi hypophyseos, Adenoma chromophobicum pituitarium	Aivolisäkkeen taudit, Adenoma chromophobicum pituitarium		Diseases of pituitary gland, Chromophobe adenoma, pituitary		0	1	0	0	0	
25390	36	Morbi hypophyseos, Diabetes insipidus	Aivolisäkkeen taudit, Ei sisällä munuaissyntyistä vesitystautia	Hypofysens sjukdomar, Exkluderar nefrogen diabetes insipidus	Diseases of pituitary gland, Diabetes insipidus		0	0	0	1	0	
25398	32	Morbi hypophyseos, Alii definiti	Aivolisäkkeen taudit, Alii definiti		Diseases of pituitary gland, Alii definiti		0	1	0	1	0	
25399	15	Morbi hypophyseos, NUD	Aivolisäkkeen taudit, NUD		Diseases of pituitary gland, Other and unspecified		0	1	0	0	0	
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	
254	0	Morbi thymi	Kateenkorvan taudit	Tymus sjukdomar	Diseases of thymus gland		0	0	0	0	0	
	NA						0	0	0	0	0	
25499	5	Morbi thymi	Kateenkorvan taudit	Tymus sjukdomar	Diseases of thymus gland		0	0	0	0	0	
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	
255	0	Morbi glandulae suprarenalis	Lisämunuaisen taudit	Binjurarnas sjukdomar	Diseases of adrenal glands		0	0	0	0	0	
	NA						0	0	0	0	0	
25500	30	Morbi glandulae suprarenalis, Aldosteronismus. Syndroma Conn	Lisämunuaisen taudit, Aldosteronismus. Syndroma Conn		Diseases of adrenal glands, Aldosteronismus. Syndroma Conn		0	1	0	1	0	
25501	4	Morbi glandulae suprarenalis, Syndroma adrenogenitalis acquisita	Lisämunuaisen taudit, Syndroma adrenogenitalis acquisita		Diseases of adrenal glands, Syndroma adrenogenitalis acquisita		0	1	0	1	0	
25502	13	Morbi glandulae suprarenalis, Virilismus adrenocorticalis	Lisämunuaisen taudit, Virilismus adrenocorticalis		Diseases of adrenal glands, Virilismus adrenocorticalis		0	1	0	1	0	
25508	11	Morbi glandulae suprarenalis, Hyperfunctio adrenocorticalis alia	Lisämunuaisen taudit, Hyperfunctio adrenocorticalis alia		Diseases of adrenal glands, Hyperfunctio adrenocorticalis alia		0	1	0	1	0	
25510	76	Morbi glandulae suprarenalis, Insufficientia adrenocorticalis. Morbus Addison	Lisämunuaisen taudit, Insufficientia adrenocorticalis. Morbus Addison		Diseases of adrenal glands, Adrenal cortical hypofunction		0	1	0	0	0	
25520	8	Morbi glandulae suprarenalis, Pheochromocytoma	Lisämunuaisen taudit, Pheochromocytoma		Diseases of adrenal glands, Phaeochromocytoma		0	1	0	0	0	
25598	19	Morbi glandulae suprarenalis, Alii definiti	Lisämunuaisen taudit, Ei sisällä Waterhouse-Friedrichsen oireyhtymää	Binjurarnas sjukdomar, Exkluderar Syndroma Waterhouse-Friedrichsen	Diseases of adrenal glands, Alii definiti		0	0	0	1	0	
25599	16	Morbi glandulae suprarenalis, NUD	Lisämunuaisen taudit, NUD		Diseases of adrenal glands, Other and unspecified		0	1	0	0	0	
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	
256	0	Laessio endocrina ovarii	Munasarjan umpierityshäiriöt	Rubbningar i ovariets inre sekretion	Ovarian dysfunction		0	0	0	0	0	
	NA						0	0	0	0	0	
25600	7	Laessio endocrina ovarii, Hypergonadismus	Munasarjan umpierityshäiriöt, Hypergonadismus		Ovarian dysfunction, Hyperfunction		0	1	0	0	0	
25610	54	Laessio endocrina ovarii, Hypogonadismus	Munasarjan umpierityshäiriöt, Hypogonadismus		Ovarian dysfunction, Hypofunction		0	1	0	0	0	
25690	36	Laessio endocrina ovarii, Syndroma Stein-Leventhal	Munasarjan umpierityshäiriöt, Syndroma Stein-Leventhal		Ovarian dysfunction, Syndroma Stein-Leventhal		0	1	0	1	0	
25698	9	Laessio endocrina ovarii, Alia definita	Munasarjan umpierityshäiriöt, Alia definita		Ovarian dysfunction, Alia definita		0	1	0	1	0	
25699	11	Laessio endocrina ovarii, NUD	Munasarjan umpierityshäiriöt, NUD		Ovarian dysfunction, Other and unspecified		0	1	0	0	0	
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	
257	0	Laesio endocrina testis	Kivesten umpierityshäiriö	Rubbningar i testiklarnas inre sekretion	Testicular dysfunction		0	0	0	0	0	
	NA						0	0	0	0	0	
25700	0	Laesio endocrina testis, Hypergonadismus	Kivesten umpierityshäiriö, Hypergonadismus		Testicular dysfunction, Hyperfunction		0	1	0	0	0	
25710	3	Laesio endocrina testis, Hypogonadismus	Kivesten umpierityshäiriö, Hypogonadismus		Testicular dysfunction, Hypofunction		0	1	0	0	0	
25798	0	Laesio endocrina testis, Alia definita	Kivesten umpierityshäiriö, Alia definita		Testicular dysfunction, Alia definita		0	1	0	1	0	
25799	2	Laesio endocrina testis, NUD	Kivesten umpierityshäiriö, NUD		Testicular dysfunction, Other and unspecified		0	1	0	0	0	
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	
258	0	Dysfunctio polyglandularis et morbi systematis endocrini alii sive NUD	Useiden umpieritysrauhasteb samanaikaiset häiriötilat ja muut tai tarkemmin määrittelemättömät umpieritysrauhasteb taudit	Polyglandulär rubbningar och andra eller ej specificerade sjukdomar i endokrina körtlarna	Polyglandular dysfunction and other diseases of endocrine glands		0	0	0	0	0	
	NA						0	0	0	0	0	
25800	54	Dysfunctio polyglandularis et morbi systematis endocrini alii sive NUD, Syndroma Cushing	Useiden umpieritysrauhasteb samanaikaiset häiriötilat ja muut tai tarkemmin määrittelemättömät umpieritysrauhasteb taudit, Syndroma Cushing		Polyglandular dysfunction and other diseases of endocrine glands, Cushing's syndrome		0	1	0	0	0	
25810	35	Dysfunctio polyglandularis et morbi systematis endocrini alii sive NUD, Dysfunctío polyglandularis endocrina	Useiden umpieritysrauhasteb samanaikaiset häiriötilat ja muut tai tarkemmin määrittelemättömät umpieritysrauhasteb taudit, Dysfunctío polyglandularis endocrina		Polyglandular dysfunction and other diseases of endocrine glands, Polyglandular dysfunction		0	1	0	0	0	
25898	49	Dysfunctio polyglandularis et morbi systematis endocrini alii sive NUD, Alii definiti	Useiden umpieritysrauhasteb samanaikaiset häiriötilat ja muut tai tarkemmin määrittelemättömät umpieritysrauhasteb taudit, Alii definiti		Polyglandular dysfunction and other diseases of endocrine glands, Alii definiti		0	1	0	1	0	
25899	33	Dysfunctio polyglandularis et morbi systematis endocrini alii sive NUD, Morbi systematis endocrini NUD	Useiden umpieritysrauhasteb samanaikaiset häiriötilat ja muut tai tarkemmin määrittelemättömät umpieritysrauhasteb taudit, Morbi systematis endocrini NUD		Polyglandular dysfunction and other diseases of endocrine glands, Other and unspecified diseases of endocrine system		0	1	0	0	0	
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	
260-269	0	AVITAMINOSES ET ALIAE INSUFFICIENTIAE NUTRITIONIS 	Vitamiini- ja muut puutostaudit	Avitaminoser och andra britsjukdomar	Avitaminoses and other nutritional deficiency		0	0	0	0	0	
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	
260	0	Avitaminosis A	A-vitamiin puute	A-vitaminbrist	Vitamin A deficiency		0	0	0	0	0	
	NA						0	0	0	0	0	
26000	3	Avitaminosis A, Nyctalopia ex avitaminosi A	A-vitamiin puute, Nyctalopia ex avitaminosi A		Vitamin A deficiency, Night blindness		0	1	0	0	0	
26010	0	Avitaminosis A, Keratomalacia ex avitaminosi A	A-vitamiin puute, Keratomalacia ex avitaminosi A		Vitamin A deficiency, Xerophthalmia, keratomalacia		0	1	0	0	0	
26080	0	Avitaminosis A, Morbus Darier ex avitaminisi A	A-vitamiin puute, Morbus Darier ex avitaminisi A		Vitamin A deficiency, Morbus Darier ex avitaminisi A		0	1	0	1	0	
26081	0	Avitaminosis A, Hemeralopia ex avitaminosi A	A-vitamiin puute, Hemeralopia ex avitaminosi A		Vitamin A deficiency, Hemeralopia ex avitaminosi A		0	1	0	1	0	
26098	1	Avitaminosis A, Alia definita	A-vitamiin puute, Alia definita		Vitamin A deficiency, Alia definita		0	1	0	1	0	
26099	1	Avitaminosis A, NUD	A-vitamiin puute, NUD		Vitamin A deficiency, Unspecified		0	1	0	0	0	
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	
261	0	Insufficientia thiamini	Tiamiinin puute	Tiaminbrist	Thiamine deficiency		0	0	0	0	0	
	NA						0	0	0	0	0	
26100	1	Insufficientia thiamini, Beriberi alcoholica	Tiamiinin puute, Beriberi alcoholica		Thiamine deficiency, Beriberi alcoholica		0	1	0	1	0	
26101	0	Insufficientia thiamini, Beriberi NUD	Tiamiinin puute, Beriberi NUD		Thiamine deficiency, Beriberi NUD		0	1	0	1	0	
26199	0	Insufficientia thiamini, Alia sive NUD	Tiamiinin puute, Alia sive NUD		Thiamine deficiency, Alia sive NUD		0	1	0	1	0	
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	
262	0	Insufficientia niacini	Niasiinin puute	Niacinbrist	Niacin deficiency		0	0	0	0	0	
	NA						0	0	0	0	0	
26200	0	Insufficientia niacini, Pellagra alcoholica	Niasiinin puute, Pellagra alcoholica		Niacin deficiency, Pellagra alcoholica		0	1	0	1	0	
26201	0	Insufficientia niacini, Pellagra NUD	Niasiinin puute, Pellagra NUD		Niacin deficiency, Pellagra NUD		0	1	0	1	0	
26209	0	Insufficientia niacini, Alia sive NUD	Niasiinin puute, Alia sive NUD		Niacin deficiency, Alia sive NUD		0	1	0	1	0	
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	
263	0	Avitaminosis B alia	Muu B-vitamiinin puute	Annan B-vitaminbrist	Other vitamin B deficiency		0	0	0	0	0	
	NA						0	0	0	0	0	
26300	4	Avitaminosis B alia, Ariboflavinosis	Muu B-vitamiinin puute, Ariboflavinosis		Other vitamin B deficiency, Ariboflavinosis		0	1	0	0	0	
26310	2	Avitaminosis B alia, Avitaminosis B6	Muu B-vitamiinin puute, Avitaminosis B6		Other vitamin B deficiency, Vitamin B6 deficiency		0	1	0	0	0	
26380	1	Avitaminosis B alia, Avitaminosis B12	Muu B-vitamiinin puute, Avitaminosis B12		Other vitamin B deficiency, Avitaminosis B12		0	1	0	1	0	
26381	0	Avitaminosis B alia, Deficentia acidi folini	Muu B-vitamiinin puute, Deficentia acidi folini		Other vitamin B deficiency, Deficentia acidi folini		0	1	0	1	0	
26388	0	Avitaminosis B alia, Alia definita	Muu B-vitamiinin puute, Alia definita		Other vitamin B deficiency, Alia definita		0	1	0	1	0	
26399	0	Avitaminosis B alia, NUD	Muu B-vitamiinin puute, NUD		Other vitamin B deficiency, Unspecified		0	1	0	0	0	
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	
264	0	Avitaminosis C	C-vitamiinin puute	C-vitaminbrist	Ascorbic acid deficiency		0	0	0	0	0	
	NA						0	0	0	0	0	
26401	1	Avitaminosis C, Morbus Barlow	C-vitamiinin puute, Morbus Barlow		Ascorbic acid deficiency, Morbus Barlow		0	1	0	1	0	
26402	0	Avitaminosis C, Scorbutus	C-vitamiinin puute, Scorbutus		Ascorbic acid deficiency, Scorbutus		0	1	0	1	0	
26408	0	Avitaminosis C, Alia definita	C-vitamiinin puute, Alia definita		Ascorbic acid deficiency, Alia definita		0	1	0	1	0	
26409	0	Avitaminosis C, NUD	C-vitamiinin puute, NUD		Ascorbic acid deficiency, Unspecified		0	1	0	0	0	
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	
265	0	Avitaminosis D	D-vitamiinin puute	D-vitaminbrist	Vitamin D deficiency		0	0	0	0	0	
	NA						0	0	0	0	0	
26500	14	Avitaminosis D, Rhachitis activa	D-vitamiinin puute, Riisitauti		Vitamin D deficiency, Rickets active		0	0	0	0	0	
26510	13	Avitaminosis D, Rhachitis, sequelae	D-vitamiinin puute, Rhachitis, sequelae		Vitamin D deficiency, Rickets, late effect		0	1	0	0	0	
26520	15	Avitaminosis D, Osteomalacia	D-vitamiinin puute, Osteomalacia		Vitamin D deficiency, Osteomalacia		0	1	0	0	0	
26599	6	Avitaminosis D, NUD	D-vitamiinin puute, NUD		Vitamin D deficiency, Unspecified		0	1	0	0	0	
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	
266	0	Avitaminoses aliae	Muut vitamiinipuutostaudit	Andra vitaminoser	Other vitamin deficiency states		0	0	0	0	0	
	NA						0	0	0	0	0	
26600	0	Avitaminoses aliae, Avitaminosis K	Muut vitamiinipuutostaudit, Avitaminosis K		Other vitamin deficiency states, Vitamin K deficiency		0	1	0	0	0	
26680	0	Avitaminoses aliae, Avitaminosis E	Muut vitamiinipuutostaudit, Avitaminosis E		Other vitamin deficiency states, Other		0	1	0	0	0	
